Key,year,month,day_of_month,full_date,time_of_game,away_team_name,away_team_league,home_team_name,home_team_league
220,2013,02,01,02/01/2013,8:00 PM,Rockets,West,Spurs,West
221,2013,02,01,02/01/2013,8:00 PM,Bucks,East,Timberwolves,West
222,2013,02,02,02/02/2013,10:30 PM,Warriors,West,Kings,West
223,2013,02,02,02/02/2013,7:00 PM,Pacers,East,Hornets,East
224,2013,02,02,02/02/2013,7:30 PM,Hawks,East,Celtics,East
225,2013,02,02,02/02/2013,7:30 PM,Lakers,West,Nets,East
226,2013,02,02,02/02/2013,7:30 PM,Blazers,West,Raptors,East
227,2013,02,02,02/02/2013,8:00 PM,Heat,East,76ers,East
228,2013,02,02,02/02/2013,8:00 PM,Knicks,East,Bucks,East
229,2013,02,02,02/02/2013,9:00 PM,Jazz,West,Suns,West
230,2013,02,02,02/02/2013,9:00 PM,Pelicans,West,Thunder,West
231,2013,02,03,02/03/2013,10:00 PM,Mavericks,West,Kings,West
232,2013,02,03,02/03/2013,3:30 PM,Bulls,East,Clippers,West
233,2013,02,03,02/03/2013,7:00 PM,Wizards,East,Magic,East
234,2013,02,03,02/03/2013,7:00 PM,76ers,East,Pacers,East
235,2013,02,03,02/03/2013,7:00 PM,Heat,East,Pistons,East
236,2013,02,03,02/03/2013,8:30 PM,Rockets,West,Cavaliers,East
237,2013,02,03,02/03/2013,9:00 PM,Warriors,West,Nuggets,West
238,2013,02,03,02/03/2013,9:00 PM,Jazz,West,Spurs,West
239,2013,02,03,02/03/2013,9:00 PM,Pelicans,West,Timberwolves,West
240,2013,02,04,02/04/2013,12:00 PM,Blazers,West,Celtics,East
241,2013,02,04,02/04/2013,12:00 PM,Hawks,East,Knicks,East
242,2013,02,04,02/04/2013,12:00 PM,Bucks,East,Nets,East
243,2013,02,04,02/04/2013,12:00 PM,Grizzlies,West,Raptors,East
244,2013,02,04,02/04/2013,2:00 PM,Lakers,West,Thunder,West
245,2013,02,04,02/04/2013,3:00 PM,Hornets,East,Suns,West
246,2013,02,05,02/05/2013,10:00 PM,Bulls,East,Kings,West
247,2013,02,05,02/05/2013,10:30 PM,Mavericks,West,Clippers,West
248,2013,02,05,02/05/2013,7:00 PM,Wizards,East,Pacers,East
249,2013,02,05,02/05/2013,7:00 PM,Blazers,West,Pistons,East
250,2013,02,05,02/05/2013,7:30 PM,Magic,East,Heat,East
251,2013,02,05,02/05/2013,8:00 PM,Jazz,West,Pelicans,West
252,2013,02,05,02/05/2013,9:00 PM,Hornets,East,Nuggets,West
253,2013,02,06,02/06/2013,10:30 PM,Suns,West,Lakers,West
254,2013,02,06,02/06/2013,10:30 PM,Thunder,West,Warriors,West
255,2013,02,06,02/06/2013,7:00 PM,Cavaliers,East,Magic,East
256,2013,02,06,02/06/2013,7:30 PM,Grizzlies,West,Hawks,East
257,2013,02,06,02/06/2013,7:30 PM,Bucks,East,Knicks,East
258,2013,02,06,02/06/2013,7:30 PM,Rockets,West,Nets,East
259,2013,02,06,02/06/2013,7:30 PM,Celtics,East,Raptors,East
260,2013,02,06,02/06/2013,8:00 PM,Wizards,East,76ers,East
261,2013,02,07,02/07/2013,10:30 PM,Spurs,West,Suns,West
262,2013,02,07,02/07/2013,7:00 PM,Nets,East,Pistons,East
263,2013,02,07,02/07/2013,7:30 PM,Rockets,West,Heat,East
264,2013,02,07,02/07/2013,8:00 PM,Timberwolves,West,Cavaliers,East
265,2013,02,07,02/07/2013,8:00 PM,Jazz,West,Grizzlies,West
266,2013,02,07,02/07/2013,8:00 PM,Pacers,East,Pelicans,West
267,2013,02,08,02/08/2013,10:00 PM,Hornets,East,Blazers,West
268,2013,02,08,02/08/2013,10:30 PM,Thunder,West,Lakers,West
269,2013,02,08,02/08/2013,10:30 PM,Mavericks,West,Warriors,West
270,2013,02,08,02/08/2013,7:00 PM,Hawks,East,Magic,East
271,2013,02,08,02/08/2013,7:30 PM,Knicks,East,Raptors,East
272,2013,02,08,02/08/2013,8:00 PM,Celtics,East,Wizards,East
273,2013,02,09,02/09/2013,10:30 PM,Blazers,West,Kings,West
274,2013,02,09,02/09/2013,7:00 PM,Pelicans,West,76ers,East
275,2013,02,09,02/09/2013,7:00 PM,Clippers,West,Pistons,East
276,2013,02,09,02/09/2013,7:30 PM,Pacers,East,Celtics,East
277,2013,02,09,02/09/2013,7:30 PM,Cavaliers,East,Hawks,East
278,2013,02,09,02/09/2013,8:00 PM,Timberwolves,West,Bulls,East
279,2013,02,09,02/09/2013,8:00 PM,Bucks,East,Heat,East
280,2013,02,09,02/09/2013,8:00 PM,Nuggets,West,Rockets,West
281,2013,02,09,02/09/2013,9:00 PM,Hornets,East,Jazz,West
282,2013,02,10,02/10/2013,6:00 PM,Pelicans,West,Nets,East
283,2013,02,10,02/10/2013,7:00 PM,Clippers,West,76ers,East
284,2013,02,10,02/10/2013,7:00 PM,Bucks,East,Magic,East
285,2013,02,10,02/10/2013,8:00 PM,Wizards,East,Bulls,East
286,2013,02,10,02/10/2013,8:30 PM,Lakers,West,Mavericks,West
287,2013,02,10,02/10/2013,8:30 PM,Spurs,West,Warriors,West
288,2013,02,10,02/10/2013,9:00 PM,Nuggets,West,Suns,West
289,2013,02,11,02/11/2013,1:00 PM,Raptors,East,Hornets,East
290,2013,02,11,02/11/2013,3:30 PM,Cavaliers,East,Celtics,East
291,2013,02,11,02/11/2013,3:30 PM,Pistons,East,Hawks,East
292,2013,02,11,02/11/2013,5:00 PM,Knicks,East,Pacers,East
293,2013,02,11,02/11/2013,7:00 PM,Mavericks,West,Rockets,West
294,2013,02,11,02/11/2013,7:00 PM,Grizzlies,West,Thunder,West
295,2013,02,11,02/11/2013,7:00 PM,Kings,West,Timberwolves,West
296,2013,02,11,02/11/2013,9:00 PM,Jazz,West,Blazers,West
297,2013,02,12,02/12/2013,10:30 PM,Suns,West,Warriors,West
298,2013,02,12,02/12/2013,7:00 PM,Knicks,East,76ers,East
299,2013,02,12,02/12/2013,7:00 PM,Pelicans,West,Pistons,East
300,2013,02,12,02/12/2013,7:30 PM,Clippers,West,Nets,East
301,2013,02,12,02/12/2013,8:00 PM,Magic,East,Bulls,East
302,2013,02,12,02/12/2013,9:00 PM,Spurs,West,Jazz,West
303,2013,02,13,02/13/2013,10:30 PM,Spurs,West,Nuggets,West
304,2013,02,13,02/13/2013,7:00 PM,Heat,East,Raptors,East
305,2013,02,13,02/13/2013,8:00 PM,Hawks,East,Bucks,East
306,2013,02,13,02/13/2013,8:00 PM,Cavaliers,East,Thunder,West
307,2013,02,13,02/13/2013,8:00 PM,Rockets,West,Timberwolves,West
308,2013,02,13,02/13/2013,8:30 PM,Kings,West,Mavericks,West
309,2013,02,14,02/14/2013,10:30 PM,Warriors,West,Blazers,West
310,2013,02,14,02/14/2013,7:00 PM,Heat,East,76ers,East
311,2013,02,14,02/14/2013,7:00 PM,Hornets,East,Magic,East
312,2013,02,14,02/14/2013,7:00 PM,Hawks,East,Pistons,East
313,2013,02,14,02/14/2013,7:30 PM,Wizards,East,Knicks,East
314,2013,02,14,02/14/2013,7:30 PM,Pacers,East,Nets,East
315,2013,02,14,02/14/2013,8:00 PM,Raptors,East,Bulls,East
316,2013,02,14,02/14/2013,8:00 PM,Clippers,West,Celtics,East
317,2013,02,14,02/14/2013,8:00 PM,Thunder,West,Grizzlies,West
318,2013,02,14,02/14/2013,8:00 PM,Lakers,West,Pelicans,West
319,2013,02,14,02/14/2013,8:00 PM,Kings,West,Rockets,West
320,2013,02,14,02/14/2013,9:00 PM,Suns,West,Jazz,West
321,2013,02,15,02/15/2013,8:00 PM,Nuggets,West,Bucks,East
322,2013,02,15,02/15/2013,9:00 PM,Lakers,West,Timberwolves,West
323,2013,02,22,02/22/2013,10:00 PM,Thunder,West,Kings,West
324,2013,02,22,02/22/2013,10:30 PM,Clippers,West,Warriors,West
325,2013,02,22,02/22/2013,7:00 PM,Nets,East,Hornets,East
326,2013,02,22,02/22/2013,7:00 PM,Knicks,East,Magic,East
327,2013,02,22,02/22/2013,8:00 PM,76ers,East,Bulls,East
328,2013,02,22,02/22/2013,8:00 PM,Wizards,East,Cavaliers,East
329,2013,02,23,02/23/2013,10:30 PM,Mavericks,West,Lakers,West
330,2013,02,23,02/23/2013,7:00 PM,Hawks,East,Pacers,East
331,2013,02,23,02/23/2013,7:00 PM,Celtics,East,Pistons,East
332,2013,02,23,02/23/2013,7:00 PM,Hornets,East,Wizards,East
333,2013,02,23,02/23/2013,7:30 PM,Bucks,East,Raptors,East
334,2013,02,23,02/23/2013,8:00 PM,Cavaliers,East,Grizzlies,West
335,2013,02,23,02/23/2013,8:00 PM,Heat,East,Pelicans,West
336,2013,02,23,02/23/2013,8:00 PM,Timberwolves,West,Rockets,West
337,2013,02,23,02/23/2013,9:00 PM,Blazers,West,Jazz,West
338,2013,02,23,02/23/2013,9:00 PM,Spurs,West,Nuggets,West
339,2013,02,23,02/23/2013,9:00 PM,Clippers,West,Suns,West
340,2013,02,24,02/24/2013,10:00 PM,Lakers,West,Kings,West
341,2013,02,24,02/24/2013,5:00 PM,Magic,East,76ers,East
342,2013,02,24,02/24/2013,7:30 PM,Grizzlies,West,Heat,East
343,2013,02,24,02/24/2013,7:30 PM,Celtics,East,Knicks,East
344,2013,02,24,02/24/2013,8:30 PM,Thunder,West,Warriors,West
345,2013,02,24,02/24/2013,9:00 PM,Mavericks,West,Jazz,West
346,2013,02,24,02/24/2013,9:00 PM,Blazers,West,Suns,West
347,2013,02,24,02/24/2013,9:00 PM,Bulls,East,Timberwolves,West
348,2013,02,25,02/25/2013,1:00 PM,Pistons,East,Hornets,East
349,2013,02,25,02/25/2013,3:00 PM,Pelicans,West,Bucks,East
350,2013,02,25,02/25/2013,3:30 PM,Spurs,West,Cavaliers,East
351,2013,02,25,02/25/2013,8:00 PM,Rockets,West,Nuggets,West
352,2013,02,25,02/25/2013,8:00 PM,76ers,East,Wizards,East
353,2013,02,26,02/26/2013,10:00 PM,Timberwolves,West,Kings,West
354,2013,02,26,02/26/2013,7:30 PM,Grizzlies,West,Celtics,East
355,2013,02,26,02/26/2013,7:30 PM,Lakers,West,Hawks,East
356,2013,02,26,02/26/2013,7:30 PM,Warriors,West,Knicks,East
357,2013,02,26,02/26/2013,7:30 PM,Bulls,East,Nets,East
358,2013,02,26,02/26/2013,7:30 PM,Pistons,East,Raptors,East
359,2013,02,26,02/26/2013,8:00 PM,Suns,West,Pelicans,West
360,2013,02,26,02/26/2013,8:00 PM,Magic,East,Thunder,West
361,2013,02,26,02/26/2013,8:30 PM,Pacers,East,Mavericks,West
362,2013,02,26,02/26/2013,9:00 PM,Rockets,West,Jazz,West
363,2013,02,27,02/27/2013,10:00 PM,Kings,West,Blazers,West
364,2013,02,27,02/27/2013,10:30 PM,Clippers,West,Nuggets,West
365,2013,02,27,02/27/2013,7:00 PM,Nets,East,Cavaliers,East
366,2013,02,27,02/27/2013,7:00 PM,Bulls,East,Hornets,East
367,2013,02,27,02/27/2013,7:30 PM,76ers,East,Heat,East
368,2013,02,27,02/27/2013,8:00 PM,Wizards,East,Bucks,East
369,2013,02,28,02/28/2013,10:30 PM,Rockets,West,Clippers,West
370,2013,02,28,02/28/2013,7:00 PM,Raptors,East,Magic,East
371,2013,02,28,02/28/2013,7:00 PM,Bucks,East,Pistons,East
372,2013,02,28,02/28/2013,7:30 PM,Hornets,East,Celtics,East
373,2013,02,28,02/28/2013,7:30 PM,Pacers,East,Hawks,East
