"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2013-2014","S.J",16,61.43,17,3,82.35,87.94,-5.59,100,100,50,-0.95
"AL.MONTOYA","2013-2014","WPG",16,66.67,8,0,100,92.75,7.25,100,100,100,0.58
"ANDERS.LINDBACK","2013-2014","T.B",13,55.05,11,1,90.91,90.82,0.09,100,100,50,0.01
"ANDERS.NILSSON","2013-2014","NYI",10,43.5,7,2,71.43,89.14,-17.71,100,50,50,-1.24
"ANTON.KHUDOBIN","2013-2014","CAR",16,76.35,14,4,71.43,89.14,-17.71,100,50,66.67,-2.48
"ANTTI.NIEMI","2013-2014","S.J",29,136.12,18,0,100,92.06,7.94,100,100,100,1.43
"ANTTI.RAANTA","2013-2014","CHI",16,59.52,7,2,71.43,87.57,-16.14,NA,75,66.67,-1.13
"BEN.BISHOP","2013-2014","T.B",31,152.98,25,4,84,85.72,-1.72,100,100,66.67,-0.43
"BEN.SCRIVENS","2013-2014","L.A/EDM",20,82.83,17,1,94.12,88.29,5.82,100,100,85.71,0.99
"BRADEN.HOLTBY","2013-2014","WSH",25,128.17,32,5,84.38,85.94,-1.56,100,100,64.29,-0.5
"BRIAN.ELLIOTT","2013-2014","STL",18,62.65,4,0,100,85,15,NA,100,100,0.6
"CAM.TALBOT","2013-2014","NYR",13,68.82,14,1,92.86,89.93,2.93,100,88.89,100,0.41
"CAM.WARD","2013-2014","CAR",16,63.85,7,1,85.71,92.71,-7,100,66.67,100,-0.49
"CAREY.PRICE","2013-2014","MTL",22,113.35,14,2,85.71,93,-7.29,100,87.5,0,-1.02
"CARTER.HUTTON","2013-2014","NSH",24,102.42,9,0,100,94.78,5.22,100,100,NA,0.47
"CHAD.JOHNSON","2013-2014","BOS",18,72.83,12,2,83.33,87.5,-4.17,100,80,80,-0.5
"CONNOR.KNAPP","2013-2014","BUF",1,2,1,0,100,94,6,NA,100,NA,0.06
"COREY.CRAWFORD","2013-2014","CHI",27,103.48,13,1,92.31,90.77,1.54,100,100,80,0.2
"CORY.SCHNEIDER","2013-2014","N.J",24,104.22,18,0,100,90,10,100,100,100,1.8
"CRAIG.ANDERSON","2013-2014","OTT",24,105.98,24,1,95.83,88.25,7.58,100,85.71,100,1.82
"CRISTOPHER.NILSTORP","2013-2014","DAL",1,2,0,0,NA,NA,NA,NA,NA,NA,0
"CURTIS.MCELHINNEY","2013-2014","CBJ",14,49.88,12,0,100,91.42,8.58,100,100,100,1.03
"DAN.ELLIS","2013-2014","DAL/FLA",10,45.62,7,2,71.43,83.71,-12.29,100,100,60,-0.86
"DARCY.KUEMPER","2013-2014","MIN",14,71.78,9,3,66.67,88.56,-21.89,50,100,50,-1.97
"DEVAN.DUBNYK","2013-2014","EDM/NSH",19,78.08,13,2,84.62,88.54,-3.92,100,100,66.67,-0.51
"DREW.MACINTYRE","2013-2014","TOR",2,6.55,1,1,0,86,-86,NA,NA,0,-0.86
"DUSTIN.TOKARSKI","2013-2014","MTL",3,17.83,4,0,100,84.25,15.75,NA,100,100,0.63
"EDDIE.LACK","2013-2014","VAN",24,108.25,11,0,100,89.45,10.55,100,100,100,1.16
"EVGENI.NABOKOV","2013-2014","NYI",15,82.13,12,0,100,89.33,10.67,NA,100,100,1.28
"FREDERIK.ANDERSEN","2013-2014","ANA",14,64.97,9,2,77.78,88.44,-10.67,100,75,66.67,-0.96
"HENRIK.LUNDQVIST","2013-2014","NYR",29,132.85,16,1,93.75,88.75,5,100,88.89,100,0.8
"ILYA.BRYZGALOV","2013-2014","EDM/MIN",19,87.85,16,4,75,89.56,-14.56,100,60,60,-2.33
"JACK.CAMPBELL","2013-2014","DAL",1,6.28,2,1,50,84,-34,NA,100,0,-0.68
"JACOB.MARKSTROM","2013-2014","FLA/VAN",7,30.33,4,1,75,82.25,-7.25,NA,100,66.67,-0.29
"JAMES.REIMER","2013-2014","TOR",18,87.95,16,3,81.25,91.88,-10.62,100,60,80,-1.7
"JAROSLAV.HALAK","2013-2014","STL/WSH",24,117.88,17,1,94.12,90.53,3.59,100,100,85.71,0.61
"JASON.LABARBERA","2013-2014","EDM",4,12.3,0,0,NA,NA,NA,NA,NA,NA,0
"JEAN-SEBASTIEN.GIGUERE","2013-2014","COL",16,68.43,10,0,100,94.8,5.2,100,100,100,0.52
