"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"CAM.TALBOT","2015-2016","EDM",29,1268.87,617,52,91.57,91.93,-0.36,97.42,92.09,78.63,-2.21
"CAM.WARD","2015-2016","CAR",29,1431.23,619,55,91.11,92.08,-0.97,96.42,92.75,77.44,-6
"CAREY.PRICE","2015-2016","MTL",5,225.88,117,6,94.87,93.46,1.41,98.41,97.3,76.47,1.65
"CARTER.HUTTON","2015-2016","NSH",4,190.42,94,4,95.74,92.1,3.65,100,90.48,90.48,3.43
"CHAD.JOHNSON","2015-2016","BUF",22,962.7,430,29,93.26,93.18,0.08,98.29,91.34,79.71,0.33
"CHRIS.GIBSON","2015-2016","NYI",2,86,38,5,86.84,92.26,-5.42,92.31,89.47,66.67,-2.06
"CONNOR.HELLEBUYCK","2015-2016","WPG",17,732.48,360,24,93.33,91.35,1.99,99.37,94.12,80.49,7.15
"COREY.CRAWFORD","2015-2016","CHI",31,1489.13,750,38,94.93,92.62,2.31,98.73,93.3,86.36,17.33
"CORY.SCHNEIDER","2015-2016","N.J",30,1403.43,600,46,92.33,92.22,0.12,97.56,90.11,83.97,0.71
"CRAIG.ANDERSON","2015-2016","OTT",31,1440.97,748,43,94.25,93.62,0.63,99.05,91.63,81.97,4.74
"CURTIS.MCELHINNEY","2015-2016","CBJ",7,226.22,94,8,91.49,91.62,-0.13,100,86.21,82.61,-0.12
"DARCY.KUEMPER","2015-2016","MIN",10,416.62,190,15,92.11,93.25,-1.14,97.94,86.15,85.71,-2.17
"DEVAN.DUBNYK","2015-2016","MIN",34,1551.92,694,44,93.66,93.72,-0.06,97.55,92.27,80.95,-0.43
"DUSTIN.TOKARSKI","2015-2016","MTL",3,93.43,44,5,88.64,89.86,-1.23,100,100,64.29,-0.54
"EDDIE.LACK","2015-2016","CAR",13,604.65,286,28,90.21,91.33,-1.12,99.14,88,78.57,-3.21
"FREDERIK.ANDERSEN","2015-2016","ANA",19,785.25,356,22,93.82,92.15,1.67,98.68,93.89,83.56,5.94
"GARRET.SPARKS","2015-2016","TOR",11,499.58,230,18,92.17,92.12,0.05,97.54,90,78.95,0.12
"HENRIK.LUNDQVIST","2015-2016","NYR",32,1459.72,685,46,93.28,91.59,1.69,99.66,94.64,80.59,11.61
"JACOB.MARKSTROM","2015-2016","VAN",15,728.15,354,35,90.11,92.57,-2.46,93.67,92.14,75,-8.71
"JAKE.ALLEN","2015-2016","STL",23,1041.95,428,32,92.52,92.9,-0.37,97.5,91.61,80.82,-1.6
"JAMES.REIMER","2015-2016","TOR/S.J",20,885.45,415,26,93.73,92.69,1.05,96.57,93.66,85.51,4.34
"JAROSLAV.HALAK","2015-2016","NYI",16,750.15,346,26,92.49,90.76,1.73,100,94.44,80.65,5.97
"JASON.KASDORF","2015-2016","BUF",1,51.58,26,3,88.46,94.38,-5.92,94.12,85.71,50,-1.54
"JEAN-FRANCOIS.BERUBE","2015-2016","NYI",3,144.48,67,5,92.54,89.34,3.19,100,92.31,87.5,2.14
"JEFF.ZATKOFF","2015-2016","PIT",5,191.5,111,10,90.99,93.26,-2.27,95.31,96.55,66.67,-2.52
"JHONAS.ENROTH","2015-2016","L.A",3,126.53,55,1,98.18,92.24,5.95,100,92.31,100,3.27
"JIMMY.HOWARD","2015-2016","DET",16,678.43,309,27,91.26,92.22,-0.95,99.3,93.33,68.85,-2.95
"JOHN.GIBSON","2015-2016","ANA",23,1041.12,441,29,93.42,93.01,0.41,99.02,91.14,83.54,1.82
"JONAS.GUSTAVSSON","2015-2016","BOS",10,429.52,232,23,90.09,92.24,-2.16,99.08,87.06,71.05,-5
"JONAS.HILLER","2015-2016","CGY",11,481.02,216,20,90.74,91.95,-1.21,95.37,89.66,82,-2.62
"JONATHAN.BERNIER","2015-2016","TOR",17,760.15,374,34,90.91,93.71,-2.8,95.59,83.81,83.33,-10.46
"JONATHAN.QUICK","2015-2016","L.A",39,1829.67,722,58,91.97,92.49,-0.52,97.08,90.25,82.64,-3.76
"JONI.ORTIO","2015-2016","CGY",13,612.27,286,28,90.21,92.52,-2.31,98.53,87.88,72.55,-6.61
"JOONAS.KORPISALO","2015-2016","CBJ",16,739.53,390,26,93.33,92.08,1.25,98.45,92.11,83.13,4.89
"JORDAN.BINNINGTON","2015-2016","STL",1,10.78,4,1,75,92.25,-17.25,100,50,100,-0.69
"JUUSE.SAROS","2015-2016","NSH",1,46.95,16,1,93.75,93.56,0.19,100,100,50,0.03
"KARI.LEHTONEN","2015-2016","DAL",22,909.93,410,40,90.24,92.26,-2.02,96.77,90.97,73.75,-8.28
"KARRI.RAMO","2015-2016","CGY",19,925.07,418,36,91.39,91.62,-0.23,96.6,93.39,76.92,-0.97
"KEITH.KINKAID","2015-2016","N.J",9,444.23,193,18,90.67,93.22,-2.54,98.88,89.04,70.97,-4.91
"LAURENT.BROSSOIT","2015-2016","EDM",3,133.37,66,6,90.91,91.15,-0.24,93.1,91.3,85.71,-0.16
"LINUS.ULLMARK","2015-2016","BUF",12,540.73,255,25,90.2,92.6,-2.41,99.25,89.61,63.64,-6.14
"LOUIS.DOMINGUE","2015-2016","ARI",24,1008.97,521,32,93.86,93.17,0.69,97.07,96.18,80.22,3.58
"MAGNUS.HELLBERG","2015-2016","NYR",1,18,5,1,80,88.4,-8.4,100,100,0,-0.42
"MARC-ANDRE.FLEURY","2015-2016","PIT",31,1488.45,713,51,92.85,93.07,-0.23,97.63,91.57,82.54,-1.62
"MARTIN.JONES","2015-2016","S.J",33,1510.45,612,51,91.67,91.95,-0.28,98.58,89.15,79.83,-1.72
"MATTHEW.MURRAY","2015-2016","PIT",6,285.57,133,7,94.74,92.9,1.83,98.44,93.02,88.46,2.44
"MICHAEL.HUTCHINSON","2015-2016","WPG",9,370.28,161,14,91.3,91.75,-0.44,100,94,71.79,-0.71
"MICHAEL.LEIGHTON","2015-2016","CHI",1,32.3,11,1,90.91,91.18,-0.27,85.71,100,100,-0.03
"MICHAL.NEUVIRTH","2015-2016","PHI",14,650.93,316,19,93.99,91.84,2.15,99.36,94.85,79.03,6.78
"MIKE.CONDON","2015-2016","MTL",30,1398.63,618,49,92.07,92.76,-0.68,98.45,89.39,78.63,-4.23
"MIKE.SMITH","2015-2016","ARI",13,507.33,261,12,95.4,93.81,1.59,99.19,93.07,88.89,4.16
"NIKLAS.TREUTLE","2015-2016","ARI",2,36.08,9,1,88.89,95.22,-6.33,100,50,100,-0.57
"ONDREJ.PAVELEC","2015-2016","WPG",18,818.9,397,28,92.95,91.27,1.68,98.84,93.43,80.68,6.65
"PEKKA.RINNE","2015-2016","NSH",37,1732.38,761,55,92.77,93.31,-0.54,97.82,92.95,75.41,-4.08
"PETR.MRAZEK","2015-2016","DET",28,1231.77,553,37,93.31,92.25,1.06,98.41,92.02,84.07,5.86
"PHILIPP.GRUBAUER","2015-2016","WSH",11,452.02,215,16,92.56,92.75,-0.19,98.02,86.67,89.74,-0.41
"RETO.BERRA","2015-2016","COL",4,134.78,69,6,91.3,93.39,-2.09,96.67,84.38,100,-1.44
"ROBERTO.LUONGO","2015-2016","FLA",34,1529.37,732,47,93.58,92.78,0.8,98.18,93.33,79.67,5.88
"ROBIN.LEHNER","2015-2016","BUF",11,428.05,229,19,91.7,93.52,-1.81,95.49,87.88,83.33,-4.15
"RYAN.MILLER","2015-2016","VAN",26,1251.87,675,46,93.19,92.45,0.73,99.67,94.16,74.79,4.93
"SCOTT.DARLING","2015-2016","CHI",11,475.03,234,13,94.44,92.79,1.65,98.36,97.1,79.07,3.87
"SCOTT.WEDGEWOOD","2015-2016","N.J",2,95.22,40,1,97.5,94.15,3.35,95.83,100,100,1.34
"SEMYON.VARLAMOV","2015-2016","COL",33,1488.82,806,69,91.44,92.53,-1.09,96.97,90.11,78.91,-8.78
"SERGEI.BOBROVSKY","2015-2016","CBJ",21,949.65,451,48,89.36,92.29,-2.93,95.48,87.79,77.5,-13.23
"STEVE.MASON","2015-2016","PHI",28,1295.3,674,40,94.07,92.63,1.44,98.83,94.69,80,9.69
"THOMAS.GREISS","2015-2016","NYI",23,1011.58,489,32,93.46,90.8,2.66,98.25,95.69,81.65,12.99
"TUUKKA.RASK","2015-2016","BOS",33,1571.83,774,64,91.73,93.16,-1.43,98.35,89.63,70.64,-11.03
