"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"CURTIS.SANFORD","2011-2012","CBJ",13,17.45,9,2,77.78,85.44,-7.67,100,66.67,50,-0.69
"DAN.ELLIS","2011-2012","ANA",4,2.38,1,0,100,94,6,NA,100,NA,0.06
"DEVAN.DUBNYK","2011-2012","EDM",23,35,22,1,95.45,89.68,5.77,100,100,85.71,1.27
"DUSTIN.TOKARSKI","2011-2012","T.B",3,2.57,1,1,0,88,-88,NA,NA,0,-0.88
"DWAYNE.ROLOSON","2011-2012","T.B",18,26.88,13,2,84.62,90.77,-6.15,100,85.71,75,-0.8
"EVGENI.NABOKOV","2011-2012","NYI",17,28.97,9,0,100,92.56,7.44,100,100,100,0.67
"HENRIK.KARLSSON","2011-2012","CGY",3,8.7,9,1,88.89,93.56,-4.67,100,100,50,-0.42
"HENRIK.LUNDQVIST","2011-2012","NYR",33,64.68,21,1,95.24,88.62,6.62,100,100,75,1.39
"IIRO.TARKKI","2011-2012","ANA",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ILYA.BRYZGALOV","2011-2012","PHI",33,62.1,26,0,100,93.73,6.27,100,100,100,1.63
"JACOB.MARKSTROM","2011-2012","FLA",2,7,6,0,100,90.67,9.33,100,100,100,0.56
"JAMES.REIMER","2011-2012","TOR",17,25.05,10,2,80,92,-12,100,75,50,-1.2
"JAROSLAV.HALAK","2011-2012","STL",21,45.03,15,1,93.33,93.07,0.27,87.5,100,100,0.04
"JASON.LABARBERA","2011-2012","ARI",8,16.88,9,1,88.89,91.78,-2.89,100,100,66.67,-0.26
"JEAN-SEBASTIEN.GIGUERE","2011-2012","COL",16,33.78,17,0,100,91.47,8.53,100,100,100,1.45
"JEFF.DESLAURIERS","2011-2012","ANA",1,1.32,2,0,100,86,14,NA,100,100,0.28
"JHONAS.ENROTH","2011-2012","BUF",13,22.97,11,1,90.91,94.09,-3.18,83.33,100,100,-0.35
"JIMMY.HOWARD","2011-2012","DET",32,61.87,30,1,96.67,92.53,4.13,100,100,83.33,1.24
"JOEY.MACDONALD","2011-2012","DET",8,9.93,3,0,100,91.33,8.67,100,100,100,0.26
"JOHAN.HEDBERG","2011-2012","N.J",8,19.7,13,0,100,94.23,5.77,100,100,100,0.75
"JONAS.GUSTAVSSON","2011-2012","TOR",20,22.63,24,2,91.67,92.04,-0.38,90.91,88.89,100,-0.09
"JONAS.HILLER","2011-2012","ANA",36,39.82,13,2,84.62,89.23,-4.62,100,100,66.67,-0.6
"JONATHAN.BERNIER","2011-2012","L.A",7,9.98,3,1,66.67,84.33,-17.67,100,100,0,-0.53
"JONATHAN.QUICK","2011-2012","L.A",34,75.02,32,0,100,93.19,6.81,100,100,100,2.18
"JOSE.THEODORE","2011-2012","FLA",29,65.38,37,1,97.3,93.11,4.19,100,93.75,100,1.55
"JOSH.HARDING","2011-2012","MIN",17,37.85,20,1,95,94.4,0.6,100,80,100,0.12
"JUSSI.RYNNAS","2011-2012","TOR",2,3.48,2,1,50,85.5,-35.5,NA,100,0,-0.71
"JUSTIN.PETERS","2011-2012","CAR",4,12,7,0,100,96.14,3.86,100,100,NA,0.27
"KARI.LEHTONEN","2011-2012","DAL",32,69.78,33,1,96.97,93.18,3.79,100,94.44,100,1.25
"KEVIN.POULIN","2011-2012","NYI",3,1.95,1,1,0,86,-86,NA,NA,0,-0.86
"MARC-ANDRE.FLEURY","2011-2012","PIT",36,59.85,27,2,92.59,91.93,0.67,100,100,71.43,0.18
"MARTIN.BIRON","2011-2012","NYR",8,14.38,6,1,83.33,84.67,-1.33,NA,100,66.67,-0.08
"MARTIN.BRODEUR","2011-2012","N.J",34,49.62,16,0,100,94.06,5.94,100,100,100,0.95
"MARTY.TURCO","2011-2012","BOS",1,2,2,1,50,81.5,-31.5,NA,100,0,-0.63
"MATHIEU.GARON","2011-2012","T.B",21,23.03,14,1,92.86,92.71,0.14,100,88.89,100,0.02
"MATT.HACKETT","2011-2012","MIN",4,4.8,5,1,80,87.8,-7.8,100,100,50,-0.39
"MICHAL.NEUVIRTH","2011-2012","WSH",17,27.08,17,2,88.24,95,-6.76,100,77.78,NA,-1.15
"MIIKKA.KIPRUSOFF","2011-2012","CGY",39,77.68,40,1,97.5,92.7,4.8,100,100,87.5,1.92
"MIKE.SMITH","2011-2012","ARI",35,61.67,25,3,88,91.68,-3.68,90.91,87.5,83.33,-0.92
"NIKLAS.BACKSTROM","2011-2012","MIN",22,41.8,23,1,95.65,93.52,2.13,100,83.33,100,0.49
"NIKOLAI.KHABIBULIN","2011-2012","EDM",22,23.37,14,1,92.86,88.14,4.71,100,100,87.5,0.66
"ONDREJ.PAVELEC","2011-2012","WPG",35,52.63,29,2,93.1,89.1,4,100,90.91,90,1.16
"PEKKA.RINNE","2011-2012","NSH",39,59.8,27,3,88.89,93.93,-5.04,100,72.73,100,-1.36
"PETER.BUDAJ","2011-2012","MTL",6,8.65,3,0,100,92,8,NA,100,NA,0.24
"PETER.MANNINO","2011-2012","WPG",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2011-2012","CHI",14,26.5,11,0,100,94.91,5.09,100,100,NA,0.56
"RICHARD.BACHMAN","2011-2012","DAL",6,10.47,3,0,100,93.33,6.67,NA,100,NA,0.2
"RICK.DIPIETRO","2011-2012","NYI",5,7.05,5,2,60,88.4,-28.4,100,0,66.67,-1.42
"ROBERTO.LUONGO","2011-2012","VAN",31,63.65,31,1,96.77,91,5.77,100,100,87.5,1.79
"ROBIN.LEHNER","2011-2012","OTT",3,0.73,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2011-2012","BUF",28,58.85,34,5,85.29,91,-5.71,100,87.5,57.14,-1.94
"SCOTT.CLEMMENSEN","2011-2012","FLA",13,12.52,9,2,77.78,91.44,-13.67,100,0,50,-1.23
"SEBASTIEN.CARON","2011-2012","T.B",1,4.1,1,0,100,96,4,100,NA,NA,0.04
"SEMYON.VARLAMOV","2011-2012","COL",25,43.07,21,1,95.24,89.71,5.52,100,100,85.71,1.16
"SERGEI.BOBROVSKY","2011-2012","PHI",12,22.22,8,0,100,90.62,9.38,100,100,100,0.75
"STEVE.MASON","2011-2012","CBJ",26,38.48,23,2,91.3,93,-1.7,100,87.5,100,-0.39
"THOMAS.GREISS","2011-2012","S.J",9,14.03,5,1,80,89.4,-9.4,NA,100,50,-0.47
"TIM.THOMAS","2011-2012","BOS",27,56.68,25,1,96,95.16,0.84,100,90,100,0.21
"TOMAS.VOKOUN","2011-2012","WSH",22,21.95,5,0,100,92.6,7.4,100,100,100,0.37
"TUUKKA.RASK","2011-2012","BOS",14,25.63,15,0,100,93.27,6.73,100,100,100,1.01
"TY.CONKLIN","2011-2012","DET",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"YANN.DANIS","2011-2012","EDM",1,2,2,0,100,79.5,20.5,NA,NA,100,0.41
