"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JAMES.REIMER","2016-2017","FLA",15,29.18,13,2,84.62,76.62,8,NA,100,77.78,1.04
"JARED.COREAU","2016-2017","DET",7,9,6,2,66.67,74.5,-7.83,NA,100,60,-0.47
"JAROSLAV.HALAK","2016-2017","NYI",11,7.02,6,0,100,75.5,24.5,NA,NA,100,1.47
"JEAN-FRANCOIS.BERUBE","2016-2017","NYI",2,0.7,2,1,50,85,-35,NA,NA,50,-0.7
"JEFF.ZATKOFF","2016-2017","L.A",4,1.12,2,1,50,88,-38,100,NA,0,-0.76
"JEREMY.SMITH","2016-2017","COL",5,5,4,0,100,91,9,NA,100,NA,0.36
"JHONAS.ENROTH","2016-2017","TOR",3,5,1,0,100,88,12,NA,100,NA,0.12
"JIMMY.HOWARD","2016-2017","DET",7,14.17,5,0,100,82.4,17.6,NA,100,100,0.88
"JOHN.GIBSON","2016-2017","ANA",17,12.48,7,5,28.57,82.57,-54,NA,66.67,0,-3.78
"JONAS.GUSTAVSSON","2016-2017","EDM",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.BERNIER","2016-2017","ANA",14,8.57,7,1,85.71,84,1.71,NA,100,66.67,0.12
"JONATHAN.QUICK","2016-2017","L.A",6,1.08,2,2,0,75.5,-75.5,NA,NA,0,-1.51
"JON.GILLIES","2016-2017","CGY",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOONAS.KORPISALO","2016-2017","CBJ",7,4.73,1,1,0,88,-88,NA,0,NA,-0.88
"JUSTIN.PETERS","2016-2017","ARI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JUUSE.SAROS","2016-2017","NSH",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"KARI.LEHTONEN","2016-2017","DAL",28,6.55,7,2,71.43,83.71,-12.29,NA,66.67,75,-0.86
"KEITH.KINKAID","2016-2017","N.J",13,15.18,11,0,100,80.64,19.36,NA,100,100,2.13
"KRISTERS.GUDLEVSKIS","2016-2017","T.B",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LAURENT.BROSSOIT","2016-2017","EDM",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"LINUS.ULLMARK","2016-2017","BUF",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LOUIS.DOMINGUE","2016-2017","ARI",10,6.85,6,1,83.33,81,2.33,NA,100,50,0.14
"MARC-ANDRE.FLEURY","2016-2017","PIT",14,15.5,13,2,84.62,81.46,3.15,NA,100,77.78,0.41
"MAREK.MAZANEC","2016-2017","NSH",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.JONES","2016-2017","S.J",25,14.17,7,2,71.43,82.43,-11,NA,100,50,-0.77
"MATTHEW.MURRAY","2016-2017","PIT",16,12.47,6,1,83.33,75.83,7.5,NA,100,75,0.45
"MICHAEL.HUTCHINSON","2016-2017","WPG",11,5.62,8,2,75,89.62,-14.62,NA,66.67,100,-1.17
"MICHAEL.LEIGHTON","2016-2017","CAR",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2016-2017","PHI",11,2.52,1,0,100,88,12,NA,NA,100,0.12
"MIKE.CONDON","2016-2017","OTT",13,10.67,12,0,100,84.67,15.33,NA,100,100,1.84
"MIKE.SMITH","2016-2017","ARI",18,16.7,11,3,72.73,75.18,-2.45,NA,100,70,-0.27
"PEKKA.RINNE","2016-2017","NSH",19,23.33,13,1,92.31,80.54,11.77,NA,100,87.5,1.53
"PETER.BUDAJ","2016-2017","L.A",19,11.22,4,0,100,78.5,21.5,NA,100,100,0.86
"PETR.MRAZEK","2016-2017","DET",20,24.48,13,2,84.62,82.54,2.08,NA,75,88.89,0.27
"PHILIPP.GRUBAUER","2016-2017","WSH",13,7.55,12,3,75,77.42,-2.42,NA,100,66.67,-0.29
"RETO.BERRA","2016-2017","FLA",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICHARD.BACHMAN","2016-2017","VAN",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2016-2017","FLA",17,13.27,11,2,81.82,86.73,-4.91,NA,83.33,80,-0.54
"ROBIN.LEHNER","2016-2017","BUF",21,14.45,12,2,83.33,84.08,-0.75,NA,75,87.5,-0.09
"RYAN.MILLER","2016-2017","VAN",17,8.33,1,0,100,77,23,NA,NA,100,0.23
"SCOTT.DARLING","2016-2017","CHI",12,10.43,10,2,80,84.4,-4.4,NA,75,83.33,-0.44
"SEMYON.VARLAMOV","2016-2017","COL",8,1.82,3,0,100,89.33,10.67,NA,100,100,0.32
"SERGEI.BOBROVSKY","2016-2017","CBJ",24,20.55,16,1,93.75,83.69,10.06,NA,100,90,1.61
"STEVE.MASON","2016-2017","PHI",19,17.68,10,2,80,79.7,0.3,NA,100,71.43,0.03
"THOMAS.GREISS","2016-2017","NYI",21,20.25,16,0,100,84.44,15.56,NA,100,100,2.49
"TRISTAN.JARRY","2016-2017","PIT",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2016-2017","BOS",24,19.72,8,2,75,87.75,-12.75,NA,83.33,50,-1.02
"ZANE.MCINTYRE","2016-2017","BOS",4,1.57,2,1,50,81.5,-31.5,NA,NA,50,-0.63
