"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.AULD","2011-2012","OTT",7,36.67,28,2,92.86,90.89,1.96,100,89.47,100,0.55
"ALLEN.YORK","2011-2012","CBJ",5,22.05,16,0,100,92,8,100,100,100,1.28
"AL.MONTOYA","2011-2012","NYI",16,62.55,52,7,86.54,86.25,0.29,100,96.3,68.42,0.15
"ANDERS.LINDBACK","2011-2012","NSH",11,44.42,46,5,89.13,87.96,1.17,100,95.24,75,0.54
"ANDERS.NILSSON","2011-2012","NYI",1,6.37,5,1,80,79.8,0.2,NA,100,66.67,0.01
"ANDREW.RAYCROFT","2011-2012","DAL",7,24.05,22,1,95.45,88.36,7.09,100,100,83.33,1.56
"ANTON.KHUDOBIN","2011-2012","BOS",1,6.13,9,0,100,91.44,8.56,NA,100,100,0.77
"ANTTI.NIEMI","2011-2012","S.J",33,139.37,103,12,88.35,87.94,0.41,100,93.22,74.19,0.42
"BEN.BISHOP","2011-2012","OTT",3,6.72,7,2,71.43,82.14,-10.71,NA,75,66.67,-0.75
"BEN.SCRIVENS","2011-2012","TOR",6,40.22,38,4,89.47,90.32,-0.84,100,91.3,81.82,-0.32
"BRADEN.HOLTBY","2011-2012","WSH",3,12.83,8,1,87.5,87.5,0,100,75,100,0
"BRAD.THIESSEN","2011-2012","PIT",1,4.37,6,3,50,82.83,-32.83,NA,66.67,33.33,-1.97
"BRENT.JOHNSON","2011-2012","PIT",12,54.05,42,6,85.71,90.02,-4.31,100,88.89,75,-1.81
"BRIAN.BOUCHER","2011-2012","CAR",5,25.5,16,3,81.25,87.12,-5.88,100,85.71,60,-0.94
"BRIAN.ELLIOTT","2011-2012","STL",18,84.83,61,5,91.8,88.36,3.44,100,93.75,86.36,2.1
"BRIAN.FOSTER","2011-2012","FLA",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"CAM.WARD","2011-2012","CAR",34,153.22,135,16,88.15,86.87,1.28,93.75,91.67,80.85,1.73
"CAREY.PRICE","2011-2012","MTL",30,199.1,115,9,92.17,87.5,4.68,100,94,87.23,5.38
