"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JUSTIN.PETERS","2011-2012","CAR",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"KARI.LEHTONEN","2011-2012","DAL",18,0.37,1,0,100,86,14,NA,NA,100,0.14
"KEVIN.POULIN","2011-2012","NYI",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"LELAND.IRVING","2011-2012","CGY",5,1.7,1,0,100,87,13,NA,100,NA,0.13
"MARC-ANDRE.FLEURY","2011-2012","PIT",24,2,1,0,100,89,11,NA,100,NA,0.11
"MARTIN.BIRON","2011-2012","NYR",9,0.62,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BRODEUR","2011-2012","N.J",14,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTY.TURCO","2011-2012","BOS",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"MATHIEU.GARON","2011-2012","T.B",20,0,0,0,NA,NA,NA,NA,NA,NA,0
"MATT.HACKETT","2011-2012","MIN",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2011-2012","WSH",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIIKKA.KIPRUSOFF","2011-2012","CGY",20,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.MURPHY","2011-2012","CAR",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2011-2012","ARI",22,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKLAS.BACKSTROM","2011-2012","MIN",15,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKOLAI.KHABIBULIN","2011-2012","EDM",16,0,0,0,NA,NA,NA,NA,NA,NA,0
"ONDREJ.PAVELEC","2011-2012","WPG",25,0,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2011-2012","NSH",19,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETER.BUDAJ","2011-2012","MTL",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2011-2012","CHI",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICHARD.BACHMAN","2011-2012","DAL",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICK.DIPIETRO","2011-2012","NYI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2011-2012","VAN",19,1.87,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2011-2012","OTT",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2011-2012","BUF",19,0,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.CLEMMENSEN","2011-2012","FLA",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"SEBASTIEN.CARON","2011-2012","T.B",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2011-2012","COL",20,0.82,0,0,NA,NA,NA,NA,NA,NA,0
"SERGEI.BOBROVSKY","2011-2012","PHI",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2011-2012","CBJ",15,0,0,0,NA,NA,NA,NA,NA,NA,0
"THOMAS.GREISS","2011-2012","S.J",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"TIM.THOMAS","2011-2012","BOS",20,0,0,0,NA,NA,NA,NA,NA,NA,0
"TOMAS.VOKOUN","2011-2012","WSH",15,0,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2011-2012","BOS",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"TY.CONKLIN","2011-2012","DET",8,0,0,0,NA,NA,NA,NA,NA,NA,0
