"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"AARON.DELL","2016-2017","S.J",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"ALEX.STALOCK","2016-2017","MIN",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"AL.MONTOYA","2016-2017","MTL",5,0.28,0,0,NA,NA,NA,NA,NA,NA,0
"ANDERS.NILSSON","2016-2017","BUF",11,0.58,1,0,100,99,1,100,NA,NA,0.01
"ANDREI.VASILEVSKIY","2016-2017","T.B",28,0.7,0,0,NA,NA,NA,NA,NA,NA,0
"ANDREW.HAMMOND","2016-2017","OTT",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTHONY.STOLARZ","2016-2017","PHI",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTOINE.BIBEAU","2016-2017","TOR",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTON.KHUDOBIN","2016-2017","BOS",9,0.1,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.NIEMI","2016-2017","DAL",22,0.63,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.RAANTA","2016-2017","NYR",13,2,0,0,NA,NA,NA,NA,NA,NA,0
"BEN.BISHOP","2016-2017","T.B/L.A",18,0.63,0,0,NA,NA,NA,NA,NA,NA,0
"BRADEN.HOLTBY","2016-2017","WSH",37,2.4,0,0,NA,NA,NA,NA,NA,NA,0
"BRIAN.ELLIOTT","2016-2017","CGY",25,1.83,0,0,NA,NA,NA,NA,NA,NA,0
"CALVIN.PICKARD","2016-2017","COL",25,5.08,0,0,NA,NA,NA,NA,NA,NA,0
"CAM.TALBOT","2016-2017","EDM",38,2.17,0,0,NA,NA,NA,NA,NA,NA,0
"CAM.WARD","2016-2017","CAR",33,0.97,0,0,NA,NA,NA,NA,NA,NA,0
"CAREY.PRICE","2016-2017","MTL",37,0.05,0,0,NA,NA,NA,NA,NA,NA,0
"CARTER.HUTTON","2016-2017","STL",13,0.58,0,0,NA,NA,NA,NA,NA,NA,0
"CHAD.JOHNSON","2016-2017","CGY",19,2.82,0,0,NA,NA,NA,NA,NA,NA,0
"CONNOR.HELLEBUYCK","2016-2017","WPG",31,8.17,0,0,NA,NA,NA,NA,NA,NA,0
"COREY.CRAWFORD","2016-2017","CHI",27,0.3,0,0,NA,NA,NA,NA,NA,NA,0
"CORY.SCHNEIDER","2016-2017","N.J",33,3.43,0,0,NA,NA,NA,NA,NA,NA,0
"CRAIG.ANDERSON","2016-2017","OTT",20,2.67,0,0,NA,NA,NA,NA,NA,NA,0
"CURTIS.MCELHINNEY","2016-2017","CBJ/TOR",9,2.35,0,0,NA,NA,NA,NA,NA,NA,0
"DARCY.KUEMPER","2016-2017","MIN",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"DEVAN.DUBNYK","2016-2017","MIN",34,0.3,0,0,NA,NA,NA,NA,NA,NA,0
"DUSTIN.TOKARSKI","2016-2017","ANA",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"EDDIE.LACK","2016-2017","CAR",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"FREDERIK.ANDERSEN","2016-2017","TOR",35,6.08,0,0,NA,NA,NA,NA,NA,NA,0
"HENRIK.LUNDQVIST","2016-2017","NYR",31,1.42,0,0,NA,NA,NA,NA,NA,NA,0
"JACK.CAMPBELL","2016-2017","L.A",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JACOB.MARKSTROM","2016-2017","VAN",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"JAKE.ALLEN","2016-2017","STL",32,1.33,0,0,NA,NA,NA,NA,NA,NA,0
"JAMES.REIMER","2016-2017","FLA",20,3.37,0,0,NA,NA,NA,NA,NA,NA,0
"JARED.COREAU","2016-2017","DET",5,2.83,0,0,NA,NA,NA,NA,NA,NA,0
"JAROSLAV.HALAK","2016-2017","NYI",14,5.45,0,0,NA,NA,NA,NA,NA,NA,0
"JEAN-FRANCOIS.BERUBE","2016-2017","NYI",6,0.3,0,0,NA,NA,NA,NA,NA,NA,0
"JEFF.ZATKOFF","2016-2017","L.A",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"JEREMY.SMITH","2016-2017","COL",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"JHONAS.ENROTH","2016-2017","TOR",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JIMMY.HOWARD","2016-2017","DET",15,0.25,0,0,NA,NA,NA,NA,NA,NA,0
"JOHN.GIBSON","2016-2017","ANA",26,0.4,0,0,NA,NA,NA,NA,NA,NA,0
"JONAS.GUSTAVSSON","2016-2017","EDM",3,0.15,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.BERNIER","2016-2017","ANA",17,0.68,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.QUICK","2016-2017","L.A",10,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOONAS.KORPISALO","2016-2017","CBJ",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"JUUSE.SAROS","2016-2017","NSH",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"KARI.LEHTONEN","2016-2017","DAL",26,1.75,0,0,NA,NA,NA,NA,NA,NA,0
"KEITH.KINKAID","2016-2017","N.J",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"LAURENT.BROSSOIT","2016-2017","EDM",4,1.45,0,0,NA,NA,NA,NA,NA,NA,0
"LOUIS.DOMINGUE","2016-2017","ARI",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"MAGNUS.HELLBERG","2016-2017","NYR",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"MALCOLM.SUBBAN","2016-2017","BOS",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2016-2017","PIT",20,0.97,0,0,NA,NA,NA,NA,NA,NA,0
"MAREK.LANGHAMER","2016-2017","ARI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.JONES","2016-2017","S.J",32,6.2,1,0,100,95,5,NA,100,NA,0.05
"MATTHEW.MURRAY","2016-2017","PIT",24,2.05,1,0,100,91,9,NA,100,NA,0.09
"MICHAEL.HUTCHINSON","2016-2017","WPG",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAEL.LEIGHTON","2016-2017","CAR",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2016-2017","PHI",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.CONDON","2016-2017","OTT",20,1.27,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2016-2017","ARI",30,5.27,0,0,NA,NA,NA,NA,NA,NA,0
"ONDREJ.PAVELEC","2016-2017","WPG",5,0.33,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2016-2017","NSH",34,3.45,0,0,NA,NA,NA,NA,NA,NA,0
"PETER.BUDAJ","2016-2017","L.A/T.B",27,1.57,0,0,NA,NA,NA,NA,NA,NA,0
"PETR.MRAZEK","2016-2017","DET",24,2.27,0,0,NA,NA,NA,NA,NA,NA,0
"PHILIPP.GRUBAUER","2016-2017","WSH",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"RETO.BERRA","2016-2017","FLA",3,1.13,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2016-2017","FLA",20,0.15,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2016-2017","BUF",32,2.78,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2016-2017","VAN",32,1.3,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.DARLING","2016-2017","CHI",16,0.15,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2016-2017","COL",13,1.48,0,0,NA,NA,NA,NA,NA,NA,0
