"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2013-2014","S.J",16,62.02,29,3,89.66,89.24,0.41,100,95.24,71.43,0.12
"AL.MONTOYA","2013-2014","WPG",16,75.33,54,7,87.04,87.94,-0.91,100,88.46,81.82,-0.49
"ANDERS.LINDBACK","2013-2014","T.B",13,59.63,50,7,86,88.1,-2.1,100,87.1,80,-1.05
"ANDERS.NILSSON","2013-2014","NYI",10,50.17,47,10,78.72,85.79,-7.06,83.33,95.24,60,-3.32
"ANTON.KHUDOBIN","2013-2014","CAR",16,66.53,56,5,91.07,90.54,0.54,100,97.14,63.64,0.3
"ANTTI.NIEMI","2013-2014","S.J",29,92.15,90,12,86.67,88.47,-1.8,100,85.71,84.85,-1.62
"ANTTI.RAANTA","2013-2014","CHI",16,81.45,74,8,89.19,88.46,0.73,100,90.91,82.61,0.54
"BEN.BISHOP","2013-2014","T.B",31,162.17,146,19,86.99,89.67,-2.68,100,92.31,69.23,-3.92
"BEN.SCRIVENS","2013-2014","L.A/EDM",20,117.22,103,10,90.29,88.68,1.61,100,91.07,85.29,1.66
"BRADEN.HOLTBY","2013-2014","WSH",25,124.25,123,14,88.62,88.86,-0.24,100,87.18,87.5,-0.3
"BRIAN.ELLIOTT","2013-2014","STL",18,70.47,46,4,91.3,89.46,1.85,100,96.3,75,0.85
"CAM.TALBOT","2013-2014","NYR",13,68.88,54,2,96.3,88.35,7.94,100,96.43,95,4.29
"CAM.WARD","2013-2014","CAR",16,67.92,60,9,85,86.1,-1.1,100,96.43,69.23,-0.66
"CAREY.PRICE","2013-2014","MTL",22,127.75,111,10,90.99,88.22,2.77,100,95.31,80,3.08
"CARTER.HUTTON","2013-2014","NSH",24,95.82,80,12,85,87.86,-2.86,100,84.21,77.78,-2.29
"CHAD.JOHNSON","2013-2014","BOS",18,93.08,73,5,93.15,88.12,5.03,100,97.14,84,3.67
"CONNOR.KNAPP","2013-2014","BUF",1,3,3,1,66.67,78.33,-11.67,NA,NA,66.67,-0.35
"COREY.CRAWFORD","2013-2014","CHI",27,125.63,103,9,91.26,88.04,3.22,100,91.38,86.67,3.32
"CORY.SCHNEIDER","2013-2014","N.J",24,134.68,103,10,90.29,88.35,1.94,100,94.12,79.41,2
"CRAIG.ANDERSON","2013-2014","OTT",23,120.88,107,22,79.44,88.59,-9.15,93.33,83.61,64.52,-9.79
"CRISTOPHER.NILSTORP","2013-2014","DAL",1,8.02,5,1,80,90.6,-10.6,NA,75,100,-0.53
