"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.AULD","2011-2012","OTT",7,2.43,0,0,NA,NA,NA,NA,NA,NA,0
"ALLEN.YORK","2011-2012","CBJ",5,2,0,0,NA,NA,NA,NA,NA,NA,0
"AL.MONTOYA","2011-2012","NYI",16,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANDERS.LINDBACK","2011-2012","NSH",11,0.78,0,0,NA,NA,NA,NA,NA,NA,0
"ANDERS.NILSSON","2011-2012","NYI",1,0.27,0,0,NA,NA,NA,NA,NA,NA,0
"ANDREW.RAYCROFT","2011-2012","DAL",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTON.KHUDOBIN","2011-2012","BOS",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.NIEMI","2011-2012","S.J",33,0.73,0,0,NA,NA,NA,NA,NA,NA,0
"BEN.BISHOP","2011-2012","OTT",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"BEN.SCRIVENS","2011-2012","TOR",6,1.02,1,1,0,73,-73,NA,NA,0,-0.73
"BRADEN.HOLTBY","2011-2012","WSH",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"BRAD.THIESSEN","2011-2012","PIT",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"BRENT.JOHNSON","2011-2012","PIT",12,3.03,0,0,NA,NA,NA,NA,NA,NA,0
"BRIAN.BOUCHER","2011-2012","CAR",5,1.5,0,0,NA,NA,NA,NA,NA,NA,0
"BRIAN.ELLIOTT","2011-2012","STL",18,1.15,0,0,NA,NA,NA,NA,NA,NA,0
"BRIAN.FOSTER","2011-2012","FLA",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"CAM.WARD","2011-2012","CAR",34,12.33,2,0,100,93.5,6.5,NA,100,NA,0.13
"CAREY.PRICE","2011-2012","MTL",30,2.53,0,0,NA,NA,NA,NA,NA,NA,0
"CHRIS.MASON","2011-2012","WPG",14,0,0,0,NA,NA,NA,NA,NA,NA,0
"COREY.CRAWFORD","2011-2012","CHI",27,3.42,0,0,NA,NA,NA,NA,NA,NA,0
"CORY.SCHNEIDER","2011-2012","VAN",19,7.13,1,0,100,79,21,NA,NA,100,0.21
"CRAIG.ANDERSON","2011-2012","OTT",34,2.55,0,0,NA,NA,NA,NA,NA,NA,0
"CURTIS.MCELHINNEY","2011-2012","ARI",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"CURTIS.SANFORD","2011-2012","CBJ",21,0.77,0,0,NA,NA,NA,NA,NA,NA,0
"DAN.ELLIS","2011-2012","ANA",5,0.93,0,0,NA,NA,NA,NA,NA,NA,0
"DEVAN.DUBNYK","2011-2012","EDM",24,0.47,0,0,NA,NA,NA,NA,NA,NA,0
"DREW.MACINTYRE","2011-2012","BUF",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"DUSTIN.TOKARSKI","2011-2012","T.B",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"DWAYNE.ROLOSON","2011-2012","T.B",21,2.32,0,0,NA,NA,NA,NA,NA,NA,0
"EVGENI.NABOKOV","2011-2012","NYI",25,1.13,0,0,NA,NA,NA,NA,NA,NA,0
"HENRIK.KARLSSON","2011-2012","CGY",5,1.13,0,0,NA,NA,NA,NA,NA,NA,0
"HENRIK.LUNDQVIST","2011-2012","NYR",29,4.38,0,0,NA,NA,NA,NA,NA,NA,0
"ILYA.BRYZGALOV","2011-2012","PHI",26,1.75,0,0,NA,NA,NA,NA,NA,NA,0
"JACOB.MARKSTROM","2011-2012","FLA",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"JAMES.REIMER","2011-2012","TOR",17,0.92,0,0,NA,NA,NA,NA,NA,NA,0
"JAROSLAV.HALAK","2011-2012","STL",25,1.17,1,0,100,94,6,NA,100,NA,0.06
"JASON.LABARBERA","2011-2012","ARI",11,1.17,1,0,100,79,21,NA,NA,100,0.21
"JEAN-SEBASTIEN.GIGUERE","2011-2012","COL",16,0.5,0,0,NA,NA,NA,NA,NA,NA,0
"JEFF.DESLAURIERS","2011-2012","ANA",3,0.37,0,0,NA,NA,NA,NA,NA,NA,0
"JHONAS.ENROTH","2011-2012","BUF",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"JIMMY.HOWARD","2011-2012","DET",25,0.83,0,0,NA,NA,NA,NA,NA,NA,0
"JOEY.MACDONALD","2011-2012","DET",6,0.17,0,0,NA,NA,NA,NA,NA,NA,0
"JOHAN.HEDBERG","2011-2012","N.J",19,3.18,0,0,NA,NA,NA,NA,NA,NA,0
"JONAS.GUSTAVSSON","2011-2012","TOR",22,0.63,0,0,NA,NA,NA,NA,NA,NA,0
"JONAS.HILLER","2011-2012","ANA",34,2.33,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.BERNIER","2011-2012","L.A",9,2,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.QUICK","2011-2012","L.A",35,3.95,0,0,NA,NA,NA,NA,NA,NA,0
"JOSE.THEODORE","2011-2012","FLA",24,3.38,0,0,NA,NA,NA,NA,NA,NA,0
"JOSH.HARDING","2011-2012","MIN",16,3.9,0,0,NA,NA,NA,NA,NA,NA,0
"JUSTIN.PETERS","2011-2012","CAR",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"KARI.LEHTONEN","2011-2012","DAL",27,1.27,0,0,NA,NA,NA,NA,NA,NA,0
"KEVIN.POULIN","2011-2012","NYI",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"LELAND.IRVING","2011-2012","CGY",7,1.6,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2011-2012","PIT",31,4.98,1,0,100,76,24,NA,NA,100,0.24
"MARTIN.BIRON","2011-2012","NYR",13,1.43,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BRODEUR","2011-2012","N.J",24,3.38,0,0,NA,NA,NA,NA,NA,NA,0
"MARTY.TURCO","2011-2012","BOS",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"MATHIEU.GARON","2011-2012","T.B",25,5.28,0,0,NA,NA,NA,NA,NA,NA,0
