"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ROBERTO.LUONGO","2017-2018","FLA",8,27,39,4,89.74,88.33,1.41,100,91.3,81.82,0.55
"ROBIN.LEHNER","2017-2018","BUF",17,63.8,54,4,92.59,88.48,4.11,90.91,96.43,86.67,2.22
"RYAN.MILLER","2017-2018","ANA",4,14.6,9,0,100,82.11,17.89,100,100,100,1.61
"SCOTT.DARLING","2017-2018","CAR",13,40.52,45,10,77.78,83.76,-5.98,75,94.74,63.64,-2.69
"SCOTT.WEDGEWOOD","2017-2018","ARI",7,23.75,13,3,76.92,89.15,-12.23,100,66.67,50,-1.59
"SEMYON.VARLAMOV","2017-2018","COL",14,72.35,62,3,95.16,90.74,4.42,100,100,72.73,2.74
"SERGEI.BOBROVSKY","2017-2018","CBJ",18,79.88,73,8,89.04,84.37,4.67,100,87.1,87.5,3.41
"STEVE.MASON","2017-2018","WPG",2,6.85,9,1,88.89,85.33,3.56,100,100,80,0.32
"THOMAS.GREISS","2017-2018","NYI",10,41.82,42,7,83.33,90.17,-6.83,83.33,88.46,70,-2.87
"TRISTAN.JARRY","2017-2018","PIT",11,57.37,43,3,93.02,88.21,4.81,100,100,75,2.07
"TUUKKA.RASK","2017-2018","BOS",17,67.88,52,4,92.31,89.9,2.4,100,89.29,92.31,1.25
