"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.AULD","2010-2011","MTL",5,179.1,100,12,88,92.57,-4.57,96.08,93.75,52.94,-4.57
"ALEX.STALOCK","2010-2011","S.J",1,22.27,4,0,100,95,5,100,100,NA,0.2
"AL.MONTOYA","2010-2011","NYI",13,593.27,289,17,94.12,90.94,3.18,100,95.04,83.33,9.19
"ANDERS.LINDBACK","2010-2011","NSH",9,314.67,162,8,95.06,92.69,2.37,96.83,98.68,78.26,3.84
"ANDREW.RAYCROFT","2010-2011","DAL",5,161.07,89,1,98.88,93.75,5.12,100,97.37,100,4.56
"ANTERO.NIITTYMAKI","2010-2011","S.J",12,552.38,253,19,92.49,92.02,0.47,98.97,90.76,81.08,1.19
"ANTON.KHUDOBIN","2010-2011","MIN",2,95.15,36,2,94.44,93.64,0.81,94.74,92.86,100,0.29
"ANTTI.NIEMI","2010-2011","S.J",29,1396.35,665,41,93.83,92.11,1.72,98.23,94.16,81.65,11.47
"BEN.BISHOP","2010-2011","STL",4,160.55,68,8,88.24,93.5,-5.26,97.14,76.92,85.71,-3.58
"BRADEN.HOLTBY","2010-2011","WSH",6,246.47,128,6,95.31,93.25,2.06,96.88,93.33,94.74,2.64
"BRENT.JOHNSON","2010-2011","PIT",8,322.7,146,12,91.78,93.18,-1.4,100,85.71,87.5,-2.04
"BRIAN.BOUCHER","2010-2011","PHI",14,551.57,257,18,93,92.16,0.83,98.23,91.84,82.61,2.14
"BRIAN.ELLIOTT","2010-2011","OTT/COL",29,1280.13,599,54,90.98,92.5,-1.51,99.22,88.93,73.63,-9.05
"CAM.WARD","2010-2011","CAR",39,1733.87,905,69,92.38,92.27,0.11,98.13,92.95,77.64,1
"CAREY.PRICE","2010-2011","MTL",38,1707.55,837,50,94.03,92.43,1.59,97.49,97.06,77.54,13.35
"CEDRICK.DESJARDINS","2010-2011","T.B",2,91.1,44,1,97.73,93.23,4.5,94.12,100,100,1.98
"CHRIS.MASON","2010-2011","ATL",15,613.85,298,31,89.6,91.58,-1.98,96.97,90.91,73.21,-5.9
"CHRIS.OSGOOD","2010-2011","DET",4,144.4,72,5,93.06,93.82,-0.76,94.74,92.59,85.71,-0.55
"COREY.CRAWFORD","2010-2011","CHI",30,1444.47,628,44,92.99,92.3,0.69,98.78,95.71,71.84,4.33
"CORY.SCHNEIDER","2010-2011","VAN",10,435.55,191,18,90.58,91.19,-0.61,97.22,88.1,82.86,-1.17
"CRAIG.ANDERSON","2010-2011","COL/OTT",27,1167.87,575,52,90.96,93.26,-2.3,98.18,88.5,72,-13.22
"CURTIS.MCELHINNEY","2010-2011","ANA/OTT",8,338.13,158,14,91.14,90.81,0.33,98.46,93.22,73.53,0.52
"DAN.ELLIS","2010-2011","T.B/ANA",22,944.58,415,34,91.81,93.22,-1.41,97.88,89.66,76.92,-5.86
"DAVID.LENEVEU","2010-2011","CBJ",1,16,8,2,75,91.62,-16.62,80,100,0,-1.33
"DEVAN.DUBNYK","2010-2011","EDM",16,690.2,334,31,90.72,91.92,-1.2,100,89.08,77.78,-4.01
"DWAYNE.ROLOSON","2010-2011","NYI/T.B",30,1316.03,650,51,92.15,93.47,-1.32,98.01,90.71,72.06,-8.55
"HENRIK.KARLSSON","2010-2011","CGY",5,197.07,91,12,86.81,92.38,-5.57,97.67,86.11,50,-5.07
