"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.AULD","2010-2011","MTL",11,55.55,51,3,94.12,84.98,9.14,100,96.3,89.47,4.66
"AL.MONTOYA","2010-2011","NYI",7,36.62,36,3,91.67,87.53,4.14,100,93.75,85.71,1.49
"ANDERS.LINDBACK","2010-2011","NSH",13,62.32,50,9,82,86.62,-4.62,100,85.19,70.59,-2.31
"ANDREW.RAYCROFT","2010-2011","DAL",13,50.33,47,4,91.49,86.96,4.53,100,96.43,81.25,2.13
"ANTERO.NIITTYMAKI","2010-2011","S.J",12,60.27,37,8,78.38,87.73,-9.35,100,84,60,-3.46
"ANTON.KHUDOBIN","2010-2011","MIN",2,9.03,9,1,88.89,90,-1.11,100,100,66.67,-0.1
"ANTTI.NIEMI","2010-2011","S.J",31,177.17,169,18,89.35,89.49,-0.14,100,86.27,91.3,-0.24
"BEN.BISHOP","2010-2011","STL",3,13.35,10,0,100,91.8,8.2,100,100,100,0.82
"BRADEN.HOLTBY","2010-2011","WSH",8,42.37,36,2,94.44,87,7.44,100,94.12,92.31,2.68
"BRENT.JOHNSON","2010-2011","PIT",15,83.55,65,6,90.77,87.49,3.28,100,94.44,78.95,2.13
"BRIAN.BOUCHER","2010-2011","PHI",20,105.17,59,10,83.05,86.68,-3.63,100,92.86,66.67,-2.14
"BRIAN.ELLIOTT","2010-2011","OTT/COL",26,120.32,112,14,87.5,86.48,1.02,100,91.38,79.55,1.14
"CAM.WARD","2010-2011","CAR",35,163.22,148,18,87.84,88.43,-0.59,100,92.59,73.33,-0.87
"CAREY.PRICE","2010-2011","MTL",34,203.17,158,13,91.77,88.15,3.62,100,95.06,83.02,5.72
"CHAD.JOHNSON","2010-2011","NYR",1,2,1,0,100,80,20,NA,NA,100,0.2
"CHRIS.MASON","2010-2011","ATL",18,77.37,62,12,80.65,85.94,-5.29,100,88.24,69.23,-3.28
"CHRIS.OSGOOD","2010-2011","DET",7,47.75,45,5,88.89,87.22,1.67,100,92.31,80,0.75
"COREY.CRAWFORD","2010-2011","CHI",27,130.47,100,6,94,88.83,5.17,100,98.21,81.48,5.17
"CORY.SCHNEIDER","2010-2011","VAN",14,80.73,95,6,93.68,85.28,8.4,100,96.23,88.89,7.98
"CRAIG.ANDERSON","2010-2011","COL/OTT",24,130.65,95,5,94.74,87.57,7.17,100,98.08,87.5,6.81
"CURTIS.MCELHINNEY","2010-2011","ANA/OTT",20,103.05,109,15,86.24,86.91,-0.67,100,91.04,72.73,-0.73
"DAN.ELLIS","2010-2011","T.B/ANA",22,102.57,101,11,89.11,87.78,1.33,100,89.8,83.78,1.34
"DEVAN.DUBNYK","2010-2011","EDM",19,125.9,133,14,89.47,88.19,1.29,100,92.96,79.55,1.71
"DWAYNE.ROLOSON","2010-2011","NYI/T.B",24,127.03,116,11,90.52,89.22,1.29,100,93.15,79.31,1.5
"HENRIK.KARLSSON","2010-2011","CGY",12,51.42,33,1,96.97,89.67,7.3,100,100,88.89,2.41
"HENRIK.LUNDQVIST","2010-2011","NYR",34,189.72,168,19,88.69,88.23,0.46,94.44,94.06,75.51,0.77
"ILYA.BRYZGALOV","2010-2011","ARI",28,158.88,162,20,87.65,88.6,-0.95,96,92.39,73.33,-1.54
"JACOB.MARKSTROM","2010-2011","FLA",1,2.9,5,1,80,87,-7,NA,66.67,100,-0.35
"JAMES.REIMER","2010-2011","TOR",21,118.7,94,14,85.11,87.68,-2.57,100,88.68,74.19,-2.42
"JAROSLAV.HALAK","2010-2011","STL",25,123.33,109,17,84.4,87.22,-2.82,100,87.5,75,-3.07
"JASON.LABARBERA","2010-2011","ARI",15,59.8,75,13,82.67,87.45,-4.79,100,87.18,71.43,-3.59
"JEAN-SEBASTIEN.GIGUERE","2010-2011","TOR",13,71.32,61,9,85.25,86.52,-1.28,75,87.5,84,-0.78
"JHONAS.ENROTH","2010-2011","BUF",8,40.32,33,4,87.88,90.09,-2.21,100,90,71.43,-0.73
"JIMMY.HOWARD","2010-2011","DET",28,172.28,140,15,89.29,87.94,1.34,94.74,92.41,80.95,1.88
"JOEY.MACDONALD","2010-2011","DET",9,39.15,31,3,90.32,87.71,2.61,100,88.24,91.67,0.81
"JOHAN.HEDBERG","2010-2011","N.J",16,82.28,57,5,91.23,89.58,1.65,100,90.91,84.62,0.94
"JONAS.GUSTAVSSON","2010-2011","TOR",13,65.07,55,15,72.73,86.09,-13.36,100,66.67,73.91,-7.35
"JONAS.HILLER","2010-2011","ANA",24,133.13,152,12,92.11,88.18,3.93,100,95.51,83.67,5.97
"JONATHAN.BERNIER","2010-2011","L.A",15,76.25,54,7,87.04,86.85,0.19,100,90.91,76.47,0.1
"JONATHAN.QUICK","2010-2011","L.A",28,149.4,134,10,92.54,89.1,3.44,93.75,97.44,82.5,4.61
"JOSE.THEODORE","2010-2011","MIN",24,142.4,130,9,93.08,88.79,4.28,100,93.06,90.7,5.57
"JUSTIN.PETERS","2010-2011","CAR",9,41,40,7,82.5,84.15,-1.65,100,95,62.5,-0.66
"KARI.LEHTONEN","2010-2011","DAL",31,167.58,154,19,87.66,89.71,-2.05,88.89,88.35,84.85,-3.15
"KEVIN.POULIN","2010-2011","NYI",6,14.35,8,0,100,92.38,7.62,100,100,NA,0.61
"MARC-ANDRE.FLEURY","2010-2011","PIT",29,188.22,128,14,89.06,88.13,0.93,93.33,90.67,84.21,1.19
"MARTIN.BIRON","2010-2011","NYR",9,42.18,34,1,97.06,89.24,7.82,100,100,87.5,2.66
"MARTIN.BRODEUR","2010-2011","N.J",31,147.12,123,14,88.62,88.81,-0.2,100,88.33,83.72,-0.24
"MARTIN.GERBER","2010-2011","EDM",1,6,4,0,100,82,18,NA,100,100,0.72
"MARTY.TURCO","2010-2011","CHI",17,91.57,86,14,83.72,88.06,-4.34,88.89,86.27,76.92,-3.73
"MATHIEU.GARON","2010-2011","CBJ",20,104.8,97,14,85.57,89.23,-3.66,100,88.89,69.57,-3.55
