"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.AULD","2010-2011","MTL",11,46.33,6,0,100,88,12,NA,100,100,0.72
"AL.MONTOYA","2010-2011","NYI",7,33.57,9,1,88.89,86.44,2.44,NA,100,50,0.22
"ANDERS.LINDBACK","2010-2011","NSH",13,54.13,6,1,83.33,85.17,-1.83,100,100,0,-0.11
"ANDREW.RAYCROFT","2010-2011","DAL",14,57.77,11,2,81.82,91.91,-10.09,100,85.71,50,-1.11
"ANTERO.NIITTYMAKI","2010-2011","S.J",12,67.7,9,1,88.89,88.33,0.56,100,75,100,0.05
"ANTON.KHUDOBIN","2010-2011","MIN",2,3.28,1,0,100,91,9,NA,100,NA,0.09
"ANTTI.NIEMI","2010-2011","S.J",31,136.65,16,2,87.5,92.19,-4.69,100,87.5,66.67,-0.75
"BEN.BISHOP","2010-2011","STL",3,16.92,2,0,100,93.5,6.5,100,100,NA,0.13
"BRADEN.HOLTBY","2010-2011","WSH",8,28.67,4,0,100,92.75,7.25,100,100,NA,0.29
"BRENT.JOHNSON","2010-2011","PIT",15,84.57,16,1,93.75,90.06,3.69,100,90,100,0.59
"BRIAN.BOUCHER","2010-2011","PHI",20,95.75,17,1,94.12,92.71,1.41,100,100,50,0.24
"BRIAN.ELLIOTT","2010-2011","OTT/COL",26,116.13,19,1,94.74,91.89,2.84,100,92.86,100,0.54
"CAM.WARD","2010-2011","CAR",34,213.63,29,1,96.55,91.24,5.31,100,100,75,1.54
"CAREY.PRICE","2010-2011","MTL",34,169.67,20,3,85,92.05,-7.05,100,84.62,66.67,-1.41
"CHAD.JOHNSON","2010-2011","NYR",1,2.15,0,0,NA,NA,NA,NA,NA,NA,0
"CHRIS.MASON","2010-2011","ATL",18,84.52,20,0,100,91.8,8.2,100,100,100,1.64
"CHRIS.OSGOOD","2010-2011","DET",7,40.42,8,0,100,89.38,10.62,NA,100,100,0.85
"COREY.CRAWFORD","2010-2011","CHI",27,123.02,21,1,95.24,91.43,3.81,100,91.67,100,0.8
"CORY.SCHNEIDER","2010-2011","VAN",14,71.32,11,1,90.91,89.36,1.55,100,100,75,0.17
"CRAIG.ANDERSON","2010-2011","COL/OTT",24,103.2,22,2,90.91,91.14,-0.23,80,92.31,100,-0.05
"CURTIS.MCELHINNEY","2010-2011","ANA/OTT",20,79.15,11,1,90.91,91.09,-0.18,100,83.33,100,-0.02
"DAN.ELLIS","2010-2011","T.B/ANA",22,108.82,22,1,95.45,93.41,2.05,85.71,100,100,0.45
"DEVAN.DUBNYK","2010-2011","EDM",19,93.15,15,0,100,93.2,6.8,100,100,100,1.02
"DWAYNE.ROLOSON","2010-2011","NYI/T.B",24,119.85,18,5,72.22,90.44,-18.22,100,77.78,40,-3.28
"HENRIK.KARLSSON","2010-2011","CGY",12,60.1,5,0,100,94.8,5.2,100,100,NA,0.26
"HENRIK.LUNDQVIST","2010-2011","NYR",34,174.03,30,1,96.67,92.5,4.17,100,93.75,100,1.25
"ILYA.BRYZGALOV","2010-2011","ARI",28,162.77,31,3,90.32,90.39,-0.06,100,84.62,85.71,-0.02
"JACOB.MARKSTROM","2010-2011","FLA",1,2,0,0,NA,NA,NA,NA,NA,NA,0
"JAMES.REIMER","2010-2011","TOR",21,128.8,22,2,90.91,88.77,2.14,100,87.5,85.71,0.47
"JAROSLAV.HALAK","2010-2011","STL",25,109.67,9,1,88.89,90.44,-1.56,100,83.33,100,-0.14
"JASON.LABARBERA","2010-2011","ARI",15,74.55,12,1,91.67,87.83,3.83,100,100,75,0.46
"JEAN-SEBASTIEN.GIGUERE","2010-2011","TOR",13,63.98,7,0,100,93.43,6.57,100,100,100,0.46
"JHONAS.ENROTH","2010-2011","BUF",8,33.78,6,0,100,95.17,4.83,100,100,100,0.29
"JIMMY.HOWARD","2010-2011","DET",28,138.15,20,2,90,92.75,-2.75,100,87.5,100,-0.55
"JOEY.MACDONALD","2010-2011","DET",9,44.75,9,1,88.89,90.56,-1.67,100,100,50,-0.15
