"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2015-2016","S.J",5,8.13,3,0,100,74,26,NA,NA,100,0.78
"AL.MONTOYA","2015-2016","FLA",8,16.23,11,2,81.82,84.18,-2.36,NA,100,60,-0.26
"ANDERS.LINDBACK","2015-2016","ARI",6,1.15,1,1,0,85,-85,NA,NA,0,-0.85
"ANDERS.NILSSON","2015-2016","EDM/STL",8,9.77,8,1,87.5,88.12,-0.62,NA,100,50,-0.05
"ANDREI.VASILEVSKIY","2015-2016","T.B",7,10.55,9,0,100,84.89,15.11,100,100,100,1.36
"ANDREW.HAMMOND","2015-2016","OTT",7,9.78,8,0,100,87.5,12.5,NA,100,100,1
"ANTON.FORSBERG","2015-2016","CBJ",1,1.38,0,0,NA,NA,NA,NA,NA,NA,0
"ANTON.KHUDOBIN","2015-2016","ANA",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.NIEMI","2015-2016","DAL",15,9.02,5,1,80,85,-5,100,66.67,100,-0.25
"ANTTI.RAANTA","2015-2016","NYR",7,3.17,2,1,50,84,-34,NA,NA,50,-0.68
"BEN.BISHOP","2015-2016","T.B",21,17.4,13,1,92.31,82.15,10.15,NA,100,90,1.32
"BEN.SCRIVENS","2015-2016","MTL",4,1.98,0,0,NA,NA,NA,NA,NA,NA,0
"BRADEN.HOLTBY","2015-2016","WSH",21,15.92,12,3,75,83.58,-8.58,NA,100,62.5,-1.03
"BRIAN.ELLIOTT","2015-2016","STL",12,15.28,11,2,81.82,86.18,-4.36,NA,100,60,-0.48
"CALVIN.PICKARD","2015-2016","COL",4,0.58,1,1,0,78,-78,NA,NA,0,-0.78
"CAM.TALBOT","2015-2016","EDM",19,10.12,7,0,100,81,19,NA,100,100,1.33
"CAM.WARD","2015-2016","CAR",21,23.08,11,2,81.82,83.09,-1.27,NA,100,75,-0.14
"CAREY.PRICE","2015-2016","MTL",4,0.27,0,0,NA,NA,NA,NA,NA,NA,0
"CARTER.HUTTON","2015-2016","NSH",3,5.28,3,1,66.67,82.67,-16,NA,NA,66.67,-0.48
"CHAD.JOHNSON","2015-2016","BUF",15,13.68,10,1,90,82.2,7.8,NA,100,87.5,0.78
"CHRIS.GIBSON","2015-2016","NYI",1,2.77,1,1,0,86,-86,NA,NA,0,-0.86
"CONNOR.HELLEBUYCK","2015-2016","WPG",10,5.7,6,0,100,85.5,14.5,NA,100,100,0.87
"COREY.CRAWFORD","2015-2016","CHI",25,8.98,4,1,75,80.25,-5.25,NA,NA,75,-0.21
"CORY.SCHNEIDER","2015-2016","N.J",21,22.15,16,1,93.75,84.88,8.88,NA,100,88.89,1.42
"CRAIG.ANDERSON","2015-2016","OTT",21,42.9,31,1,96.77,85.94,10.84,NA,100,92.86,3.36
"CURTIS.MCELHINNEY","2015-2016","CBJ",5,7.73,3,2,33.33,77.67,-44.33,NA,NA,33.33,-1.33
"DARCY.KUEMPER","2015-2016","MIN",8,6.6,5,2,60,85.4,-25.4,NA,100,33.33,-1.27
"DEVAN.DUBNYK","2015-2016","MIN",22,9.38,9,1,88.89,85.11,3.78,NA,80,100,0.34
"DUSTIN.TOKARSKI","2015-2016","MTL",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"EDDIE.LACK","2015-2016","CAR",8,7.92,4,2,50,76.5,-26.5,NA,0,66.67,-1.06
"FREDERIK.ANDERSEN","2015-2016","ANA",12,11.33,11,2,81.82,79.36,2.45,NA,100,77.78,0.27
"GARRET.SPARKS","2015-2016","TOR",8,13.35,9,0,100,82.22,17.78,NA,100,100,1.6
"HENRIK.LUNDQVIST","2015-2016","NYR",19,11.93,7,3,57.14,80.71,-23.57,NA,100,50,-1.65
"JACOB.MARKSTROM","2015-2016","VAN",13,21.57,10,1,90,83.5,6.5,NA,100,83.33,0.65
"JAKE.ALLEN","2015-2016","STL",16,26.52,13,0,100,80.62,19.38,NA,100,100,2.52
"JAMES.REIMER","2015-2016","TOR/S.J",15,21.15,14,3,78.57,81.36,-2.79,NA,100,66.67,-0.39
"JAROSLAV.HALAK","2015-2016","NYI",13,7.88,6,0,100,86.83,13.17,NA,100,100,0.79
"JASON.KASDORF","2015-2016","BUF",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JEAN-FRANCOIS.BERUBE","2015-2016","NYI",2,0,0,0,NA,NA,NA,NA,NA,NA,0
