"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"AARON.DELL","2016-2017","S.J",11,33.6,2,1,50,78.5,-28.5,NA,100,0,-0.57
"ALEX.NEDELJKOVIC","2016-2017","CAR",1,3.25,0,0,NA,NA,NA,NA,NA,NA,0
"ALEX.STALOCK","2016-2017","MIN",1,2,0,0,NA,NA,NA,NA,NA,NA,0
"AL.MONTOYA","2016-2017","MTL",14,57.05,5,0,100,90.6,9.4,100,100,100,0.47
"ANDERS.NILSSON","2016-2017","BUF",15,64.18,7,0,100,89.57,10.43,100,100,100,0.73
"ANDREI.VASILEVSKIY","2016-2017","T.B",22,93.42,15,2,86.67,93.27,-6.6,100,77.78,100,-0.99
"ANDREW.HAMMOND","2016-2017","OTT",5,10.28,0,0,NA,NA,NA,NA,NA,NA,0
"ANTHONY.STOLARZ","2016-2017","PHI",4,16.08,2,0,100,90.5,9.5,100,NA,100,0.19
"ANTOINE.BIBEAU","2016-2017","TOR",1,8,2,0,100,92.5,7.5,100,100,NA,0.15
"ANTON.FORSBERG","2016-2017","CBJ",1,6.5,0,0,NA,NA,NA,NA,NA,NA,0
"ANTON.KHUDOBIN","2016-2017","BOS",7,22.67,1,0,100,92,8,NA,100,NA,0.08
"ANTTI.NIEMI","2016-2017","DAL",15,57.53,13,2,84.62,90.38,-5.77,100,85.71,75,-0.75
"ANTTI.RAANTA","2016-2017","NYR",17,75.45,6,0,100,90.33,9.67,100,100,100,0.58
"BEN.BISHOP","2016-2017","T.B/L.A",21,107.63,13,0,100,90.23,9.77,100,100,100,1.27
"BRADEN.HOLTBY","2016-2017","WSH",26,117.38,17,0,100,92.35,7.65,100,100,100,1.3
"BRIAN.ELLIOTT","2016-2017","CGY",24,114,12,1,91.67,90.75,0.92,100,100,50,0.11
"CALVIN.PICKARD","2016-2017","COL",25,100.48,13,0,100,90.31,9.69,100,100,100,1.26
"CAM.TALBOT","2016-2017","EDM",35,150.63,19,0,100,92.79,7.21,100,100,100,1.37
"CAM.WARD","2016-2017","CAR",28,108.78,9,1,88.89,87.67,1.22,100,100,66.67,0.11
"CAREY.PRICE","2016-2017","MTL",25,107.18,17,2,88.24,90.65,-2.41,100,100,66.67,-0.41
"CARTER.HUTTON","2016-2017","STL",16,61.37,3,0,100,87.33,12.67,NA,100,100,0.38
"CHAD.JOHNSON","2016-2017","CGY",17,70.47,10,1,90,89.1,0.9,100,66.67,100,0.09
"CHARLIE.LINDGREN","2016-2017","MTL",2,4.88,4,0,100,95.25,4.75,100,100,NA,0.19
"CHRIS.DRIEDGER","2016-2017","OTT",1,4,0,0,NA,NA,NA,NA,NA,NA,0
"CONNOR.HELLEBUYCK","2016-2017","WPG",24,87.85,16,1,93.75,88.94,4.81,100,100,83.33,0.77
"COREY.CRAWFORD","2016-2017","CHI",28,123.77,21,1,95.24,93.43,1.81,100,100,66.67,0.38
"CORY.SCHNEIDER","2016-2017","N.J",27,118.3,29,2,93.1,87.24,5.86,100,100,84.62,1.7
"CRAIG.ANDERSON","2016-2017","OTT",20,81.87,19,2,89.47,92.16,-2.68,100,83.33,80,-0.51
"CURTIS.MCELHINNEY","2016-2017","CBJ/TOR",12,44.07,2,0,100,86,14,NA,100,100,0.28
"DARCY.KUEMPER","2016-2017","MIN",12,50.07,7,1,85.71,95.86,-10.14,100,75,NA,-0.71
"DAVID.RITTICH","2016-2017","CGY",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"DEVAN.DUBNYK","2016-2017","MIN",31,138.82,13,1,92.31,91.54,0.77,100,85.71,100,0.1
"EDDIE.LACK","2016-2017","CAR",11,54.42,3,0,100,84.33,15.67,NA,100,100,0.47
"ERIC.COMRIE","2016-2017","WPG",1,4.33,1,0,100,93,7,NA,100,NA,0.07
"FREDERIK.ANDERSEN","2016-2017","TOR",31,126.1,22,2,90.91,91.73,-0.82,100,92.31,75,-0.18
"HENRIK.LUNDQVIST","2016-2017","NYR",26,112.55,25,5,80,84.68,-4.68,100,77.78,72.73,-1.17
"JACOB.MARKSTROM","2016-2017","VAN",16,79.27,13,2,84.62,86.69,-2.08,100,100,50,-0.27
"JAKE.ALLEN","2016-2017","STL",29,113.58,14,2,85.71,91.36,-5.64,100,83.33,75,-0.79
"JAMES.REIMER","2016-2017","FLA",22,80.43,12,2,83.33,82.08,1.25,100,100,71.43,0.15
"JARED.COREAU","2016-2017","DET",9,34.57,5,0,100,91.4,8.6,NA,100,100,0.43
"JAROSLAV.HALAK","2016-2017","NYI",14,58.42,9,0,100,90.89,9.11,100,100,100,0.82
"JEAN-FRANCOIS.BERUBE","2016-2017","NYI",8,6.77,1,0,100,97,3,100,NA,NA,0.03
"JEFF.ZATKOFF","2016-2017","L.A",9,26.87,2,0,100,72.5,27.5,NA,NA,100,0.55
"JEREMY.SMITH","2016-2017","COL",7,16.7,2,1,50,93.5,-43.5,NA,50,NA,-0.87
"JHONAS.ENROTH","2016-2017","TOR",4,20.88,2,0,100,97,3,100,100,NA,0.06
"JIMMY.HOWARD","2016-2017","DET",11,42.63,7,0,100,92.43,7.57,100,100,100,0.53
"JOHN.GIBSON","2016-2017","ANA",26,111.28,15,2,86.67,92.2,-5.53,100,80,66.67,-0.83
"JONAS.GUSTAVSSON","2016-2017","EDM",4,11.95,1,1,0,93,-93,NA,0,NA,-0.93
"JONATHAN.BERNIER","2016-2017","ANA",22,86.25,10,2,80,91.5,-11.5,100,75,50,-1.15
"JONATHAN.QUICK","2016-2017","L.A",7,14.72,1,0,100,95,5,NA,100,NA,0.05
"JON.GILLIES","2016-2017","CGY",1,3.17,0,0,NA,NA,NA,NA,NA,NA,0
"JOONAS.KORPISALO","2016-2017","CBJ",10,35.08,2,0,100,94.5,5.5,NA,100,NA,0.11
"JUSTIN.PETERS","2016-2017","ARI",3,4.8,0,0,NA,NA,NA,NA,NA,NA,0
"JUUSE.SAROS","2016-2017","NSH",12,59.87,8,0,100,90.25,9.75,100,100,100,0.78
"KARI.LEHTONEN","2016-2017","DAL",33,124.23,20,5,75,85.85,-10.85,75,83.33,70,-2.17
"KEITH.KINKAID","2016-2017","N.J",15,75.7,12,3,75,89,-14,100,60,75,-1.68
"KRISTERS.GUDLEVSKIS","2016-2017","T.B",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LAURENT.BROSSOIT","2016-2017","EDM",4,13.05,3,1,66.67,82.33,-15.67,NA,0,100,-0.47
"LINUS.ULLMARK","2016-2017","BUF",1,2,3,1,66.67,80,-13.33,NA,NA,66.67,-0.4
"LOUIS.DOMINGUE","2016-2017","ARI",19,71.73,13,1,92.31,89.85,2.46,100,75,100,0.32
"MARC-ANDRE.FLEURY","2016-2017","PIT",18,82.72,15,0,100,90.2,9.8,100,100,100,1.47
"MAREK.MAZANEC","2016-2017","NSH",4,9.38,2,1,50,80,-30,100,NA,0,-0.6
"MARTIN.JONES","2016-2017","S.J",32,160.65,27,2,92.59,90.33,2.26,100,100,77.78,0.61
"MATTHEW.MURRAY","2016-2017","PIT",25,116.17,30,3,90,86.87,3.13,100,88.89,85.71,0.94
"MICHAEL.HUTCHINSON","2016-2017","WPG",15,73.42,15,1,93.33,92.13,1.2,100,83.33,100,0.18
"MICHAEL.LEIGHTON","2016-2017","CAR",2,12.37,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2016-2017","PHI",14,63.87,10,2,80,84,-4,NA,100,50,-0.4
"MIKE.CONDON","2016-2017","PIT/OTT",21,103.72,19,0,100,88.79,11.21,100,100,100,2.13
"MIKE.SMITH","2016-2017","ARI",25,104,17,3,82.35,92.88,-10.53,100,100,40,-1.79
"ONDREJ.PAVELEC","2016-2017","WPG",3,7.2,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2016-2017","NSH",27,134.92,24,2,91.67,90.04,1.62,100,100,60,0.39
"PETER.BUDAJ","2016-2017","L.A/T.B",32,143.4,21,1,95.24,91.1,4.14,100,100,88.89,0.87
"PETR.MRAZEK","2016-2017","DET",26,108.03,11,2,81.82,90.91,-9.09,100,60,100,-1
