"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"CARTER.HUTTON","2014-2015","NSH",5,3.38,3,0,100,94,6,100,100,NA,0.18
"CHAD.JOHNSON","2014-2015","NYI",6,4.57,1,0,100,96,4,NA,100,NA,0.04
"CHRIS.DRIEDGER","2014-2015","OTT",1,0.93,0,0,NA,NA,NA,NA,NA,NA,0
"COREY.CRAWFORD","2014-2015","CHI",28,55.77,33,3,90.91,93.73,-2.82,92.31,94.12,66.67,-0.93
"CORY.SCHNEIDER","2014-2015","N.J",33,61.02,41,4,90.24,91.51,-1.27,92.86,94.44,77.78,-0.52
"CRAIG.ANDERSON","2014-2015","OTT",17,39.52,21,2,90.48,95,-4.52,100,85.71,0,-0.95
"CURTIS.MCELHINNEY","2014-2015","CBJ",13,5.87,5,0,100,91.4,8.6,100,100,100,0.43
"DAN.ELLIS","2014-2015","FLA",5,16.88,5,0,100,94.2,5.8,100,100,NA,0.29
"DARCY.KUEMPER","2014-2015","MIN",14,19.77,11,1,90.91,91.91,-1,75,100,100,-0.11
"DEVAN.DUBNYK","2014-2015","ARI/MIN",29,52.33,30,5,83.33,89.83,-6.5,100,100,37.5,-1.95
"DUSTIN.TOKARSKI","2014-2015","MTL",4,8.32,8,1,87.5,90.62,-3.12,100,100,50,-0.25
"EDDIE.LACK","2014-2015","VAN",20,36.53,16,2,87.5,90.94,-3.44,100,83.33,75,-0.55
"EVGENI.NABOKOV","2014-2015","T.B",2,3.2,3,0,100,88,12,100,100,100,0.36
"FREDERIK.ANDERSEN","2014-2015","ANA",27,40.97,28,2,92.86,91.5,1.36,100,84.62,100,0.38
"HENRIK.LUNDQVIST","2014-2015","NYR",26,52.98,23,0,100,91.87,8.13,100,100,100,1.87
"ILYA.BRYZGALOV","2014-2015","ANA",2,1.5,0,0,NA,NA,NA,NA,NA,NA,0
"JAKE.ALLEN","2014-2015","STL",18,31.95,11,2,81.82,91.82,-10,100,100,33.33,-1.1
"JAMES.REIMER","2014-2015","TOR",13,24.77,14,0,100,91.14,8.86,100,100,100,1.24
"JAROSLAV.HALAK","2014-2015","NYI",34,62.42,31,1,96.77,91.48,5.29,100,95.65,100,1.64
"JASON.LABARBERA","2014-2015","ANA",3,7.22,2,0,100,92,8,100,NA,100,0.16
"JHONAS.ENROTH","2014-2015","BUF/DAL",25,38.82,30,1,96.67,93.2,3.47,100,91.67,100,1.04
"JIMMY.HOWARD","2014-2015","DET",30,61.92,28,1,96.43,92.68,3.75,100,91.67,100,1.05
"JOHN.CURRY","2014-2015","MIN",1,0.27,0,0,NA,NA,NA,NA,NA,NA,0
"JOHN.GIBSON","2014-2015","ANA",9,8.8,6,0,100,91,9,100,100,100,0.54
"JONAS.GUSTAVSSON","2014-2015","DET",1,7.42,1,0,100,95,5,NA,100,NA,0.05
"JONAS.HILLER","2014-2015","CGY",28,39.75,14,1,92.86,93.5,-0.64,100,83.33,100,-0.09
"JONATHAN.BERNIER","2014-2015","TOR",33,46.18,32,4,87.5,86.25,1.25,100,92.31,72.73,0.4
"JONATHAN.QUICK","2014-2015","L.A",38,53.2,28,3,89.29,91.18,-1.89,100,83.33,85.71,-0.53
"JUSSI.RYNNAS","2014-2015","DAL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JUSTIN.PETERS","2014-2015","WSH",7,21.93,7,0,100,92.43,7.57,100,100,100,0.53
"KARI.LEHTONEN","2014-2015","DAL",36,58.92,43,6,86.05,91.67,-5.63,100,86.36,62.5,-2.42
"KARRI.RAMO","2014-2015","CGY",16,33.57,25,5,80,90.28,-10.28,100,91.67,33.33,-2.57
"KEITH.KINKAID","2014-2015","N.J",7,23.02,10,1,90,94.2,-4.2,100,100,0,-0.42
"LAURENT.BROSSOIT","2014-2015","EDM",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LOUIS.DOMINGUE","2014-2015","ARI",2,5.52,9,1,88.89,90.44,-1.56,100,100,66.67,-0.14
"MARC-ANDRE.FLEURY","2014-2015","PIT",36,70.72,29,3,89.66,91.66,-2,100,100,66.67,-0.58
"MARTIN.BRODEUR","2014-2015","STL",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.JONES","2014-2015","L.A",6,8.67,3,1,66.67,92.67,-26,100,50,NA,-0.78
"MATT.HACKETT","2014-2015","BUF",1,1.72,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAEL.HUTCHINSON","2014-2015","WPG",19,27.48,13,1,92.31,92.85,-0.54,100,88.89,100,-0.07
"MICHAL.NEUVIRTH","2014-2015","BUF/NYI",15,23.92,17,1,94.12,85.94,8.18,100,100,80,1.39
"MIKE.SMITH","2014-2015","ARI",31,42.27,33,3,90.91,92.64,-1.73,100,87.5,83.33,-0.57
"NIKLAS.BACKSTROM","2014-2015","MIN",9,13.45,15,2,86.67,92.4,-5.73,100,50,100,-0.86
"NIKLAS.SVEDBERG","2014-2015","BOS",7,8.97,5,0,100,94.4,5.6,100,100,NA,0.28
"ONDREJ.PAVELEC","2014-2015","WPG",24,42.3,28,3,89.29,90.54,-1.25,85.71,90.91,90,-0.35
"PEKKA.RINNE","2014-2015","NSH",37,62.5,27,4,85.19,92.11,-6.93,66.67,87.5,100,-1.87
"PETR.MRAZEK","2014-2015","DET",11,20.85,10,0,100,95.4,4.6,100,100,NA,0.46
"PHILIPP.GRUBAUER","2014-2015","WSH",1,5,2,0,100,93,7,NA,100,NA,0.14
"RAY.EMERY","2014-2015","PHI",11,21.92,10,0,100,90.1,9.9,100,100,100,0.99
"RETO.BERRA","2014-2015","COL",7,11.68,9,1,88.89,91.33,-2.44,100,100,0,-0.22
"RICHARD.BACHMAN","2014-2015","EDM",2,2.75,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2014-2015","FLA",31,59.8,26,0,100,93.77,6.23,100,100,100,1.62
"ROBIN.LEHNER","2014-2015","OTT",12,15.85,10,0,100,91.1,8.9,100,100,100,0.89
"ROB.ZEPP","2014-2015","PHI",4,5.32,5,0,100,92.2,7.8,100,100,100,0.39
"RYAN.MILLER","2014-2015","VAN",21,28.88,11,0,100,89.91,10.09,100,100,100,1.11
"SCOTT.DARLING","2014-2015","CHI",5,11.75,4,0,100,92.75,7.25,100,100,NA,0.29
"SEMYON.VARLAMOV","2014-2015","COL",28,54.07,24,0,100,93.58,6.42,100,100,100,1.54
"SERGEI.BOBROVSKY","2014-2015","CBJ",28,42.67,19,1,94.74,92.58,2.16,100,100,83.33,0.41
"STEVE.MASON","2014-2015","PHI",28,53.87,29,1,96.55,93.48,3.07,100,91.67,100,0.89
"THOMAS.GREISS","2014-2015","PIT",7,9.8,5,1,80,94.6,-14.6,100,0,100,-0.73
"TOM.MCCOLLUM","2014-2015","DET",1,1.8,1,0,100,89,11,NA,100,NA,0.11
"TUUKKA.RASK","2014-2015","BOS",36,58.95,16,3,81.25,91.88,-10.62,85.71,83.33,66.67,-1.7
"VIKTOR.FASTH","2014-2015","EDM",8,2.75,1,0,100,89,11,NA,100,NA,0.11
