"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2013-2014","S.J",16,675.97,307,23,92.51,93,-0.49,97.52,88.78,83.33,-1.51
"AL.MONTOYA","2013-2014","WPG",16,750.35,377,30,92.04,92.34,-0.29,96.3,92.04,81.33,-1.11
"ANDERS.LINDBACK","2013-2014","T.B",13,604.97,256,26,89.84,92.13,-2.29,98.17,95,59.57,-5.85
"ANDERS.NILSSON","2013-2014","NYI",10,466.08,224,18,91.96,92.27,-0.3,100,93.9,69.05,-0.68
"ANTON.KHUDOBIN","2013-2014","CAR",16,744.73,413,26,93.7,92.45,1.26,97.79,95.54,80,5.19
"ANTTI.NIEMI","2013-2014","S.J",29,1344.65,632,55,91.3,93.13,-1.83,96.85,90.37,75.26,-11.58
"ANTTI.RAANTA","2013-2014","CHI",16,672.2,294,36,87.76,91.74,-3.98,96.43,88.14,71.88,-11.71
"BEN.BISHOP","2013-2014","T.B",31,1337.68,654,38,94.19,91.93,2.26,97.87,94.71,86.21,14.78
"BEN.SCRIVENS","2013-2014","L.A/EDM",20,849.18,437,32,92.68,92.33,0.35,98.42,93.41,77.5,1.52
"BRADEN.HOLTBY","2013-2014","WSH",25,1095.63,563,45,92.01,92.44,-0.43,98.08,93.43,74.29,-2.42
"BRIAN.ELLIOTT","2013-2014","STL",18,725.87,305,22,92.79,92.41,0.38,97.2,92.52,81.82,1.15
"CAM.TALBOT","2013-2014","NYR",13,575.55,246,12,95.12,93.29,1.83,97.78,93.67,87.5,4.51
"CAM.WARD","2013-2014","CAR",16,712.05,352,31,91.19,92.26,-1.07,98,88.37,82.19,-3.76
"CAREY.PRICE","2013-2014","MTL",22,1010.43,511,44,91.39,92.46,-1.07,96.96,87.17,86.17,-5.49
"CARTER.HUTTON","2013-2014","NSH",24,1002.27,491,43,91.24,93.18,-1.94,97.96,90.45,69.12,-9.51
"CHAD.JOHNSON","2013-2014","BOS",18,784.83,364,28,92.31,91.79,0.52,98.12,95,77.38,1.88
"COREY.CRAWFORD","2013-2014","CHI",27,1241.25,579,43,92.57,92.16,0.41,97.68,92.42,80.73,2.4
