"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2014-2015","S.J",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"AL.MONTOYA","2014-2015","FLA",11,0.78,0,0,NA,NA,NA,NA,NA,NA,0
"ANDERS.LINDBACK","2014-2015","DAL/BUF",14,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANDREI.VASILEVSKIY","2014-2015","T.B",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANDREW.HAMMOND","2014-2015","OTT",12,0.38,0,0,NA,NA,NA,NA,NA,NA,0
"ANDREY.MAKAROV","2014-2015","BUF",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTON.FORSBERG","2014-2015","CBJ",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTON.KHUDOBIN","2014-2015","CAR",18,2.48,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.NIEMI","2014-2015","S.J",29,4.77,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.RAANTA","2014-2015","CHI",4,0.13,0,0,NA,NA,NA,NA,NA,NA,0
"BEN.BISHOP","2014-2015","T.B",28,8.95,0,0,NA,NA,NA,NA,NA,NA,0
"BEN.SCRIVENS","2014-2015","EDM",24,1.32,0,0,NA,NA,NA,NA,NA,NA,0
"BRADEN.HOLTBY","2014-2015","WSH",37,1.3,1,0,100,96,4,100,NA,NA,0.04
"BRIAN.ELLIOTT","2014-2015","STL",22,0.88,0,0,NA,NA,NA,NA,NA,NA,0
"CALVIN.PICKARD","2014-2015","COL",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"CAM.TALBOT","2014-2015","NYR",19,4.05,0,0,NA,NA,NA,NA,NA,NA,0
"CAM.WARD","2014-2015","CAR",24,3.8,0,0,NA,NA,NA,NA,NA,NA,0
"CAREY.PRICE","2014-2015","MTL",29,2.1,0,0,NA,NA,NA,NA,NA,NA,0
"CARTER.HUTTON","2014-2015","NSH",13,0.62,1,0,100,93,7,NA,100,NA,0.07
"CHAD.JOHNSON","2014-2015","NYI",13,2,0,0,NA,NA,NA,NA,NA,NA,0
"COREY.CRAWFORD","2014-2015","CHI",28,3.38,0,0,NA,NA,NA,NA,NA,NA,0
"CORY.SCHNEIDER","2014-2015","N.J",35,0.93,0,0,NA,NA,NA,NA,NA,NA,0
"CRAIG.ANDERSON","2014-2015","OTT",18,3.78,0,0,NA,NA,NA,NA,NA,NA,0
"CURTIS.MCELHINNEY","2014-2015","CBJ",19,3.1,0,0,NA,NA,NA,NA,NA,NA,0
"DAN.ELLIS","2014-2015","FLA",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"DARCY.KUEMPER","2014-2015","MIN",16,2.02,0,0,NA,NA,NA,NA,NA,NA,0
"DEVAN.DUBNYK","2014-2015","ARI/MIN",29,1.5,1,0,100,69,31,NA,NA,100,0.31
"DUSTIN.TOKARSKI","2014-2015","MTL",13,1.2,0,0,NA,NA,NA,NA,NA,NA,0
"EDDIE.LACK","2014-2015","VAN",21,1.12,0,0,NA,NA,NA,NA,NA,NA,0
"EVGENI.NABOKOV","2014-2015","T.B",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"FREDERIK.ANDERSEN","2014-2015","ANA",26,3.17,0,0,NA,NA,NA,NA,NA,NA,0
"HENRIK.LUNDQVIST","2014-2015","NYR",20,0.9,0,0,NA,NA,NA,NA,NA,NA,0
"ILYA.BRYZGALOV","2014-2015","ANA",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"JACOB.MARKSTROM","2014-2015","VAN",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JAKE.ALLEN","2014-2015","STL",19,0,0,0,NA,NA,NA,NA,NA,NA,0
"JAMES.REIMER","2014-2015","TOR",21,2.27,0,0,NA,NA,NA,NA,NA,NA,0
"JAROSLAV.HALAK","2014-2015","NYI",25,4.15,0,0,NA,NA,NA,NA,NA,NA,0
"JASON.LABARBERA","2014-2015","ANA",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"JEFF.ZATKOFF","2014-2015","PIT",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JHONAS.ENROTH","2014-2015","BUF/DAL",25,0.83,0,0,NA,NA,NA,NA,NA,NA,0
"JIMMY.HOWARD","2014-2015","DET",22,0.98,0,0,NA,NA,NA,NA,NA,NA,0
"JOHN.CURRY","2014-2015","MIN",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOHN.GIBSON","2014-2015","ANA",13,1.75,0,0,NA,NA,NA,NA,NA,NA,0
"JONAS.GUSTAVSSON","2014-2015","DET",6,0.17,0,0,NA,NA,NA,NA,NA,NA,0
"JONAS.HILLER","2014-2015","CGY",24,0.17,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.BERNIER","2014-2015","TOR",25,0.75,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.QUICK","2014-2015","L.A",34,3.45,0,0,NA,NA,NA,NA,NA,NA,0
"JONI.ORTIO","2014-2015","CGY",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"JUSSI.RYNNAS","2014-2015","DAL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JUSTIN.PETERS","2014-2015","WSH",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"KARI.LEHTONEN","2014-2015","DAL",29,8.22,1,0,100,93,7,NA,100,NA,0.07
"KARRI.RAMO","2014-2015","CGY",17,0.3,0,0,NA,NA,NA,NA,NA,NA,0
"KEITH.KINKAID","2014-2015","N.J",11,0.83,0,0,NA,NA,NA,NA,NA,NA,0
"KEVIN.POULIN","2014-2015","NYI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LOUIS.DOMINGUE","2014-2015","ARI",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"MACKENZIE.SKAPSKI","2014-2015","NYR",2,1.75,0,0,NA,NA,NA,NA,NA,NA,0
"MALCOLM.SUBBAN","2014-2015","BOS",1,0.98,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2014-2015","PIT",28,2.03,0,0,NA,NA,NA,NA,NA,NA,0
"MAREK.MAZANEC","2014-2015","NSH",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BRODEUR","2014-2015","STL",5,0.8,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.JONES","2014-2015","L.A",9,0.33,0,0,NA,NA,NA,NA,NA,NA,0
"MATT.HACKETT","2014-2015","BUF",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAEL.HUTCHINSON","2014-2015","WPG",19,1.98,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2014-2015","BUF/NYI",16,3.2,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.MCKENNA","2014-2015","ARI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2014-2015","ARI",30,2.82,0,0,NA,NA,NA,NA,NA,NA,0
"NIKLAS.BACKSTROM","2014-2015","MIN",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKLAS.SVEDBERG","2014-2015","BOS",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"ONDREJ.PAVELEC","2014-2015","WPG",26,6.95,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2014-2015","NSH",27,2.03,0,0,NA,NA,NA,NA,NA,NA,0
"PETR.MRAZEK","2014-2015","DET",17,3.4,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2014-2015","PHI",19,1.8,0,0,NA,NA,NA,NA,NA,NA,0
"RETO.BERRA","2014-2015","COL",12,2.68,0,0,NA,NA,NA,NA,NA,NA,0
"RICHARD.BACHMAN","2014-2015","EDM",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2014-2015","FLA",30,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2014-2015","OTT",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROB.ZEPP","2014-2015","PHI",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2014-2015","VAN",24,2,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.CLEMMENSEN","2014-2015","N.J",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.DARLING","2014-2015","CHI",9,1.88,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2014-2015","COL",29,1.28,0,0,NA,NA,NA,NA,NA,NA,0
"SERGEI.BOBROVSKY","2014-2015","CBJ",23,0.27,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2014-2015","PHI",23,1.48,0,0,NA,NA,NA,NA,NA,NA,0
"THOMAS.GREISS","2014-2015","PIT",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"TOM.MCCOLLUM","2014-2015","DET",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"TROY.GROSENICK","2014-2015","S.J",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2014-2015","BOS",34,0.5,0,0,NA,NA,NA,NA,NA,NA,0
"TYLER.BUNZ","2014-2015","EDM",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"VIKTOR.FASTH","2014-2015","EDM",18,0.83,0,0,NA,NA,NA,NA,NA,NA,0
