"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.AULD","2011-2012","OTT",6,10.05,9,2,77.78,91.33,-13.56,100,75,50,-1.22
"ALLEN.YORK","2011-2012","CBJ",5,5.9,2,2,0,83.5,-83.5,NA,NA,0,-1.67
"AL.MONTOYA","2011-2012","NYI",16,25.8,12,0,100,92.08,7.92,100,100,100,0.95
"ANDERS.LINDBACK","2011-2012","NSH",11,10.87,5,0,100,92.2,7.8,100,100,100,0.39
"ANDERS.NILSSON","2011-2012","NYI",1,1.4,2,0,100,95,5,100,100,NA,0.1
"ANDREW.RAYCROFT","2011-2012","DAL",7,10.45,9,0,100,87.67,12.33,100,100,100,1.11
"ANTON.KHUDOBIN","2011-2012","BOS",1,0.37,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.NIEMI","2011-2012","S.J",33,63.6,48,6,87.5,91.83,-4.33,95.24,100,61.54,-2.08
"BEN.BISHOP","2011-2012","OTT",3,10.02,4,0,100,96,4,100,100,NA,0.16
"BEN.SCRIVENS","2011-2012","TOR",6,14.8,10,0,100,94.1,5.9,100,100,NA,0.59
"BRADEN.HOLTBY","2011-2012","WSH",3,8.08,4,0,100,93.25,6.75,100,NA,100,0.27
"BRAD.THIESSEN","2011-2012","PIT",1,3.4,2,0,100,88,12,100,NA,100,0.24
"BRENT.JOHNSON","2011-2012","PIT",12,15.72,4,0,100,94.5,5.5,100,100,NA,0.22
"BRIAN.BOUCHER","2011-2012","CAR",5,2.1,2,0,100,95,5,100,100,NA,0.1
"BRIAN.ELLIOTT","2011-2012","STL",17,39.35,23,0,100,92.83,7.17,100,100,100,1.65
"CAM.WARD","2011-2012","CAR",34,55.77,36,7,80.56,87.31,-6.75,100,85.71,58.33,-2.43
"CAREY.PRICE","2011-2012","MTL",30,46.37,24,2,91.67,91.96,-0.29,100,91.67,80,-0.07
"CHRIS.MASON","2011-2012","WPG",13,8.73,4,0,100,81.75,18.25,100,100,100,0.73
"COREY.CRAWFORD","2011-2012","CHI",27,41.33,33,3,90.91,90.45,0.45,100,100,57.14,0.15
"CORY.SCHNEIDER","2011-2012","VAN",19,31.42,16,2,87.5,88.81,-1.31,100,100,60,-0.21
"CRAIG.ANDERSON","2011-2012","OTT",33,49.45,36,3,91.67,88.94,2.72,100,100,80,0.98
"CURTIS.MCELHINNEY","2011-2012","ARI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"CURTIS.SANFORD","2011-2012","CBJ",21,45.32,25,0,100,90.52,9.48,100,100,100,2.37
"DAN.ELLIS","2011-2012","ANA",5,3.48,2,0,100,88.5,11.5,NA,100,100,0.23
"DEVAN.DUBNYK","2011-2012","EDM",24,37,25,2,92,87.6,4.4,100,90.91,90.91,1.1
"DREW.MACINTYRE","2011-2012","BUF",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"DUSTIN.TOKARSKI","2011-2012","T.B",1,4.15,4,1,75,94.5,-19.5,100,50,NA,-0.78
"DWAYNE.ROLOSON","2011-2012","T.B",20,27.42,18,2,88.89,92.72,-3.83,100,88.89,66.67,-0.69
"EVGENI.NABOKOV","2011-2012","NYI",25,50.27,29,2,93.1,93.41,-0.31,92.86,91.67,100,-0.09
"HENRIK.KARLSSON","2011-2012","CGY",5,10.08,11,2,81.82,92.09,-10.27,100,100,50,-1.13
"HENRIK.LUNDQVIST","2011-2012","NYR",29,56.95,28,1,96.43,94,2.43,100,92.31,100,0.68
"ILYA.BRYZGALOV","2011-2012","PHI",26,50.33,22,1,95.45,92.18,3.27,100,100,66.67,0.72
"JACOB.MARKSTROM","2011-2012","FLA",5,5.5,4,1,75,80.5,-5.5,100,NA,66.67,-0.22
"JAMES.REIMER","2011-2012","TOR",17,24.97,10,0,100,94.6,5.4,100,100,100,0.54
"JAROSLAV.HALAK","2011-2012","STL",25,63.83,40,2,95,91.9,3.1,100,100,71.43,1.24
"JASON.LABARBERA","2011-2012","ARI",11,12.42,5,0,100,94.2,5.8,100,100,100,0.29
"JEAN-SEBASTIEN.GIGUERE","2011-2012","COL",13,14.93,7,1,85.71,84.86,0.86,100,100,66.67,0.06
"JEFF.DESLAURIERS","2011-2012","ANA",3,1.47,1,0,100,96,4,100,NA,NA,0.04
"JHONAS.ENROTH","2011-2012","BUF",13,18.58,12,1,91.67,94.75,-3.08,100,80,NA,-0.37
"JIMMY.HOWARD","2011-2012","DET",25,41.52,26,3,88.46,90.08,-1.62,100,100,50,-0.42
"JOEY.MACDONALD","2011-2012","DET",6,9.28,6,0,100,90.17,9.83,100,100,100,0.59
"JOHAN.HEDBERG","2011-2012","N.J",19,34.12,17,2,88.24,91.65,-3.41,100,88.89,66.67,-0.58
"JONAS.GUSTAVSSON","2011-2012","TOR",22,24.68,15,1,93.33,86.47,6.87,100,83.33,100,1.03
"JONAS.HILLER","2011-2012","ANA",34,57.9,34,3,91.18,90.38,0.79,100,92.86,80,0.27
"JONATHAN.BERNIER","2011-2012","L.A",9,8.3,6,1,83.33,85,-1.67,100,100,66.67,-0.1
"JONATHAN.QUICK","2011-2012","L.A",34,77.85,39,6,84.62,92.59,-7.97,100,77.78,60,-3.11
"JOSE.THEODORE","2011-2012","FLA",24,34.03,20,5,75,91.6,-16.6,83.33,90,25,-3.32
