"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.AULD","2010-2011","MTL",11,15.27,7,1,85.71,95,-9.29,75,100,NA,-0.65
"AL.MONTOYA","2010-2011","NYI",7,23.32,14,3,78.57,91.86,-13.29,100,62.5,100,-1.86
"ANDERS.LINDBACK","2010-2011","NSH",13,10.83,6,1,83.33,93,-9.67,100,66.67,100,-0.58
"ANDREW.RAYCROFT","2010-2011","DAL",11,15.85,7,0,100,87,13,100,100,100,0.91
"ANTERO.NIITTYMAKI","2010-2011","S.J",12,22.2,7,1,85.71,92.71,-7,100,80,NA,-0.49
"ANTON.KHUDOBIN","2010-2011","MIN",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.NIEMI","2010-2011","S.J",30,42.58,19,1,94.74,93.47,1.26,100,90,100,0.24
"BEN.BISHOP","2010-2011","STL",3,5.78,2,0,100,93.5,6.5,100,100,NA,0.13
"BRADEN.HOLTBY","2010-2011","WSH",7,16.22,7,1,85.71,90.29,-4.57,100,100,75,-0.32
"BRENT.JOHNSON","2010-2011","PIT",15,29.68,14,1,92.86,92.29,0.57,100,87.5,100,0.08
"BRIAN.BOUCHER","2010-2011","PHI",19,45.17,24,3,87.5,91.5,-4,100,80,100,-0.96
"BRIAN.ELLIOTT","2010-2011","OTT/COL",26,31.35,27,4,85.19,88.59,-3.41,100,84.62,66.67,-0.92
"CAM.WARD","2010-2011","CAR",34,78.23,65,7,89.23,90.91,-1.68,94.12,90.32,82.35,-1.09
"CAREY.PRICE","2010-2011","MTL",33,39.72,24,1,95.83,89.71,6.13,100,100,87.5,1.47
"CHAD.JOHNSON","2010-2011","NYR",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"CHRIS.MASON","2010-2011","ATL",17,23.27,14,2,85.71,92.07,-6.36,83.33,100,50,-0.89
"CHRIS.OSGOOD","2010-2011","DET",7,8.5,3,1,66.67,93,-26.33,100,0,100,-0.79
"COREY.CRAWFORD","2010-2011","CHI",27,39.55,21,3,85.71,91.05,-5.33,71.43,100,75,-1.12
"CORY.SCHNEIDER","2010-2011","VAN",14,20.37,15,1,93.33,93.6,-0.27,100,92.31,NA,-0.04
"CRAIG.ANDERSON","2010-2011","COL/OTT",24,38.67,27,4,85.19,90.44,-5.26,75,94.44,60,-1.42
"CURTIS.MCELHINNEY","2010-2011","ANA/OTT",20,23.52,10,1,90,90.1,-0.1,100,100,66.67,-0.01
"DAN.ELLIS","2010-2011","T.B/ANA",21,44.27,27,5,81.48,89.89,-8.41,100,94.12,42.86,-2.27
"DEVAN.DUBNYK","2010-2011","EDM",19,27.7,17,1,94.12,93.65,0.47,100,90.91,100,0.08
"DWAYNE.ROLOSON","2010-2011","NYI/T.B",24,40.42,16,1,93.75,91.25,2.5,100,100,66.67,0.4
"HENRIK.KARLSSON","2010-2011","CGY",12,21.98,10,1,90,92.9,-2.9,100,83.33,100,-0.29
"HENRIK.LUNDQVIST","2010-2011","NYR",33,57.25,22,2,90.91,89.05,1.86,100,100,75,0.41
"ILYA.BRYZGALOV","2010-2011","ARI",28,60.02,30,3,90,93.2,-3.2,90,88.24,100,-0.96
"JACOB.MARKSTROM","2010-2011","FLA",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JAMES.REIMER","2010-2011","TOR",20,25.92,11,1,90.91,90.45,0.45,100,100,66.67,0.05
"JAROSLAV.HALAK","2010-2011","STL",24,25.15,11,3,72.73,88,-15.27,NA,66.67,80,-1.68
"JASON.LABARBERA","2010-2011","ARI",15,16.95,13,2,84.62,89.92,-5.31,NA,87.5,80,-0.69
