"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"CHAD.JOHNSON","2017-2018","BUF",10,1.4,3,1,66.67,71.67,-5,NA,100,50,-0.15
"CHARLIE.LINDGREN","2017-2018","MTL",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"CONNOR.HELLEBUYCK","2017-2018","WPG",19,5.17,6,0,100,88.83,11.17,NA,100,100,0.67
"COREY.CRAWFORD","2017-2018","CHI",13,3.85,6,0,100,84,16,NA,100,100,0.96
"CORY.SCHNEIDER","2017-2018","N.J",14,3.23,8,1,87.5,80.75,6.75,NA,100,83.33,0.54
"CRAIG.ANDERSON","2017-2018","OTT",14,0,0,0,NA,NA,NA,NA,NA,NA,0
"CURTIS.MCELHINNEY","2017-2018","TOR",4,1.12,1,0,100,88,12,NA,100,NA,0.12
"DARCY.KUEMPER","2017-2018","L.A",5,0.4,1,0,100,81,19,NA,NA,100,0.19
"DAVID.RITTICH","2017-2018","CGY",5,0.57,0,0,NA,NA,NA,NA,NA,NA,0
"DEVAN.DUBNYK","2017-2018","MIN",13,0.4,2,1,50,47,3,NA,NA,50,0.06
"EDDIE.LACK","2017-2018","CGY",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"ERIC.COMRIE","2017-2018","WPG",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"FREDERIK.ANDERSEN","2017-2018","TOR",21,3.4,2,0,100,85.5,14.5,NA,100,100,0.29
"HARRI.SATERI","2017-2018","FLA",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"HENRIK.LUNDQVIST","2017-2018","NYR",17,0,0,0,NA,NA,NA,NA,NA,NA,0
"JACOB.MARKSTROM","2017-2018","VAN",16,1.7,2,1,50,86,-36,NA,100,0,-0.72
"JAKE.ALLEN","2017-2018","STL",17,2.77,5,1,80,67.4,12.6,NA,NA,80,0.63
"JAMES.REIMER","2017-2018","FLA",16,1.12,3,1,66.67,86.33,-19.67,NA,100,50,-0.59
"JAROSLAV.HALAK","2017-2018","NYI",16,1.37,2,1,50,80,-30,NA,NA,50,-0.6
"JEFF.GLASS","2017-2018","CHI",3,0.3,2,1,50,87.5,-37.5,NA,100,0,-0.75
"J.F..BERUBE","2017-2018","CHI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JIMMY.HOWARD","2017-2018","DET",13,1.85,2,1,50,85.5,-35.5,NA,NA,50,-0.71
"JOHN.GIBSON","2017-2018","ANA",15,2.08,5,0,100,70.4,29.6,NA,NA,100,1.48
"JONATHAN.BERNIER","2017-2018","COL",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.QUICK","2017-2018","L.A",19,0.95,2,0,100,58,42,NA,NA,100,0.84
"JON.GILLIES","2017-2018","CGY",1,0.88,1,1,0,73,-73,NA,NA,0,-0.73
"JOONAS.KORPISALO","2017-2018","CBJ",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"JUUSE.SAROS","2017-2018","NSH",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"KARI.LEHTONEN","2017-2018","DAL",11,1.43,1,0,100,85,15,NA,NA,100,0.15
"KEITH.KINKAID","2017-2018","N.J",11,0.05,0,0,NA,NA,NA,NA,NA,NA,0
"KEN.APPLEBY","2017-2018","N.J",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LAURENT.BROSSOIT","2017-2018","EDM",8,0.3,0,0,NA,NA,NA,NA,NA,NA,0
"LOUIS.DOMINGUE","2017-2018","ARI/T.B",5,1.5,2,0,100,66,34,NA,NA,100,0.68
"MALCOLM.SUBBAN","2017-2018","VGK",6,0.8,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2017-2018","VGK",7,0.32,1,0,100,88,12,NA,100,NA,0.12
"MARTIN.JONES","2017-2018","S.J",15,1.07,1,0,100,81,19,NA,NA,100,0.19
"MATTHEW.MURRAY","2017-2018","PIT",16,1.73,0,0,NA,NA,NA,NA,NA,NA,0
"MAXIME.LAGACE","2017-2018","VGK",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2017-2018","PHI",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.CONDON","2017-2018","OTT",8,0.38,1,1,0,90,-90,NA,0,NA,-0.9
"MIKE.SMITH","2017-2018","CGY",15,3.17,4,0,100,77,23,NA,100,100,0.92
"ONDREJ.PAVELEC","2017-2018","NYR",5,0.08,0,0,NA,NA,NA,NA,NA,NA,0
"OSCAR.DANSK","2017-2018","VGK",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2017-2018","NSH",15,2.98,5,1,80,84.8,-4.8,NA,50,100,-0.24
"PETER.BUDAJ","2017-2018","T.B",4,2.55,4,3,25,69.5,-44.5,NA,NA,25,-1.78
"PETR.MRAZEK","2017-2018","DET",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"PHILIPP.GRUBAUER","2017-2018","WSH",11,0,0,0,NA,NA,NA,NA,NA,NA,0
"RETO.BERRA","2017-2018","ANA",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2017-2018","FLA",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2017-2018","BUF",18,1.28,2,0,100,76.5,23.5,NA,NA,100,0.47
"RYAN.MILLER","2017-2018","ANA",9,0.4,2,1,50,71,-21,NA,NA,50,-0.42
"SCOTT.DARLING","2017-2018","CAR",16,0,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.WEDGEWOOD","2017-2018","ARI",10,0.25,1,1,0,80,-80,NA,NA,0,-0.8
"SEMYON.VARLAMOV","2017-2018","COL",12,2.1,4,1,75,72.25,2.75,NA,100,66.67,0.11
"SERGEI.BOBROVSKY","2017-2018","CBJ",20,0,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2017-2018","WPG",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"THOMAS.GREISS","2017-2018","NYI",11,0.67,1,0,100,93,7,NA,100,NA,0.07
"TRISTAN.JARRY","2017-2018","PIT",7,1.27,2,0,100,85.5,14.5,NA,100,100,0.29
"TUUKKA.RASK","2017-2018","BOS",13,0,0,0,NA,NA,NA,NA,NA,NA,0
