"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JHONAS.ENROTH","2014-2015","BUF/DAL",25,103.78,23,2,91.3,90.61,0.7,100,80,100,0.16
"JIMMY.HOWARD","2014-2015","DET",23,116.07,22,2,90.91,89,1.91,100,100,71.43,0.42
"JOHN.CURRY","2014-2015","MIN",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOHN.GIBSON","2014-2015","ANA",13,39.57,8,1,87.5,91.75,-4.25,100,100,50,-0.34
"JONAS.GUSTAVSSON","2014-2015","DET",6,37.22,4,2,50,86,-36,NA,50,50,-1.44
"JONAS.HILLER","2014-2015","CGY",24,108,22,1,95.45,91.18,4.27,100,100,80,0.94
"JONATHAN.BERNIER","2014-2015","TOR",25,126.23,23,2,91.3,86.39,4.91,100,100,75,1.13
"JONATHAN.QUICK","2014-2015","L.A",34,138.08,34,1,97.06,91.35,5.71,100,100,83.33,1.94
"JONI.ORTIO","2014-2015","CGY",6,29.05,2,0,100,82,18,NA,NA,100,0.36
"JUSSI.RYNNAS","2014-2015","DAL",1,5.35,2,0,100,89.5,10.5,NA,100,100,0.21
"JUSTIN.PETERS","2014-2015","WSH",5,15.33,1,0,100,92,8,NA,100,NA,0.08
"KARI.LEHTONEN","2014-2015","DAL",29,137.05,19,1,94.74,89,5.74,100,100,85.71,1.09
"KARRI.RAMO","2014-2015","CGY",17,59.82,8,0,100,95.75,4.25,100,100,100,0.34
"KEITH.KINKAID","2014-2015","N.J",11,23.52,4,1,75,87.5,-12.5,100,100,50,-0.5
"KEVIN.POULIN","2014-2015","NYI",1,4,1,1,0,87,-87,NA,NA,0,-0.87
"LOUIS.DOMINGUE","2014-2015","ARI",5,12.83,1,0,100,67,33,NA,NA,100,0.33
"MACKENZIE.SKAPSKI","2014-2015","NYR",2,9.32,2,0,100,97,3,100,NA,NA,0.06
"MALCOLM.SUBBAN","2014-2015","BOS",1,4.18,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2014-2015","PIT",28,135.12,21,3,85.71,87.76,-2.05,100,85.71,75,-0.43
"MAREK.MAZANEC","2014-2015","NSH",2,8.9,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.BRODEUR","2014-2015","STL",5,27.9,4,0,100,95,5,100,100,NA,0.2
"MARTIN.JONES","2014-2015","L.A",9,39.87,5,0,100,91,9,100,100,100,0.45
"MATT.HACKETT","2014-2015","BUF",4,19.25,3,0,100,96,4,100,100,NA,0.12
"MICHAEL.HUTCHINSON","2014-2015","WPG",19,93.72,14,1,92.86,92.14,0.71,100,83.33,100,0.1
"MICHAL.NEUVIRTH","2014-2015","BUF/NYI",16,65.48,9,2,77.78,88,-10.22,100,100,60,-0.92
"MIKE.MCKENNA","2014-2015","ARI",1,2,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2014-2015","ARI",30,115.22,21,0,100,91.48,8.52,100,100,100,1.79
"NIKLAS.BACKSTROM","2014-2015","MIN",9,42.48,4,1,75,87.5,-12.5,100,100,50,-0.5
"NIKLAS.SVEDBERG","2014-2015","BOS",11,30.8,3,0,100,90.67,9.33,NA,100,100,0.28
"ONDREJ.PAVELEC","2014-2015","WPG",26,125.02,20,0,100,90.45,9.55,100,100,100,1.91
"PEKKA.RINNE","2014-2015","NSH",27,145.17,21,1,95.24,92.43,2.81,87.5,100,100,0.59
"PETR.MRAZEK","2014-2015","DET",17,66.47,13,2,84.62,89.69,-5.08,100,66.67,100,-0.66
"RAY.EMERY","2014-2015","PHI",19,62.47,9,0,100,90.56,9.44,100,100,100,0.85
"RETO.BERRA","2014-2015","COL",11,38.18,5,0,100,85.8,14.2,100,100,100,0.71
"RICHARD.BACHMAN","2014-2015","EDM",4,7.68,1,0,100,88,12,NA,NA,100,0.12
"ROBERTO.LUONGO","2014-2015","FLA",30,118.08,18,1,94.44,88.89,5.56,100,100,80,1
"ROBIN.LEHNER","2014-2015","OTT",12,59.38,6,1,83.33,88.5,-5.17,100,66.67,100,-0.31
"ROB.ZEPP","2014-2015","PHI",6,28.57,6,1,83.33,83,0.33,NA,100,75,0.02
"RYAN.MILLER","2014-2015","VAN",24,79.63,8,0,100,92.25,7.75,100,100,100,0.62
"SCOTT.CLEMMENSEN","2014-2015","N.J",3,3.57,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.DARLING","2014-2015","CHI",9,35.73,3,0,100,92,8,100,100,100,0.24
"SEMYON.VARLAMOV","2014-2015","COL",29,115.4,16,1,93.75,84.94,8.81,100,100,83.33,1.41
"SERGEI.BOBROVSKY","2014-2015","CBJ",23,102.77,10,0,100,92.7,7.3,100,100,100,0.73
"STEVE.MASON","2014-2015","PHI",23,120.33,22,1,95.45,86.14,9.32,100,100,87.5,2.05
"THOMAS.GREISS","2014-2015","PIT",13,67.93,9,1,88.89,89.67,-0.78,100,100,75,-0.07
"TOM.MCCOLLUM","2014-2015","DET",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"TROY.GROSENICK","2014-2015","S.J",2,9.02,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2014-2015","BOS",34,149.17,18,1,94.44,89.72,4.72,100,100,80,0.85
"TYLER.BUNZ","2014-2015","EDM",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"VIKTOR.FASTH","2014-2015","EDM",18,74.42,9,1,88.89,91.11,-2.22,100,75,100,-0.2
