"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"HENRIK.LUNDQVIST","2017-2018","NYR",24,20.27,9,0,100,91.89,8.11,100,100,100,0.73
"JACOB.MARKSTROM","2017-2018","VAN",17,14.08,5,1,80,92,-12,NA,75,100,-0.6
"JAKE.ALLEN","2017-2018","STL",18,12.05,8,3,62.5,90.5,-28,100,75,0,-2.24
"JAMES.REIMER","2017-2018","FLA",13,8.83,5,0,100,83,17,100,100,100,0.85
"JAROSLAV.HALAK","2017-2018","NYI",15,5.77,5,1,80,92.2,-12.2,100,50,100,-0.61
"JEFF.GLASS","2017-2018","CHI",3,1.08,0,0,NA,NA,NA,NA,NA,NA,0
"JIMMY.HOWARD","2017-2018","DET",23,8.77,2,0,100,95,5,100,100,NA,0.1
"JOHN.GIBSON","2017-2018","ANA",21,20.92,11,1,90.91,88.45,2.45,100,80,100,0.27
"JONATHAN.BERNIER","2017-2018","COL",13,9.67,4,3,25,81.25,-56.25,NA,50,0,-2.25
"JONATHAN.QUICK","2017-2018","L.A",19,18.1,10,3,70,86.4,-16.4,100,33.33,75,-1.64
"JOONAS.KORPISALO","2017-2018","CBJ",7,6.87,3,1,66.67,89,-22.33,NA,100,0,-0.67
"JUUSE.SAROS","2017-2018","NSH",4,6.92,2,0,100,89,11,NA,100,100,0.22
"KARI.LEHTONEN","2017-2018","DAL",4,1.22,1,0,100,90,10,NA,100,NA,0.1
"KEITH.KINKAID","2017-2018","N.J",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"LAURENT.BROSSOIT","2017-2018","EDM",5,2,1,0,100,81,19,NA,NA,100,0.19
"LINUS.ULLMARK","2017-2018","BUF",1,2,0,0,NA,NA,NA,NA,NA,NA,0
"LOUIS.DOMINGUE","2017-2018","ARI",3,1.45,1,0,100,97,3,100,NA,NA,0.03
"MALCOLM.SUBBAN","2017-2018","VGK",9,7.53,5,1,80,86.6,-6.6,NA,100,50,-0.33
"MARC-ANDRE.FLEURY","2017-2018","VGK",9,4.37,3,0,100,88,12,NA,100,100,0.36
"MAREK.LANGHAMER","2017-2018","ARI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTIN.JONES","2017-2018","S.J",15,7.67,3,0,100,89.33,10.67,100,100,100,0.32
"MATTHEW.MURRAY","2017-2018","PIT",14,15.87,8,1,87.5,88.25,-0.75,100,100,66.67,-0.06
"MAXIME.LAGACE","2017-2018","VGK",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2017-2018","PHI",9,6.95,2,0,100,91.5,8.5,NA,100,NA,0.17
"MIKE.CONDON","2017-2018","OTT",6,5.22,2,0,100,80,20,NA,100,100,0.4
"MIKE.SMITH","2017-2018","CGY",24,15.98,14,2,85.71,89,-3.29,83.33,100,80,-0.46
"ONDREJ.PAVELEC","2017-2018","NYR",6,3.48,3,0,100,83.33,16.67,NA,100,100,0.5
"OSCAR.DANSK","2017-2018","VGK",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2017-2018","NSH",18,17.35,7,0,100,89.14,10.86,100,100,100,0.76
"PETER.BUDAJ","2017-2018","T.B",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETR.MRAZEK","2017-2018","DET",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"PHILIPP.GRUBAUER","2017-2018","WSH",5,6.77,2,0,100,72,28,NA,NA,100,0.56
"RETO.BERRA","2017-2018","ANA",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2017-2018","FLA",8,3.55,2,0,100,92.5,7.5,100,100,NA,0.15
"ROBIN.LEHNER","2017-2018","BUF",17,6.63,3,0,100,95,5,100,100,NA,0.15
"RYAN.MILLER","2017-2018","ANA",3,1.4,2,0,100,91.5,8.5,100,NA,100,0.17
"SCOTT.DARLING","2017-2018","CAR",12,13.02,6,1,83.33,90.67,-7.33,100,100,50,-0.44
"SCOTT.WEDGEWOOD","2017-2018","ARI",7,2.8,1,0,100,98,2,100,NA,NA,0.02
"SEMYON.VARLAMOV","2017-2018","COL",14,11.68,5,2,60,87,-27,100,66.67,0,-1.35
"SERGEI.BOBROVSKY","2017-2018","CBJ",18,12.43,2,1,50,92.5,-42.5,100,0,NA,-0.85
"STEVE.MASON","2017-2018","WPG",2,1.9,0,0,NA,NA,NA,NA,NA,NA,0
"THOMAS.GREISS","2017-2018","NYI",10,2.18,0,0,NA,NA,NA,NA,NA,NA,0
"TRISTAN.JARRY","2017-2018","PIT",10,5.85,1,0,100,81,19,NA,NA,100,0.19
"TUUKKA.RASK","2017-2018","BOS",17,20.57,8,0,100,90.75,9.25,100,100,100,0.74
