"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.AULD","2011-2012","OTT",7,2.3,2,0,100,85.5,14.5,NA,100,100,0.29
"ALLEN.YORK","2011-2012","CBJ",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"AL.MONTOYA","2011-2012","NYI",16,2.3,5,2,60,74.8,-14.8,NA,NA,60,-0.74
"ANDERS.LINDBACK","2011-2012","NSH",11,4.25,7,1,85.71,71.57,14.14,NA,100,80,0.99
"ANDERS.NILSSON","2011-2012","NYI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANDREW.RAYCROFT","2011-2012","DAL",7,2.73,1,0,100,82,18,NA,NA,100,0.18
"ANTON.KHUDOBIN","2011-2012","BOS",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.NIEMI","2011-2012","S.J",33,6.63,9,4,55.56,77.44,-21.89,NA,66.67,50,-1.97
"BEN.BISHOP","2011-2012","OTT",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"BEN.SCRIVENS","2011-2012","TOR",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"BRADEN.HOLTBY","2011-2012","WSH",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"BRAD.THIESSEN","2011-2012","PIT",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"BRENT.JOHNSON","2011-2012","PIT",12,1.03,2,0,100,88.5,11.5,NA,100,100,0.23
"BRIAN.BOUCHER","2011-2012","CAR",5,1.68,4,1,75,68,7,NA,100,66.67,0.28
"BRIAN.ELLIOTT","2011-2012","STL",18,0.03,0,0,NA,NA,NA,NA,NA,NA,0
"BRIAN.FOSTER","2011-2012","FLA",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"CAM.WARD","2011-2012","CAR",34,3.07,6,0,100,86.67,13.33,NA,100,100,0.8
"CAREY.PRICE","2011-2012","MTL",30,7.17,9,1,88.89,78.56,10.33,NA,100,87.5,0.93
"CHRIS.MASON","2011-2012","WPG",14,0.58,0,0,NA,NA,NA,NA,NA,NA,0
"COREY.CRAWFORD","2011-2012","CHI",27,0,0,0,NA,NA,NA,NA,NA,NA,0
