"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2015-2016","S.J",7,21.73,16,4,75,88.69,-13.69,100,75,66.67,-2.19
"AL.MONTOYA","2015-2016","FLA",10,39.63,34,1,97.06,88.91,8.15,100,100,91.67,2.77
"ANDERS.LINDBACK","2015-2016","ARI",10,43.75,38,9,76.32,89.32,-13,80,77.27,72.73,-4.94
"ANDERS.NILSSON","2015-2016","EDM/STL",12,47.75,40,6,85,86.5,-1.5,100,92,71.43,-0.6
"ANDREI.VASILEVSKIY","2015-2016","T.B",8,51.93,51,5,90.2,89.33,0.86,100,92.86,78.57,0.44
"ANDREW.HAMMOND","2015-2016","OTT",11,44.38,37,9,75.68,91.11,-15.43,88.89,75,62.5,-5.71
"ANTON.FORSBERG","2015-2016","CBJ",1,2.28,2,0,100,93,7,NA,100,NA,0.14
"ANTON.KHUDOBIN","2015-2016","ANA",4,9.72,13,1,92.31,84.85,7.46,NA,100,83.33,0.97
"ANTTI.NIEMI","2015-2016","DAL",25,94.43,65,11,83.08,87.38,-4.31,100,87.88,73.08,-2.8
"ANTTI.RAANTA","2015-2016","NYR",12,31.12,21,3,85.71,84.33,1.38,100,100,72.73,0.29
"BEN.BISHOP","2015-2016","T.B",33,168.48,139,11,92.09,90.14,1.94,96.97,94.37,82.86,2.7
"BEN.SCRIVENS","2015-2016","MTL",6,23.7,22,3,86.36,88.09,-1.73,100,92.31,66.67,-0.38
"BRADEN.HOLTBY","2015-2016","WSH",33,147.87,106,12,88.68,88.71,-0.03,100,91.53,78.79,-0.03
"BRIAN.ELLIOTT","2015-2016","STL",22,113.33,109,10,90.83,88.3,2.52,94.12,92.19,85.71,2.75
"CALVIN.PICKARD","2015-2016","COL",8,38.97,35,1,97.14,89.86,7.29,100,94.12,100,2.55
"CAM.TALBOT","2015-2016","EDM",29,147.93,128,14,89.06,87.79,1.27,81.82,95.71,80.85,1.63
"CAM.WARD","2015-2016","CAR",29,97.03,66,9,86.36,88.32,-1.95,100,88.24,76.19,-1.29
"CAREY.PRICE","2015-2016","MTL",5,30.48,18,0,100,91.44,8.56,100,100,100,1.54
"CARTER.HUTTON","2015-2016","NSH",4,16,11,0,100,88.64,11.36,100,100,100,1.25
"CHAD.JOHNSON","2015-2016","BUF",22,88.77,75,10,86.67,87.89,-1.23,100,89.47,76,-0.92
"CHRIS.GIBSON","2015-2016","NYI",2,5.37,3,1,66.67,88,-21.33,NA,50,100,-0.64
"CONNOR.HELLEBUYCK","2015-2016","WPG",17,81.08,70,14,80,86.9,-6.9,100,80,75,-4.83
"COREY.CRAWFORD","2015-2016","CHI",31,115.53,102,9,91.18,86.91,4.26,92.31,98.31,76.67,4.35
"CORY.SCHNEIDER","2015-2016","N.J",30,153.03,99,15,84.85,86.32,-1.47,100,92,73.81,-1.46
"CRAIG.ANDERSON","2015-2016","OTT",31,134.17,127,16,87.4,88.67,-1.27,100,89.71,77.5,-1.61
"CURTIS.MCELHINNEY","2015-2016","CBJ",7,28.68,30,3,90,85.33,4.67,100,100,82.35,1.4
"DARCY.KUEMPER","2015-2016","MIN",10,29.5,24,1,95.83,90.12,5.71,100,94.44,100,1.37
"DEVAN.DUBNYK","2015-2016","MIN",34,117.82,113,15,86.73,87.65,-0.93,100,88.52,76.47,-1.05
"DUSTIN.TOKARSKI","2015-2016","MTL",3,3.55,6,1,83.33,84.33,-1,NA,100,66.67,-0.06
"EDDIE.LACK","2015-2016","CAR",13,61.52,31,1,96.77,88.65,8.13,100,100,90.91,2.52
"FREDERIK.ANDERSEN","2015-2016","ANA",19,95.13,71,5,92.96,89.07,3.89,100,100,81.48,2.76
"GARRET.SPARKS","2015-2016","TOR",11,46.72,42,9,78.57,88.14,-9.57,100,82.76,55.56,-4.02
"HENRIK.LUNDQVIST","2015-2016","NYR",32,161.72,126,16,87.3,86.4,0.9,100,91.8,78.85,1.14
"JACOB.MARKSTROM","2015-2016","VAN",15,66.73,70,7,90,88.43,1.57,100,95.35,75,1.1
"JAKE.ALLEN","2015-2016","STL",23,105.08,85,5,94.12,86.99,7.13,100,98,85.71,6.06
"JAMES.REIMER","2015-2016","TOR/S.J",20,111.1,91,12,86.81,88.57,-1.76,90.48,92,70,-1.6
"JAROSLAV.HALAK","2015-2016","NYI",16,64.22,49,3,93.88,88.1,5.78,100,91.3,94.12,2.83
"JASON.KASDORF","2015-2016","BUF",1,2.33,3,1,66.67,96,-29.33,50,100,NA,-0.88
"JEAN-FRANCOIS.BERUBE","2015-2016","NYI",3,11.57,16,3,81.25,86.19,-4.94,100,88.89,66.67,-0.79
"JEFF.ZATKOFF","2015-2016","PIT",5,16.4,16,2,87.5,85.5,2,100,100,66.67,0.32
"JHONAS.ENROTH","2015-2016","L.A",3,15.22,11,1,90.91,92,-1.09,100,80,100,-0.12
"JIMMY.HOWARD","2015-2016","DET",16,64.83,53,5,90.57,88.72,1.85,100,96.55,77.78,0.98
"JOHN.GIBSON","2015-2016","ANA",23,131.5,97,6,93.81,88.49,5.32,100,98,86.11,5.16
"JONAS.GUSTAVSSON","2015-2016","BOS",10,40.92,26,5,80.77,89.42,-8.65,100,81.25,60,-2.25
"JONAS.HILLER","2015-2016","CGY",11,42.7,40,10,75,87.8,-12.8,100,73.68,70.59,-5.12
"JONATHAN.BERNIER","2015-2016","TOR",17,64.78,47,6,87.23,84.74,2.49,100,88.24,80,1.17
"JONATHAN.QUICK","2015-2016","L.A",39,195.43,163,22,86.5,87.6,-1.1,94.44,93.68,70,-1.79
"JONI.ORTIO","2015-2016","CGY",13,55.57,36,5,86.11,86.61,-0.5,100,85,84.62,-0.18
"JOONAS.KORPISALO","2015-2016","CBJ",16,77.37,56,5,91.07,85.52,5.55,100,92.59,85.71,3.11
"JORDAN.BINNINGTON","2015-2016","STL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JUUSE.SAROS","2015-2016","NSH",1,7,6,2,66.67,77.5,-10.83,100,100,50,-0.65
"KARI.LEHTONEN","2015-2016","DAL",22,94.93,87,11,87.36,87.51,-0.15,100,88.24,82.76,-0.13
"KARRI.RAMO","2015-2016","CGY",19,58.75,56,7,87.5,87.52,-0.02,100,90.62,80,-0.01
"KEITH.KINKAID","2015-2016","N.J",9,39.53,35,4,88.57,88.74,-0.17,100,76.47,100,-0.06
"LAURENT.BROSSOIT","2015-2016","EDM",3,17.37,14,1,92.86,89.93,2.93,NA,100,66.67,0.41
"LINUS.ULLMARK","2015-2016","BUF",12,22.4,18,1,94.44,92.28,2.17,100,100,66.67,0.39
"LOUIS.DOMINGUE","2015-2016","ARI",24,118.6,97,14,85.57,90.89,-5.32,100,83.33,79.17,-5.16
"MAGNUS.HELLBERG","2015-2016","NYR",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2015-2016","PIT",31,133.38,113,13,88.5,89.67,-1.18,100,92.21,75.86,-1.33
"MARTIN.JONES","2015-2016","S.J",33,140.63,130,17,86.92,86.52,0.41,100,84.62,84.44,0.53
"MATTHEW.MURRAY","2015-2016","PIT",6,30,25,4,84,89.2,-5.2,100,92.31,66.67,-1.3
"MICHAEL.HUTCHINSON","2015-2016","WPG",9,48.72,56,4,92.86,85.8,7.05,100,97.06,80,3.95
"MICHAEL.LEIGHTON","2015-2016","CHI",1,2.72,5,0,100,74.8,25.2,NA,100,100,1.26
"MICHAL.NEUVIRTH","2015-2016","PHI",14,73.2,66,7,89.39,86.74,2.65,100,100,70.83,1.75
"MIKE.CONDON","2015-2016","MTL",30,123.07,99,16,83.84,87.98,-4.14,100,90.2,63.33,-4.1
"MIKE.SMITH","2015-2016","ARI",13,76.25,66,9,86.36,90.02,-3.65,90.91,91.89,72.22,-2.41
"NIKLAS.TREUTLE","2015-2016","ARI",2,6.75,6,3,50,80.67,-30.67,NA,66.67,33.33,-1.84
"ONDREJ.PAVELEC","2015-2016","WPG",18,89.67,86,13,84.88,86.95,-2.07,92.86,88.89,74.07,-1.78
"PEKKA.RINNE","2015-2016","NSH",37,165.8,115,18,84.35,88.85,-4.5,93.33,90.28,64.29,-5.18
"PETR.MRAZEK","2015-2016","DET",28,145.82,110,13,88.18,87.06,1.12,100,87.93,83.33,1.23
"PHILIPP.GRUBAUER","2015-2016","WSH",11,44.58,26,1,96.15,89.23,6.92,100,95,100,1.8
"RETO.BERRA","2015-2016","COL",4,12.03,11,1,90.91,93.18,-2.27,100,87.5,100,-0.25
"ROBERTO.LUONGO","2015-2016","FLA",34,160.45,162,27,83.33,87.99,-4.65,100,87.91,67.35,-7.54
"ROBIN.LEHNER","2015-2016","BUF",11,47.47,38,3,92.11,92.11,0,80,94.74,100,0
"RYAN.MILLER","2015-2016","VAN",26,122.5,88,8,90.91,88.82,2.09,95.45,86.36,95.45,1.84
"SCOTT.DARLING","2015-2016","CHI",11,43,51,5,90.2,89.49,0.71,100,87.5,92.86,0.36
"SCOTT.WEDGEWOOD","2015-2016","N.J",2,10,6,0,100,91.67,8.33,100,100,100,0.5
"SEMYON.VARLAMOV","2015-2016","COL",33,148.2,138,19,86.23,87.74,-1.51,89.47,87.5,82.98,-2.08
"SERGEI.BOBROVSKY","2015-2016","CBJ",21,97.2,90,11,87.78,88.13,-0.36,100,94.12,66.67,-0.32
"STEVE.MASON","2015-2016","PHI",28,114.38,91,16,82.42,88.19,-5.77,90.91,85.19,73.08,-5.25
"THOMAS.GREISS","2015-2016","NYI",23,99.1,78,7,91.03,89.65,1.37,100,84.09,100,1.07
"TUUKKA.RASK","2015-2016","BOS",33,154.5,107,17,84.11,88.26,-4.15,88.89,89.09,73.53,-4.44
