"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2013-2014","S.J",8,31.8,21,0,100,85.43,14.57,100,100,100,3.06
"AL.MONTOYA","2013-2014","WPG",12,43.03,31,3,90.32,84.97,5.35,100,100,81.25,1.66
"ANDERS.LINDBACK","2013-2014","T.B",10,47.83,47,12,74.47,89.32,-14.85,88.89,82.61,53.33,-6.98
"ANDERS.NILSSON","2013-2014","NYI",9,52.42,50,6,88,86.1,1.9,100,96,77.27,0.95
"ANDREW.HAMMOND","2013-2014","OTT",1,4.78,2,0,100,94,6,NA,100,NA,0.12
"ANTON.KHUDOBIN","2013-2014","CAR",20,72.35,49,5,89.8,88.24,1.55,100,96.15,73.33,0.76
"ANTTI.NIEMI","2013-2014","S.J",35,166.43,116,15,87.07,87.61,-0.54,100,83.05,87.5,-0.63
"ANTTI.RAANTA","2013-2014","CHI",9,45.1,33,3,90.91,89.06,1.85,100,85.71,88.89,0.61
"BEN.BISHOP","2013-2014","T.B",32,169.1,156,12,92.31,90.06,2.24,100,95.6,77.78,3.5
"BEN.SCRIVENS","2013-2014","L.A/EDM",19,93.25,84,8,90.48,87.29,3.19,92.31,92.31,87.5,2.68
"BRADEN.HOLTBY","2013-2014","WSH",23,102.73,114,18,84.21,89.95,-5.74,100,81.25,77.78,-6.54
"BRIAN.ELLIOTT","2013-2014","STL",13,62.57,47,4,91.49,87.91,3.57,100,92.86,81.82,1.68
"CALVIN.HEETER","2013-2014","PHI",1,7,8,1,87.5,85.12,2.38,NA,100,66.67,0.19
"CAM.TALBOT","2013-2014","NYR",8,31.12,27,2,92.59,88.44,4.15,100,100,75,1.12
"CAM.WARD","2013-2014","CAR",14,56.48,47,8,82.98,88.7,-5.72,100,92.31,53.85,-2.69
"CAREY.PRICE","2013-2014","MTL",37,204.02,164,18,89.02,87.46,1.57,100,91.76,80.7,2.57
"CARTER.HUTTON","2013-2014","NSH",16,65.48,53,8,84.91,88.06,-3.15,100,83.33,80.95,-1.67
"CEDRICK.DESJARDINS","2013-2014","T.B",1,0,0,0,NA,NA,NA,NA,NA,NA,0
