"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.AULD","2010-2011","MTL",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"ALEX.STALOCK","2010-2011","S.J",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"AL.MONTOYA","2010-2011","NYI",13,1.88,5,1,80,70.8,9.2,NA,50,100,0.46
"ANDERS.LINDBACK","2010-2011","NSH",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANDREW.RAYCROFT","2010-2011","DAL",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTERO.NIITTYMAKI","2010-2011","S.J",12,3.3,3,0,100,70.67,29.33,NA,NA,100,0.88
"ANTON.KHUDOBIN","2010-2011","MIN",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.NIEMI","2010-2011","S.J",29,1.65,4,2,50,65.5,-15.5,NA,NA,50,-0.62
"BEN.BISHOP","2010-2011","STL",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"BRADEN.HOLTBY","2010-2011","WSH",6,0.12,0,0,NA,NA,NA,NA,NA,NA,0
"BRENT.JOHNSON","2010-2011","PIT",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"BRIAN.BOUCHER","2010-2011","PHI",14,0.43,0,0,NA,NA,NA,NA,NA,NA,0
"BRIAN.ELLIOTT","2010-2011","OTT/COL",29,0.52,2,1,50,78,-28,NA,100,0,-0.56
"CAM.WARD","2010-2011","CAR",38,5.1,10,1,90,76.2,13.8,NA,100,85.71,1.38
"CAREY.PRICE","2010-2011","MTL",38,3.13,5,0,100,78.8,21.2,NA,100,100,1.06
"CEDRICK.DESJARDINS","2010-2011","T.B",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"CHRIS.MASON","2010-2011","ATL",15,1.58,2,1,50,88.5,-38.5,NA,50,NA,-0.77
"CHRIS.OSGOOD","2010-2011","DET",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"COREY.CRAWFORD","2010-2011","CHI",30,1.17,3,1,66.67,81,-14.33,NA,NA,66.67,-0.43
"CORY.SCHNEIDER","2010-2011","VAN",10,1.57,2,0,100,68.5,31.5,NA,NA,100,0.63
"CRAIG.ANDERSON","2010-2011","COL/OTT",27,3.53,10,2,80,73.4,6.6,NA,100,66.67,0.66
"CURTIS.MCELHINNEY","2010-2011","ANA/OTT",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"DAN.ELLIS","2010-2011","T.B/ANA",22,5.02,6,3,50,81.83,-31.83,NA,50,50,-1.91
"DAVID.LENEVEU","2010-2011","CBJ",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"DEVAN.DUBNYK","2010-2011","EDM",16,3.45,6,0,100,85.83,14.17,NA,100,100,0.85
"DWAYNE.ROLOSON","2010-2011","NYI/T.B",30,1.4,3,0,100,88.33,11.67,NA,100,100,0.35
"HENRIK.KARLSSON","2010-2011","CGY",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"HENRIK.LUNDQVIST","2010-2011","NYR",34,3.22,3,1,66.67,83.33,-16.67,NA,100,50,-0.5
"ILYA.BRYZGALOV","2010-2011","ARI",40,1.8,6,0,100,83,17,NA,100,100,1.02
"JAMES.REIMER","2010-2011","TOR",16,3.62,5,1,80,76.4,3.6,NA,50,100,0.18
"JAROSLAV.HALAK","2010-2011","STL",32,7.2,10,1,90,78.3,11.7,NA,100,83.33,1.17
"JASON.LABARBERA","2010-2011","ARI",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"JEAN-SEBASTIEN.GIGUERE","2010-2011","TOR",20,1.18,3,1,66.67,89.33,-22.67,NA,66.67,NA,-0.68
"JHONAS.ENROTH","2010-2011","BUF",6,0.83,0,0,NA,NA,NA,NA,NA,NA,0
"JIMMY.HOWARD","2010-2011","DET",35,5.23,8,1,87.5,84.62,2.88,NA,100,75,0.23
"JOEY.MACDONALD","2010-2011","DET",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOHAN.HEDBERG","2010-2011","N.J",18,0.52,1,0,100,75,25,NA,NA,100,0.25
