"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"CORY.SCHNEIDER","2017-2018","N.J",14,75.88,63,11,82.54,83.7,-1.16,100,84.38,78.57,-0.73
"CRAIG.ANDERSON","2017-2018","OTT",14,64.73,70,5,92.86,86.11,6.74,100,97.56,80.95,4.72
"CURTIS.MCELHINNEY","2017-2018","TOR",4,21.78,27,4,85.19,84.59,0.59,100,93.33,70,0.16
"DARCY.KUEMPER","2017-2018","L.A",6,26.07,26,3,88.46,86,2.46,100,82.35,100,0.64
"DAVID.RITTICH","2017-2018","CGY",5,25.23,28,4,85.71,86.14,-0.43,100,92.31,66.67,-0.12
"DEVAN.DUBNYK","2017-2018","MIN",13,70.25,65,10,84.62,89.35,-4.74,100,91.43,58.82,-3.08
"DYLAN.FERGUSON","2017-2018","VGK",1,0.45,1,1,0,82,-82,NA,NA,0,-0.82
"EDDIE.LACK","2017-2018","CGY",2,6.77,10,4,60,81.9,-21.9,NA,71.43,33.33,-2.19
"ERIC.COMRIE","2017-2018","WPG",1,4.2,4,1,75,73.75,1.25,NA,100,50,0.05
"FREDERIK.ANDERSEN","2017-2018","TOR",21,103.63,86,5,94.19,86.2,7.99,92.31,97.44,91.18,6.87
"HARRI.SATERI","2017-2018","FLA",2,2,1,0,100,89,11,NA,100,NA,0.11
"HENRIK.LUNDQVIST","2017-2018","NYR",17,95.48,87,11,87.36,84.75,2.61,85.71,95.24,78.95,2.27
"JACOB.MARKSTROM","2017-2018","VAN",16,71.92,51,13,74.51,85.37,-10.86,100,79.31,63.16,-5.54
"JAKE.ALLEN","2017-2018","STL",17,91.17,79,10,87.34,88.49,-1.15,90,89.8,80,-0.91
"JAMES.REIMER","2017-2018","FLA",16,70.97,79,8,89.87,85.47,4.41,100,96.97,80,3.48
"JAROSLAV.HALAK","2017-2018","NYI",16,83.03,84,14,83.33,88.83,-5.5,87.5,87.04,72.73,-4.62
"JEFF.GLASS","2017-2018","CHI",3,15.23,15,3,80,82.67,-2.67,100,100,66.67,-0.4
"J.F..BERUBE","2017-2018","CHI",1,3.22,6,1,83.33,88.33,-5,NA,100,50,-0.3
"JIMMY.HOWARD","2017-2018","DET",13,63.17,56,8,85.71,87.55,-1.84,100,88.46,73.68,-1.03
"JOHN.GIBSON","2017-2018","ANA",15,90.12,84,4,95.24,88.56,6.68,100,93.33,95.83,5.61
"JONATHAN.BERNIER","2017-2018","COL",7,36.65,44,9,79.55,84.3,-4.75,75,80,80.95,-2.09
"JONATHAN.QUICK","2017-2018","L.A",19,103.53,94,6,93.62,86.64,6.98,100,98.18,83.87,6.56
"JON.GILLIES","2017-2018","CGY",1,3.45,2,1,50,70,-20,NA,NA,50,-0.4
"JOONAS.KORPISALO","2017-2018","CBJ",3,8.62,10,1,90,72.7,17.3,100,100,85.71,1.73
"JUUSE.SAROS","2017-2018","NSH",8,48.17,45,5,88.89,88.09,0.8,100,96.3,66.67,0.36
"KARI.LEHTONEN","2017-2018","DAL",11,57.05,49,8,83.67,84.37,-0.69,100,93.1,66.67,-0.34
"KEITH.KINKAID","2017-2018","N.J",11,43.67,34,2,94.12,90.47,3.65,100,95.83,87.5,1.24
"KEN.APPLEBY","2017-2018","N.J",1,7.65,6,0,100,90.67,9.33,NA,100,NA,0.56
"LAURENT.BROSSOIT","2017-2018","EDM",8,40.73,29,3,89.66,85.79,3.86,100,93.33,83.33,1.12
"LOUIS.DOMINGUE","2017-2018","ARI/T.B",5,23.32,24,4,83.33,90.88,-7.54,100,82.35,75,-1.81
"MALCOLM.SUBBAN","2017-2018","VGK",6,24.25,16,0,100,85.94,14.06,100,100,100,2.25
"MARC-ANDRE.FLEURY","2017-2018","VGK",7,28.67,38,3,92.11,87.97,4.13,100,92,90,1.57
"MARTIN.JONES","2017-2018","S.J",15,80.18,86,12,86.05,84.53,1.51,100,89.74,79.49,1.3
"MATTHEW.MURRAY","2017-2018","PIT",16,84.92,71,6,91.55,89.62,1.93,100,89.13,92.31,1.37
"MAXIME.LAGACE","2017-2018","VGK",11,49.82,52,10,80.77,85.38,-4.62,57.14,90.91,78.26,-2.4
"MICHAL.NEUVIRTH","2017-2018","PHI",4,14.5,12,1,91.67,93.08,-1.42,100,90.91,NA,-0.17
"MIKE.CONDON","2017-2018","OTT",8,29.22,28,4,85.71,87.29,-1.57,100,86.67,80,-0.44
"MIKE.SMITH","2017-2018","CGY",15,92.87,90,5,94.44,85.93,8.51,100,95.56,91.67,7.66
"ONDREJ.PAVELEC","2017-2018","NYR",5,22.32,27,4,85.19,82.7,2.48,100,90.91,76.92,0.67
"OSCAR.DANSK","2017-2018","VGK",1,6.68,5,1,80,82.2,-2.2,NA,100,66.67,-0.11
"PEKKA.RINNE","2017-2018","NSH",15,103.05,87,8,90.8,89.22,1.59,100,89.8,85.71,1.38
"PETER.BUDAJ","2017-2018","T.B",4,22.3,17,4,76.47,86.82,-10.35,100,77.78,71.43,-1.76
"PETR.MRAZEK","2017-2018","DET",8,27.33,30,4,86.67,86.43,0.23,75,92.86,83.33,0.07
"PHILIPP.GRUBAUER","2017-2018","WSH",11,49.78,48,7,85.42,87.54,-2.12,87.5,87.5,81.25,-1.02
"RETO.BERRA","2017-2018","ANA",3,13.68,15,2,86.67,87.33,-0.67,80,100,80,-0.1
"ROBERTO.LUONGO","2017-2018","FLA",7,38.02,45,5,88.89,87.49,1.4,100,100,70.59,0.63
"ROBIN.LEHNER","2017-2018","BUF",18,82.87,81,13,83.95,87.38,-3.43,71.43,91.84,72,-2.78
"RYAN.MILLER","2017-2018","ANA",9,48.77,42,6,85.71,86.38,-0.67,100,95.65,64.29,-0.28
"SCOTT.DARLING","2017-2018","CAR",16,58.85,43,8,81.4,83.19,-1.79,100,90.91,64.71,-0.77
"SCOTT.WEDGEWOOD","2017-2018","ARI",10,35.02,26,3,88.46,85.65,2.81,100,88.24,87.5,0.73
"SEMYON.VARLAMOV","2017-2018","COL",12,89.48,79,8,89.87,86.76,3.11,100,93.48,80,2.46
"SERGEI.BOBROVSKY","2017-2018","CBJ",20,69.1,75,15,80,86.35,-6.35,77.78,87.5,69.23,-4.76
"STEVE.MASON","2017-2018","WPG",9,53.5,61,8,86.89,86.98,-0.1,100,92.31,66.67,-0.06
"THOMAS.GREISS","2017-2018","NYI",11,36.95,49,8,83.67,84.69,-1.02,100,92.86,60,-0.5
"TRISTAN.JARRY","2017-2018","PIT",7,34.45,30,3,90,86.63,3.37,100,93.33,81.82,1.01
"TUUKKA.RASK","2017-2018","BOS",13,64.32,57,5,91.23,90.09,1.14,87.5,94.59,83.33,0.65
