"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"MIIKKA.KIPRUSOFF","2010-2011","CGY",37,221.03,48,4,91.67,92.35,-0.69,100,93.1,66.67,-0.33
"MIKE.BRODEUR","2010-2011","OTT",2,6.03,1,0,100,91,9,NA,100,NA,0.09
"MIKE.MCKENNA","2010-2011","N.J",1,2,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2010-2011","T.B",7,43.97,13,5,61.54,89.69,-28.15,100,66.67,25,-3.66
"MIKKO.KOSKINEN","2010-2011","NYI",2,10.38,1,0,100,91,9,NA,100,NA,0.09
"NATHAN.LAWSON","2010-2011","NYI",3,11.55,5,1,80,87.4,-7.4,100,100,66.67,-0.37
"NIKLAS.BACKSTROM","2010-2011","MIN",32,192.28,31,3,90.32,88.9,1.42,100,93.75,77.78,0.44
"NIKOLAI.KHABIBULIN","2010-2011","EDM",25,155.75,17,1,94.12,90.53,3.59,100,92.31,100,0.61
"ONDREJ.PAVELEC","2010-2011","ATL",28,120.63,15,1,93.33,91.27,2.07,NA,92.86,100,0.31
"PASCAL.LECLAIRE","2010-2011","OTT",7,33.95,3,0,100,90.67,9.33,100,NA,100,0.28
"PATRICK.LALIME","2010-2011","BUF",4,23.37,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2010-2011","NSH",34,183.17,20,1,95,88.65,6.35,100,100,80,1.27
"PETER.BUDAJ","2010-2011","COL",23,119.47,12,1,91.67,94.17,-2.5,100,87.5,NA,-0.3
"PETER.MANNINO","2010-2011","ATL",1,9.27,1,0,100,91,9,NA,100,NA,0.09
"RAY.EMERY","2010-2011","ANA",5,13.48,2,0,100,89,11,NA,100,100,0.22
"RICK.DIPIETRO","2010-2011","NYI",13,84.27,13,1,92.31,95.62,-3.31,87.5,100,NA,-0.43
"ROBERTO.LUONGO","2010-2011","VAN",32,186.32,24,0,100,92.92,7.08,100,100,100,1.7
"ROBIN.LEHNER","2010-2011","OTT",2,4.77,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2010-2011","BUF",34,172.75,29,4,86.21,91.69,-5.48,100,86.67,60,-1.59
"SCOTT.CLEMMENSEN","2010-2011","FLA",15,72.37,12,2,83.33,89.5,-6.17,100,80,66.67,-0.74
"SEMYON.VARLAMOV","2010-2011","WSH",14,89.82,10,0,100,88.8,11.2,100,100,100,1.12
"SERGEI.BOBROVSKY","2010-2011","PHI",31,182.73,23,2,91.3,92.61,-1.3,100,83.33,100,-0.3
"STEVE.MASON","2010-2011","CBJ",28,163.78,22,6,72.73,90.18,-17.45,100,83.33,20,-3.84
"THOMAS.MCCOLLUM","2010-2011","DET",1,3.15,1,0,100,89,11,NA,100,NA,0.11
"TIM.THOMAS","2010-2011","BOS",29,164.78,33,2,93.94,89.33,4.61,100,94.44,85.71,1.52
"TOMAS.VOKOUN","2010-2011","FLA",30,154.87,28,1,96.43,92.96,3.46,100,100,50,0.97
"TUUKKA.RASK","2010-2011","BOS",13,70.93,24,2,91.67,92.33,-0.67,90,100,80,-0.16
"TY.CONKLIN","2010-2011","STL",8,32.52,4,0,100,91.75,8.25,100,100,100,0.33
