"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"AARON.DELL","2017-2018","S.J",8,4.58,2,0,100,81,19,NA,100,100,0.38
"ALEX.STALOCK","2017-2018","MIN",6,7.65,5,1,80,86.8,-6.8,NA,100,50,-0.34
"ANDERS.NILSSON","2017-2018","VAN",4,2.68,3,1,66.67,86,-19.33,NA,100,50,-0.58
"ANDREI.VASILEVSKIY","2017-2018","T.B",13,12.83,4,1,75,87.75,-12.75,NA,100,50,-0.51
"ANTON.FORSBERG","2017-2018","CHI",5,3.75,2,0,100,81.5,18.5,NA,NA,100,0.37
"ANTON.KHUDOBIN","2017-2018","BOS",5,5,7,1,85.71,85.57,0.14,NA,100,75,0.01
"ANTTI.NIEMI","2017-2018","MTL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.RAANTA","2017-2018","ARI",11,15.72,8,1,87.5,82.5,5,NA,100,75,0.4
"BEN.BISHOP","2017-2018","DAL",11,7.78,4,1,75,88.5,-13.5,NA,100,66.67,-0.54
"BRADEN.HOLTBY","2017-2018","WSH",16,20.75,11,1,90.91,85,5.91,NA,100,85.71,0.65
"BRIAN.ELLIOTT","2017-2018","PHI",12,9.5,8,3,62.5,86.25,-23.75,NA,100,25,-1.9
"CAM.TALBOT","2017-2018","EDM",12,7.8,8,1,87.5,79.38,8.12,NA,100,80,0.65
"CAM.WARD","2017-2018","CAR",5,6.22,2,1,50,81,-31,NA,NA,50,-0.62
"CAREY.PRICE","2017-2018","MTL",13,15.75,16,3,81.25,77.38,3.88,NA,83.33,80,0.62
"CARTER.HUTTON","2017-2018","STL",5,10,9,0,100,82.78,17.22,NA,100,100,1.55
"CASEY.DESMITH","2017-2018","PIT",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"CHAD.JOHNSON","2017-2018","BUF",3,2.25,3,1,66.67,91,-24.33,NA,50,100,-0.73
"CHARLIE.LINDGREN","2017-2018","MTL",4,4.28,1,1,0,91,-91,NA,0,NA,-0.91
"CONNOR.HELLEBUYCK","2017-2018","WPG",14,6.08,4,0,100,87.5,12.5,100,100,100,0.5
"COREY.CRAWFORD","2017-2018","CHI",11,11.25,10,1,90,86.2,3.8,NA,100,75,0.38
"CORY.SCHNEIDER","2017-2018","N.J",14,11.68,10,1,90,83,7,NA,100,85.71,0.7
"CRAIG.ANDERSON","2017-2018","OTT",15,7.1,2,1,50,89,-39,NA,100,0,-0.78
"CURTIS.MCELHINNEY","2017-2018","TOR",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"DARCY.KUEMPER","2017-2018","L.A",4,5.2,3,1,66.67,78,-11.33,NA,NA,66.67,-0.34
"DEVAN.DUBNYK","2017-2018","MIN",15,5.13,6,3,50,83.67,-33.67,100,50,33.33,-2.02
"EDDIE.LACK","2017-2018","CGY",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"FREDERIK.ANDERSEN","2017-2018","TOR",16,26.2,21,2,90.48,82.71,7.76,NA,100,86.67,1.63
"HENRIK.LUNDQVIST","2017-2018","NYR",17,10.23,4,1,75,85,-10,NA,100,0,-0.4
"JACOB.MARKSTROM","2017-2018","VAN",15,12.1,6,1,83.33,83.5,-0.17,NA,100,80,-0.01
"JAKE.ALLEN","2017-2018","STL",11,4.4,1,0,100,92,8,NA,100,NA,0.08
"JAMES.REIMER","2017-2018","FLA",11,10.67,8,0,100,84.62,15.38,NA,100,100,1.23
"JAROSLAV.HALAK","2017-2018","NYI",10,7.68,2,1,50,80.5,-30.5,NA,NA,50,-0.61
"JEFF.GLASS","2017-2018","CHI",2,0,0,0,NA,NA,NA,NA,NA,NA,0
