"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"MARTIN.BRODEUR","2011-2012","N.J",24,0,0,0,NA,NA,NA,NA,NA,NA,0
"MARTY.TURCO","2011-2012","BOS",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"MATHIEU.GARON","2011-2012","T.B",13,0,0,0,NA,NA,NA,NA,NA,NA,0
"MATT.HACKETT","2011-2012","MIN",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"MICHAL.NEUVIRTH","2011-2012","WSH",8,0.52,1,0,100,91,9,NA,100,NA,0.09
"MIIKKA.KIPRUSOFF","2011-2012","CGY",24,1.87,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.SMITH","2011-2012","ARI",25,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKLAS.BACKSTROM","2011-2012","MIN",15,0,0,0,NA,NA,NA,NA,NA,NA,0
"NIKOLAI.KHABIBULIN","2011-2012","EDM",17,0,0,0,NA,NA,NA,NA,NA,NA,0
"ONDREJ.PAVELEC","2011-2012","WPG",25,0,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2011-2012","NSH",28,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETER.BUDAJ","2011-2012","MTL",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"RAY.EMERY","2011-2012","CHI",12,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICHARD.BACHMAN","2011-2012","DAL",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"RICK.DIPIETRO","2011-2012","NYI",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2011-2012","VAN",19,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2011-2012","OTT",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2011-2012","BUF",21,0,0,0,NA,NA,NA,NA,NA,NA,0
"SCOTT.CLEMMENSEN","2011-2012","FLA",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"SEBASTIEN.CARON","2011-2012","T.B",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2011-2012","COL",17,0,0,0,NA,NA,NA,NA,NA,NA,0
"SERGEI.BOBROVSKY","2011-2012","PHI",9,0,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2011-2012","CBJ",19,0,0,0,NA,NA,NA,NA,NA,NA,0
"THOMAS.GREISS","2011-2012","S.J",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"TIM.THOMAS","2011-2012","BOS",19,0,0,0,NA,NA,NA,NA,NA,NA,0
"TOMAS.VOKOUN","2011-2012","WSH",17,0.97,0,0,NA,NA,NA,NA,NA,NA,0
"TUUKKA.RASK","2011-2012","BOS",10,0,0,0,NA,NA,NA,NA,NA,NA,0
"TY.CONKLIN","2011-2012","DET",1,0,0,0,NA,NA,NA,NA,NA,NA,0
