"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2012-2013","S.J",1,2.07,0,0,NA,NA,NA,NA,NA,NA,0
"AL.MONTOYA","2012-2013","WPG",4,10.88,3,1,66.67,92.33,-25.67,100,0,100,-0.77
"ANDERS.LINDBACK","2012-2013","T.B",11,46.53,7,2,71.43,90.14,-18.71,100,66.67,50,-1.31
"ANTON.KHUDOBIN","2012-2013","BOS",9,27.42,5,1,80,89.6,-9.6,100,100,0,-0.48
"ANTTI.NIEMI","2012-2013","S.J",20,108.2,24,2,91.67,89.21,2.46,100,87.5,87.5,0.59
"BEN.BISHOP","2012-2013","OTT/T.B",12,39.02,8,0,100,90.5,9.5,100,100,100,0.76
"BEN.SCRIVENS","2012-2013","TOR",10,41.15,9,0,100,93.78,6.22,100,100,100,0.56
"BRADEN.HOLTBY","2012-2013","WSH",17,86.03,17,0,100,89.59,10.41,100,100,100,1.77
"BRIAN.BOUCHER","2012-2013","PHI",2,15.6,1,0,100,80,20,NA,NA,100,0.2
"BRIAN.ELLIOTT","2012-2013","STL",12,27.98,3,0,100,85,15,100,100,100,0.45
"CAM.WARD","2012-2013","CAR",11,53.35,6,0,100,95,5,100,100,100,0.3
"CAREY.PRICE","2012-2013","MTL",18,91.13,17,0,100,91.12,8.88,100,100,100,1.51
"CARTER.HUTTON","2012-2013","CHI",1,4,0,0,NA,NA,NA,NA,NA,NA,0
"CEDRICK.DESJARDINS","2012-2013","T.B",2,11.68,4,0,100,75.5,24.5,NA,NA,100,0.98
"CHAD.JOHNSON","2012-2013","ARI",1,4.27,0,0,NA,NA,NA,NA,NA,NA,0
"CHRIS.MASON","2012-2013","NSH",9,38.43,1,0,100,84,16,NA,NA,100,0.16
"COREY.CRAWFORD","2012-2013","CHI",17,72.18,9,1,88.89,83.56,5.33,100,100,75,0.48
"CORY.SCHNEIDER","2012-2013","VAN",15,83.2,16,0,100,92.44,7.56,100,100,100,1.21
"CRAIG.ANDERSON","2012-2013","OTT",10,55.58,7,0,100,91.14,8.86,100,100,100,0.62
"CRISTOPHER.NILSTORP","2012-2013","DAL",2,13.58,1,0,100,85,15,NA,NA,100,0.15
"DAN.ELLIS","2012-2013","CAR",7,25.75,2,0,100,92,8,100,NA,100,0.16
"DANIEL.TAYLOR","2012-2013","CGY",1,2,0,0,NA,NA,NA,NA,NA,NA,0
"DARCY.KUEMPER","2012-2013","MIN",5,18.62,1,0,100,94,6,NA,100,NA,0.06
"DEVAN.DUBNYK","2012-2013","EDM",19,94.88,12,0,100,88.83,11.17,100,100,100,1.34
"EVGENI.NABOKOV","2012-2013","NYI",21,73.08,4,0,100,89.25,10.75,NA,100,100,0.43
"HENRIK.LUNDQVIST","2012-2013","NYR",20,104.98,23,1,95.65,91.65,4,100,100,80,0.92
"ILYA.BRYZGALOV","2012-2013","PHI",18,107.1,15,2,86.67,87.87,-1.2,100,83.33,80,-0.18
"JACOB.MARKSTROM","2012-2013","FLA",12,27.63,7,0,100,91.71,8.29,100,100,100,0.58
"JAKE.ALLEN","2012-2013","STL",8,40.37,3,1,66.67,86.67,-20,100,NA,0,-0.6
"JAMES.REIMER","2012-2013","TOR",15,76.52,12,1,91.67,90.42,1.25,100,87.5,100,0.15
"JAROSLAV.HALAK","2012-2013","STL",9,32.67,3,1,66.67,87.67,-21,100,100,0,-0.63
"JASON.LABARBERA","2012-2013","ARI",7,19.08,2,0,100,96.5,3.5,100,NA,NA,0.07
"JEAN-SEBASTIEN.GIGUERE","2012-2013","COL",11,31.5,3,0,100,85.67,14.33,100,100,100,0.43
