"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2012-2013","S.J",1,2,1,0,100,86,14,NA,NA,100,0.14
"AL.MONTOYA","2012-2013","WPG",4,12,7,0,100,91.71,8.29,100,100,100,0.58
"ANDERS.LINDBACK","2012-2013","T.B",11,37.07,41,2,95.12,86.51,8.61,100,100,86.67,3.53
"ANTON.KHUDOBIN","2012-2013","BOS",9,50.72,28,0,100,91.07,8.93,100,100,100,2.5
"ANTTI.NIEMI","2012-2013","S.J",20,102.55,75,11,85.33,88.6,-3.27,92.86,92.31,68.18,-2.45
"BEN.BISHOP","2012-2013","OTT/T.B",12,73.85,65,6,90.77,88.23,2.54,66.67,95.24,85,1.65
"BEN.SCRIVENS","2012-2013","TOR",10,54.88,30,8,73.33,89.83,-16.5,100,72.22,50,-4.95
"BRADEN.HOLTBY","2012-2013","WSH",17,98.78,89,13,85.39,88.3,-2.91,100,91.3,70,-2.59
"BRIAN.BOUCHER","2012-2013","PHI",2,10.6,10,0,100,89.6,10.4,100,100,100,1.04
"BRIAN.ELLIOTT","2012-2013","STL",12,57.47,37,6,83.78,89.08,-5.3,100,93.75,66.67,-1.96
"CAM.WARD","2012-2013","CAR",11,48.28,52,9,82.69,87.33,-4.63,91.67,95,65,-2.41
"CAREY.PRICE","2012-2013","MTL",18,74.4,66,9,86.36,88.17,-1.8,100,93.33,75,-1.19
"CARTER.HUTTON","2012-2013","CHI",1,4,5,0,100,90,10,100,100,100,0.5
"CEDRICK.DESJARDINS","2012-2013","T.B",2,4.92,7,2,71.43,81.57,-10.14,NA,75,66.67,-0.71
"CHAD.JOHNSON","2012-2013","ARI",1,1.18,0,0,NA,NA,NA,NA,NA,NA,0
"CHRIS.MASON","2012-2013","NSH",9,28.72,30,4,86.67,88.13,-1.47,75,93.75,80,-0.44
"COREY.CRAWFORD","2012-2013","CHI",17,74.78,57,5,91.23,91.05,0.18,100,93.94,75,0.1
"CORY.SCHNEIDER","2012-2013","VAN",15,92.37,61,8,86.89,87.02,-0.13,100,87.1,84.62,-0.08
"CRAIG.ANDERSON","2012-2013","OTT",10,57.8,48,5,89.58,91.79,-2.21,88.89,86.67,100,-1.06
"CRISTOPHER.NILSTORP","2012-2013","DAL",2,7.03,6,0,100,92.83,7.17,100,100,NA,0.43
"DAN.ELLIS","2012-2013","CAR",7,21.55,30,4,86.67,88.03,-1.37,100,82.35,87.5,-0.41
"DANIEL.TAYLOR","2012-2013","CGY",1,2,2,0,100,85.5,14.5,NA,100,100,0.29
"DARCY.KUEMPER","2012-2013","MIN",5,13.92,8,1,87.5,93.12,-5.62,100,100,0,-0.45
"DEVAN.DUBNYK","2012-2013","EDM",19,111.07,110,7,93.64,88.84,4.8,100,96.77,82.76,5.28
"EVGENI.NABOKOV","2012-2013","NYI",21,90.88,73,9,87.67,89.92,-2.25,88.89,91.67,75,-1.64
"HENRIK.LUNDQVIST","2012-2013","NYR",20,91.92,84,14,83.33,88.51,-5.18,85.71,93.48,62.5,-4.35
"ILYA.BRYZGALOV","2012-2013","PHI",18,96.53,68,11,83.82,87.16,-3.34,85.71,91.18,74.07,-2.27
"JACOB.MARKSTROM","2012-2013","FLA",12,49.58,44,7,84.09,84.84,-0.75,100,83.33,80.95,-0.33
"JAKE.ALLEN","2012-2013","STL",8,38.73,22,5,77.27,87.36,-10.09,100,75,72.73,-2.22
"JAMES.REIMER","2012-2013","TOR",15,83.52,59,5,91.53,88.36,3.17,100,93.55,84.21,1.87
"JAROSLAV.HALAK","2012-2013","STL",9,35.32,20,5,75,86.25,-11.25,NA,84.62,57.14,-2.25
"JASON.LABARBERA","2012-2013","ARI",7,28.6,24,3,87.5,85.08,2.42,50,92.31,88.89,0.58
"JEAN-SEBASTIEN.GIGUERE","2012-2013","COL",11,45.53,40,5,87.5,85.38,2.12,100,94.74,76.47,0.85
"JEFF.FRAZEE","2012-2013","N.J",1,0,0,0,NA,NA,NA,NA,NA,NA,0
