"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2014-2015","S.J",12,545.95,273,27,90.11,91.37,-1.26,100,88.46,76.56,-3.43
"AL.MONTOYA","2014-2015","FLA",11,426.35,194,21,89.18,91.8,-2.62,94.44,86.44,82.22,-5.09
"ANDERS.LINDBACK","2014-2015","DAL/BUF",14,606.33,342,30,91.23,92.29,-1.06,96.69,93.6,74.24,-3.64
"ANDREI.VASILEVSKIY","2014-2015","T.B",8,387.42,181,16,91.16,91.54,-0.38,95.71,86.84,91.43,-0.69
"ANDREW.HAMMOND","2014-2015","OTT",12,570.88,293,9,96.93,92.82,4.11,98.54,96.08,94.44,12.03
"ANDREY.MAKAROV","2014-2015","BUF",1,47.92,32,2,93.75,90.66,3.09,100,92.31,90,0.99
"ANTON.FORSBERG","2014-2015","CBJ",2,86.55,57,7,87.72,88.19,-0.47,94.74,90.48,76.47,-0.27
"ANTON.KHUDOBIN","2014-2015","CAR",18,829.37,374,42,88.77,91.16,-2.39,98.57,90.65,71.58,-8.95
"ANTTI.NIEMI","2014-2015","S.J",29,1325.32,689,49,92.89,92.77,0.11,96.91,92.69,80.7,0.79
"ANTTI.RAANTA","2014-2015","CHI",4,200.33,80,10,87.5,91.19,-3.69,100,89.66,61.11,-2.95
"BEN.BISHOP","2014-2015","T.B",28,1194.73,483,46,90.48,92.15,-1.68,98.67,91.82,69.39,-8.1
"BEN.SCRIVENS","2014-2015","EDM",24,1095.13,510,60,88.24,92.16,-3.93,95.79,89.39,69.39,-20.02
"BRADEN.HOLTBY","2014-2015","WSH",37,1705.72,783,56,92.85,92.43,0.41,97.93,90.55,83.1,3.24
"BRIAN.ELLIOTT","2014-2015","STL",22,967.15,461,33,92.84,92.52,0.32,97.12,92.4,82.93,1.46
"CALVIN.PICKARD","2014-2015","COL",7,331.22,197,7,96.45,90.94,5.5,100,98.21,89.09,10.84
"CAM.TALBOT","2014-2015","NYR",19,909.1,487,38,92.2,91.49,0.71,98.67,91.89,79.82,3.46
"CAM.WARD","2014-2015","CAR",24,1160.38,569,61,89.28,92.48,-3.2,97.59,89.42,70.54,-18.22
"CAREY.PRICE","2014-2015","MTL",29,1385.23,690,37,94.64,92.72,1.92,98.48,92.18,89.08,13.23
"CARTER.HUTTON","2014-2015","NSH",13,575.73,240,22,90.83,92.8,-1.97,98.28,86.42,79.07,-4.72
"CHAD.JOHNSON","2014-2015","NYI",13,593.4,278,28,89.93,92.88,-2.95,94.49,91.89,70,-8.21
"COREY.CRAWFORD","2014-2015","CHI",28,1324.2,638,40,93.73,91.71,2.02,98.93,96,78.79,12.88
"CORY.SCHNEIDER","2014-2015","N.J",35,1517.3,785,62,92.1,92.52,-0.42,96.95,92.39,79.73,-3.31
"CRAIG.ANDERSON","2014-2015","OTT",18,815.45,448,26,94.2,92.85,1.35,98.04,93.75,83.82,6.03
"CURTIS.MCELHINNEY","2014-2015","CBJ",19,806.17,459,36,92.16,92.33,-0.17,99.09,90.07,78.41,-0.79
"DAN.ELLIS","2014-2015","FLA",3,138.2,71,3,95.77,92.76,3.01,97.22,95.45,92.31,2.14
"DARCY.KUEMPER","2014-2015","MIN",16,667.33,349,26,92.55,92.74,-0.19,97.56,89.92,84.85,-0.66
"DEVAN.DUBNYK","2014-2015","ARI/MIN",29,1324.43,639,37,94.21,92.96,1.25,98.08,91.67,88.18,7.99
"DUSTIN.TOKARSKI","2014-2015","MTL",13,563.72,286,24,91.61,91.9,-0.29,97.58,93.52,74.07,-0.83
"EDDIE.LACK","2014-2015","VAN",21,865.4,443,36,91.87,91.65,0.23,96.7,96.39,74.74,1
"EVGENI.NABOKOV","2014-2015","T.B",9,350.55,145,17,88.28,92.03,-3.76,94.64,87.72,78.12,-5.45
"FREDERIK.ANDERSEN","2014-2015","ANA",26,1132.87,505,37,92.67,92.29,0.38,97.59,90.57,83.51,1.94
"HENRIK.LUNDQVIST","2014-2015","NYR",20,1003.85,476,29,93.91,92.27,1.64,99.16,93.38,80.68,7.8
"ILYA.BRYZGALOV","2014-2015","ANA",6,168.33,80,12,85,91.57,-6.57,100,85.71,57.89,-5.26
"JACOB.MARKSTROM","2014-2015","VAN",1,53.02,25,1,96,92.52,3.48,100,100,66.67,0.87
"JAKE.ALLEN","2014-2015","STL",19,826.6,396,31,92.17,91.21,0.96,97.44,92.76,81.82,3.81
"JAMES.REIMER","2014-2015","TOR",21,886.93,520,47,90.96,91.47,-0.51,95.96,88.62,85.38,-2.67
"JAROSLAV.HALAK","2014-2015","NYI",25,1198.6,530,42,92.08,91.36,0.72,97.74,93.85,78.07,3.8
"JASON.LABARBERA","2014-2015","ANA",2,62.77,23,2,91.3,94.61,-3.3,93.75,80,100,-0.76
"JEFF.ZATKOFF","2014-2015","PIT",1,32.23,15,1,93.33,93.4,-0.07,100,83.33,100,-0.01
"JHONAS.ENROTH","2014-2015","BUF/DAL",25,1210.7,645,57,91.16,92.11,-0.95,98.37,92.31,72.31,-6.1
"JIMMY.HOWARD","2014-2015","DET",23,948.68,434,31,92.86,92.85,0.01,97.78,93.66,74.63,0.03
"JOHN.CURRY","2014-2015","MIN",1,9.07,2,1,50,90.5,-40.5,100,NA,0,-0.81
"JOHN.GIBSON","2014-2015","ANA",13,588.32,303,22,92.74,92.25,0.49,98.58,93.33,77.19,1.47
"JONAS.GUSTAVSSON","2014-2015","DET",6,204.2,86,7,91.86,91.95,-0.09,100,96.77,68.42,-0.08
"JONAS.HILLER","2014-2015","CGY",24,1043.35,578,34,94.12,92.13,1.99,98.36,93.09,87.18,11.51
"JONATHAN.BERNIER","2014-2015","TOR",25,1049.08,535,39,92.71,92.4,0.31,98.67,91.39,82,1.67
"JONATHAN.QUICK","2014-2015","L.A",34,1622.35,740,61,91.76,92.73,-0.97,99.44,86.51,81.34,-7.17
"JONI.ORTIO","2014-2015","CGY",6,275.73,127,13,89.76,92.37,-2.61,92.59,89.58,84,-3.31
"JUSSI.RYNNAS","2014-2015","DAL",1,49,26,4,84.62,92.88,-8.27,100,57.14,85.71,-2.15
"JUSTIN.PETERS","2014-2015","WSH",5,227.2,110,14,87.27,91.94,-4.66,96.3,84.85,69.57,-5.13
"KARI.LEHTONEN","2014-2015","DAL",29,1329.45,692,59,91.47,92.28,-0.81,97.12,90.65,79.7,-5.59
"KARRI.RAMO","2014-2015","CGY",17,701.6,371,28,92.45,92.2,0.25,98.84,93.6,75.68,0.92
"KEITH.KINKAID","2014-2015","N.J",11,375.05,196,13,93.37,91.73,1.64,98.81,91.43,85.71,3.21
"KEVIN.POULIN","2014-2015","NYI",1,46,17,2,88.24,89,-0.76,100,85.71,80,-0.13
"LOUIS.DOMINGUE","2014-2015","ARI",5,155.57,69,5,92.75,92.36,0.39,96.43,88,93.75,0.27
"MACKENZIE.SKAPSKI","2014-2015","NYR",2,95.88,34,1,97.06,90.91,6.15,100,100,85.71,2.09
"MALCOLM.SUBBAN","2014-2015","BOS",1,22.08,4,1,75,95.75,-20.75,100,66.67,NA,-0.83
"MARC-ANDRE.FLEURY","2014-2015","PIT",28,1302.43,568,44,92.25,91.82,0.43,98.37,93.56,77.5,2.47
"MAREK.MAZANEC","2014-2015","NSH",2,87.5,37,2,94.59,92.54,2.05,100,100,66.67,0.76
"MARTIN.BRODEUR","2014-2015","STL",5,180.87,93,9,90.32,92.04,-1.72,97.44,92.11,68.75,-1.6
"MARTIN.JONES","2014-2015","L.A",9,394.88,161,14,91.3,92.63,-1.33,98.68,94.92,61.54,-2.14
"MATT.HACKETT","2014-2015","BUF",4,157.62,97,9,90.72,91.99,-1.27,95.45,94.44,70.59,-1.23
"MICHAEL.HUTCHINSON","2014-2015","WPG",19,817.8,381,31,91.86,92.77,-0.91,98.82,92.91,73.24,-3.46
"MICHAL.NEUVIRTH","2014-2015","BUF/NYI",16,722,409,33,91.93,92.3,-0.36,96.49,88.89,88.16,-1.49
"MIKE.MCKENNA","2014-2015","ARI",1,53.7,29,4,86.21,91.69,-5.48,100,77.78,60,-1.59
"MIKE.SMITH","2014-2015","ARI",30,1363.18,732,73,90.03,91.9,-1.87,98.21,90.2,70.42,-13.7
"NIKLAS.BACKSTROM","2014-2015","MIN",9,405.82,194,22,88.66,92.06,-3.4,97.75,90.91,64.1,-6.59
"NIKLAS.SVEDBERG","2014-2015","BOS",11,439.95,193,15,92.23,91.63,0.6,98.75,89.71,84.44,1.16
"ONDREJ.PAVELEC","2014-2015","WPG",26,1048.92,487,29,94.05,92.7,1.34,98.65,93.37,83.13,6.53
"PEKKA.RINNE","2014-2015","NSH",27,1275.2,634,40,93.69,93.19,0.5,97.99,92.71,79.79,3.17
"PETR.MRAZEK","2014-2015","DET",17,732.92,336,24,92.86,92.47,0.38,99.38,89.47,81.97,1.29
"RAY.EMERY","2014-2015","PHI",19,745.32,333,31,90.69,92.6,-1.91,100,88.07,72.73,-6.36
"RETO.BERRA","2014-2015","COL",12,336.63,177,10,94.35,93.37,0.98,97.83,93.44,83.33,1.74
"RICHARD.BACHMAN","2014-2015","EDM",4,172.47,96,9,90.62,91.83,-1.21,100,92.86,68.18,-1.16
"ROBERTO.LUONGO","2014-2015","FLA",30,1394.43,681,44,93.54,93.12,0.42,98.88,90.78,81.13,2.87
"ROBIN.LEHNER","2014-2015","OTT",12,544.53,284,24,91.55,92.38,-0.83,97.74,86.73,84.91,-2.35
"ROB.ZEPP","2014-2015","PHI",6,238.48,108,13,87.96,91.24,-3.28,100,84.38,65.22,-3.54
"RYAN.MILLER","2014-2015","VAN",24,996.85,484,42,91.32,92.66,-1.33,96.96,88.95,80.49,-6.46
"SCOTT.CLEMMENSEN","2014-2015","N.J",3,69.22,29,2,93.1,91.03,2.07,100,88.89,90.91,0.6
"SCOTT.DARLING","2014-2015","CHI",9,441.22,222,14,93.69,91.57,2.12,98.78,96.43,82.14,4.71
"SEMYON.VARLAMOV","2014-2015","COL",29,1322.78,732,60,91.8,91.77,0.03,96.51,93.7,78.23,0.25
"SERGEI.BOBROVSKY","2014-2015","CBJ",23,1017.35,530,36,93.21,92.48,0.73,98.72,90.95,84.38,3.85
"STEVE.MASON","2014-2015","PHI",23,970.38,466,30,93.56,92.44,1.12,98.58,96.53,74.07,5.23
"THOMAS.GREISS","2014-2015","PIT",13,607.32,263,20,92.4,93.08,-0.68,97.76,90,79.49,-1.8
"TOM.MCCOLLUM","2014-2015","DET",1,20,17,0,100,89.12,10.88,100,100,100,1.85
"TROY.GROSENICK","2014-2015","S.J",2,97.97,51,3,94.12,92.71,1.41,100,86.67,87.5,0.72
"TUUKKA.RASK","2014-2015","BOS",34,1505.35,763,61,92.01,93.01,-1,98.2,91.05,73.73,-7.65
"TYLER.BUNZ","2014-2015","EDM",1,20,12,3,75,87.58,-12.58,75,75,75,-1.51
"VIKTOR.FASTH","2014-2015","EDM",18,748.55,394,42,89.34,91.61,-2.27,95.95,85.38,82.42,-8.94
