"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ROBERTO.LUONGO","2015-2016","FLA",34,0.92,2,0,100,77,23,NA,NA,100,0.46
"ROBIN.LEHNER","2015-2016","BUF",11,2.62,1,0,100,92,8,NA,100,NA,0.08
"RYAN.MILLER","2015-2016","VAN",26,2.03,8,1,87.5,81.88,5.62,NA,100,83.33,0.45
"SCOTT.DARLING","2015-2016","CHI",11,1.2,1,0,100,86,14,NA,NA,100,0.14
"SCOTT.WEDGEWOOD","2015-2016","N.J",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"SEMYON.VARLAMOV","2015-2016","COL",33,1.15,0,0,NA,NA,NA,NA,NA,NA,0
"SERGEI.BOBROVSKY","2015-2016","CBJ",21,0.78,2,0,100,77,23,NA,NA,100,0.46
"STEVE.MASON","2015-2016","PHI",28,1.42,1,0,100,87,13,NA,NA,100,0.13
"THOMAS.GREISS","2015-2016","NYI",22,1.07,3,1,66.67,79.33,-12.67,NA,0,100,-0.38
"TUUKKA.RASK","2015-2016","BOS",33,1.25,0,0,NA,NA,NA,NA,NA,NA,0
