"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2012-2013","S.J",1,2,1,0,100,93,7,NA,100,NA,0.07
"AL.MONTOYA","2012-2013","WPG",3,14.25,11,3,72.73,87.82,-15.09,NA,62.5,100,-1.66
"ANDERS.LINDBACK","2012-2013","T.B",13,69.28,51,4,92.16,88.37,3.78,100,88,94.44,1.93
"ANTON.KHUDOBIN","2012-2013","BOS",5,36.98,28,3,89.29,89.89,-0.61,100,94.74,66.67,-0.17
"ANTTI.NIEMI","2012-2013","S.J",23,86.9,68,6,91.18,85.46,5.72,100,86.49,95.65,3.89
"BEN.BISHOP","2012-2013","OTT/T.B",10,45.18,32,7,78.12,88.72,-10.59,100,88.24,50,-3.39
"BEN.SCRIVENS","2012-2013","TOR",10,49.57,46,2,95.65,91.37,4.28,100,96.15,88.89,1.97
"BRADEN.HOLTBY","2012-2013","WSH",19,78.38,78,7,91.03,89.35,1.68,90.91,89.58,94.74,1.31
"BRIAN.BOUCHER","2012-2013","PHI",2,4,1,0,100,95,5,NA,100,NA,0.05
"BRIAN.ELLIOTT","2012-2013","STL",12,49.23,26,5,80.77,87.27,-6.5,83.33,90,70,-1.69
"CAM.WARD","2012-2013","CAR",6,38.77,30,2,93.33,87.77,5.57,100,94.74,88.89,1.67
"CAREY.PRICE","2012-2013","MTL",21,107.35,73,15,79.45,86.19,-6.74,100,79.31,74.29,-4.92
"CEDRICK.DESJARDINS","2012-2013","T.B",1,5.38,6,1,83.33,79.17,4.17,NA,100,66.67,0.25
"CHAD.JOHNSON","2012-2013","ARI",3,19.03,10,1,90,86.8,3.2,100,100,80,0.32
"CHRIS.MASON","2012-2013","NSH",2,7.72,5,2,60,79.2,-19.2,NA,100,50,-0.96
"COREY.CRAWFORD","2012-2013","CHI",13,69.28,51,7,86.27,86.73,-0.45,100,96.15,66.67,-0.23
"CORY.SCHNEIDER","2012-2013","VAN",15,72.23,61,4,93.44,89.16,4.28,100,92.31,91.3,2.61
"CRAIG.ANDERSON","2012-2013","OTT",14,80.77,71,3,95.77,88.59,7.18,100,100,86.36,5.1
"CRISTOPHER.NILSTORP","2012-2013","DAL",3,23,15,1,93.33,90.53,2.8,100,100,83.33,0.42
"DAN.ELLIS","2012-2013","CAR",12,49.95,49,10,79.59,86.53,-6.94,88.89,86.36,66.67,-3.4
"DANIEL.TAYLOR","2012-2013","CGY",1,3.35,2,0,100,87.5,12.5,100,NA,100,0.25
"DARCY.KUEMPER","2012-2013","MIN",1,6,4,0,100,80.5,19.5,NA,100,100,0.78
"DEVAN.DUBNYK","2012-2013","EDM",19,93.37,80,10,87.5,86.39,1.11,100,93.18,76.67,0.89
"EVGENI.NABOKOV","2012-2013","NYI",20,91.47,78,10,87.18,87.85,-0.67,100,92.5,75.86,-0.52
"HENRIK.LUNDQVIST","2012-2013","NYR",23,117.2,84,11,86.9,85.9,1,100,95.35,73.53,0.84
"ILYA.BRYZGALOV","2012-2013","PHI",22,124.55,80,10,87.5,87.2,0.3,100,92.68,72,0.24
"JACOB.MARKSTROM","2012-2013","FLA",11,50.78,45,9,80,86.98,-6.98,100,95.65,50,-3.14
"JAKE.ALLEN","2012-2013","STL",7,25.28,22,0,100,86.95,13.05,100,100,100,2.87
"JAMES.REIMER","2012-2013","TOR",18,72.07,46,4,91.3,89.76,1.54,87.5,89.29,100,0.71
"JAROSLAV.HALAK","2012-2013","STL",7,37.15,19,0,100,90.74,9.26,100,100,100,1.76
"JASON.LABARBERA","2012-2013","ARI",8,31.78,38,3,92.11,87.53,4.58,100,100,76.92,1.74
"JEAN-SEBASTIEN.GIGUERE","2012-2013","COL",7,30.4,29,3,89.66,92.59,-2.93,90,93.33,75,-0.85
"JHONAS.ENROTH","2012-2013","BUF",7,29.42,24,2,91.67,89.62,2.04,80,92.86,100,0.49
"JIMMY.HOWARD","2012-2013","DET",24,130.87,96,12,87.5,87.47,0.03,100,93.18,75,0.03
"JOEY.MACDONALD","2012-2013","CGY",9,38.72,26,6,76.92,88.19,-11.27,NA,88.89,50,-2.93
"JOHAN.HEDBERG","2012-2013","N.J",8,28.57,20,4,80,87.85,-7.85,NA,100,55.56,-1.57
"JONAS.GUSTAVSSON","2012-2013","DET",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JONAS.HILLER","2012-2013","ANA",12,63.37,52,9,82.69,87.31,-4.62,83.33,89.66,70.59,-2.4
"JONATHAN.BERNIER","2012-2013","L.A",7,27.5,18,1,94.44,89.89,4.56,100,91.67,100,0.82
"JONATHAN.QUICK","2012-2013","L.A",18,83.37,52,4,92.31,88.04,4.27,100,100,78.95,2.22
"JOSE.THEODORE","2012-2013","FLA",9,38.85,29,3,89.66,90.9,-1.24,100,93.33,71.43,-0.36
"JOSH.HARDING","2012-2013","MIN",4,11.32,6,0,100,94.5,5.5,100,100,NA,0.33
"JUSTIN.PETERS","2012-2013","CAR",8,31.05,32,3,90.62,89.75,0.88,100,86.96,100,0.28
"KARI.LEHTONEN","2012-2013","DAL",19,91.48,102,15,85.29,86.59,-1.29,100,88.89,76.74,-1.32
"KEITH.KINKAID","2012-2013","N.J",1,2,1,0,100,96,4,100,NA,NA,0.04
"KEVIN.POULIN","2012-2013","NYI",3,10.95,13,3,76.92,87.31,-10.38,100,60,83.33,-1.35
"LELAND.IRVING","2012-2013","CGY",3,12.92,15,2,86.67,90.53,-3.87,100,100,33.33,-0.58
"MARC-ANDRE.FLEURY","2012-2013","PIT",18,79.27,46,7,84.78,88.3,-3.52,100,87.5,76.47,-1.62
"MARTIN.BIRON","2012-2013","NYR",2,4.15,1,0,100,94,6,NA,100,NA,0.06
"MARTIN.BRODEUR","2012-2013","N.J",16,94.42,49,9,81.63,88.65,-7.02,100,86.21,66.67,-3.44
"MATHIEU.GARON","2012-2013","T.B",7,30.27,14,4,71.43,89.43,-18,50,71.43,80,-2.52
"MICHAL.NEUVIRTH","2012-2013","WSH",6,27.45,23,2,91.3,82.78,8.52,100,100,84.62,1.96
"MIIKKA.KIPRUSOFF","2012-2013","CGY",13,54.63,41,7,82.93,88.8,-5.88,85.71,91.3,63.64,-2.41
"MIKE.SMITH","2012-2013","ARI",17,75,55,8,85.45,88.82,-3.36,87.5,92.86,73.68,-1.85
"NIKLAS.BACKSTROM","2012-2013","MIN",22,96.72,72,11,84.72,87.46,-2.74,100,84.38,76.92,-1.97
"NIKOLAI.KHABIBULIN","2012-2013","EDM",7,40.42,33,4,87.88,87.55,0.33,100,100,71.43,0.11
"ONDREJ.PAVELEC","2012-2013","WPG",23,93.18,64,6,90.62,88.2,2.42,85.71,93.94,87.5,1.55
"PEKKA.RINNE","2012-2013","NSH",23,86.27,52,8,84.62,87.92,-3.31,100,91.67,64.71,-1.72
"PETER.BUDAJ","2012-2013","MTL",4,25.82,13,0,100,93.85,6.15,100,100,100,0.8
"RAY.EMERY","2012-2013","CHI",12,45.28,37,4,89.19,89.84,-0.65,100,85,90,-0.24
"RICHARD.BACHMAN","2012-2013","DAL",5,29.5,28,3,89.29,89.18,0.11,100,90,80,0.03
"RICK.DIPIETRO","2012-2013","NYI",1,3.03,4,0,100,85.5,14.5,100,NA,100,0.58
"ROBERTO.LUONGO","2012-2013","VAN",10,52.77,42,6,85.71,90.38,-4.67,100,91.3,63.64,-1.96
"ROBIN.LEHNER","2012-2013","OTT",4,23.15,16,0,100,90.31,9.69,100,100,100,1.55
"RYAN.MILLER","2012-2013","BUF",19,84.45,79,10,87.34,86.81,0.53,100,91.67,76.92,0.42
"SCOTT.CLEMMENSEN","2012-2013","FLA",7,25.4,24,4,83.33,87.96,-4.62,100,78.57,85.71,-1.11
"SEMYON.VARLAMOV","2012-2013","COL",18,115.97,79,4,94.94,89.29,5.65,100,97.22,87.5,4.46
"SERGEI.BOBROVSKY","2012-2013","CBJ",20,77.82,61,6,90.16,90.13,0.03,71.43,94.74,87.5,0.02
"STEVE.MASON","2012-2013","CBJ/PHI",8,44.93,34,2,94.12,90.74,3.38,100,92.59,100,1.15
"THOMAS.GREISS","2012-2013","S.J",1,4,0,0,NA,NA,NA,NA,NA,NA,0
"TOMAS.VOKOUN","2012-2013","PIT",9,31.1,28,2,92.86,86.18,6.68,100,100,83.33,1.87
"TUUKKA.RASK","2012-2013","BOS",19,96.08,62,6,90.32,88.74,1.58,100,92.11,82.35,0.98
"VIKTOR.FASTH","2012-2013","ANA",14,60.2,39,2,94.87,87.08,7.79,100,100,86.67,3.04
"YANN.DANIS","2012-2013","EDM",1,4,1,0,100,96,4,NA,100,NA,0.04
