"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2015-2016","S.J",6,2.28,0,0,NA,NA,NA,NA,NA,NA,0
"AL.MONTOYA","2015-2016","FLA",15,20.8,10,1,90,90.8,-0.8,66.67,100,100,-0.08
"ANDERS.LINDBACK","2015-2016","ARI",9,5.42,2,0,100,95.5,4.5,100,100,NA,0.09
"ANDERS.NILSSON","2015-2016","EDM/STL",17,6.87,1,0,100,96,4,100,NA,NA,0.04
"ANDREI.VASILEVSKIY","2015-2016","T.B",16,18.62,10,3,70,92,-22,75,75,50,-2.2
"ANDREW.HAMMOND","2015-2016","OTT",13,10.05,4,0,100,91.75,8.25,100,100,100,0.33
"ANTON.FORSBERG","2015-2016","CBJ",2,3.87,1,0,100,89,11,NA,100,NA,0.11
"ANTON.KHUDOBIN","2015-2016","ANA",4,4.27,2,1,50,84,-34,NA,0,100,-0.68
"ANTTI.NIEMI","2015-2016","DAL",23,18.87,9,1,88.89,87.44,1.44,100,100,75,0.13
"ANTTI.RAANTA","2015-2016","NYR",11,7.55,1,0,100,95,5,NA,100,NA,0.05
"BEN.BISHOP","2015-2016","T.B",28,33.5,23,1,95.65,91.57,4.09,100,100,66.67,0.94
"BEN.SCRIVENS","2015-2016","MTL",9,20.47,12,2,83.33,89.5,-6.17,100,100,50,-0.74
"BRADEN.HOLTBY","2015-2016","WSH",33,28.08,7,0,100,90,10,100,100,100,0.7
"BRIAN.ELLIOTT","2015-2016","STL",20,11.65,10,1,90,90.1,-0.1,100,80,100,-0.01
"CALVIN.PICKARD","2015-2016","COL",12,3.6,3,1,66.67,75,-8.33,NA,100,50,-0.25
"CAM.TALBOT","2015-2016","EDM",26,10.3,3,0,100,90.67,9.33,NA,100,100,0.28
"CAM.WARD","2015-2016","CAR",23,13.08,4,1,75,90.75,-15.75,100,100,0,-0.63
"CAREY.PRICE","2015-2016","MTL",7,10.45,6,1,83.33,93.5,-10.17,NA,83.33,NA,-0.61
"CARTER.HUTTON","2015-2016","NSH",13,14.25,6,1,83.33,93.33,-10,100,80,NA,-0.6
"CHAD.JOHNSON","2015-2016","BUF",23,19.4,10,1,90,91.3,-1.3,100,100,50,-0.13
"CHARLIE.LINDGREN","2015-2016","MTL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"CHRIS.DRIEDGER","2015-2016","OTT",1,0.2,0,0,NA,NA,NA,NA,NA,NA,0
"CHRIS.GIBSON","2015-2016","NYI",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"CONNOR.HELLEBUYCK","2015-2016","WPG",9,11.12,6,0,100,89.33,10.67,100,100,100,0.64
"COREY.CRAWFORD","2015-2016","CHI",27,24.77,10,0,100,87.9,12.1,100,100,100,1.21
"CORY.SCHNEIDER","2015-2016","N.J",28,22.88,17,0,100,86.76,13.24,100,100,100,2.25
"CRAIG.ANDERSON","2015-2016","OTT",29,21.27,9,1,88.89,88.67,0.22,100,100,75,0.02
"CURTIS.MCELHINNEY","2015-2016","CBJ",11,6.48,5,0,100,89.8,10.2,NA,100,100,0.51
"DARCY.KUEMPER","2015-2016","MIN",10,2,1,0,100,98,2,100,NA,NA,0.02
"DEVAN.DUBNYK","2015-2016","MIN",32,36.13,17,2,88.24,90.18,-1.94,100,85.71,80,-0.33
"DUSTIN.TOKARSKI","2015-2016","MTL",2,2,3,0,100,89.33,10.67,100,100,100,0.32
"EDDIE.LACK","2015-2016","CAR",21,22.48,10,0,100,93.3,6.7,100,100,100,0.67
"FREDERIK.ANDERSEN","2015-2016","ANA",24,24.42,5,0,100,84.2,15.8,100,100,100,0.79
"GARRET.SPARKS","2015-2016","TOR",6,7.82,4,0,100,92.5,7.5,NA,100,NA,0.3
"HENRIK.LUNDQVIST","2015-2016","NYR",33,41.45,27,2,92.59,88.07,4.52,100,100,84.62,1.22
"JACOB.MARKSTROM","2015-2016","VAN",17,11.55,7,0,100,88.71,11.29,NA,100,100,0.79
"JAKE.ALLEN","2015-2016","STL",24,26.37,9,0,100,88.89,11.11,100,100,100,1
"JAMES.REIMER","2015-2016","TOR/S.J",20,22.28,12,0,100,90.25,9.75,100,100,100,1.17
"JAROSLAV.HALAK","2015-2016","NYI",20,16.72,9,3,66.67,86.89,-20.22,100,66.67,0,-1.82
"JEAN-FRANCOIS.BERUBE","2015-2016","NYI",4,4.3,5,1,80,84.2,-4.2,100,100,50,-0.21
"JEFF.ZATKOFF","2015-2016","PIT",9,8.65,7,1,85.71,90.14,-4.43,100,100,50,-0.31
"JHONAS.ENROTH","2015-2016","L.A",13,10.12,2,0,100,86.5,13.5,NA,100,100,0.27
"JIMMY.HOWARD","2015-2016","DET",21,20.08,8,1,87.5,90.12,-2.62,100,66.67,100,-0.21
"JOHN.GIBSON","2015-2016","ANA",17,16.35,6,1,83.33,94.67,-11.33,100,66.67,NA,-0.68
"JONAS.GUSTAVSSON","2015-2016","BOS",14,14.85,4,1,75,88.25,-13.25,100,100,50,-0.53
"JONAS.HILLER","2015-2016","CGY",13,22.02,9,1,88.89,92.89,-4,75,100,100,-0.36
"JONATHAN.BERNIER","2015-2016","TOR",21,19.08,10,2,80,93.9,-13.9,100,71.43,NA,-1.39
"JONATHAN.QUICK","2015-2016","L.A",29,17.95,3,1,66.67,91,-24.33,NA,100,0,-0.73
"JONI.ORTIO","2015-2016","CGY",7,3.73,2,0,100,97,3,100,NA,NA,0.06
"JOONAS.KORPISALO","2015-2016","CBJ",15,9.27,5,0,100,92.8,7.2,100,100,100,0.36
"KARI.LEHTONEN","2015-2016","DAL",19,15.5,10,1,90,91.5,-1.5,100,100,0,-0.15
"KARRI.RAMO","2015-2016","CGY",16,11.4,4,0,100,93.25,6.75,NA,100,NA,0.27
"KEITH.KINKAID","2015-2016","N.J",13,8.02,4,0,100,94,6,100,100,NA,0.24
"KRISTERS.GUDLEVSKIS","2015-2016","T.B",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LAURENT.BROSSOIT","2015-2016","EDM",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"LINUS.ULLMARK","2015-2016","BUF",8,5.3,0,0,NA,NA,NA,NA,NA,NA,0
"LOUIS.DOMINGUE","2015-2016","ARI",15,8.87,4,0,100,91.75,8.25,NA,100,100,0.33
"MARC-ANDRE.FLEURY","2015-2016","PIT",26,35.12,15,3,80,90.27,-10.27,75,87.5,66.67,-1.54
"MARTIN.JONES","2015-2016","S.J",31,21.45,9,0,100,94.89,5.11,100,100,NA,0.46
"MATTHEW.MURRAY","2015-2016","PIT",7,12.87,6,0,100,94.17,5.83,100,100,NA,0.35
"MICHAEL.HUTCHINSON","2015-2016","WPG",21,19.17,5,0,100,93.2,6.8,100,100,NA,0.34
"MICHAL.NEUVIRTH","2015-2016","PHI",18,24.1,11,0,100,87.64,12.36,100,100,100,1.36
"MIKE.CONDON","2015-2016","MTL",23,21.47,7,2,71.43,83.86,-12.43,NA,100,60,-0.87
"MIKE.SMITH","2015-2016","ARI",19,19.22,13,0,100,90,10,100,100,100,1.3
"NIKLAS.BACKSTROM","2015-2016","CGY",4,6.35,3,0,100,96.33,3.67,100,100,NA,0.11
"ONDREJ.PAVELEC","2015-2016","WPG",15,13.7,8,0,100,89,11,100,100,100,0.88
"PEKKA.RINNE","2015-2016","NSH",29,24.97,11,2,81.82,91.09,-9.27,100,66.67,66.67,-1.02
"PETER.BUDAJ","2015-2016","L.A",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"PETR.MRAZEK","2015-2016","DET",23,23.92,12,0,100,94.17,5.83,100,100,NA,0.7
"PHEONIX.COPLEY","2015-2016","STL",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"PHILIPP.GRUBAUER","2015-2016","WSH",11,10,3,1,66.67,82.33,-15.67,NA,100,50,-0.47
"RETO.BERRA","2015-2016","COL",10,12.25,9,2,77.78,87.11,-9.33,NA,100,33.33,-0.84
"RICHARD.BACHMAN","2015-2016","VAN",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2015-2016","FLA",28,23.78,5,1,80,90.4,-10.4,NA,75,100,-0.52
"ROBIN.LEHNER","2015-2016","BUF",10,7.05,4,0,100,93.5,6.5,100,100,100,0.26
"ROMAN.WILL","2015-2016","COL",1,1.45,0,0,NA,NA,NA,NA,NA,NA,0
"RYAN.MILLER","2015-2016","VAN",25,17.27,8,0,100,87.38,12.62,100,NA,100,1.01
"SCOTT.DARLING","2015-2016","CHI",17,8.95,5,0,100,90.2,9.8,NA,100,100,0.49
"SCOTT.WEDGEWOOD","2015-2016","N.J",2,1.35,1,1,0,82,-82,NA,NA,0,-0.82
"SEMYON.VARLAMOV","2015-2016","COL",23,10.62,3,0,100,94.33,5.67,100,100,NA,0.17
"SERGEI.BOBROVSKY","2015-2016","CBJ",16,8.2,1,0,100,90,10,NA,100,NA,0.1
"STEVE.MASON","2015-2016","PHI",25,25.27,17,2,88.24,90.24,-2,100,100,50,-0.34
"THOMAS.GREISS","2015-2016","NYI",18,13.65,5,0,100,90,10,100,100,100,0.5
"TUUKKA.RASK","2015-2016","BOS",31,27.6,16,1,93.75,90.75,3,100,100,75,0.48
"YANN.DANIS","2015-2016","N.J",2,0.1,0,0,NA,NA,NA,NA,NA,NA,0
