"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2015-2016","S.J",6,5.77,1,0,100,88,12,NA,100,NA,0.12
"AL.MONTOYA","2015-2016","FLA",9,10.28,3,0,100,93,7,NA,100,NA,0.21
"ANDERS.LINDBACK","2015-2016","ARI",10,6.53,2,0,100,96,4,100,100,NA,0.08
"ANDERS.NILSSON","2015-2016","EDM/STL",12,7.98,3,1,66.67,91,-24.33,100,NA,0,-0.73
"ANDREI.VASILEVSKIY","2015-2016","T.B",8,7.42,1,0,100,93,7,NA,100,NA,0.07
"ANDREW.HAMMOND","2015-2016","OTT",11,11.02,5,0,100,87.6,12.4,100,NA,100,0.62
"ANTON.FORSBERG","2015-2016","CBJ",2,3.92,1,1,0,81,-81,NA,NA,0,-0.81
"ANTON.KHUDOBIN","2015-2016","ANA",2,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.NIEMI","2015-2016","DAL",24,26.28,22,3,86.36,86.45,-0.09,100,100,72.73,-0.02
"ANTTI.RAANTA","2015-2016","NYR",11,5.88,2,0,100,88.5,11.5,100,NA,100,0.23
"BEN.BISHOP","2015-2016","T.B",32,25.3,6,0,100,96,4,100,100,NA,0.24
"BEN.SCRIVENS","2015-2016","MTL",6,4.5,3,0,100,96.67,3.33,100,100,NA,0.1
"BRADEN.HOLTBY","2015-2016","WSH",32,27.48,11,0,100,92.55,7.45,100,100,100,0.82
"BRIAN.ELLIOTT","2015-2016","STL",19,23.55,7,1,85.71,89,-3.29,100,75,100,-0.23
"CALVIN.PICKARD","2015-2016","COL",8,8.33,6,0,100,84.83,15.17,100,100,100,0.91
"CAM.TALBOT","2015-2016","EDM",29,26.22,14,1,92.86,88.64,4.21,100,100,80,0.59
"CAM.WARD","2015-2016","CAR",29,18.55,7,0,100,91,9,100,100,100,0.63
"CAREY.PRICE","2015-2016","MTL",5,3.17,0,0,NA,NA,NA,NA,NA,NA,0
"CARTER.HUTTON","2015-2016","NSH",4,5.53,3,0,100,96.33,3.67,100,100,NA,0.11
"CHAD.JOHNSON","2015-2016","BUF",22,6.43,3,0,100,95.67,4.33,100,100,NA,0.13
"CHRIS.GIBSON","2015-2016","NYI",2,0.57,0,0,NA,NA,NA,NA,NA,NA,0
"CONNOR.HELLEBUYCK","2015-2016","WPG",16,9.45,1,0,100,66,34,NA,NA,100,0.34
"COREY.CRAWFORD","2015-2016","CHI",30,27.2,16,2,87.5,86.94,0.56,100,100,60,0.09
"CORY.SCHNEIDER","2015-2016","N.J",30,41.4,19,1,94.74,88.05,6.68,100,88.89,100,1.27
"CRAIG.ANDERSON","2015-2016","OTT",30,24.53,10,2,80,90.9,-10.9,75,66.67,100,-1.09
"CURTIS.MCELHINNEY","2015-2016","CBJ",6,6.78,3,1,66.67,86.33,-19.67,100,100,0,-0.59
"DARCY.KUEMPER","2015-2016","MIN",10,4.17,1,0,100,96,4,100,NA,NA,0.04
"DEVAN.DUBNYK","2015-2016","MIN",34,28.75,16,1,93.75,91.69,2.06,100,87.5,100,0.33
