"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"MICHAL.NEUVIRTH","2013-2014","WSH",7,38.83,13,1,92.31,89.38,2.92,100,100,75,0.38
"MIKE.MCKENNA","2013-2014","CBJ",2,15.1,2,0,100,92,8,100,NA,100,0.16
"MIKE.SMITH","2013-2014","ARI",32,166.12,19,0,100,93.05,6.95,100,100,100,1.32
"NATHAN.LAWSON","2013-2014","OTT",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"NATHAN.LIEUWEN","2013-2014","BUF",2,5.15,0,0,NA,NA,NA,NA,NA,NA,0
"NIKLAS.BACKSTROM","2013-2014","MIN",9,47.77,4,0,100,94,6,NA,100,NA,0.24
"NIKLAS.SVEDBERG","2013-2014","BOS",1,4,1,0,100,99,1,100,NA,NA,0.01
"NIKOLAI.KHABIBULIN","2013-2014","CHI",2,7.67,0,0,NA,NA,NA,NA,NA,NA,0
"ONDREJ.PAVELEC","2013-2014","WPG",32,171.18,17,4,76.47,90.18,-13.71,100,87.5,40,-2.33
"PEKKA.RINNE","2013-2014","NSH",12,57.42,4,0,100,89.75,10.25,100,100,100,0.41
"PETER.BUDAJ","2013-2014","MTL",6,26.53,6,1,83.33,90.5,-7.17,100,NA,66.67,-0.43
"PETR.MRAZEK","2013-2014","DET",4,9.75,1,0,100,95,5,NA,100,NA,0.05
"PHILIPP.GRUBAUER","2013-2014","WSH",8,40.58,6,1,83.33,92.33,-9,100,100,0,-0.54
"RAY.EMERY","2013-2014","PHI",10,45.92,14,1,92.86,91.07,1.79,100,100,75,0.25
"RETO.BERRA","2013-2014","CGY",16,57.52,6,2,66.67,89.33,-22.67,100,66.67,50,-1.36
"RICHARD.BACHMAN","2013-2014","EDM",2,4,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2013-2014","VAN/FLA",34,194.9,24,2,91.67,88.58,3.08,100,100,71.43,0.74
"ROBIN.LEHNER","2013-2014","OTT",15,64.57,15,1,93.33,86.4,6.93,100,100,85.71,1.04
"RYAN.MILLER","2013-2014","BUF/STL",33,171.17,20,2,90,90.55,-0.55,100,90,83.33,-0.11
"SCOTT.CLEMMENSEN","2013-2014","FLA",5,22.5,1,0,100,97,3,100,NA,NA,0.03
"SEMYON.VARLAMOV","2013-2014","COL",37,186.83,27,1,96.3,90.85,5.44,100,100,87.5,1.47
"SERGEI.BOBROVSKY","2013-2014","CBJ",29,142.28,13,3,76.92,95,-18.08,85.71,60,100,-2.35
"STEVE.MASON","2013-2014","PHI",35,206.18,31,4,87.1,89.23,-2.13,88.89,100,70,-0.66
"THOMAS.GREISS","2013-2014","ARI",11,43.4,7,1,85.71,90.14,-4.43,100,100,50,-0.31
"TIM.THOMAS","2013-2014","FLA/DAL",21,98.68,14,0,100,92.86,7.14,100,100,100,1
"TUUKKA.RASK","2013-2014","BOS",32,116.97,15,0,100,92.53,7.47,100,100,100,1.12
"VIKTOR.FASTH","2013-2014","ANA/EDM",5,22.85,4,1,75,87.75,-12.75,100,NA,50,-0.51
