"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2014-2015","S.J",10,447.22,179,14,92.18,91.13,1.04,98.77,96.67,71.05,1.87
"AL.MONTOYA","2014-2015","FLA",9,338.85,163,16,90.18,92.4,-2.22,97.4,91.67,65.38,-3.62
"ANDERS.LINDBACK","2014-2015","DAL/BUF",12,530.82,285,24,91.58,93.79,-2.21,98.09,91.4,62.86,-6.3
"ANDREI.VASILEVSKIY","2014-2015","T.B",8,317.87,150,8,94.67,93.71,0.96,94.29,96.88,87.5,1.44
"ANDREW.HAMMOND","2014-2015","OTT",12,536.67,263,24,90.87,92.98,-2.11,97.69,90.8,71.74,-5.54
"ANTON.KHUDOBIN","2014-2015","CAR",16,733.78,328,26,92.07,91.81,0.26,98.57,92.59,80,0.85
"ANTTI.NIEMI","2014-2015","S.J",32,1551.65,713,62,91.3,91.94,-0.63,98.8,90.61,73.88,-4.52
"ANTTI.RAANTA","2014-2015","CHI",10,455.67,231,9,96.1,92.8,3.31,98.23,92.65,96,7.64
"BEN.BISHOP","2014-2015","T.B",34,1491.78,675,46,93.19,93.27,-0.08,98.15,92.91,77.32,-0.54
"BEN.SCRIVENS","2014-2015","EDM",33,1546.72,749,67,91.05,92.1,-1.05,96.3,91.86,76.15,-7.86
"BRADEN.HOLTBY","2014-2015","WSH",36,1620.5,730,50,93.15,93.04,0.11,96.09,94.01,82.95,0.82
"BRIAN.ELLIOTT","2014-2015","STL",24,1048.63,442,34,92.31,93.45,-1.14,98.21,89.4,79.41,-5.05
"CALVIN.PICKARD","2014-2015","COL",9,361.75,203,13,93.6,94.01,-0.41,97.35,92.06,81.48,-0.84
"CAM.TALBOT","2014-2015","NYR",17,779.65,389,23,94.09,91.58,2.51,97.01,95.97,86.73,9.77
"CAM.WARD","2014-2015","CAR",27,1277.73,514,32,93.77,92.33,1.45,98.45,93.29,83.18,7.43
"CAREY.PRICE","2014-2015","MTL",37,1782.23,846,51,93.97,92.63,1.34,98.8,93.98,81.82,11.35
"CARTER.HUTTON","2014-2015","NSH",5,211.8,100,10,90,93.45,-3.45,97.5,89.58,66.67,-3.45
"CHAD.JOHNSON","2014-2015","NYI",6,239.98,123,12,90.24,91.07,-0.82,98,92.86,74.19,-1.01
"COREY.CRAWFORD","2014-2015","CHI",29,1335.95,705,52,92.62,92.09,0.54,98.47,93.78,76.81,3.8
"CORY.SCHNEIDER","2014-2015","N.J",34,1642.68,724,38,94.75,92.6,2.15,97.52,95.38,87.23,15.58
"CRAIG.ANDERSON","2014-2015","OTT",17,783.25,410,28,93.17,93.54,-0.37,98.27,91.45,77.42,-1.52
"CURTIS.MCELHINNEY","2014-2015","CBJ",13,536.82,275,27,90.18,91.45,-1.27,97.67,91.57,73.02,-3.5
"DAN.ELLIS","2014-2015","FLA",5,243.42,104,12,88.46,92.71,-4.25,94,89.47,68.75,-4.42
"DARCY.KUEMPER","2014-2015","MIN",15,549.12,228,27,88.16,93.84,-5.68,95.42,82.09,70,-12.95
"DEVAN.DUBNYK","2014-2015","ARI/MIN",29,1353.05,598,41,93.14,93.33,-0.18,98.76,89.89,79.55,-1.1
"DUSTIN.TOKARSKI","2014-2015","MTL",4,201.65,93,9,90.32,91.69,-1.37,97.83,88.46,76.19,-1.27
"EDDIE.LACK","2014-2015","VAN",20,956.05,463,36,92.22,91.38,0.85,98.1,95.86,75.7,3.92
"FREDERIK.ANDERSEN","2014-2015","ANA",28,1267.05,583,52,91.08,92.05,-0.97,96.23,94.37,76.34,-5.67
"HENRIK.LUNDQVIST","2014-2015","NYR",26,1221.17,595,46,92.27,91.63,0.64,98.06,94.97,77.54,3.79
"JAKE.ALLEN","2014-2015","STL",18,811.72,306,25,91.83,93.2,-1.37,97.83,86.51,88.1,-4.19
"JAMES.REIMER","2014-2015","TOR",14,512.37,282,23,91.84,91.8,0.05,100,90.2,75.93,0.13
"JAROSLAV.HALAK","2014-2015","NYI",34,1643.1,775,58,92.52,90.62,1.89,97.43,92.72,85.57,14.67
"JHONAS.ENROTH","2014-2015","BUF/DAL",25,1069.92,544,43,92.1,92.14,-0.05,95.8,91.41,84.87,-0.26
"JIMMY.HOWARD","2014-2015","DET",30,1341.18,588,49,91.67,92.09,-0.43,97.92,90.06,78.81,-2.51
"JOHN.GIBSON","2014-2015","ANA",10,480.35,235,18,92.34,93.26,-0.91,99.18,90.12,71.88,-2.15
"JONAS.HILLER","2014-2015","CGY",28,1263.9,567,50,91.18,92.56,-1.38,95.94,91.79,77.23,-7.81
"JONATHAN.BERNIER","2014-2015","TOR",33,1406.73,758,62,91.82,92.57,-0.75,96.12,88.7,84.85,-5.7
"JONATHAN.QUICK","2014-2015","L.A",38,1712.85,708,44,93.79,92.58,1.21,98.47,93.93,82.22,8.56
"JUSTIN.PETERS","2014-2015","WSH",7,285.75,120,12,90,91.62,-1.62,100,80.56,83.87,-1.94
"KARI.LEHTONEN","2014-2015","DAL",36,1544.15,746,65,91.29,91.97,-0.68,97.8,92,75.32,-5.1
"KARRI.RAMO","2014-2015","CGY",17,697.22,319,29,90.91,92.2,-1.29,97.08,90.68,78.12,-4.11
"KEITH.KINKAID","2014-2015","N.J",8,340.38,162,10,93.83,92.95,0.88,97.59,96.15,77.78,1.42
"MARC-ANDRE.FLEURY","2014-2015","PIT",36,1631.48,790,55,93.04,92.58,0.46,97.91,92.49,81.82,3.62
"MARTIN.JONES","2014-2015","L.A",6,230.92,88,7,92.05,92.43,-0.39,94.59,91.18,88.24,-0.34
"MICHAEL.HUTCHINSON","2014-2015","WPG",19,849.42,346,24,93.06,92.12,0.95,96.79,92.68,85.07,3.27
"MICHAL.NEUVIRTH","2014-2015","BUF/NYI",16,747.45,425,29,93.18,93.18,0,99.01,93.38,76.06,0
"MIKE.SMITH","2014-2015","ARI",32,1463.6,752,57,92.42,92.88,-0.46,97.83,92.95,77.46,-3.47
"NIKLAS.BACKSTROM","2014-2015","MIN",10,373.37,149,17,88.59,92.85,-4.26,93.67,93.02,66.67,-6.35
