"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JOHAN.HEDBERG","2011-2012","N.J",8,350.5,153,12,92.16,92.91,-0.75,98.55,93.22,72,-1.15
"JONAS.GUSTAVSSON","2011-2012","TOR",20,880.82,436,43,90.14,92.48,-2.35,96.79,87.77,75.95,-10.23
"JONAS.HILLER","2011-2012","ANA",39,1701.2,855,76,91.11,91.56,-0.45,98.84,91.14,77.2,-3.83
"JONATHAN.BERNIER","2011-2012","L.A",7,314.78,125,11,91.2,92.78,-1.58,98.46,82.86,84,-1.97
"JONATHAN.QUICK","2011-2012","L.A",34,1559.58,664,41,93.83,93.27,0.56,98.04,92.42,81.05,3.72
"JOSE.THEODORE","2011-2012","FLA",29,1309.67,620,40,93.55,92.77,0.78,96.59,93.97,83.16,4.82
"JOSH.HARDING","2011-2012","MIN",17,782.9,382,27,92.93,93.11,-0.18,100,92.8,67.86,-0.67
"JUSSI.RYNNAS","2011-2012","TOR",2,79.57,30,4,86.67,92.97,-6.3,100,83.33,57.14,-1.89
"JUSTIN.PETERS","2011-2012","CAR",4,201.13,104,5,95.19,93.87,1.33,97.92,90.7,100,1.38
"KARI.LEHTONEN","2011-2012","DAL",32,1509.07,652,64,90.18,93.12,-2.93,97.75,86.89,71.68,-19.11
"KEVIN.POULIN","2011-2012","NYI",4,140.83,79,8,89.87,89.7,0.18,93.94,86.96,86.96,0.14
"MARC-ANDRE.FLEURY","2011-2012","PIT",36,1662.92,778,66,91.52,92.81,-1.29,98.9,92.62,70.42,-10.07
"MARTIN.BIRON","2011-2012","NYR",8,375.83,147,15,89.8,89.79,0.01,95.45,92.31,82.35,0.01
"MARTIN.BRODEUR","2011-2012","N.J",35,1645.52,703,65,90.75,92.49,-1.74,97.31,92.67,71.53,-12.22
"MARTY.TURCO","2011-2012","BOS",1,51.05,21,2,90.48,92.95,-2.48,100,100,33.33,-0.52
"MATHIEU.GARON","2011-2012","T.B",23,985.22,426,38,91.08,92.99,-1.91,97.18,91.49,72.22,-8.14
"MATT.HACKETT","2011-2012","MIN",4,191.5,99,9,90.91,93.04,-2.13,98.04,83.87,82.35,-2.11
"MICHAL.NEUVIRTH","2011-2012","WSH",17,744.08,346,29,91.62,92.75,-1.13,98.26,94.83,65.52,-3.91
"MIIKKA.KIPRUSOFF","2011-2012","CGY",39,1808.4,900,66,92.67,92.54,0.13,97.77,91.28,80.52,1.16
"MIKE.SMITH","2011-2012","ARI",35,1638.22,874,50,94.28,93.13,1.15,99.06,92.62,83.89,10.03
"NIKLAS.BACKSTROM","2011-2012","MIN",22,973.02,432,41,90.51,93.58,-3.07,99.17,87.79,61.67,-13.25
"NIKOLAI.KHABIBULIN","2011-2012","EDM",22,913.72,413,32,92.25,91.73,0.52,95.29,92.21,86.52,2.14
"ONDREJ.PAVELEC","2011-2012","WPG",36,1631.7,794,58,92.7,92.28,0.42,99.47,91.12,79.5,3.33
"PEKKA.RINNE","2011-2012","NSH",39,1852.63,954,67,92.98,93.51,-0.53,98.56,93.71,71.11,-5.05
"PETER.BUDAJ","2011-2012","MTL",6,295.72,142,9,93.66,93.01,0.65,97.3,95.83,75,0.92
"PETER.MANNINO","2011-2012","WPG",1,15.05,4,0,100,94.75,5.25,100,NA,100,0.21
"RAY.EMERY","2011-2012","CHI",16,641.92,261,24,90.8,91.23,-0.42,98.33,91.76,73.21,-1.1
"RICHARD.BACHMAN","2011-2012","DAL",6,283.38,143,8,94.41,92.06,2.34,98.75,97.06,79.31,3.35
"RICK.DIPIETRO","2011-2012","NYI",6,256.85,125,10,92,91.07,0.93,98.21,97.44,73.33,1.16
"ROBERTO.LUONGO","2011-2012","VAN",31,1386.58,701,47,93.3,91.99,1.3,99.13,94.91,76.26,9.13
"ROBIN.LEHNER","2011-2012","OTT",3,150.1,82,3,96.34,89.93,6.41,100,100,86.96,5.26
"RYAN.MILLER","2011-2012","BUF",29,1333.87,639,46,92.8,93.23,-0.43,96.88,93.43,79.05,-2.75
"SCOTT.CLEMMENSEN","2011-2012","FLA",14,624.22,312,24,92.31,93.67,-1.37,97.48,88.7,81.58,-4.26
"SEBASTIEN.CARON","2011-2012","T.B",1,42.72,24,2,91.67,92.54,-0.88,100,90.91,66.67,-0.21
"SEMYON.VARLAMOV","2011-2012","COL",25,1223.12,603,40,93.37,92.96,0.41,97.89,93.29,79.44,2.45
"SERGEI.BOBROVSKY","2011-2012","PHI",13,450.4,234,26,88.89,90.56,-1.68,97.59,89.58,74.55,-3.92
"SHAWN.HUNWICK","2011-2012","CBJ",1,2.55,0,0,NA,NA,NA,NA,NA,NA,0
"STEVE.MASON","2011-2012","CBJ",26,1129.4,593,52,91.23,93.4,-2.17,97.38,88,77.27,-12.87
"THOMAS.GREISS","2011-2012","S.J",9,380.93,156,11,92.95,91.4,1.54,98.61,94.44,76.67,2.41
"TIM.THOMAS","2011-2012","BOS",27,1243.85,594,41,93.1,92.84,0.26,97.34,93.51,80.56,1.54
"TOMAS.VOKOUN","2011-2012","WSH",23,1131.93,539,33,93.88,92.63,1.24,98.02,96.28,78.57,6.71
"TUUKKA.RASK","2011-2012","BOS",14,653.47,317,19,94.01,93.22,0.78,97.53,91,89.09,2.48
"TY.CONKLIN","2011-2012","DET",2,95.33,44,4,90.91,92.5,-1.59,95.24,93.33,75,-0.7
"YANN.DANIS","2011-2012","EDM",1,20.38,5,1,80,93.8,-13.8,100,100,0,-0.69
