"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2014-2015","S.J",12,38.65,37,7,81.08,84.54,-3.46,100,87.5,75,-1.28
"AL.MONTOYA","2014-2015","FLA",11,49.98,41,5,87.8,87.85,-0.05,100,91.3,78.57,-0.02
"ANDERS.LINDBACK","2014-2015","DAL/BUF",14,57.85,59,6,89.83,90.19,-0.36,100,92.11,72.73,-0.21
"ANDREI.VASILEVSKIY","2014-2015","T.B",8,38.18,26,3,88.46,87.81,0.65,75,87.5,100,0.17
"ANDREW.HAMMOND","2014-2015","OTT",12,61.3,58,2,96.55,87.69,8.86,100,100,88.89,5.14
"ANDREY.MAKAROV","2014-2015","BUF",1,2.65,2,1,50,90,-40,NA,50,NA,-0.8
"ANTON.FORSBERG","2014-2015","CBJ",2,15.53,15,2,86.67,84.47,2.2,NA,100,71.43,0.33
"ANTON.KHUDOBIN","2014-2015","CAR",18,83.28,65,8,87.69,89.12,-1.43,85.71,100,68.18,-0.93
"ANTTI.NIEMI","2014-2015","S.J",29,126.62,113,18,84.07,86.76,-2.69,78.57,90.16,76.32,-3.04
"ANTTI.RAANTA","2014-2015","CHI",4,19.38,17,1,94.12,89,5.12,100,100,80,0.87
"BEN.BISHOP","2014-2015","T.B",28,143.43,136,13,90.44,88.05,2.39,94.44,92,86.05,3.25
"BEN.SCRIVENS","2014-2015","EDM",24,109.65,93,12,87.1,88.48,-1.39,91.67,86.27,86.67,-1.29
"BRADEN.HOLTBY","2014-2015","WSH",37,175.9,169,18,89.35,88.38,0.97,94.44,92.93,80.77,1.64
"BRIAN.ELLIOTT","2014-2015","STL",22,97.93,72,8,88.89,88.99,-0.1,71.43,100,73.91,-0.07
"CALVIN.PICKARD","2014-2015","COL",7,35.27,33,3,90.91,85.27,5.64,100,86.67,94.12,1.86
"CAM.TALBOT","2014-2015","NYR",19,98.37,47,4,91.49,89.96,1.53,88.89,92,92.31,0.72
"CAM.WARD","2014-2015","CAR",24,84.83,60,4,93.33,90.03,3.3,100,97.14,72.73,1.98
"CAREY.PRICE","2014-2015","MTL",29,133.2,98,13,86.73,87.44,-0.7,77.78,92.45,80.56,-0.69
"CARTER.HUTTON","2014-2015","NSH",13,68.07,58,7,87.93,86.64,1.29,100,87.5,88,0.75
"CHAD.JOHNSON","2014-2015","NYI",13,45.78,34,8,76.47,84.68,-8.21,100,80,61.54,-2.79
"COREY.CRAWFORD","2014-2015","CHI",28,127.32,117,15,87.18,87.98,-0.8,100,90.91,76.92,-0.94
"CORY.SCHNEIDER","2014-2015","N.J",35,189.47,168,15,91.07,87.01,4.07,93.33,95.51,84.38,6.83
"CRAIG.ANDERSON","2014-2015","OTT",18,98.48,89,11,87.64,89.4,-1.76,100,91.11,70.83,-1.57
"CURTIS.MCELHINNEY","2014-2015","CBJ",19,115.65,112,7,93.75,88.66,5.09,100,95.59,88.24,5.7
"DAN.ELLIS","2014-2015","FLA",3,12.2,12,1,91.67,92.42,-0.75,0,100,100,-0.09
"DARCY.KUEMPER","2014-2015","MIN",16,67.72,42,8,80.95,90.74,-9.79,88.89,80.95,75,-4.11
"DEVAN.DUBNYK","2014-2015","ARI/MIN",29,131.7,142,13,90.85,88.42,2.42,100,93.51,80,3.44
"DUSTIN.TOKARSKI","2014-2015","MTL",13,72.23,54,4,92.59,89.33,3.26,100,97.37,70,1.76
"EDDIE.LACK","2014-2015","VAN",21,108.9,101,9,91.09,87.52,3.56,92.31,96.15,83.33,3.6
"EVGENI.NABOKOV","2014-2015","T.B",9,33.57,35,8,77.14,84.6,-7.46,100,88.24,60,-2.61
"FREDERIK.ANDERSEN","2014-2015","ANA",26,121.05,83,13,84.34,89.73,-5.4,100,84.91,70.59,-4.48
"HENRIK.LUNDQVIST","2014-2015","NYR",20,84.18,65,12,81.54,88.15,-6.62,100,87.1,65.22,-4.3
"ILYA.BRYZGALOV","2014-2015","ANA",6,15.32,18,5,72.22,87.89,-15.67,NA,75,66.67,-2.82
"JACOB.MARKSTROM","2014-2015","VAN",1,2,0,0,NA,NA,NA,NA,NA,NA,0
"JAKE.ALLEN","2014-2015","STL",19,104.3,79,8,89.87,89.94,-0.06,85.71,97.78,75,-0.05
"JAMES.REIMER","2014-2015","TOR",21,90.03,81,11,86.42,85.25,1.17,100,95.35,71.88,0.95
"JAROSLAV.HALAK","2014-2015","NYI",25,103.35,83,10,87.95,87.16,0.8,100,87.8,83.33,0.66
"JASON.LABARBERA","2014-2015","ANA",2,10.22,3,0,100,93.67,6.33,100,100,NA,0.19
"JEFF.ZATKOFF","2014-2015","PIT",1,2.52,1,0,100,92,8,NA,100,NA,0.08
"JHONAS.ENROTH","2014-2015","BUF/DAL",25,111.07,93,18,80.65,86.96,-6.31,90.91,87.04,64.29,-5.87
"JIMMY.HOWARD","2014-2015","DET",23,110.42,98,14,85.71,89.15,-3.44,100,93.22,52.38,-3.37
"JOHN.CURRY","2014-2015","MIN",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOHN.GIBSON","2014-2015","ANA",13,63.52,49,8,83.67,84.39,-0.71,100,96.15,65,-0.35
"JONAS.GUSTAVSSON","2014-2015","DET",6,27.68,35,4,88.57,87.71,0.86,87.5,86.67,91.67,0.3
"JONAS.HILLER","2014-2015","CGY",24,87.78,70,12,82.86,85.73,-2.87,100,90.32,71.88,-2.01
"JONATHAN.BERNIER","2014-2015","TOR",25,122.35,109,13,88.07,87.86,0.21,100,90.91,77.14,0.23
"JONATHAN.QUICK","2014-2015","L.A",34,136.93,114,16,85.96,87.82,-1.86,100,88.14,73.53,-2.12
"JONI.ORTIO","2014-2015","CGY",6,19.18,18,1,94.44,88.61,5.83,100,100,85.71,1.05
"JUSSI.RYNNAS","2014-2015","DAL",1,5.42,1,1,0,82,-82,NA,NA,0,-0.82
"JUSTIN.PETERS","2014-2015","WSH",5,26.67,23,4,82.61,81.7,0.91,NA,90.91,75,0.21
"KARI.LEHTONEN","2014-2015","DAL",29,152.73,127,14,88.98,87.32,1.65,94.12,96.92,75.56,2.1
"KARRI.RAMO","2014-2015","CGY",17,56.28,48,5,89.58,85.56,4.02,75,100,75,1.93
"KEITH.KINKAID","2014-2015","N.J",11,40.8,33,9,72.73,88.76,-16.03,100,78.26,20,-5.29
"KEVIN.POULIN","2014-2015","NYI",1,6,3,0,100,92.67,7.33,NA,100,NA,0.22
"LOUIS.DOMINGUE","2014-2015","ARI",5,13.07,13,1,92.31,85.38,6.92,NA,87.5,100,0.9
"MACKENZIE.SKAPSKI","2014-2015","NYR",2,10,8,0,100,80.38,19.62,NA,100,100,1.57
"MALCOLM.SUBBAN","2014-2015","BOS",1,1.17,0,0,NA,NA,NA,NA,NA,NA,0
"MARC-ANDRE.FLEURY","2014-2015","PIT",28,144.62,149,9,93.96,88.6,5.36,100,95,89.58,7.99
"MAREK.MAZANEC","2014-2015","NSH",2,9.23,9,2,77.78,83.22,-5.44,100,100,60,-0.49
"MARTIN.BRODEUR","2014-2015","STL",5,21.48,18,5,72.22,86.67,-14.44,100,81.82,40,-2.6
"MARTIN.JONES","2014-2015","L.A",9,32.73,24,4,83.33,87.33,-4,100,90.91,70,-0.96
"MATT.HACKETT","2014-2015","BUF",4,9.7,12,4,66.67,90.33,-23.67,66.67,83.33,33.33,-2.84
"MICHAEL.HUTCHINSON","2014-2015","WPG",19,94.87,73,11,84.93,85.49,-0.56,100,88.57,77.42,-0.41
"MICHAL.NEUVIRTH","2014-2015","BUF/NYI",16,98.28,90,16,82.22,86.37,-4.14,100,79.07,82.5,-3.73
"MIKE.MCKENNA","2014-2015","ARI",1,4.3,5,1,80,92.6,-12.6,NA,80,NA,-0.63
"MIKE.SMITH","2014-2015","ARI",30,153.47,151,17,88.74,86.12,2.62,100,91.95,79.59,3.96
"NIKLAS.BACKSTROM","2014-2015","MIN",9,37.03,29,6,79.31,87.24,-7.93,100,100,57.14,-2.3
"NIKLAS.SVEDBERG","2014-2015","BOS",11,45.93,43,6,86.05,86.98,-0.93,100,87.5,80.95,-0.4
"ONDREJ.PAVELEC","2014-2015","WPG",26,165.17,137,15,89.05,86.05,3,100,92.42,81.48,4.11
"PEKKA.RINNE","2014-2015","NSH",27,122.68,98,13,86.73,87.26,-0.52,94.44,87.8,82.05,-0.51
"PETR.MRAZEK","2014-2015","DET",17,93.25,93,10,89.25,88.94,0.31,100,91.67,77.78,0.29
"RAY.EMERY","2014-2015","PHI",19,86.68,75,14,81.33,89.47,-8.13,84.62,84.44,70.59,-6.1
"RETO.BERRA","2014-2015","COL",12,29.68,32,5,84.38,86.12,-1.75,100,93.33,66.67,-0.56
"RICHARD.BACHMAN","2014-2015","EDM",4,13.48,14,3,78.57,84.36,-5.79,NA,87.5,66.67,-0.81
"ROBERTO.LUONGO","2014-2015","FLA",30,142.25,136,18,86.76,88.44,-1.68,100,93.59,70.45,-2.28
"ROBIN.LEHNER","2014-2015","OTT",12,70.5,49,8,83.67,88.57,-4.9,100,89.29,64.29,-2.4
"ROB.ZEPP","2014-2015","PHI",6,23.2,25,2,92,83.72,8.28,100,90.91,91.67,2.07
"RYAN.MILLER","2014-2015","VAN",24,128.13,86,8,90.7,88.14,2.56,100,93.62,83.87,2.2
"SCOTT.CLEMMENSEN","2014-2015","N.J",3,16.4,13,4,69.23,85.92,-16.69,100,80,57.14,-2.17
"SCOTT.DARLING","2014-2015","CHI",9,45.1,46,7,84.78,88.83,-4.04,80,93.1,66.67,-1.86
"SEMYON.VARLAMOV","2014-2015","COL",29,114.83,109,8,92.66,86.69,5.97,85.71,98.53,82.35,6.51
"SERGEI.BOBROVSKY","2014-2015","CBJ",23,137.32,145,17,88.28,87.28,0.99,93.33,95,76,1.44
"STEVE.MASON","2014-2015","PHI",23,105.48,97,16,83.51,88.13,-4.63,89.47,88,71.43,-4.49
"THOMAS.GREISS","2014-2015","PIT",13,70.78,76,9,88.16,87.88,0.28,90,97.22,76.67,0.21
"TOM.MCCOLLUM","2014-2015","DET",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"TROY.GROSENICK","2014-2015","S.J",2,7.92,3,0,100,79,21,NA,100,100,0.63
