"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"AARON.DELL","2017-2018","S.J",9,0.07,0,0,NA,NA,NA,NA,NA,NA,0
"ADIN.HILL","2017-2018","ARI",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"ALEX.STALOCK","2017-2018","MIN",7,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANDERS.NILSSON","2017-2018","VAN",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANDREI.VASILEVSKIY","2017-2018","T.B",21,1.6,3,1,66.67,80.33,-13.67,NA,NA,66.67,-0.41
"ANTON.FORSBERG","2017-2018","CHI",6,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTON.KHUDOBIN","2017-2018","BOS",7,0.63,1,0,100,86,14,NA,NA,100,0.14
"ANTTI.NIEMI","2017-2018","FLA/MTL",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"ANTTI.RAANTA","2017-2018","ARI",14,1.22,1,0,100,73,27,NA,NA,100,0.27
"BEN.BISHOP","2017-2018","DAL",22,2.42,5,0,100,84.8,15.2,NA,100,100,0.76
"BRADEN.HOLTBY","2017-2018","WSH",21,1.27,1,0,100,85,15,NA,NA,100,0.15
"BRIAN.ELLIOTT","2017-2018","PHI",18,1.73,0,0,NA,NA,NA,NA,NA,NA,0
"CAM.TALBOT","2017-2018","EDM",19,1.7,4,0,100,70.25,29.75,NA,NA,100,1.19
"CAM.WARD","2017-2018","CAR",10,0,0,0,NA,NA,NA,NA,NA,NA,0
"CAREY.PRICE","2017-2018","MTL",19,2.07,1,0,100,69,31,NA,NA,100,0.31
"CARTER.HUTTON","2017-2018","STL",10,0.38,0,0,NA,NA,NA,NA,NA,NA,0
"CASEY.DESMITH","2017-2018","PIT",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"CHAD.JOHNSON","2017-2018","BUF",7,1.27,2,0,100,79,21,NA,NA,100,0.42
"CHARLIE.LINDGREN","2017-2018","MTL",6,0.5,1,0,100,93,7,NA,100,NA,0.07
"CONNOR.HELLEBUYCK","2017-2018","WPG",20,1.25,3,0,100,76,24,NA,100,100,0.72
"COREY.CRAWFORD","2017-2018","CHI",15,0.12,1,1,0,77,-77,NA,NA,0,-0.77
"CORY.SCHNEIDER","2017-2018","N.J",19,0.88,2,0,100,55.5,44.5,NA,NA,100,0.89
"CRAIG.ANDERSON","2017-2018","OTT",20,1.5,1,0,100,77,23,NA,NA,100,0.23
"CURTIS.MCELHINNEY","2017-2018","TOR",3,2,5,0,100,68.8,31.2,NA,NA,100,1.56
