"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"DEVAN.DUBNYK","2017-2018","MIN",13,53.6,10,1,90,94.4,-4.4,100,100,0,-0.44
"DYLAN.FERGUSON","2017-2018","VGK",1,2.67,0,0,NA,NA,NA,NA,NA,NA,0
"EDDIE.LACK","2017-2018","CGY",2,6.28,2,1,50,89.5,-39.5,NA,100,0,-0.79
"ERIC.COMRIE","2017-2018","WPG",1,7.63,2,0,100,90.5,9.5,NA,100,NA,0.19
"FREDERIK.ANDERSEN","2017-2018","TOR",21,77.35,17,2,88.24,90.24,-2,100,85.71,75,-0.34
"HARRI.SATERI","2017-2018","FLA",2,3.37,0,0,NA,NA,NA,NA,NA,NA,0
"HENRIK.LUNDQVIST","2017-2018","NYR",17,69.63,18,2,88.89,89.56,-0.67,100,83.33,75,-0.12
"JACOB.MARKSTROM","2017-2018","VAN",16,84.28,21,2,90.48,86.71,3.76,100,100,75,0.79
"JAKE.ALLEN","2017-2018","STL",17,94.53,13,2,84.62,91.69,-7.08,100,75,66.67,-0.92
"JAMES.REIMER","2017-2018","FLA",16,59,10,1,90,88.6,1.4,100,50,100,0.14
"JAROSLAV.HALAK","2017-2018","NYI",16,98.48,18,2,88.89,87.28,1.61,100,100,75,0.29
"JEFF.GLASS","2017-2018","CHI",3,8.15,0,0,NA,NA,NA,NA,NA,NA,0
"J.F..BERUBE","2017-2018","CHI",1,7.6,1,0,100,84,16,NA,NA,100,0.16
"JIMMY.HOWARD","2017-2018","DET",13,62.28,10,0,100,87.5,12.5,100,100,100,1.25
"JOHN.GIBSON","2017-2018","ANA",15,49.48,14,1,92.86,90.86,2,100,100,50,0.28
"JONATHAN.BERNIER","2017-2018","COL",7,47.38,8,1,87.5,89.38,-1.88,100,100,50,-0.15
"JONATHAN.QUICK","2017-2018","L.A",19,79.17,15,1,93.33,89.87,3.47,100,100,75,0.52
"JON.GILLIES","2017-2018","CGY",1,4.08,0,0,NA,NA,NA,NA,NA,NA,0
"JOONAS.KORPISALO","2017-2018","CBJ",3,12.1,4,1,75,94.75,-19.75,100,50,NA,-0.79
"JUUSE.SAROS","2017-2018","NSH",8,32.87,3,0,100,96,4,100,100,NA,0.12
"KARI.LEHTONEN","2017-2018","DAL",11,42.28,8,0,100,93.38,6.62,100,100,NA,0.53
"KEITH.KINKAID","2017-2018","N.J",11,40.02,9,1,88.89,90.56,-1.67,100,75,100,-0.15
"KEN.APPLEBY","2017-2018","N.J",1,7.2,1,0,100,99,1,100,NA,NA,0.01
"LAURENT.BROSSOIT","2017-2018","EDM",8,29.98,10,1,90,87.9,2.1,100,100,75,0.21
"LOUIS.DOMINGUE","2017-2018","ARI/T.B",5,23.07,3,1,66.67,85,-18.33,100,NA,50,-0.55
"MALCOLM.SUBBAN","2017-2018","VGK",6,28.62,9,1,88.89,86,2.89,100,100,75,0.26
"MARC-ANDRE.FLEURY","2017-2018","VGK",7,47.3,3,0,100,92.33,7.67,100,100,NA,0.23
"MARTIN.JONES","2017-2018","S.J",15,69.68,14,1,92.86,88.36,4.5,100,100,80,0.63
"MATTHEW.MURRAY","2017-2018","PIT",16,71.97,9,0,100,88.67,11.33,100,100,100,1.02
"MAXIME.LAGACE","2017-2018","VGK",11,51.27,5,1,80,88.6,-8.6,NA,100,0,-0.43
"MICHAL.NEUVIRTH","2017-2018","PHI",4,18.55,1,1,0,92,-92,NA,0,NA,-0.92
"MIKE.CONDON","2017-2018","OTT",8,39.23,12,0,100,91.75,8.25,100,100,100,0.99
"MIKE.SMITH","2017-2018","CGY",15,76.22,9,0,100,92.33,7.67,100,100,100,0.69
"ONDREJ.PAVELEC","2017-2018","NYR",5,14.88,1,0,100,77,23,NA,NA,100,0.23
"OSCAR.DANSK","2017-2018","VGK",1,2.97,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2017-2018","NSH",15,84.1,26,1,96.15,85.35,10.81,100,100,92.31,2.81
"PETER.BUDAJ","2017-2018","T.B",4,29.5,4,1,75,91.25,-16.25,100,100,50,-0.65
"PETR.MRAZEK","2017-2018","DET",8,26.53,3,1,66.67,76.33,-9.67,100,NA,50,-0.29
"PHILIPP.GRUBAUER","2017-2018","WSH",11,45.23,10,2,80,80.7,-0.7,100,100,60,-0.07
"RETO.BERRA","2017-2018","ANA",3,8,0,0,NA,NA,NA,NA,NA,NA,0
"ROBERTO.LUONGO","2017-2018","FLA",7,43.82,12,0,100,93.92,6.08,100,100,100,0.73
"ROBIN.LEHNER","2017-2018","BUF",18,76.42,18,4,77.78,87.39,-9.61,100,85.71,40,-1.73
"RYAN.MILLER","2017-2018","ANA",9,24.62,4,0,100,91.5,8.5,NA,100,100,0.34
"SCOTT.DARLING","2017-2018","CAR",16,71.42,9,2,77.78,86.78,-9,100,80,66.67,-0.81
"SCOTT.WEDGEWOOD","2017-2018","ARI",10,28.98,6,0,100,90.17,9.83,NA,100,100,0.59
"SEMYON.VARLAMOV","2017-2018","COL",12,77.15,15,2,86.67,91.07,-4.4,75,85.71,100,-0.66
"SERGEI.BOBROVSKY","2017-2018","CBJ",20,91.6,11,1,90.91,92.73,-1.82,100,75,100,-0.2
"STEVE.MASON","2017-2018","WPG",9,47.12,8,0,100,87.88,12.12,100,100,100,0.97
"THOMAS.GREISS","2017-2018","NYI",11,42.9,13,2,84.62,91.69,-7.08,100,85.71,50,-0.92
"TRISTAN.JARRY","2017-2018","PIT",7,24.35,9,1,88.89,89.56,-0.67,100,100,50,-0.06
"TUUKKA.RASK","2017-2018","BOS",13,56.75,8,1,87.5,92.62,-5.12,100,100,50,-0.41
