"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"JAKE.ALLEN","2017-2018","STL",13,12.02,7,2,71.43,79,-7.57,NA,50,80,-0.53
"JAMES.REIMER","2017-2018","FLA",10,14.4,14,2,85.71,79.07,6.64,NA,100,77.78,0.93
"JAROSLAV.HALAK","2017-2018","NYI",13,10.17,10,1,90,81.2,8.8,NA,50,100,0.88
"JEFF.GLASS","2017-2018","CHI",3,1.7,2,1,50,86.5,-36.5,NA,0,100,-0.73
"JIMMY.HOWARD","2017-2018","DET",7,10.05,5,1,80,87.6,-7.6,NA,100,66.67,-0.38
"JOHN.GIBSON","2017-2018","ANA",11,6.97,7,1,85.71,84.14,1.57,NA,75,100,0.11
"JONATHAN.BERNIER","2017-2018","COL",3,2.92,0,0,NA,NA,NA,NA,NA,NA,0
"JONATHAN.QUICK","2017-2018","L.A",11,8.83,5,0,100,73.4,26.6,NA,100,100,1.33
"JON.GILLIES","2017-2018","CGY",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JOONAS.KORPISALO","2017-2018","CBJ",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"JUUSE.SAROS","2017-2018","NSH",7,9.65,5,1,80,80.2,-0.2,NA,100,66.67,-0.01
"KARI.LEHTONEN","2017-2018","DAL",9,12.02,6,0,100,83.5,16.5,NA,100,100,0.99
"KEITH.KINKAID","2017-2018","N.J",10,13.87,5,0,100,88,12,NA,100,100,0.6
"KEN.APPLEBY","2017-2018","N.J",1,0,0,0,NA,NA,NA,NA,NA,NA,0
"LAURENT.BROSSOIT","2017-2018","EDM",7,4.82,0,0,NA,NA,NA,NA,NA,NA,0
"LOUIS.DOMINGUE","2017-2018","ARI",4,0,0,0,NA,NA,NA,NA,NA,NA,0
"MALCOLM.SUBBAN","2017-2018","VGK",5,5.67,6,1,83.33,82.5,0.83,NA,100,80,0.05
"MARC-ANDRE.FLEURY","2017-2018","VGK",5,7.27,7,0,100,86,14,NA,100,100,0.98
"MARTIN.JONES","2017-2018","S.J",8,7.73,2,1,50,74.5,-24.5,NA,NA,50,-0.49
"MATTHEW.MURRAY","2017-2018","PIT",13,0.97,0,0,NA,NA,NA,NA,NA,NA,0
"MAXIME.LAGACE","2017-2018","VGK",8,5,2,0,100,92.5,7.5,NA,100,NA,0.15
"MICHAL.NEUVIRTH","2017-2018","PHI",2,0.15,0,0,NA,NA,NA,NA,NA,NA,0
"MIKE.CONDON","2017-2018","OTT",7,5.53,3,1,66.67,71.67,-5,NA,NA,66.67,-0.15
"MIKE.SMITH","2017-2018","CGY",12,21.48,10,1,90,77.2,12.8,NA,100,85.71,1.28
"ONDREJ.PAVELEC","2017-2018","NYR",3,0,0,0,NA,NA,NA,NA,NA,NA,0
"PEKKA.RINNE","2017-2018","NSH",10,3.08,4,1,75,83.5,-8.5,NA,100,50,-0.34
"PETER.BUDAJ","2017-2018","T.B",4,0.2,0,0,NA,NA,NA,NA,NA,NA,0
"PETR.MRAZEK","2017-2018","DET",8,0,0,0,NA,NA,NA,NA,NA,NA,0
"PHILIPP.GRUBAUER","2017-2018","WSH",5,10.48,7,1,85.71,80.57,5.14,NA,100,75,0.36
"RETO.BERRA","2017-2018","ANA",3,5,3,0,100,89.67,10.33,NA,100,NA,0.31
"ROBERTO.LUONGO","2017-2018","FLA",5,0,0,0,NA,NA,NA,NA,NA,NA,0
"ROBIN.LEHNER","2017-2018","BUF",12,16.32,16,4,75,81.69,-6.69,NA,83.33,70,-1.07
"RYAN.MILLER","2017-2018","ANA",7,21.97,17,0,100,77.59,22.41,NA,100,100,3.81
"SCOTT.DARLING","2017-2018","CAR",11,14.67,9,1,88.89,85,3.89,NA,100,66.67,0.35
"SCOTT.WEDGEWOOD","2017-2018","ARI",6,17.12,15,4,73.33,76.73,-3.4,NA,80,70,-0.51
"SEMYON.VARLAMOV","2017-2018","COL",8,5.73,8,1,87.5,78.12,9.38,NA,100,85.71,0.75
"SERGEI.BOBROVSKY","2017-2018","CBJ",18,22.55,11,0,100,82.09,17.91,NA,100,100,1.97
"STEVE.MASON","2017-2018","WPG",7,2.63,2,1,50,71,-21,NA,NA,50,-0.42
"THOMAS.GREISS","2017-2018","NYI",9,4.58,3,0,100,74.33,25.67,NA,100,100,0.77
"TRISTAN.JARRY","2017-2018","PIT",3,6.97,2,1,50,83.5,-33.5,NA,0,100,-0.67
"TUUKKA.RASK","2017-2018","BOS",9,13.43,8,1,87.5,74.38,13.12,NA,100,85.71,1.05
