"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.AULD","2011-2012","OTT",7,239.45,98,9,90.82,92.76,-1.94,100,92.31,57.14,-1.9
"ALLEN.YORK","2011-2012","CBJ",5,151.62,85,8,90.59,93.91,-3.32,97.67,93.33,58.33,-2.82
"AL.MONTOYA","2011-2012","NYI",16,690.55,340,33,90.29,92.84,-2.54,97.58,87.04,77.61,-8.65
"ANDERS.LINDBACK","2011-2012","NSH",11,452.88,217,16,92.63,91.77,0.86,96,90.77,88.46,1.86
"ANDERS.NILSSON","2011-2012","NYI",1,42.22,28,4,85.71,90.54,-4.82,75,93.33,80,-1.35
"ANDREW.RAYCROFT","2011-2012","DAL",7,281.27,163,19,88.34,92.29,-3.95,93.02,97.87,60,-6.44
"ANTON.KHUDOBIN","2011-2012","BOS",1,46.25,32,1,96.88,94.38,2.5,100,83.33,100,0.8
"ANTTI.NIEMI","2011-2012","S.J",33,1528.35,726,58,92.01,92.63,-0.62,98.3,90.51,76.86,-4.5
"BEN.BISHOP","2011-2012","OTT",3,112.12,49,5,89.8,91.41,-1.61,100,82.35,81.82,-0.79
"BEN.SCRIVENS","2011-2012","TOR",6,286.4,159,12,92.45,90.55,1.9,100,90.16,84.21,3.02
"BRADEN.HOLTBY","2011-2012","WSH",3,148.92,78,4,94.87,92.41,2.46,100,100,77.78,1.92
"BRAD.THIESSEN","2011-2012","PIT",1,47.35,19,4,78.95,93.21,-14.26,100,66.67,0,-2.71
"BRENT.JOHNSON","2011-2012","PIT",12,501.72,237,25,89.45,91.63,-2.18,96.19,91.36,72.55,-5.17
"BRIAN.BOUCHER","2011-2012","CAR",5,224.35,105,10,90.48,91.78,-1.3,100,87.88,76,-1.37
"BRIAN.ELLIOTT","2011-2012","STL",18,806.32,377,22,94.16,92.91,1.25,98.84,94.44,80.33,4.72
"BRIAN.FOSTER","2011-2012","FLA",1,4.87,1,0,100,92,8,NA,100,NA,0.08
"CAM.WARD","2011-2012","CAR",34,1577.4,937,71,92.42,91.9,0.52,97.81,93.92,78.68,4.87
"CAREY.PRICE","2011-2012","MTL",30,1384.85,713,56,92.15,92.38,-0.23,98.51,91.06,78.87,-1.66
"CHRIS.MASON","2011-2012","WPG",14,521.6,213,26,87.79,91.67,-3.87,95.56,90.28,70.59,-8.25
"COREY.CRAWFORD","2011-2012","CHI",27,1196.35,554,44,92.06,92.22,-0.16,97.94,91.84,80,-0.88
"CORY.SCHNEIDER","2011-2012","VAN",19,805.98,413,28,93.22,91.61,1.61,98.21,93.2,84.69,6.66
"CRAIG.ANDERSON","2011-2012","OTT",34,1468.28,811,59,92.73,92.12,0.6,98.11,92.88,79.87,4.88
"CURTIS.MCELHINNEY","2011-2012","ARI",2,61.55,29,2,93.1,92.14,0.97,100,100,60,0.28
"CURTIS.SANFORD","2011-2012","CBJ",21,878.58,425,34,92,92.07,-0.07,97.28,94.38,75.31,-0.31
"DAN.ELLIS","2011-2012","ANA",5,196.15,91,9,90.11,92.01,-1.9,95.35,86.21,84.21,-1.73
"DEVAN.DUBNYK","2011-2012","EDM",24,1113.8,610,44,92.79,92.19,0.6,97.46,94.79,78.86,3.65
"DREW.MACINTYRE","2011-2012","BUF",1,27.52,9,1,88.89,93.67,-4.78,100,75,100,-0.43
"DUSTIN.TOKARSKI","2011-2012","T.B",1,52.62,26,2,92.31,91.65,0.65,100,81.82,100,0.17
"DWAYNE.ROLOSON","2011-2012","T.B",21,835.53,443,49,88.94,91.43,-2.49,96.34,89.44,72.53,-11.04
"EVGENI.NABOKOV","2011-2012","NYI",25,1155.9,564,46,91.84,92.15,-0.31,97.07,94.22,76.27,-1.73
"HENRIK.KARLSSON","2011-2012","CGY",5,235.7,126,13,89.68,91.91,-2.23,90.32,100,75.86,-2.81
"HENRIK.LUNDQVIST","2011-2012","NYR",29,1367.28,687,47,93.16,92.59,0.57,99.37,91.41,79.65,3.93
"ILYA.BRYZGALOV","2011-2012","PHI",26,1182.62,562,45,91.99,92.78,-0.79,97.74,91.71,76.09,-4.43
"JACOB.MARKSTROM","2011-2012","FLA",5,243.83,136,11,91.91,93.1,-1.19,98.44,89.8,78.26,-1.62
"JAMES.REIMER","2011-2012","TOR",17,690.23,382,34,91.1,92.27,-1.17,99.45,89.39,72.06,-4.46
"JAROSLAV.HALAK","2011-2012","STL",25,1159.62,516,37,92.83,92,0.83,97.83,92.86,83.05,4.28
"JASON.LABARBERA","2011-2012","ARI",11,463.5,212,22,89.62,92.63,-3,97.14,89.06,72.09,-6.37
"JEAN-SEBASTIEN.GIGUERE","2011-2012","COL",16,662.42,293,18,93.86,92.47,1.39,99.36,94.87,77.59,4.06
"JEFF.DESLAURIERS","2011-2012","ANA",3,148.52,71,5,92.96,89.46,3.49,100,94.12,80,2.48
"JHONAS.ENROTH","2011-2012","BUF",13,509.88,259,25,90.35,91.54,-1.19,99.08,91.11,73.33,-3.09
"JIMMY.HOWARD","2011-2012","DET",25,1143.88,518,45,91.31,92.07,-0.75,97.39,91.67,77.78,-3.91
"JOEY.MACDONALD","2011-2012","DET",6,268.82,104,7,93.27,92.57,0.7,100,100,61.11,0.73
"JOHAN.HEDBERG","2011-2012","N.J",19,878.77,383,28,92.69,92.37,0.32,98.33,92.56,80.49,1.21
"JONAS.GUSTAVSSON","2011-2012","TOR",22,993.23,480,45,90.62,91.4,-0.78,97.71,88.77,83.05,-3.73
"JONAS.HILLER","2011-2012","ANA",34,1641.27,739,57,92.29,92.19,0.1,95.55,92.21,85.44,0.71
"JONATHAN.BERNIER","2011-2012","L.A",9,366.9,153,15,90.2,91.88,-1.69,100,90.7,68.57,-2.58
"JONATHAN.QUICK","2011-2012","L.A",35,1564.47,715,50,93.01,92.53,0.47,98.48,92.31,80.16,3.38
"JOSE.THEODORE","2011-2012","FLA",24,1067.55,542,41,92.44,91.8,0.64,98.35,92.78,79.83,3.46
"JOSH.HARDING","2011-2012","MIN",17,642.83,373,33,91.15,91.86,-0.7,97.04,91.67,76.39,-2.62
"JUSTIN.PETERS","2011-2012","CAR",3,116.23,76,5,93.42,90.93,2.49,100,93.33,85.71,1.89
"KARI.LEHTONEN","2011-2012","DAL",27,1179.07,615,32,94.8,92.8,2,98.77,94.77,83.76,12.31
"KEVIN.POULIN","2011-2012","NYI",2,102.8,47,3,93.62,91.55,2.06,100,100,75,0.97
"LELAND.IRVING","2011-2012","CGY",7,310.95,185,18,90.27,92.27,-2,95,92.86,74.29,-3.7
"MARC-ANDRE.FLEURY","2011-2012","PIT",31,1360.6,595,52,91.26,91.62,-0.36,98.76,88.55,81.75,-2.15
"MARTIN.BIRON","2011-2012","NYR",13,574.65,252,22,91.27,92.36,-1.09,95.9,92.94,75.56,-2.75
"MARTIN.BRODEUR","2011-2012","N.J",24,1070.83,468,40,91.45,92.98,-1.53,96.76,89.51,78.21,-7.16
"MARTY.TURCO","2011-2012","BOS",4,171.08,67,9,86.57,92.15,-5.58,100,77.27,73.33,-3.74
"MATHIEU.GARON","2011-2012","T.B",25,985.77,500,46,90.8,91.81,-1.01,98.59,90.91,75.68,-5.07
"MATT.HACKETT","2011-2012","MIN",8,246.63,133,9,93.23,93.26,-0.03,98.51,93.33,76.19,-0.04
"MICHAL.NEUVIRTH","2011-2012","WSH",21,830.03,380,32,91.58,92.81,-1.23,95.93,90.67,81.03,-4.67
"MIIKKA.KIPRUSOFF","2011-2012","CGY",31,1449.87,715,49,93.15,92.82,0.33,98.51,91.08,81.82,2.37
"MIKE.MURPHY","2011-2012","CAR",2,30.48,8,0,100,88.12,11.88,100,100,100,0.95
"MIKE.SMITH","2011-2012","ARI",32,1468.65,770,54,92.99,91.72,1.26,99.09,90.74,84.88,9.72
"NIKLAS.BACKSTROM","2011-2012","MIN",24,1028.48,549,26,95.26,92.83,2.43,99.25,96.02,80,13.36
"NIKOLAI.KHABIBULIN","2011-2012","EDM",18,823.45,434,40,90.78,91.61,-0.82,98.29,90.3,77.66,-3.57
"ONDREJ.PAVELEC","2011-2012","WPG",32,1468.23,778,66,91.52,92.09,-0.57,95.66,93.98,78.92,-4.44
"PEKKA.RINNE","2011-2012","NSH",34,1524.2,783,60,92.34,93.21,-0.87,98.96,90.62,73.87,-6.82
"PETER.BUDAJ","2011-2012","MTL",11,485.18,253,21,91.7,92.43,-0.74,99.12,92.86,69.05,-1.86
"RAY.EMERY","2011-2012","CHI",18,784.4,383,41,89.3,91.36,-2.06,94.84,89.86,78.89,-7.89
"RICHARD.BACHMAN","2011-2012","DAL",12,461.2,235,20,91.49,91.83,-0.34,93.07,96.2,81.82,-0.8
"RICK.DIPIETRO","2011-2012","NYI",1,31.12,15,3,80,91,-11,100,66.67,60,-1.65
"ROBERTO.LUONGO","2011-2012","VAN",24,1046.8,502,38,92.43,92.11,0.32,97.83,92.4,80.2,1.61
"ROBIN.LEHNER","2011-2012","OTT",2,94.6,50,3,94,93.98,0.02,100,94.12,60,0.01
"RYAN.MILLER","2011-2012","BUF",32,1492.82,754,57,92.44,91.77,0.67,97.87,95.56,77.97,5.02
"SCOTT.CLEMMENSEN","2011-2012","FLA",16,641,310,23,92.58,92.01,0.57,99.24,90.52,82.54,1.78
"SEBASTIEN.CARON","2011-2012","T.B",2,54.97,23,4,82.61,92.22,-9.61,80,100,60,-2.21
"SEMYON.VARLAMOV","2011-2012","COL",28,1268.17,636,54,91.51,91.5,0.01,97.43,93.93,77.33,0.07
"SERGEI.BOBROVSKY","2011-2012","PHI",16,685.82,322,22,93.17,92.43,0.74,98.46,91.6,85.25,2.39
"STEVE.MASON","2011-2012","CBJ",20,860.45,487,43,91.17,92.77,-1.6,99.15,91.86,66.25,-7.77
"THOMAS.GREISS","2011-2012","S.J",10,446.38,210,14,93.33,93.61,-0.28,94.83,95.24,83.87,-0.58
"TIM.THOMAS","2011-2012","BOS",32,1401.58,699,56,91.99,93.23,-1.24,97.16,92.5,73.83,-8.69
"TOMAS.VOKOUN","2011-2012","WSH",24,952.87,495,40,91.92,93.07,-1.15,96.96,95.27,70.24,-5.69
"TUUKKA.RASK","2011-2012","BOS",9,396.07,177,17,90.4,92.4,-2,94.05,88.71,83.87,-3.54
"TY.CONKLIN","2011-2012","DET",13,550.9,259,23,91.12,91.22,-0.1,99.07,95.56,70.97,-0.25
