"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"ALEX.STALOCK","2013-2014","S.J",8,331.42,158,8,94.94,92.24,2.7,100,94.23,83.87,4.26
"AL.MONTOYA","2013-2014","WPG",12,478.13,206,14,93.2,92.14,1.07,97.73,93.24,84.09,2.2
"ANDERS.LINDBACK","2013-2014","T.B",10,452.45,187,11,94.12,93.28,0.84,97.8,92.54,86.21,1.57
"ANDERS.NILSSON","2013-2014","NYI",9,381.12,176,15,91.48,90.27,1.2,98.04,95.12,76.74,2.12
"ANDREW.HAMMOND","2013-2014","OTT",1,21.73,9,0,100,96,4,100,100,NA,0.36
"ANTON.KHUDOBIN","2013-2014","CAR",20,940.13,474,31,93.46,92.13,1.33,99.07,96.32,76.04,6.3
"ANTTI.NIEMI","2013-2014","S.J",35,1587.28,687,53,92.29,92.48,-0.19,98.84,92.86,74.44,-1.33
"ANTTI.RAANTA","2013-2014","CHI",9,421.38,158,12,92.41,92.78,-0.38,98.65,94.34,74.19,-0.6
"BEN.BISHOP","2013-2014","T.B",32,1421.73,660,50,92.42,93.59,-1.17,97.59,88.8,82.05,-7.69
"BEN.SCRIVENS","2013-2014","L.A/EDM",19,877.48,486,31,93.62,92.41,1.21,97.9,94.67,81.63,5.9
"BRADEN.HOLTBY","2013-2014","WSH",23,979.95,543,32,94.11,92.95,1.16,97.34,93.51,86.32,6.29
"BRIAN.ELLIOTT","2013-2014","STL",13,562.58,229,18,92.14,93.34,-1.2,95.69,93.59,77.14,-2.74
"CALVIN.HEETER","2013-2014","PHI",1,49.25,26,4,84.62,94.58,-9.96,86.67,71.43,100,-2.59
"CAM.TALBOT","2013-2014","NYR",8,387.08,187,13,93.05,91.77,1.28,98.84,94.83,79.07,2.39
"CAM.WARD","2013-2014","CAR",14,583.78,295,24,91.86,92.24,-0.38,97.96,94.51,71.93,-1.12
"CAREY.PRICE","2013-2014","MTL",37,1675.07,895,48,94.64,92.99,1.65,99.58,93.77,82.04,14.77
"CARTER.HUTTON","2013-2014","NSH",16,681.1,320,24,92.5,93.6,-1.1,98.1,93.16,71.11,-3.52
"CEDRICK.DESJARDINS","2013-2014","T.B",1,17.8,13,2,84.62,91.69,-7.08,100,100,0,-0.92
"CHAD.JOHNSON","2013-2014","BOS",9,398.65,167,7,95.81,92.43,3.38,98.72,96.36,88.24,5.64
"CONNOR.KNAPP","2013-2014","BUF",1,50.57,18,2,88.89,94.56,-5.67,80,100,NA,-1.02
"COREY.CRAWFORD","2013-2014","CHI",32,1495.62,637,47,92.62,92.66,-0.04,97.41,90.61,83.48,-0.27
"CORY.SCHNEIDER","2013-2014","N.J",21,946.85,340,23,93.24,92.59,0.64,98.11,94.87,78.12,2.18
"CRAIG.ANDERSON","2013-2014","OTT",29,1278.27,662,59,91.09,92.37,-1.28,97.04,92.35,73.44,-8.46
"CURTIS.MCELHINNEY","2013-2014","CBJ",14,539.22,243,18,92.59,94.23,-1.64,97.96,90.77,70.97,-3.99
"DAN.ELLIS","2013-2014","DAL/FLA",10,393.78,179,23,87.15,90.09,-2.94,96.05,87.04,73.47,-5.26
"DARCY.KUEMPER","2013-2014","MIN",12,578.65,268,16,94.03,94.35,-0.32,98.86,89.39,73.08,-0.87
"DEVAN.DUBNYK","2013-2014","EDM/NSH",15,628.9,295,34,88.47,92.42,-3.94,95.42,87.61,72.55,-11.63
"EDDIE.LACK","2013-2014","VAN",17,802.3,357,22,93.84,93.08,0.76,96.74,95,81.13,2.72
"EVGENI.NABOKOV","2013-2014","NYI",25,1056.92,506,46,90.91,89.8,1.11,100,94.18,76.82,5.6
"FREDERIK.ANDERSEN","2013-2014","ANA",14,586.9,320,19,94.06,92.42,1.64,100,97.5,73.77,5.26
"HENRIK.LUNDQVIST","2013-2014","NYR",34,1586.78,743,46,93.81,91.17,2.64,99.29,95.09,84.26,19.64
"ILYA.BRYZGALOV","2013-2014","EDM/MIN",13,555.93,238,21,91.18,92.56,-1.39,92.92,93.26,80.56,-3.3
"JACOB.MARKSTROM","2013-2014","FLA/VAN",9,402.13,175,18,89.71,92.11,-2.39,95.95,95.31,67.57,-4.19
"JAMES.REIMER","2013-2014","TOR",18,711.82,404,34,91.58,93.27,-1.68,97.79,82.61,85.71,-6.8
"JAROSLAV.HALAK","2013-2014","STL/WSH",28,1198.92,553,42,92.41,93.22,-0.82,97.45,90.91,78.75,-4.53
"JASON.LABARBERA","2013-2014","EDM",3,118.67,45,4,91.11,92.42,-1.31,95,93.75,77.78,-0.59
"JEAN-SEBASTIEN.GIGUERE","2013-2014","COL",6,234.6,111,11,90.09,92.95,-2.86,96.61,90.91,68.42,-3.18
"JEFF.ZATKOFF","2013-2014","PIT",9,384.45,176,14,92.05,93.62,-1.57,98.95,91.8,60,-2.77
"JHONAS.ENROTH","2013-2014","BUF",14,630.02,321,26,91.9,93.19,-1.29,97.01,90.72,78.95,-4.15
"JIMMY.HOWARD","2013-2014","DET",27,1189.75,549,40,92.71,92.93,-0.21,97.46,91.95,80.81,-1.18
"JOEY.MACDONALD","2013-2014","CGY",5,221.27,94,12,87.23,91.52,-4.29,100,88.46,57.14,-4.03
"JOHN.CURRY","2013-2014","MIN",2,58.75,36,1,97.22,94.11,3.11,100,100,75,1.12
"JOHN.GIBSON","2013-2014","ANA",2,97.63,52,4,92.31,91.19,1.12,92.31,96.15,84.62,0.58
"JONAS.GUSTAVSSON","2013-2014","DET",14,580.37,273,24,91.21,93.18,-1.97,98.77,90,63.41,-5.39
"JONAS.HILLER","2013-2014","ANA",27,1169.88,549,36,93.44,92.2,1.24,98.65,94.39,81.42,6.8
"JONATHAN.BERNIER","2013-2014","TOR",29,1298.22,715,57,92.03,93.09,-1.06,96.8,91.34,77.06,-7.61
"JONATHAN.QUICK","2013-2014","L.A",30,1348.37,496,41,91.73,92.34,-0.61,98.68,91.76,75.51,-3.03
"JONI.ORTIO","2013-2014","CGY",7,314.6,130,15,88.46,92.81,-4.35,96.72,90.24,67.86,-5.65
"JOSH.HARDING","2013-2014","MIN",17,791.23,301,19,93.69,94.39,-0.7,97.95,88.24,81.58,-2.11
"JUSTIN.PETERS","2013-2014","CAR",10,446.83,212,18,91.51,92.02,-0.51,98.88,94.52,74,-1.08
"KARI.LEHTONEN","2013-2014","DAL",34,1541.25,708,48,93.22,91.7,1.52,97.05,93.39,85.71,10.76
"KARRI.RAMO","2013-2014","CGY",18,761.58,388,34,91.24,91.98,-0.74,98.4,90.08,76.25,-2.88
"KEVIN.POULIN","2013-2014","NYI",11,501.12,257,25,90.27,90.94,-0.67,97.75,92.31,76.56,-1.72
"KRISTERS.GUDLEVSKIS","2013-2014","T.B",1,47.77,24,1,95.83,94.58,1.25,100,100,50,0.3
"MAGNUS.HELLBERG","2013-2014","NSH",1,9.73,3,0,100,96.67,3.33,100,100,NA,0.1
"MARC-ANDRE.FLEURY","2013-2014","PIT",34,1596.55,736,53,92.8,93.26,-0.46,98.11,91.9,78.15,-3.42
"MAREK.MAZANEC","2013-2014","NSH",15,661.87,312,28,91.03,93.2,-2.17,99.36,89.81,65.96,-6.78
