"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"AARON.DELL","2017-2018","S.J",9,346.85,160,11,93.12,91.19,1.93,98.65,93.75,81.58,3.09
"ALEX.STALOCK","2017-2018","MIN",7,302.2,120,8,93.33,93.77,-0.43,97.33,93.33,73.33,-0.52
"ANDERS.NILSSON","2017-2018","VAN",6,233.85,135,18,86.67,91.69,-5.02,94.55,81.13,81.48,-6.78
"ANDREI.VASILEVSKIY","2017-2018","T.B",21,959.55,458,33,92.79,93.22,-0.43,97.71,90.27,81.82,-1.96
"ANTON.FORSBERG","2017-2018","CHI",6,246.1,132,7,94.7,92.86,1.84,93.55,95.65,95.83,2.43
"ANTON.KHUDOBIN","2017-2018","BOS",7,331.4,153,12,92.16,91.86,0.3,98.55,89.66,80.77,0.46
"ANTTI.RAANTA","2017-2018","ARI",14,590.12,308,21,93.18,93.2,-0.02,96.95,92.47,82.35,-0.06
"BEN.BISHOP","2017-2018","DAL",22,987.93,474,30,93.67,92.57,1.1,96.98,89.57,92.41,5.21
"BRADEN.HOLTBY","2017-2018","WSH",21,1011.82,529,29,94.52,92.67,1.85,99.63,91.62,84.78,9.78
"BRIAN.ELLIOTT","2017-2018","PHI",18,830.58,371,34,90.84,92.56,-1.73,97.85,89.43,72.58,-6.4
"CAM.TALBOT","2017-2018","EDM",19,909.43,477,33,93.08,91.66,1.42,99.07,90.38,84.91,6.79
"CAM.WARD","2017-2018","CAR",10,460.08,218,19,91.28,91.77,-0.48,98.1,91.55,73.81,-1.05
"CAREY.PRICE","2017-2018","MTL",19,881.7,457,36,92.12,93.36,-1.24,97.93,91.1,73.91,-5.66
"CARTER.HUTTON","2017-2018","STL",10,380.47,177,12,93.22,92.67,0.55,98.81,94.03,73.08,0.98
"CHAD.JOHNSON","2017-2018","BUF",7,250.17,139,20,85.61,91.38,-5.77,96.92,93.02,51.61,-8.02
"CHARLIE.LINDGREN","2017-2018","MTL",6,284.27,143,11,92.31,91.82,0.49,100,89.74,78.12,0.7
"CONNOR.HELLEBUYCK","2017-2018","WPG",20,928.98,444,29,93.47,93.45,0.02,97.69,91.41,78.57,0.07
"COREY.CRAWFORD","2017-2018","CHI",15,670.22,374,23,93.85,92.6,1.25,97.67,92.91,86.67,4.68
"CORY.SCHNEIDER","2017-2018","N.J",19,884.08,420,34,91.9,91.83,0.07,96.11,94.44,76.92,0.3
