"Player","Season","Team","GP","TOI","SA","GA","Sv%","xSv%","dSv%","LDSv%","MDSv%","HDSv%","GSAA"
"AARON.DELL","2016-2017","S.J",9,27.27,29,6,79.31,83.66,-4.34,100,100,50,-1.26
"ALEX.STALOCK","2016-2017","MIN",1,8,6,0,100,94.83,5.17,100,100,NA,0.31
"AL.MONTOYA","2016-2017","MTL",5,19.98,12,1,91.67,88.42,3.25,100,100,66.67,0.39
"ANDERS.NILSSON","2016-2017","BUF",11,49.12,68,8,88.24,88.46,-0.22,100,90.91,76.19,-0.15
"ANDREI.VASILEVSKIY","2016-2017","T.B",28,138.17,121,15,87.6,90.95,-3.35,100,86.67,80,-4.05
"ANDREW.HAMMOND","2016-2017","OTT",1,5.13,3,1,66.67,88.67,-22,100,100,0,-0.66
"ANTHONY.STOLARZ","2016-2017","PHI",3,11.03,15,2,86.67,88.87,-2.2,100,90,75,-0.33
"ANTOINE.BIBEAU","2016-2017","TOR",1,5.68,4,2,50,88.25,-38.25,100,100,0,-1.53
"ANTON.KHUDOBIN","2016-2017","BOS",9,35.35,24,3,87.5,89.33,-1.83,100,77.78,83.33,-0.44
"ANTTI.NIEMI","2016-2017","DAL",22,79.12,54,7,87.04,89.26,-2.22,100,88,75,-1.2
"ANTTI.RAANTA","2016-2017","NYR",13,50.45,48,7,85.42,86.67,-1.25,100,95,72.73,-0.6
"BEN.BISHOP","2016-2017","T.B/L.A",18,75.25,47,6,87.23,90.19,-2.96,85.71,92.86,75,-1.39
"BRADEN.HOLTBY","2016-2017","WSH",37,180.15,101,15,85.15,88.28,-3.13,94.44,93.88,67.65,-3.16
"BRIAN.ELLIOTT","2016-2017","CGY",25,119.65,100,11,89,87.29,1.71,100,94.55,76.47,1.71
"CALVIN.PICKARD","2016-2017","COL",25,110.53,79,13,83.54,88.89,-5.34,90.91,97.67,56,-4.22
"CAM.TALBOT","2016-2017","EDM",38,139.2,136,18,86.76,87.04,-0.27,91.67,90.41,80.39,-0.37
"CAM.WARD","2016-2017","CAR",33,111.37,86,8,90.7,86.5,4.2,100,90.24,88.57,3.61
"CAREY.PRICE","2016-2017","MTL",37,183.92,143,17,88.11,88.83,-0.72,90.91,91.67,82,-1.03
"CARTER.HUTTON","2016-2017","STL",13,54.5,39,7,82.05,89.49,-7.44,100,88.89,61.54,-2.9
"CHAD.JOHNSON","2016-2017","CGY",19,93.05,70,12,82.86,87.87,-5.01,100,89.47,63.64,-3.51
"CONNOR.HELLEBUYCK","2016-2017","WPG",31,145.28,132,17,87.12,87.11,0.02,100,91.36,73.68,0.02
"COREY.CRAWFORD","2016-2017","CHI",27,101.87,100,15,85,89.16,-4.16,100,88.68,70.97,-4.16
"CORY.SCHNEIDER","2016-2017","N.J",33,129.52,109,16,85.32,87.45,-2.13,100,89.66,76.19,-2.32
"CRAIG.ANDERSON","2016-2017","OTT",20,77.67,53,8,84.91,88.6,-3.7,87.5,93.55,64.29,-1.96
"CURTIS.MCELHINNEY","2016-2017","CBJ/TOR",9,34.37,41,6,85.37,89.51,-4.15,100,88.46,72.73,-1.7
"DARCY.KUEMPER","2016-2017","MIN",6,20.93,15,1,93.33,90.33,3,100,100,66.67,0.45
"DEVAN.DUBNYK","2016-2017","MIN",34,125.83,111,13,88.29,90.36,-2.07,100,85.94,81.82,-2.3
"DUSTIN.TOKARSKI","2016-2017","ANA",1,2,2,0,100,74.5,25.5,NA,NA,100,0.51
"EDDIE.LACK","2016-2017","CAR",8,22.5,11,2,81.82,84.55,-2.73,100,75,80,-0.3
"FREDERIK.ANDERSEN","2016-2017","TOR",35,159.05,152,18,88.16,85.96,2.2,100,94.44,77.78,3.34
"HENRIK.LUNDQVIST","2016-2017","NYR",31,112.58,103,15,85.44,86.75,-1.31,100,81.63,84.62,-1.35
"JACK.CAMPBELL","2016-2017","L.A",1,2,1,0,100,96,4,100,NA,NA,0.04
"JACOB.MARKSTROM","2016-2017","VAN",9,42.58,31,6,80.65,86,-5.35,66.67,100,54.55,-1.66
"JAKE.ALLEN","2016-2017","STL",32,155.7,119,10,91.6,89.96,1.64,93.75,92.86,87.88,1.95
