Key,year,month,day_of_month,full_date,time_of_game,away_team_name,away_team_league,home_team_name,home_team_league
61,2010,04,02,04/02/2010,12:00 PM,Rays,AL,Yankees,AL
62,2010,04,02,04/02/2010,12:05 PM,Twins,AL,Pirates,NL
63,2010,04,02,04/02/2010,12:10 PM,Royals,AL,Tigers,AL
64,2010,04,02,04/02/2010,TBA,Nationals,NL,Braves,NL
65,2010,04,02,04/02/2010,TBA,Red Sox,AL,Marlins,NL
66,2010,04,03,04/03/2010,05:40 PM,Cubs,NL,Reds,NL
67,2010,04,03,04/03/2010,06:07 PM,White Sox,AL,Blue Jays,AL
68,2010,04,03,04/03/2010,06:10 PM,Phillies,NL,Mets,NL
69,2010,04,03,04/03/2010,06:40 PM,Cardinals,NL,Brewers,NL
70,2010,04,03,04/03/2010,07:10 PM,Orioles,AL,Astros,AL
71,2010,04,03,04/03/2010,08:40 PM,Dodgers,NL,Diamondbacks,NL
72,2010,04,03,04/03/2010,09:00 PM,Indians,AL,Angels,AL
73,2010,04,03,04/03/2010,09:05 PM,Rangers,AL,Athletics,AL
74,2010,04,03,04/03/2010,09:10 PM,Rockies,NL,Padres,NL
75,2010,04,03,04/03/2010,12:10 PM,Royals,AL,Tigers,AL
76,2010,04,03,04/03/2010,TBA,Nationals,NL,Braves,NL
77,2010,04,03,04/03/2010,TBA,Mariners,AL,Giants,NL
78,2010,04,03,04/03/2010,TBA,Red Sox,AL,Marlins,NL
79,2010,04,04,04/04/2010,01:10 PM,Orioles,AL,Astros,AL
80,2010,04,04,04/04/2010,02:40 PM,Dodgers,NL,Diamondbacks,NL
81,2010,04,04,04/04/2010,05:05 PM,Twins,AL,Pirates,NL
82,2010,04,04,04/04/2010,06:07 PM,White Sox,AL,Blue Jays,AL
83,2010,04,04,04/04/2010,06:40 PM,Cardinals,NL,Brewers,NL
84,2010,04,04,04/04/2010,09:05 PM,Rangers,AL,Athletics,AL
85,2010,04,04,04/04/2010,09:10 PM,Rockies,NL,Padres,NL
86,2010,04,04,04/04/2010,12:05 PM,Rays,AL,Yankees,AL
87,2010,04,04,04/04/2010,12:10 PM,Phillies,NL,Mets,NL
88,2010,04,04,04/04/2010,12:10 PM,Royals,AL,Tigers,AL
89,2010,04,04,04/04/2010,TBA,Indians,AL,Angels,AL
90,2010,04,04,04/04/2010,TBA,Nationals,NL,Braves,NL
91,2010,04,04,04/04/2010,TBA,Mariners,AL,Giants,NL
92,2010,04,05,04/05/2010,02:05 PM,Marlins,NL,Phillies,NL
93,2010,04,05,04/05/2010,02:33 PM,Mariners,AL,Twins,AL
94,2010,04,05,04/05/2010,02:35 PM,Rangers,AL,Athletics,AL
95,2010,04,05,04/05/2010,02:40 PM,Rockies,NL,Padres,NL
96,2010,04,05,04/05/2010,05:35 PM,Orioles,AL,Yankees,AL
97,2010,04,05,04/05/2010,06:05 PM,Reds,NL,Pirates,NL
98,2010,04,05,04/05/2010,06:15 PM,Diamondbacks,NL,Cardinals,NL
99,2010,04,05,04/05/2010,07:10 PM,Cubs,NL,Brewers,NL
100,2010,04,05,04/05/2010,12:05 PM,Mets,NL,Nationals,NL
101,2010,04,05,04/05/2010,TBA,Rays,AL,Red Sox,AL
102,2010,04,05,04/05/2010,TBA,Tigers,AL,White Sox,AL
103,2010,04,06,04/06/2010,03:10 PM,Braves,NL,Rockies,NL
104,2010,04,06,04/06/2010,06:05 PM,Reds,NL,Pirates,NL
105,2010,04,06,04/06/2010,06:05 PM,Orioles,AL,Yankees,AL
106,2010,04,06,04/06/2010,07:10 PM,Padres,NL,Astros,AL
107,2010,04,06,04/06/2010,07:10 PM,Cubs,NL,Brewers,NL
108,2010,04,06,04/06/2010,TBA,Athletics,AL,Angels,AL
109,2010,04,06,04/06/2010,TBA,Dodgers,NL,Giants,NL
110,2010,04,06,04/06/2010,TBA,Royals,AL,Indians,AL
111,2010,04,06,04/06/2010,TBA,Blue Jays,AL,Rangers,AL
112,2010,04,07,04/07/2010,01:10 PM,Mariners,AL,Twins,AL
113,2010,04,07,04/07/2010,01:15 PM,Diamondbacks,NL,Cardinals,NL
114,2010,04,07,04/07/2010,05:05 PM,Marlins,NL,Phillies,NL
115,2010,04,07,04/07/2010,06:05 PM,Reds,NL,Pirates,NL
116,2010,04,07,04/07/2010,06:10 PM,Padres,NL,Astros,AL
117,2010,04,07,04/07/2010,06:10 PM,Cubs,NL,Brewers,NL
118,2010,04,07,04/07/2010,07:10 PM,Braves,NL,Rockies,NL
119,2010,04,07,04/07/2010,12:05 PM,Mets,NL,Nationals,NL
120,2010,04,07,04/07/2010,12:05 PM,Orioles,AL,Yankees,AL
121,2010,04,07,04/07/2010,TBA,Athletics,AL,Angels,AL
122,2010,04,07,04/07/2010,TBA,Dodgers,NL,Giants,NL
123,2010,04,07,04/07/2010,TBA,Royals,AL,Indians,AL
124,2010,04,07,04/07/2010,TBA,Blue Jays,AL,Rangers,AL
125,2010,04,07,04/07/2010,TBA,Rays,AL,Red Sox,AL
126,2010,04,07,04/07/2010,TBA,Tigers,AL,White Sox,AL
127,2010,04,08,04/08/2010,01:10 PM,Padres,NL,Astros,AL
128,2010,04,08,04/08/2010,01:10 PM,Cubs,NL,Brewers,NL
129,2010,04,08,04/08/2010,01:10 PM,Mariners,AL,Twins,AL
130,2010,04,08,04/08/2010,01:15 PM,Diamondbacks,NL,Cardinals,NL
131,2010,04,08,04/08/2010,02:10 PM,Braves,NL,Rockies,NL
132,2010,04,08,04/08/2010,12:05 PM,Orioles,AL,Yankees,AL
133,2010,04,08,04/08/2010,12:35 PM,Mets,NL,Nationals,NL
134,2010,04,08,04/08/2010,12:35 PM,Marlins,NL,Phillies,NL
135,2010,04,08,04/08/2010,12:35 PM,Reds,NL,Pirates,NL
136,2010,04,08,04/08/2010,TBA,Athletics,AL,Angels,AL
137,2010,04,08,04/08/2010,TBA,Dodgers,NL,Giants,NL
138,2010,04,08,04/08/2010,TBA,Royals,AL,Indians,AL
139,2010,04,08,04/08/2010,TBA,Blue Jays,AL,Rangers,AL
140,2010,04,08,04/08/2010,TBA,Rays,AL,Red Sox,AL
141,2010,04,08,04/08/2010,TBA,Tigers,AL,White Sox,AL
142,2010,04,09,04/09/2010,01:20 PM,Pirates,NL,Cubs,NL
143,2010,04,09,04/09/2010,06:05 PM,Braves,NL,Nationals,NL
144,2010,04,09,04/09/2010,06:05 PM,Blue Jays,AL,Orioles,AL
145,2010,04,09,04/09/2010,06:05 PM,Reds,NL,Phillies,NL
146,2010,04,09,04/09/2010,07:10 PM,Astros,AL,Twins,AL
147,2010,04,09,04/09/2010,07:15 PM,Brewers,NL,Cardinals,NL
148,2010,04,09,04/09/2010,07:40 PM,Padres,NL,Rockies,NL
149,2010,04,09,04/09/2010,09:15 PM,Diamondbacks,NL,Giants,NL
150,2010,04,09,04/09/2010,TBA,Tigers,AL,Indians,AL
151,2010,04,09,04/09/2010,TBA,Mets,NL,Marlins,NL
152,2010,04,09,04/09/2010,TBA,Angels,AL,Rangers,AL
153,2010,04,09,04/09/2010,TBA,Mariners,AL,Royals,AL
154,2010,04,09,04/09/2010,TBA,Rays,AL,White Sox,AL
155,2010,04,10,04/10/2010,06:05 PM,Braves,NL,Nationals,NL
156,2010,04,10,04/10/2010,06:05 PM,Blue Jays,AL,Orioles,AL
157,2010,04,10,04/10/2010,06:05 PM,Reds,NL,Phillies,NL
158,2010,04,10,04/10/2010,07:10 PM,Astros,AL,Twins,AL
159,2010,04,10,04/10/2010,07:15 PM,Brewers,NL,Cardinals,NL
160,2010,04,10,04/10/2010,07:40 PM,Padres,NL,Rockies,NL
161,2010,04,10,04/10/2010,09:15 PM,Diamondbacks,NL,Giants,NL
162,2010,04,10,04/10/2010,TBA,Athletics,AL,Dodgers,NL
163,2010,04,10,04/10/2010,TBA,Tigers,AL,Indians,AL
164,2010,04,10,04/10/2010,TBA,Mets,NL,Marlins,NL
165,2010,04,10,04/10/2010,TBA,Angels,AL,Rangers,AL
166,2010,04,10,04/10/2010,TBA,Yankees,AL,Red Sox,AL
167,2010,04,10,04/10/2010,TBA,Mariners,AL,Royals,AL
168,2010,04,10,04/10/2010,TBA,Rays,AL,White Sox,AL
169,2010,04,11,04/11/2010,02:10 PM,Padres,NL,Rockies,NL
170,2010,04,11,04/11/2010,02:45 PM,Diamondbacks,NL,Giants,NL
171,2010,04,11,04/11/2010,06:05 PM,Blue Jays,AL,Orioles,AL
172,2010,04,11,04/11/2010,06:05 PM,Reds,NL,Phillies,NL
173,2010,04,11,04/11/2010,07:05 PM,Pirates,NL,Cubs,NL
174,2010,04,11,04/11/2010,12:05 PM,Braves,NL,Nationals,NL
175,2010,04,11,04/11/2010,12:10 PM,Astros,AL,Twins,AL
176,2010,04,11,04/11/2010,12:15 PM,Brewers,NL,Cardinals,NL
177,2010,04,11,04/11/2010,TBA,Athletics,AL,Dodgers,NL
178,2010,04,11,04/11/2010,TBA,Tigers,AL,Indians,AL
179,2010,04,11,04/11/2010,TBA,Mets,NL,Marlins,NL
180,2010,04,11,04/11/2010,TBA,Angels,AL,Rangers,AL
181,2010,04,11,04/11/2010,TBA,Yankees,AL,Red Sox,AL
182,2010,04,11,04/11/2010,TBA,Mariners,AL,Royals,AL
183,2010,04,11,04/11/2010,TBA,Rays,AL,White Sox,AL
184,2010,04,12,04/12/2010,01:20 PM,Pirates,NL,Cubs,NL
185,2010,04,12,04/12/2010,05:40 PM,Cardinals,NL,Reds,NL
186,2010,04,12,04/12/2010,06:05 PM,Rockies,NL,Nationals,NL
187,2010,04,12,04/12/2010,07:10 PM,White Sox,AL,Twins,AL
188,2010,04,12,04/12/2010,09:10 PM,Giants,NL,Padres,NL
189,2010,04,12,04/12/2010,TBA,Tigers,AL,Indians,AL
190,2010,04,12,04/12/2010,TBA,Yankees,AL,Red Sox,AL
191,2010,04,12,04/12/2010,TBA,Angels,AL,Royals,AL
192,2010,04,13,04/13/2010,01:20 PM,Braves,NL,Cubs,NL
193,2010,04,13,04/13/2010,05:40 PM,Cardinals,NL,Reds,NL
194,2010,04,13,04/13/2010,06:05 PM,Rockies,NL,Nationals,NL
195,2010,04,13,04/13/2010,06:10 PM,Brewers,NL,Mets,NL
196,2010,04,13,04/13/2010,06:10 PM,Yankees,AL,Tigers,AL
197,2010,04,13,04/13/2010,07:10 PM,Rangers,AL,Astros,AL
198,2010,04,13,04/13/2010,07:10 PM,White Sox,AL,Twins,AL
199,2010,04,13,04/13/2010,09:10 PM,Athletics,AL,Mariners,AL
200,2010,04,13,04/13/2010,09:10 PM,Giants,NL,Padres,NL
201,2010,04,13,04/13/2010,TBA,Diamondbacks,NL,Dodgers,NL
202,2010,04,13,04/13/2010,TBA,Blue Jays,AL,Indians,AL
203,2010,04,13,04/13/2010,TBA,Pirates,NL,Marlins,NL
204,2010,04,13,04/13/2010,TBA,Phillies,NL,Rays,AL
205,2010,04,13,04/13/2010,TBA,Orioles,AL,Red Sox,AL
206,2010,04,13,04/13/2010,TBA,Angels,AL,Royals,AL
207,2010,04,14,04/14/2010,01:10 PM,White Sox,AL,Twins,AL
208,2010,04,14,04/14/2010,06:10 PM,Rangers,AL,Astros,AL
209,2010,04,14,04/14/2010,06:10 PM,Brewers,NL,Mets,NL
210,2010,04,14,04/14/2010,07:40 PM,Giants,NL,Padres,NL
211,2010,04,14,04/14/2010,08:10 PM,Athletics,AL,Mariners,AL
212,2010,04,14,04/14/2010,12:05 PM,Rockies,NL,Nationals,NL
213,2010,04,14,04/14/2010,12:10 PM,Cardinals,NL,Reds,NL
214,2010,04,14,04/14/2010,12:10 PM,Yankees,AL,Tigers,AL
215,2010,04,14,04/14/2010,TBA,Braves,NL,Cubs,NL
216,2010,04,14,04/14/2010,TBA,Diamondbacks,NL,Dodgers,NL
217,2010,04,14,04/14/2010,TBA,Blue Jays,AL,Indians,AL
218,2010,04,14,04/14/2010,TBA,Pirates,NL,Marlins,NL
219,2010,04,14,04/14/2010,TBA,Phillies,NL,Rays,AL
220,2010,04,14,04/14/2010,TBA,Orioles,AL,Red Sox,AL
221,2010,04,14,04/14/2010,TBA,Angels,AL,Royals,AL
222,2010,04,15,04/15/2010,01:10 PM,Rangers,AL,Astros,AL
223,2010,04,15,04/15/2010,01:10 PM,White Sox,AL,Twins,AL
224,2010,04,15,04/15/2010,03:10 PM,Athletics,AL,Mariners,AL
225,2010,04,15,04/15/2010,03:10 PM,Giants,NL,Padres,NL
226,2010,04,15,04/15/2010,12:10 PM,Brewers,NL,Mets,NL
227,2010,04,15,04/15/2010,12:10 PM,Cardinals,NL,Reds,NL
228,2010,04,15,04/15/2010,12:10 PM,Yankees,AL,Tigers,AL
229,2010,04,15,04/15/2010,12:35 PM,Rockies,NL,Nationals,NL
230,2010,04,15,04/15/2010,TBA,Braves,NL,Cubs,NL
231,2010,04,15,04/15/2010,TBA,Diamondbacks,NL,Dodgers,NL
232,2010,04,15,04/15/2010,TBA,Blue Jays,AL,Indians,AL
233,2010,04,15,04/15/2010,TBA,Pirates,NL,Marlins,NL
234,2010,04,15,04/15/2010,TBA,Phillies,NL,Rays,AL
235,2010,04,15,04/15/2010,TBA,Orioles,AL,Red Sox,AL
236,2010,04,15,04/15/2010,TBA,Angels,AL,Royals,AL
237,2010,04,16,04/16/2010,05:35 PM,Marlins,NL,Yankees,AL
238,2010,04,16,04/16/2010,06:05 PM,Rockies,NL,Pirates,NL
239,2010,04,16,04/16/2010,06:07 PM,Royals,AL,Blue Jays,AL
240,2010,04,16,04/16/2010,06:10 PM,Nationals,NL,Mets,NL
241,2010,04,16,04/16/2010,06:40 PM,Reds,NL,Brewers,NL
242,2010,04,16,04/16/2010,07:05 PM,Cardinals,NL,Cubs,NL
243,2010,04,16,04/16/2010,09:05 PM,White Sox,AL,Athletics,AL
244,2010,04,16,04/16/2010,09:10 PM,Astros,AL,Mariners,AL
245,2010,04,16,04/16/2010,09:10 PM,Dodgers,NL,Padres,NL
246,2010,04,16,04/16/2010,TBA,Phillies,NL,Braves,NL
247,2010,04,16,04/16/2010,TBA,Rangers,AL,Rays,AL
248,2010,04,16,04/16/2010,TBA,Orioles,AL,Red Sox,AL
249,2010,04,17,04/17/2010,05:35 PM,Marlins,NL,Yankees,AL
250,2010,04,17,04/17/2010,06:05 PM,Rockies,NL,Pirates,NL
251,2010,04,17,04/17/2010,06:07 PM,Royals,AL,Blue Jays,AL
252,2010,04,17,04/17/2010,06:10 PM,Nationals,NL,Mets,NL
253,2010,04,17,04/17/2010,06:10 PM,Orioles,AL,Tigers,AL
254,2010,04,17,04/17/2010,06:40 PM,Reds,NL,Brewers,NL
255,2010,04,17,04/17/2010,07:05 PM,Cardinals,NL,Cubs,NL
256,2010,04,17,04/17/2010,08:40 PM,Giants,NL,Diamondbacks,NL
257,2010,04,17,04/17/2010,09:05 PM,White Sox,AL,Athletics,AL
258,2010,04,17,04/17/2010,09:10 PM,Astros,AL,Mariners,AL
259,2010,04,17,04/17/2010,09:10 PM,Dodgers,NL,Padres,NL
260,2010,04,17,04/17/2010,TBA,Red Sox,AL,Angels,AL
261,2010,04,17,04/17/2010,TBA,Phillies,NL,Braves,NL
262,2010,04,17,04/17/2010,TBA,Rangers,AL,Rays,AL
263,2010,04,17,04/17/2010,TBA,Indians,AL,Twins,AL
264,2010,04,18,04/18/2010,01:20 PM,Cardinals,NL,Cubs,NL
265,2010,04,18,04/18/2010,02:35 PM,White Sox,AL,Athletics,AL
266,2010,04,18,04/18/2010,03:07 PM,Royals,AL,Blue Jays,AL
267,2010,04,18,04/18/2010,06:10 PM,Nationals,NL,Mets,NL
268,2010,04,18,04/18/2010,06:10 PM,Orioles,AL,Tigers,AL
269,2010,04,18,04/18/2010,08:40 PM,Giants,NL,Diamondbacks,NL
270,2010,04,18,04/18/2010,09:10 PM,Astros,AL,Mariners,AL
271,2010,04,18,04/18/2010,09:10 PM,Dodgers,NL,Padres,NL
272,2010,04,18,04/18/2010,11:35 AM,Rockies,NL,Pirates,NL
273,2010,04,18,04/18/2010,12:40 PM,Reds,NL,Brewers,NL
274,2010,04,18,04/18/2010,TBA,Red Sox,AL,Angels,AL
275,2010,04,18,04/18/2010,TBA,Phillies,NL,Braves,NL
276,2010,04,18,04/18/2010,TBA,Rangers,AL,Rays,AL
277,2010,04,18,04/18/2010,TBA,Indians,AL,Twins,AL
278,2010,04,19,04/19/2010,02:40 PM,Astros,AL,Mariners,AL
279,2010,04,19,04/19/2010,05:35 PM,Blue Jays,AL,Yankees,AL
280,2010,04,19,04/19/2010,06:05 PM,Pirates,NL,Phillies,NL
281,2010,04,19,04/19/2010,07:10 PM,Marlins,NL,Brewers,NL
282,2010,04,19,04/19/2010,08:40 PM,Giants,NL,Diamondbacks,NL
283,2010,04,19,04/19/2010,12:10 PM,Orioles,AL,Tigers,AL
284,2010,04,19,04/19/2010,TBA,Red Sox,AL,Angels,AL
285,2010,04,19,04/19/2010,TBA,Mets,NL,Braves,NL
286,2010,04,20,04/20/2010,06:05 PM,Indians,AL,Orioles,AL
287,2010,04,20,04/20/2010,06:05 PM,Pirates,NL,Phillies,NL
288,2010,04,20,04/20/2010,06:05 PM,Blue Jays,AL,Yankees,AL
289,2010,04,20,04/20/2010,06:10 PM,Royals,AL,Tigers,AL
290,2010,04,20,04/20/2010,07:10 PM,Marlins,NL,Brewers,NL
291,2010,04,20,04/20/2010,07:15 PM,Reds,NL,Cardinals,NL
292,2010,04,20,04/20/2010,07:40 PM,Cubs,NL,Rockies,NL
293,2010,04,20,04/20/2010,08:40 PM,Padres,NL,Diamondbacks,NL
294,2010,04,20,04/20/2010,09:05 PM,Red Sox,AL,Athletics,AL
295,2010,04,20,04/20/2010,TBA,Giants,NL,Angels,AL
296,2010,04,20,04/20/2010,TBA,Mets,NL,Braves,NL
297,2010,04,20,04/20/2010,TBA,Nationals,NL,Dodgers,NL
298,2010,04,20,04/20/2010,TBA,Mariners,AL,Rangers,AL
299,2010,04,20,04/20/2010,TBA,Twins,AL,Rays,AL
300,2010,04,20,04/20/2010,TBA,Astros,AL,White Sox,AL
301,2010,04,21,04/21/2010,01:15 PM,Reds,NL,Cardinals,NL
302,2010,04,21,04/21/2010,03:05 PM,Pirates,NL,Phillies,NL
303,2010,04,21,04/21/2010,06:05 PM,Indians,AL,Orioles,AL
304,2010,04,21,04/21/2010,06:10 PM,Marlins,NL,Brewers,NL
305,2010,04,21,04/21/2010,07:10 PM,Padres,NL,Diamondbacks,NL
306,2010,04,21,04/21/2010,07:10 PM,Cubs,NL,Rockies,NL
307,2010,04,21,04/21/2010,08:05 PM,Red Sox,AL,Athletics,AL
308,2010,04,21,04/21/2010,12:05 PM,Blue Jays,AL,Yankees,AL
309,2010,04,21,04/21/2010,12:10 PM,Royals,AL,Tigers,AL
310,2010,04,21,04/21/2010,TBA,Giants,NL,Angels,AL
311,2010,04,21,04/21/2010,TBA,Mets,NL,Braves,NL
312,2010,04,21,04/21/2010,TBA,Nationals,NL,Dodgers,NL
313,2010,04,21,04/21/2010,TBA,Mariners,AL,Rangers,AL
314,2010,04,21,04/21/2010,TBA,Twins,AL,Rays,AL
315,2010,04,21,04/21/2010,TBA,Astros,AL,White Sox,AL
316,2010,04,22,04/22/2010,01:10 PM,Marlins,NL,Brewers,NL
317,2010,04,22,04/22/2010,01:15 PM,Reds,NL,Cardinals,NL
318,2010,04,22,04/22/2010,02:10 PM,Cubs,NL,Rockies,NL
319,2010,04,22,04/22/2010,03:05 PM,Red Sox,AL,Athletics,AL
320,2010,04,22,04/22/2010,03:10 PM,Padres,NL,Diamondbacks,NL
321,2010,04,22,04/22/2010,12:05 PM,Indians,AL,Orioles,AL
322,2010,04,22,04/22/2010,12:05 PM,Blue Jays,AL,Yankees,AL
323,2010,04,22,04/22/2010,12:10 PM,Royals,AL,Tigers,AL
324,2010,04,22,04/22/2010,12:35 PM,Pirates,NL,Phillies,NL
325,2010,04,22,04/22/2010,TBA,Giants,NL,Angels,AL
326,2010,04,22,04/22/2010,TBA,Mets,NL,Braves,NL
327,2010,04,22,04/22/2010,TBA,Nationals,NL,Dodgers,NL
328,2010,04,22,04/22/2010,TBA,Mariners,AL,Rangers,AL
329,2010,04,22,04/22/2010,TBA,Twins,AL,Rays,AL
330,2010,04,22,04/22/2010,TBA,Astros,AL,White Sox,AL
331,2010,04,23,04/23/2010,05:40 PM,Braves,NL,Reds,NL
332,2010,04,23,04/23/2010,06:05 PM,Indians,AL,Orioles,AL
333,2010,04,23,04/23/2010,06:05 PM,Twins,AL,Yankees,AL
334,2010,04,23,04/23/2010,07:10 PM,Angels,AL,Astros,AL
335,2010,04,23,04/23/2010,07:40 PM,Padres,NL,Rockies,NL
336,2010,04,23,04/23/2010,TBA,Marlins,NL,Dodgers,NL
337,2010,04,23,04/23/2010,TBA,Nationals,NL,Giants,NL
338,2010,04,23,04/23/2010,TBA,Athletics,AL,Rangers,AL
339,2010,04,23,04/23/2010,TBA,Mariners,AL,White Sox,AL
340,2010,04,24,04/24/2010,05:35 PM,Twins,AL,Yankees,AL
341,2010,04,24,04/24/2010,05:40 PM,Braves,NL,Reds,NL
342,2010,04,24,04/24/2010,06:05 PM,Rays,AL,Orioles,AL
343,2010,04,24,04/24/2010,06:05 PM,Diamondbacks,NL,Phillies,NL
344,2010,04,24,04/24/2010,06:05 PM,Tigers,AL,Pirates,NL
345,2010,04,24,04/24/2010,06:07 PM,Red Sox,AL,Blue Jays,AL
346,2010,04,24,04/24/2010,07:10 PM,Angels,AL,Astros,AL
347,2010,04,24,04/24/2010,07:15 PM,Mets,NL,Cardinals,NL
348,2010,04,24,04/24/2010,07:40 PM,Padres,NL,Rockies,NL
349,2010,04,24,04/24/2010,TBA,Marlins,NL,Dodgers,NL
350,2010,04,24,04/24/2010,TBA,Nationals,NL,Giants,NL
351,2010,04,24,04/24/2010,TBA,Cubs,NL,Indians,AL
352,2010,04,24,04/24/2010,TBA,Athletics,AL,Rangers,AL
353,2010,04,24,04/24/2010,TBA,Brewers,NL,Royals,AL
354,2010,04,24,04/24/2010,TBA,Mariners,AL,White Sox,AL
355,2010,04,25,04/25/2010,01:10 PM,Angels,AL,Astros,AL
356,2010,04,25,04/25/2010,02:10 PM,Padres,NL,Rockies,NL
357,2010,04,25,04/25/2010,05:35 PM,Twins,AL,Yankees,AL
358,2010,04,25,04/25/2010,05:40 PM,Braves,NL,Reds,NL
359,2010,04,25,04/25/2010,06:05 PM,Rays,AL,Orioles,AL
360,2010,04,25,04/25/2010,06:05 PM,Diamondbacks,NL,Phillies,NL
361,2010,04,25,04/25/2010,06:05 PM,Tigers,AL,Pirates,NL
362,2010,04,25,04/25/2010,06:07 PM,Red Sox,AL,Blue Jays,AL
363,2010,04,25,04/25/2010,07:15 PM,Mets,NL,Cardinals,NL
364,2010,04,25,04/25/2010,TBA,Marlins,NL,Dodgers,NL
365,2010,04,25,04/25/2010,TBA,Nationals,NL,Giants,NL
366,2010,04,25,04/25/2010,TBA,Cubs,NL,Indians,AL
367,2010,04,25,04/25/2010,TBA,Athletics,AL,Rangers,AL
368,2010,04,25,04/25/2010,TBA,Brewers,NL,Royals,AL
