Key,year,month,day_of_month,full_date,time_of_game,away_team_name,away_team_league,home_team_name,home_team_league
94,2012,04,05,04/05/2012,02:35 PM,Rangers,AL,Athletics,AL
95,2012,04,05,04/05/2012,02:40 PM,Rockies,NL,Padres,NL
96,2012,04,05,04/05/2012,05:35 PM,Orioles,AL,Yankees,AL
97,2012,04,05,04/05/2012,06:05 PM,Reds,NL,Pirates,NL
98,2012,04,05,04/05/2012,06:15 PM,Diamondbacks,NL,Cardinals,NL
99,2012,04,05,04/05/2012,07:10 PM,Cubs,NL,Brewers,NL
100,2012,04,05,04/05/2012,12:05 PM,Mets,NL,Nationals,NL
101,2012,04,05,04/05/2012,TBA,Rays,AL,Red Sox,AL
102,2012,04,05,04/05/2012,TBA,Tigers,AL,White Sox,AL
103,2012,04,06,04/06/2012,03:10 PM,Braves,NL,Rockies,NL
104,2012,04,06,04/06/2012,06:05 PM,Reds,NL,Pirates,NL
105,2012,04,06,04/06/2012,06:05 PM,Orioles,AL,Yankees,AL
106,2012,04,06,04/06/2012,07:10 PM,Padres,NL,Astros,AL
107,2012,04,06,04/06/2012,07:10 PM,Cubs,NL,Brewers,NL
108,2012,04,06,04/06/2012,TBA,Athletics,AL,Angels,AL
109,2012,04,06,04/06/2012,TBA,Dodgers,NL,Giants,NL
110,2012,04,06,04/06/2012,TBA,Royals,AL,Indians,AL
111,2012,04,06,04/06/2012,TBA,Blue Jays,AL,Rangers,AL
112,2012,04,07,04/07/2012,01:10 PM,Mariners,AL,Twins,AL
113,2012,04,07,04/07/2012,01:15 PM,Diamondbacks,NL,Cardinals,NL
114,2012,04,07,04/07/2012,05:05 PM,Marlins,NL,Phillies,NL
115,2012,04,07,04/07/2012,06:05 PM,Reds,NL,Pirates,NL
116,2012,04,07,04/07/2012,06:10 PM,Padres,NL,Astros,AL
117,2012,04,07,04/07/2012,06:10 PM,Cubs,NL,Brewers,NL
118,2012,04,07,04/07/2012,07:10 PM,Braves,NL,Rockies,NL
119,2012,04,07,04/07/2012,12:05 PM,Mets,NL,Nationals,NL
120,2012,04,07,04/07/2012,12:05 PM,Orioles,AL,Yankees,AL
121,2012,04,07,04/07/2012,TBA,Athletics,AL,Angels,AL
122,2012,04,07,04/07/2012,TBA,Dodgers,NL,Giants,NL
123,2012,04,07,04/07/2012,TBA,Royals,AL,Indians,AL
124,2012,04,07,04/07/2012,TBA,Blue Jays,AL,Rangers,AL
125,2012,04,07,04/07/2012,TBA,Rays,AL,Red Sox,AL
126,2012,04,07,04/07/2012,TBA,Tigers,AL,White Sox,AL
127,2012,04,08,04/08/2012,01:10 PM,Padres,NL,Astros,AL
128,2012,04,08,04/08/2012,01:10 PM,Cubs,NL,Brewers,NL
129,2012,04,08,04/08/2012,01:10 PM,Mariners,AL,Twins,AL
130,2012,04,08,04/08/2012,01:15 PM,Diamondbacks,NL,Cardinals,NL
131,2012,04,08,04/08/2012,02:10 PM,Braves,NL,Rockies,NL
132,2012,04,08,04/08/2012,12:05 PM,Orioles,AL,Yankees,AL
133,2012,04,08,04/08/2012,12:35 PM,Mets,NL,Nationals,NL
134,2012,04,08,04/08/2012,12:35 PM,Marlins,NL,Phillies,NL
135,2012,04,08,04/08/2012,12:35 PM,Reds,NL,Pirates,NL
136,2012,04,08,04/08/2012,TBA,Athletics,AL,Angels,AL
137,2012,04,08,04/08/2012,TBA,Dodgers,NL,Giants,NL
138,2012,04,08,04/08/2012,TBA,Royals,AL,Indians,AL
139,2012,04,08,04/08/2012,TBA,Blue Jays,AL,Rangers,AL
140,2012,04,08,04/08/2012,TBA,Rays,AL,Red Sox,AL
141,2012,04,08,04/08/2012,TBA,Tigers,AL,White Sox,AL
142,2012,04,09,04/09/2012,01:20 PM,Pirates,NL,Cubs,NL
143,2012,04,09,04/09/2012,06:05 PM,Braves,NL,Nationals,NL
144,2012,04,09,04/09/2012,06:05 PM,Blue Jays,AL,Orioles,AL
145,2012,04,09,04/09/2012,06:05 PM,Reds,NL,Phillies,NL
146,2012,04,09,04/09/2012,07:10 PM,Astros,AL,Twins,AL
147,2012,04,09,04/09/2012,07:15 PM,Brewers,NL,Cardinals,NL
148,2012,04,09,04/09/2012,07:40 PM,Padres,NL,Rockies,NL
149,2012,04,09,04/09/2012,09:15 PM,Diamondbacks,NL,Giants,NL
150,2012,04,09,04/09/2012,TBA,Tigers,AL,Indians,AL
151,2012,04,09,04/09/2012,TBA,Mets,NL,Marlins,NL
152,2012,04,09,04/09/2012,TBA,Angels,AL,Rangers,AL
153,2012,04,09,04/09/2012,TBA,Mariners,AL,Royals,AL
154,2012,04,09,04/09/2012,TBA,Rays,AL,White Sox,AL
155,2012,04,10,04/10/2012,06:05 PM,Braves,NL,Nationals,NL
156,2012,04,10,04/10/2012,06:05 PM,Blue Jays,AL,Orioles,AL
157,2012,04,10,04/10/2012,06:05 PM,Reds,NL,Phillies,NL
158,2012,04,10,04/10/2012,07:10 PM,Astros,AL,Twins,AL
159,2012,04,10,04/10/2012,07:15 PM,Brewers,NL,Cardinals,NL
160,2012,04,10,04/10/2012,07:40 PM,Padres,NL,Rockies,NL
161,2012,04,10,04/10/2012,09:15 PM,Diamondbacks,NL,Giants,NL
162,2012,04,10,04/10/2012,TBA,Athletics,AL,Dodgers,NL
163,2012,04,10,04/10/2012,TBA,Tigers,AL,Indians,AL
164,2012,04,10,04/10/2012,TBA,Mets,NL,Marlins,NL
165,2012,04,10,04/10/2012,TBA,Angels,AL,Rangers,AL
166,2012,04,10,04/10/2012,TBA,Yankees,AL,Red Sox,AL
167,2012,04,10,04/10/2012,TBA,Mariners,AL,Royals,AL
168,2012,04,10,04/10/2012,TBA,Rays,AL,White Sox,AL
169,2012,04,11,04/11/2012,02:10 PM,Padres,NL,Rockies,NL
170,2012,04,11,04/11/2012,02:45 PM,Diamondbacks,NL,Giants,NL
171,2012,04,11,04/11/2012,06:05 PM,Blue Jays,AL,Orioles,AL
172,2012,04,11,04/11/2012,06:05 PM,Reds,NL,Phillies,NL
173,2012,04,11,04/11/2012,07:05 PM,Pirates,NL,Cubs,NL
174,2012,04,11,04/11/2012,12:05 PM,Braves,NL,Nationals,NL
175,2012,04,11,04/11/2012,12:10 PM,Astros,AL,Twins,AL
176,2012,04,11,04/11/2012,12:15 PM,Brewers,NL,Cardinals,NL
177,2012,04,11,04/11/2012,TBA,Athletics,AL,Dodgers,NL
178,2012,04,11,04/11/2012,TBA,Tigers,AL,Indians,AL
179,2012,04,11,04/11/2012,TBA,Mets,NL,Marlins,NL
180,2012,04,11,04/11/2012,TBA,Angels,AL,Rangers,AL
181,2012,04,11,04/11/2012,TBA,Yankees,AL,Red Sox,AL
182,2012,04,11,04/11/2012,TBA,Mariners,AL,Royals,AL
183,2012,04,11,04/11/2012,TBA,Rays,AL,White Sox,AL
184,2012,04,12,04/12/2012,01:20 PM,Pirates,NL,Cubs,NL
185,2012,04,12,04/12/2012,05:40 PM,Cardinals,NL,Reds,NL
186,2012,04,12,04/12/2012,06:05 PM,Rockies,NL,Nationals,NL
187,2012,04,12,04/12/2012,07:10 PM,White Sox,AL,Twins,AL
188,2012,04,12,04/12/2012,09:10 PM,Giants,NL,Padres,NL
189,2012,04,12,04/12/2012,TBA,Tigers,AL,Indians,AL
190,2012,04,12,04/12/2012,TBA,Yankees,AL,Red Sox,AL
191,2012,04,12,04/12/2012,TBA,Angels,AL,Royals,AL
192,2012,04,13,04/13/2012,01:20 PM,Braves,NL,Cubs,NL
193,2012,04,13,04/13/2012,05:40 PM,Cardinals,NL,Reds,NL
194,2012,04,13,04/13/2012,06:05 PM,Rockies,NL,Nationals,NL
195,2012,04,13,04/13/2012,06:10 PM,Brewers,NL,Mets,NL
196,2012,04,13,04/13/2012,06:10 PM,Yankees,AL,Tigers,AL
197,2012,04,13,04/13/2012,07:10 PM,Rangers,AL,Astros,AL
198,2012,04,13,04/13/2012,07:10 PM,White Sox,AL,Twins,AL
199,2012,04,13,04/13/2012,09:10 PM,Athletics,AL,Mariners,AL
200,2012,04,13,04/13/2012,09:10 PM,Giants,NL,Padres,NL
201,2012,04,13,04/13/2012,TBA,Diamondbacks,NL,Dodgers,NL
202,2012,04,13,04/13/2012,TBA,Blue Jays,AL,Indians,AL
203,2012,04,13,04/13/2012,TBA,Pirates,NL,Marlins,NL
204,2012,04,13,04/13/2012,TBA,Phillies,NL,Rays,AL
205,2012,04,13,04/13/2012,TBA,Orioles,AL,Red Sox,AL
206,2012,04,13,04/13/2012,TBA,Angels,AL,Royals,AL
207,2012,04,14,04/14/2012,01:10 PM,White Sox,AL,Twins,AL
208,2012,04,14,04/14/2012,06:10 PM,Rangers,AL,Astros,AL
209,2012,04,14,04/14/2012,06:10 PM,Brewers,NL,Mets,NL
210,2012,04,14,04/14/2012,07:40 PM,Giants,NL,Padres,NL
211,2012,04,14,04/14/2012,08:10 PM,Athletics,AL,Mariners,AL
212,2012,04,14,04/14/2012,12:05 PM,Rockies,NL,Nationals,NL
213,2012,04,14,04/14/2012,12:10 PM,Cardinals,NL,Reds,NL
214,2012,04,14,04/14/2012,12:10 PM,Yankees,AL,Tigers,AL
215,2012,04,14,04/14/2012,TBA,Braves,NL,Cubs,NL
216,2012,04,14,04/14/2012,TBA,Diamondbacks,NL,Dodgers,NL
217,2012,04,14,04/14/2012,TBA,Blue Jays,AL,Indians,AL
218,2012,04,14,04/14/2012,TBA,Pirates,NL,Marlins,NL
219,2012,04,14,04/14/2012,TBA,Phillies,NL,Rays,AL
220,2012,04,14,04/14/2012,TBA,Orioles,AL,Red Sox,AL
221,2012,04,14,04/14/2012,TBA,Angels,AL,Royals,AL
222,2012,04,15,04/15/2012,01:10 PM,Rangers,AL,Astros,AL
223,2012,04,15,04/15/2012,01:10 PM,White Sox,AL,Twins,AL
224,2012,04,15,04/15/2012,03:10 PM,Athletics,AL,Mariners,AL
225,2012,04,15,04/15/2012,03:10 PM,Giants,NL,Padres,NL
226,2012,04,15,04/15/2012,12:10 PM,Brewers,NL,Mets,NL
227,2012,04,15,04/15/2012,12:10 PM,Cardinals,NL,Reds,NL
228,2012,04,15,04/15/2012,12:10 PM,Yankees,AL,Tigers,AL
229,2012,04,15,04/15/2012,12:35 PM,Rockies,NL,Nationals,NL
230,2012,04,15,04/15/2012,TBA,Braves,NL,Cubs,NL
231,2012,04,15,04/15/2012,TBA,Diamondbacks,NL,Dodgers,NL
232,2012,04,15,04/15/2012,TBA,Blue Jays,AL,Indians,AL
233,2012,04,15,04/15/2012,TBA,Pirates,NL,Marlins,NL
234,2012,04,15,04/15/2012,TBA,Phillies,NL,Rays,AL
235,2012,04,15,04/15/2012,TBA,Orioles,AL,Red Sox,AL
236,2012,04,15,04/15/2012,TBA,Angels,AL,Royals,AL
237,2012,04,16,04/16/2012,05:35 PM,Marlins,NL,Yankees,AL
238,2012,04,16,04/16/2012,06:05 PM,Rockies,NL,Pirates,NL
239,2012,04,16,04/16/2012,06:07 PM,Royals,AL,Blue Jays,AL
240,2012,04,16,04/16/2012,06:10 PM,Nationals,NL,Mets,NL
241,2012,04,16,04/16/2012,06:40 PM,Reds,NL,Brewers,NL
242,2012,04,16,04/16/2012,07:05 PM,Cardinals,NL,Cubs,NL
243,2012,04,16,04/16/2012,09:05 PM,White Sox,AL,Athletics,AL
244,2012,04,16,04/16/2012,09:10 PM,Astros,AL,Mariners,AL
245,2012,04,16,04/16/2012,09:10 PM,Dodgers,NL,Padres,NL
246,2012,04,16,04/16/2012,TBA,Phillies,NL,Braves,NL
247,2012,04,16,04/16/2012,TBA,Rangers,AL,Rays,AL
248,2012,04,16,04/16/2012,TBA,Orioles,AL,Red Sox,AL
249,2012,04,17,04/17/2012,05:35 PM,Marlins,NL,Yankees,AL
250,2012,04,17,04/17/2012,06:05 PM,Rockies,NL,Pirates,NL
251,2012,04,17,04/17/2012,06:07 PM,Royals,AL,Blue Jays,AL
252,2012,04,17,04/17/2012,06:10 PM,Nationals,NL,Mets,NL
253,2012,04,17,04/17/2012,06:10 PM,Orioles,AL,Tigers,AL
254,2012,04,17,04/17/2012,06:40 PM,Reds,NL,Brewers,NL
255,2012,04,17,04/17/2012,07:05 PM,Cardinals,NL,Cubs,NL
256,2012,04,17,04/17/2012,08:40 PM,Giants,NL,Diamondbacks,NL
257,2012,04,17,04/17/2012,09:05 PM,White Sox,AL,Athletics,AL
258,2012,04,17,04/17/2012,09:10 PM,Astros,AL,Mariners,AL
259,2012,04,17,04/17/2012,09:10 PM,Dodgers,NL,Padres,NL
260,2012,04,17,04/17/2012,TBA,Red Sox,AL,Angels,AL
261,2012,04,17,04/17/2012,TBA,Phillies,NL,Braves,NL
262,2012,04,17,04/17/2012,TBA,Rangers,AL,Rays,AL
263,2012,04,17,04/17/2012,TBA,Indians,AL,Twins,AL
264,2012,04,18,04/18/2012,01:20 PM,Cardinals,NL,Cubs,NL
265,2012,04,18,04/18/2012,02:35 PM,White Sox,AL,Athletics,AL
266,2012,04,18,04/18/2012,03:07 PM,Royals,AL,Blue Jays,AL
267,2012,04,18,04/18/2012,06:10 PM,Nationals,NL,Mets,NL
268,2012,04,18,04/18/2012,06:10 PM,Orioles,AL,Tigers,AL
269,2012,04,18,04/18/2012,08:40 PM,Giants,NL,Diamondbacks,NL
270,2012,04,18,04/18/2012,09:10 PM,Astros,AL,Mariners,AL
271,2012,04,18,04/18/2012,09:10 PM,Dodgers,NL,Padres,NL
272,2012,04,18,04/18/2012,11:35 AM,Rockies,NL,Pirates,NL
273,2012,04,18,04/18/2012,12:40 PM,Reds,NL,Brewers,NL
274,2012,04,18,04/18/2012,TBA,Red Sox,AL,Angels,AL
275,2012,04,18,04/18/2012,TBA,Phillies,NL,Braves,NL
276,2012,04,18,04/18/2012,TBA,Rangers,AL,Rays,AL
277,2012,04,18,04/18/2012,TBA,Indians,AL,Twins,AL
278,2012,04,19,04/19/2012,02:40 PM,Astros,AL,Mariners,AL
279,2012,04,19,04/19/2012,05:35 PM,Blue Jays,AL,Yankees,AL
280,2012,04,19,04/19/2012,06:05 PM,Pirates,NL,Phillies,NL
281,2012,04,19,04/19/2012,07:10 PM,Marlins,NL,Brewers,NL
282,2012,04,19,04/19/2012,08:40 PM,Giants,NL,Diamondbacks,NL
283,2012,04,19,04/19/2012,12:10 PM,Orioles,AL,Tigers,AL
284,2012,04,19,04/19/2012,TBA,Red Sox,AL,Angels,AL
285,2012,04,19,04/19/2012,TBA,Mets,NL,Braves,NL
286,2012,04,20,04/20/2012,06:05 PM,Indians,AL,Orioles,AL
287,2012,04,20,04/20/2012,06:05 PM,Pirates,NL,Phillies,NL
288,2012,04,20,04/20/2012,06:05 PM,Blue Jays,AL,Yankees,AL
289,2012,04,20,04/20/2012,06:10 PM,Royals,AL,Tigers,AL
290,2012,04,20,04/20/2012,07:10 PM,Marlins,NL,Brewers,NL
291,2012,04,20,04/20/2012,07:15 PM,Reds,NL,Cardinals,NL
292,2012,04,20,04/20/2012,07:40 PM,Cubs,NL,Rockies,NL
293,2012,04,20,04/20/2012,08:40 PM,Padres,NL,Diamondbacks,NL
294,2012,04,20,04/20/2012,09:05 PM,Red Sox,AL,Athletics,AL
295,2012,04,20,04/20/2012,TBA,Giants,NL,Angels,AL
296,2012,04,20,04/20/2012,TBA,Mets,NL,Braves,NL
297,2012,04,20,04/20/2012,TBA,Nationals,NL,Dodgers,NL
298,2012,04,20,04/20/2012,TBA,Mariners,AL,Rangers,AL
299,2012,04,20,04/20/2012,TBA,Twins,AL,Rays,AL
300,2012,04,20,04/20/2012,TBA,Astros,AL,White Sox,AL
301,2012,04,21,04/21/2012,01:15 PM,Reds,NL,Cardinals,NL
302,2012,04,21,04/21/2012,03:05 PM,Pirates,NL,Phillies,NL
303,2012,04,21,04/21/2012,06:05 PM,Indians,AL,Orioles,AL
304,2012,04,21,04/21/2012,06:10 PM,Marlins,NL,Brewers,NL
305,2012,04,21,04/21/2012,07:10 PM,Padres,NL,Diamondbacks,NL
306,2012,04,21,04/21/2012,07:10 PM,Cubs,NL,Rockies,NL
307,2012,04,21,04/21/2012,08:05 PM,Red Sox,AL,Athletics,AL
308,2012,04,21,04/21/2012,12:05 PM,Blue Jays,AL,Yankees,AL
309,2012,04,21,04/21/2012,12:10 PM,Royals,AL,Tigers,AL
310,2012,04,21,04/21/2012,TBA,Giants,NL,Angels,AL
311,2012,04,21,04/21/2012,TBA,Mets,NL,Braves,NL
312,2012,04,21,04/21/2012,TBA,Nationals,NL,Dodgers,NL
313,2012,04,21,04/21/2012,TBA,Mariners,AL,Rangers,AL
314,2012,04,21,04/21/2012,TBA,Twins,AL,Rays,AL
315,2012,04,21,04/21/2012,TBA,Astros,AL,White Sox,AL
316,2012,04,22,04/22/2012,01:10 PM,Marlins,NL,Brewers,NL
317,2012,04,22,04/22/2012,01:15 PM,Reds,NL,Cardinals,NL
318,2012,04,22,04/22/2012,02:10 PM,Cubs,NL,Rockies,NL
319,2012,04,22,04/22/2012,03:05 PM,Red Sox,AL,Athletics,AL
320,2012,04,22,04/22/2012,03:10 PM,Padres,NL,Diamondbacks,NL
321,2012,04,22,04/22/2012,12:05 PM,Indians,AL,Orioles,AL
322,2012,04,22,04/22/2012,12:05 PM,Blue Jays,AL,Yankees,AL
323,2012,04,22,04/22/2012,12:10 PM,Royals,AL,Tigers,AL
324,2012,04,22,04/22/2012,12:35 PM,Pirates,NL,Phillies,NL
325,2012,04,22,04/22/2012,TBA,Giants,NL,Angels,AL
326,2012,04,22,04/22/2012,TBA,Mets,NL,Braves,NL
327,2012,04,22,04/22/2012,TBA,Nationals,NL,Dodgers,NL
328,2012,04,22,04/22/2012,TBA,Mariners,AL,Rangers,AL
329,2012,04,22,04/22/2012,TBA,Twins,AL,Rays,AL
330,2012,04,22,04/22/2012,TBA,Astros,AL,White Sox,AL
331,2012,04,23,04/23/2012,05:40 PM,Braves,NL,Reds,NL
332,2012,04,23,04/23/2012,06:05 PM,Indians,AL,Orioles,AL
333,2012,04,23,04/23/2012,06:05 PM,Twins,AL,Yankees,AL
334,2012,04,23,04/23/2012,07:10 PM,Angels,AL,Astros,AL
335,2012,04,23,04/23/2012,07:40 PM,Padres,NL,Rockies,NL
336,2012,04,23,04/23/2012,TBA,Marlins,NL,Dodgers,NL
337,2012,04,23,04/23/2012,TBA,Nationals,NL,Giants,NL
338,2012,04,23,04/23/2012,TBA,Athletics,AL,Rangers,AL
339,2012,04,23,04/23/2012,TBA,Mariners,AL,White Sox,AL
340,2012,04,24,04/24/2012,05:35 PM,Twins,AL,Yankees,AL
341,2012,04,24,04/24/2012,05:40 PM,Braves,NL,Reds,NL
342,2012,04,24,04/24/2012,06:05 PM,Rays,AL,Orioles,AL
343,2012,04,24,04/24/2012,06:05 PM,Diamondbacks,NL,Phillies,NL
344,2012,04,24,04/24/2012,06:05 PM,Tigers,AL,Pirates,NL
345,2012,04,24,04/24/2012,06:07 PM,Red Sox,AL,Blue Jays,AL
346,2012,04,24,04/24/2012,07:10 PM,Angels,AL,Astros,AL
347,2012,04,24,04/24/2012,07:15 PM,Mets,NL,Cardinals,NL
348,2012,04,24,04/24/2012,07:40 PM,Padres,NL,Rockies,NL
349,2012,04,24,04/24/2012,TBA,Marlins,NL,Dodgers,NL
350,2012,04,24,04/24/2012,TBA,Nationals,NL,Giants,NL
351,2012,04,24,04/24/2012,TBA,Cubs,NL,Indians,AL
352,2012,04,24,04/24/2012,TBA,Athletics,AL,Rangers,AL
353,2012,04,24,04/24/2012,TBA,Brewers,NL,Royals,AL
354,2012,04,24,04/24/2012,TBA,Mariners,AL,White Sox,AL
355,2012,04,25,04/25/2012,01:10 PM,Angels,AL,Astros,AL
356,2012,04,25,04/25/2012,02:10 PM,Padres,NL,Rockies,NL
357,2012,04,25,04/25/2012,05:35 PM,Twins,AL,Yankees,AL
358,2012,04,25,04/25/2012,05:40 PM,Braves,NL,Reds,NL
359,2012,04,25,04/25/2012,06:05 PM,Rays,AL,Orioles,AL
360,2012,04,25,04/25/2012,06:05 PM,Diamondbacks,NL,Phillies,NL
361,2012,04,25,04/25/2012,06:05 PM,Tigers,AL,Pirates,NL
362,2012,04,25,04/25/2012,06:07 PM,Red Sox,AL,Blue Jays,AL
363,2012,04,25,04/25/2012,07:15 PM,Mets,NL,Cardinals,NL
364,2012,04,25,04/25/2012,TBA,Marlins,NL,Dodgers,NL
365,2012,04,25,04/25/2012,TBA,Nationals,NL,Giants,NL
366,2012,04,25,04/25/2012,TBA,Cubs,NL,Indians,AL
367,2012,04,25,04/25/2012,TBA,Athletics,AL,Rangers,AL
368,2012,04,25,04/25/2012,TBA,Brewers,NL,Royals,AL
