Key,year,month,day_of_month,full_date,time_of_game,away_team_name,away_team_league,home_team_name,home_team_league
39,2014,03,31,03/31/2014,TBA,White Sox,AL,Royals,AL
40,2014,04,01,04/01/2014,03:05 PM,Angels,AL,Athletics,AL
41,2014,04,01,04/01/2014,03:10 PM,Indians,AL,Mariners,AL
42,2014,04,01,04/01/2014,03:10 PM,Nationals,NL,Reds,NL
43,2014,04,01,04/01/2014,07:30 PM,Giants,NL,Dodgers,NL
44,2014,04,01,04/01/2014,12:05 PM,Twins,AL,Orioles,AL
45,2014,04,01,04/01/2014,12:07 PM,Yankees,AL,Blue Jays,AL
46,2014,04,01,04/01/2014,12:10 PM,Cardinals,NL,Mets,NL
47,2014,04,01,04/01/2014,12:10 PM,Pirates,NL,Tigers,AL
48,2014,04,01,04/01/2014,TBA,Cubs,NL,Marlins,NL
49,2014,04,01,04/01/2014,TBA,Astros,AL,Rangers,AL
50,2014,04,01,04/01/2014,TBA,Red Sox,AL,Rays,AL
51,2014,04,01,04/01/2014,TBA,White Sox,AL,Royals,AL
52,2014,04,02,04/02/2014,01:10 PM,Cardinals,NL,Brewers,NL
53,2014,04,02,04/02/2014,03:10 PM,Cubs,NL,Reds,NL
54,2014,04,02,04/02/2014,06:07 PM,White Sox,AL,Blue Jays,AL
55,2014,04,02,04/02/2014,06:10 PM,Phillies,NL,Mets,NL
56,2014,04,02,04/02/2014,07:10 PM,Orioles,AL,Astros,AL
57,2014,04,02,04/02/2014,08:40 PM,Dodgers,NL,Diamondbacks,NL
58,2014,04,02,04/02/2014,09:00 PM,Indians,AL,Angels,AL
59,2014,04,02,04/02/2014,09:05 PM,Rangers,AL,Athletics,AL
60,2014,04,02,04/02/2014,09:10 PM,Rockies,NL,Padres,NL
61,2014,04,02,04/02/2014,12:00 PM,Rays,AL,Yankees,AL
62,2014,04,02,04/02/2014,12:05 PM,Twins,AL,Pirates,NL
63,2014,04,02,04/02/2014,12:10 PM,Royals,AL,Tigers,AL
64,2014,04,02,04/02/2014,TBA,Nationals,NL,Braves,NL
65,2014,04,02,04/02/2014,TBA,Red Sox,AL,Marlins,NL
66,2014,04,03,04/03/2014,05:40 PM,Cubs,NL,Reds,NL
67,2014,04,03,04/03/2014,06:07 PM,White Sox,AL,Blue Jays,AL
68,2014,04,03,04/03/2014,06:10 PM,Phillies,NL,Mets,NL
69,2014,04,03,04/03/2014,06:40 PM,Cardinals,NL,Brewers,NL
70,2014,04,03,04/03/2014,07:10 PM,Orioles,AL,Astros,AL
71,2014,04,03,04/03/2014,08:40 PM,Dodgers,NL,Diamondbacks,NL
72,2014,04,03,04/03/2014,09:00 PM,Indians,AL,Angels,AL
73,2014,04,03,04/03/2014,09:05 PM,Rangers,AL,Athletics,AL
74,2014,04,03,04/03/2014,09:10 PM,Rockies,NL,Padres,NL
75,2014,04,03,04/03/2014,12:10 PM,Royals,AL,Tigers,AL
76,2014,04,03,04/03/2014,TBA,Nationals,NL,Braves,NL
77,2014,04,03,04/03/2014,TBA,Mariners,AL,Giants,NL
78,2014,04,03,04/03/2014,TBA,Red Sox,AL,Marlins,NL
79,2014,04,04,04/04/2014,01:10 PM,Orioles,AL,Astros,AL
80,2014,04,04,04/04/2014,02:40 PM,Dodgers,NL,Diamondbacks,NL
81,2014,04,04,04/04/2014,05:05 PM,Twins,AL,Pirates,NL
82,2014,04,04,04/04/2014,06:07 PM,White Sox,AL,Blue Jays,AL
83,2014,04,04,04/04/2014,06:40 PM,Cardinals,NL,Brewers,NL
84,2014,04,04,04/04/2014,09:05 PM,Rangers,AL,Athletics,AL
85,2014,04,04,04/04/2014,09:10 PM,Rockies,NL,Padres,NL
86,2014,04,04,04/04/2014,12:05 PM,Rays,AL,Yankees,AL
87,2014,04,04,04/04/2014,12:10 PM,Phillies,NL,Mets,NL
88,2014,04,04,04/04/2014,12:10 PM,Royals,AL,Tigers,AL
89,2014,04,04,04/04/2014,TBA,Indians,AL,Angels,AL
90,2014,04,04,04/04/2014,TBA,Nationals,NL,Braves,NL
91,2014,04,04,04/04/2014,TBA,Mariners,AL,Giants,NL
92,2014,04,05,04/05/2014,02:05 PM,Marlins,NL,Phillies,NL
93,2014,04,05,04/05/2014,02:33 PM,Mariners,AL,Twins,AL
94,2014,04,05,04/05/2014,02:35 PM,Rangers,AL,Athletics,AL
95,2014,04,05,04/05/2014,02:40 PM,Rockies,NL,Padres,NL
96,2014,04,05,04/05/2014,05:35 PM,Orioles,AL,Yankees,AL
97,2014,04,05,04/05/2014,06:05 PM,Reds,NL,Pirates,NL
98,2014,04,05,04/05/2014,06:15 PM,Diamondbacks,NL,Cardinals,NL
99,2014,04,05,04/05/2014,07:10 PM,Cubs,NL,Brewers,NL
100,2014,04,05,04/05/2014,12:05 PM,Mets,NL,Nationals,NL
101,2014,04,05,04/05/2014,TBA,Rays,AL,Red Sox,AL
102,2014,04,05,04/05/2014,TBA,Tigers,AL,White Sox,AL
103,2014,04,06,04/06/2014,03:10 PM,Braves,NL,Rockies,NL
104,2014,04,06,04/06/2014,06:05 PM,Reds,NL,Pirates,NL
105,2014,04,06,04/06/2014,06:05 PM,Orioles,AL,Yankees,AL
106,2014,04,06,04/06/2014,07:10 PM,Padres,NL,Astros,AL
107,2014,04,06,04/06/2014,07:10 PM,Cubs,NL,Brewers,NL
108,2014,04,06,04/06/2014,TBA,Athletics,AL,Angels,AL
109,2014,04,06,04/06/2014,TBA,Dodgers,NL,Giants,NL
110,2014,04,06,04/06/2014,TBA,Royals,AL,Indians,AL
111,2014,04,06,04/06/2014,TBA,Blue Jays,AL,Rangers,AL
112,2014,04,07,04/07/2014,01:10 PM,Mariners,AL,Twins,AL
113,2014,04,07,04/07/2014,01:15 PM,Diamondbacks,NL,Cardinals,NL
114,2014,04,07,04/07/2014,05:05 PM,Marlins,NL,Phillies,NL
115,2014,04,07,04/07/2014,06:05 PM,Reds,NL,Pirates,NL
116,2014,04,07,04/07/2014,06:10 PM,Padres,NL,Astros,AL
117,2014,04,07,04/07/2014,06:10 PM,Cubs,NL,Brewers,NL
118,2014,04,07,04/07/2014,07:10 PM,Braves,NL,Rockies,NL
119,2014,04,07,04/07/2014,12:05 PM,Mets,NL,Nationals,NL
120,2014,04,07,04/07/2014,12:05 PM,Orioles,AL,Yankees,AL
121,2014,04,07,04/07/2014,TBA,Athletics,AL,Angels,AL
122,2014,04,07,04/07/2014,TBA,Dodgers,NL,Giants,NL
123,2014,04,07,04/07/2014,TBA,Royals,AL,Indians,AL
124,2014,04,07,04/07/2014,TBA,Blue Jays,AL,Rangers,AL
125,2014,04,07,04/07/2014,TBA,Rays,AL,Red Sox,AL
126,2014,04,07,04/07/2014,TBA,Tigers,AL,White Sox,AL
127,2014,04,08,04/08/2014,01:10 PM,Padres,NL,Astros,AL
128,2014,04,08,04/08/2014,01:10 PM,Cubs,NL,Brewers,NL
129,2014,04,08,04/08/2014,01:10 PM,Mariners,AL,Twins,AL
130,2014,04,08,04/08/2014,01:15 PM,Diamondbacks,NL,Cardinals,NL
131,2014,04,08,04/08/2014,02:10 PM,Braves,NL,Rockies,NL
132,2014,04,08,04/08/2014,12:05 PM,Orioles,AL,Yankees,AL
133,2014,04,08,04/08/2014,12:35 PM,Mets,NL,Nationals,NL
134,2014,04,08,04/08/2014,12:35 PM,Marlins,NL,Phillies,NL
135,2014,04,08,04/08/2014,12:35 PM,Reds,NL,Pirates,NL
136,2014,04,08,04/08/2014,TBA,Athletics,AL,Angels,AL
137,2014,04,08,04/08/2014,TBA,Dodgers,NL,Giants,NL
138,2014,04,08,04/08/2014,TBA,Royals,AL,Indians,AL
139,2014,04,08,04/08/2014,TBA,Blue Jays,AL,Rangers,AL
140,2014,04,08,04/08/2014,TBA,Rays,AL,Red Sox,AL
141,2014,04,08,04/08/2014,TBA,Tigers,AL,White Sox,AL
142,2014,04,09,04/09/2014,01:20 PM,Pirates,NL,Cubs,NL
143,2014,04,09,04/09/2014,06:05 PM,Braves,NL,Nationals,NL
144,2014,04,09,04/09/2014,06:05 PM,Blue Jays,AL,Orioles,AL
145,2014,04,09,04/09/2014,06:05 PM,Reds,NL,Phillies,NL
146,2014,04,09,04/09/2014,07:10 PM,Astros,AL,Twins,AL
147,2014,04,09,04/09/2014,07:15 PM,Brewers,NL,Cardinals,NL
148,2014,04,09,04/09/2014,07:40 PM,Padres,NL,Rockies,NL
149,2014,04,09,04/09/2014,09:15 PM,Diamondbacks,NL,Giants,NL
150,2014,04,09,04/09/2014,TBA,Tigers,AL,Indians,AL
151,2014,04,09,04/09/2014,TBA,Mets,NL,Marlins,NL
152,2014,04,09,04/09/2014,TBA,Angels,AL,Rangers,AL
153,2014,04,09,04/09/2014,TBA,Mariners,AL,Royals,AL
154,2014,04,09,04/09/2014,TBA,Rays,AL,White Sox,AL
155,2014,04,10,04/10/2014,06:05 PM,Braves,NL,Nationals,NL
156,2014,04,10,04/10/2014,06:05 PM,Blue Jays,AL,Orioles,AL
157,2014,04,10,04/10/2014,06:05 PM,Reds,NL,Phillies,NL
158,2014,04,10,04/10/2014,07:10 PM,Astros,AL,Twins,AL
159,2014,04,10,04/10/2014,07:15 PM,Brewers,NL,Cardinals,NL
160,2014,04,10,04/10/2014,07:40 PM,Padres,NL,Rockies,NL
161,2014,04,10,04/10/2014,09:15 PM,Diamondbacks,NL,Giants,NL
162,2014,04,10,04/10/2014,TBA,Athletics,AL,Dodgers,NL
163,2014,04,10,04/10/2014,TBA,Tigers,AL,Indians,AL
164,2014,04,10,04/10/2014,TBA,Mets,NL,Marlins,NL
165,2014,04,10,04/10/2014,TBA,Angels,AL,Rangers,AL
166,2014,04,10,04/10/2014,TBA,Yankees,AL,Red Sox,AL
167,2014,04,10,04/10/2014,TBA,Mariners,AL,Royals,AL
168,2014,04,10,04/10/2014,TBA,Rays,AL,White Sox,AL
169,2014,04,11,04/11/2014,02:10 PM,Padres,NL,Rockies,NL
170,2014,04,11,04/11/2014,02:45 PM,Diamondbacks,NL,Giants,NL
171,2014,04,11,04/11/2014,06:05 PM,Blue Jays,AL,Orioles,AL
172,2014,04,11,04/11/2014,06:05 PM,Reds,NL,Phillies,NL
173,2014,04,11,04/11/2014,07:05 PM,Pirates,NL,Cubs,NL
174,2014,04,11,04/11/2014,12:05 PM,Braves,NL,Nationals,NL
175,2014,04,11,04/11/2014,12:10 PM,Astros,AL,Twins,AL
176,2014,04,11,04/11/2014,12:15 PM,Brewers,NL,Cardinals,NL
177,2014,04,11,04/11/2014,TBA,Athletics,AL,Dodgers,NL
178,2014,04,11,04/11/2014,TBA,Tigers,AL,Indians,AL
179,2014,04,11,04/11/2014,TBA,Mets,NL,Marlins,NL
180,2014,04,11,04/11/2014,TBA,Angels,AL,Rangers,AL
181,2014,04,11,04/11/2014,TBA,Yankees,AL,Red Sox,AL
182,2014,04,11,04/11/2014,TBA,Mariners,AL,Royals,AL
183,2014,04,11,04/11/2014,TBA,Rays,AL,White Sox,AL
184,2014,04,12,04/12/2014,01:20 PM,Pirates,NL,Cubs,NL
185,2014,04,12,04/12/2014,05:40 PM,Cardinals,NL,Reds,NL
186,2014,04,12,04/12/2014,06:05 PM,Rockies,NL,Nationals,NL
187,2014,04,12,04/12/2014,07:10 PM,White Sox,AL,Twins,AL
188,2014,04,12,04/12/2014,09:10 PM,Giants,NL,Padres,NL
189,2014,04,12,04/12/2014,TBA,Tigers,AL,Indians,AL
190,2014,04,12,04/12/2014,TBA,Yankees,AL,Red Sox,AL
191,2014,04,12,04/12/2014,TBA,Angels,AL,Royals,AL
192,2014,04,13,04/13/2014,01:20 PM,Braves,NL,Cubs,NL
193,2014,04,13,04/13/2014,05:40 PM,Cardinals,NL,Reds,NL
194,2014,04,13,04/13/2014,06:05 PM,Rockies,NL,Nationals,NL
195,2014,04,13,04/13/2014,06:10 PM,Brewers,NL,Mets,NL
196,2014,04,13,04/13/2014,06:10 PM,Yankees,AL,Tigers,AL
197,2014,04,13,04/13/2014,07:10 PM,Rangers,AL,Astros,AL
198,2014,04,13,04/13/2014,07:10 PM,White Sox,AL,Twins,AL
199,2014,04,13,04/13/2014,09:10 PM,Athletics,AL,Mariners,AL
200,2014,04,13,04/13/2014,09:10 PM,Giants,NL,Padres,NL
201,2014,04,13,04/13/2014,TBA,Diamondbacks,NL,Dodgers,NL
202,2014,04,13,04/13/2014,TBA,Blue Jays,AL,Indians,AL
203,2014,04,13,04/13/2014,TBA,Pirates,NL,Marlins,NL
204,2014,04,13,04/13/2014,TBA,Phillies,NL,Rays,AL
205,2014,04,13,04/13/2014,TBA,Orioles,AL,Red Sox,AL
206,2014,04,13,04/13/2014,TBA,Angels,AL,Royals,AL
207,2014,04,14,04/14/2014,01:10 PM,White Sox,AL,Twins,AL
208,2014,04,14,04/14/2014,06:10 PM,Rangers,AL,Astros,AL
209,2014,04,14,04/14/2014,06:10 PM,Brewers,NL,Mets,NL
210,2014,04,14,04/14/2014,07:40 PM,Giants,NL,Padres,NL
211,2014,04,14,04/14/2014,08:10 PM,Athletics,AL,Mariners,AL
212,2014,04,14,04/14/2014,12:05 PM,Rockies,NL,Nationals,NL
213,2014,04,14,04/14/2014,12:10 PM,Cardinals,NL,Reds,NL
214,2014,04,14,04/14/2014,12:10 PM,Yankees,AL,Tigers,AL
215,2014,04,14,04/14/2014,TBA,Braves,NL,Cubs,NL
216,2014,04,14,04/14/2014,TBA,Diamondbacks,NL,Dodgers,NL
217,2014,04,14,04/14/2014,TBA,Blue Jays,AL,Indians,AL
218,2014,04,14,04/14/2014,TBA,Pirates,NL,Marlins,NL
219,2014,04,14,04/14/2014,TBA,Phillies,NL,Rays,AL
220,2014,04,14,04/14/2014,TBA,Orioles,AL,Red Sox,AL
221,2014,04,14,04/14/2014,TBA,Angels,AL,Royals,AL
222,2014,04,15,04/15/2014,01:10 PM,Rangers,AL,Astros,AL
223,2014,04,15,04/15/2014,01:10 PM,White Sox,AL,Twins,AL
224,2014,04,15,04/15/2014,03:10 PM,Athletics,AL,Mariners,AL
225,2014,04,15,04/15/2014,03:10 PM,Giants,NL,Padres,NL
226,2014,04,15,04/15/2014,12:10 PM,Brewers,NL,Mets,NL
227,2014,04,15,04/15/2014,12:10 PM,Cardinals,NL,Reds,NL
228,2014,04,15,04/15/2014,12:10 PM,Yankees,AL,Tigers,AL
229,2014,04,15,04/15/2014,12:35 PM,Rockies,NL,Nationals,NL
230,2014,04,15,04/15/2014,TBA,Braves,NL,Cubs,NL
231,2014,04,15,04/15/2014,TBA,Diamondbacks,NL,Dodgers,NL
232,2014,04,15,04/15/2014,TBA,Blue Jays,AL,Indians,AL
233,2014,04,15,04/15/2014,TBA,Pirates,NL,Marlins,NL
234,2014,04,15,04/15/2014,TBA,Phillies,NL,Rays,AL
235,2014,04,15,04/15/2014,TBA,Orioles,AL,Red Sox,AL
236,2014,04,15,04/15/2014,TBA,Angels,AL,Royals,AL
237,2014,04,16,04/16/2014,05:35 PM,Marlins,NL,Yankees,AL
238,2014,04,16,04/16/2014,06:05 PM,Rockies,NL,Pirates,NL
239,2014,04,16,04/16/2014,06:07 PM,Royals,AL,Blue Jays,AL
240,2014,04,16,04/16/2014,06:10 PM,Nationals,NL,Mets,NL
241,2014,04,16,04/16/2014,06:40 PM,Reds,NL,Brewers,NL
242,2014,04,16,04/16/2014,07:05 PM,Cardinals,NL,Cubs,NL
243,2014,04,16,04/16/2014,09:05 PM,White Sox,AL,Athletics,AL
244,2014,04,16,04/16/2014,09:10 PM,Astros,AL,Mariners,AL
245,2014,04,16,04/16/2014,09:10 PM,Dodgers,NL,Padres,NL
246,2014,04,16,04/16/2014,TBA,Phillies,NL,Braves,NL
247,2014,04,16,04/16/2014,TBA,Rangers,AL,Rays,AL
248,2014,04,16,04/16/2014,TBA,Orioles,AL,Red Sox,AL
249,2014,04,17,04/17/2014,05:35 PM,Marlins,NL,Yankees,AL
250,2014,04,17,04/17/2014,06:05 PM,Rockies,NL,Pirates,NL
251,2014,04,17,04/17/2014,06:07 PM,Royals,AL,Blue Jays,AL
252,2014,04,17,04/17/2014,06:10 PM,Nationals,NL,Mets,NL
253,2014,04,17,04/17/2014,06:10 PM,Orioles,AL,Tigers,AL
254,2014,04,17,04/17/2014,06:40 PM,Reds,NL,Brewers,NL
255,2014,04,17,04/17/2014,07:05 PM,Cardinals,NL,Cubs,NL
256,2014,04,17,04/17/2014,08:40 PM,Giants,NL,Diamondbacks,NL
257,2014,04,17,04/17/2014,09:05 PM,White Sox,AL,Athletics,AL
258,2014,04,17,04/17/2014,09:10 PM,Astros,AL,Mariners,AL
259,2014,04,17,04/17/2014,09:10 PM,Dodgers,NL,Padres,NL
260,2014,04,17,04/17/2014,TBA,Red Sox,AL,Angels,AL
261,2014,04,17,04/17/2014,TBA,Phillies,NL,Braves,NL
262,2014,04,17,04/17/2014,TBA,Rangers,AL,Rays,AL
263,2014,04,17,04/17/2014,TBA,Indians,AL,Twins,AL
264,2014,04,18,04/18/2014,01:20 PM,Cardinals,NL,Cubs,NL
265,2014,04,18,04/18/2014,02:35 PM,White Sox,AL,Athletics,AL
266,2014,04,18,04/18/2014,03:07 PM,Royals,AL,Blue Jays,AL
267,2014,04,18,04/18/2014,06:10 PM,Nationals,NL,Mets,NL
268,2014,04,18,04/18/2014,06:10 PM,Orioles,AL,Tigers,AL
269,2014,04,18,04/18/2014,08:40 PM,Giants,NL,Diamondbacks,NL
270,2014,04,18,04/18/2014,09:10 PM,Astros,AL,Mariners,AL
271,2014,04,18,04/18/2014,09:10 PM,Dodgers,NL,Padres,NL
272,2014,04,18,04/18/2014,11:35 AM,Rockies,NL,Pirates,NL
273,2014,04,18,04/18/2014,12:40 PM,Reds,NL,Brewers,NL
274,2014,04,18,04/18/2014,TBA,Red Sox,AL,Angels,AL
275,2014,04,18,04/18/2014,TBA,Phillies,NL,Braves,NL
276,2014,04,18,04/18/2014,TBA,Rangers,AL,Rays,AL
277,2014,04,18,04/18/2014,TBA,Indians,AL,Twins,AL
278,2014,04,19,04/19/2014,02:40 PM,Astros,AL,Mariners,AL
279,2014,04,19,04/19/2014,05:35 PM,Blue Jays,AL,Yankees,AL
280,2014,04,19,04/19/2014,06:05 PM,Pirates,NL,Phillies,NL
281,2014,04,19,04/19/2014,07:10 PM,Marlins,NL,Brewers,NL
282,2014,04,19,04/19/2014,08:40 PM,Giants,NL,Diamondbacks,NL
283,2014,04,19,04/19/2014,12:10 PM,Orioles,AL,Tigers,AL
284,2014,04,19,04/19/2014,TBA,Red Sox,AL,Angels,AL
285,2014,04,19,04/19/2014,TBA,Mets,NL,Braves,NL
286,2014,04,20,04/20/2014,06:05 PM,Indians,AL,Orioles,AL
287,2014,04,20,04/20/2014,06:05 PM,Pirates,NL,Phillies,NL
288,2014,04,20,04/20/2014,06:05 PM,Blue Jays,AL,Yankees,AL
289,2014,04,20,04/20/2014,06:10 PM,Royals,AL,Tigers,AL
290,2014,04,20,04/20/2014,07:10 PM,Marlins,NL,Brewers,NL
291,2014,04,20,04/20/2014,07:15 PM,Reds,NL,Cardinals,NL
292,2014,04,20,04/20/2014,07:40 PM,Cubs,NL,Rockies,NL
293,2014,04,20,04/20/2014,08:40 PM,Padres,NL,Diamondbacks,NL
294,2014,04,20,04/20/2014,09:05 PM,Red Sox,AL,Athletics,AL
295,2014,04,20,04/20/2014,TBA,Giants,NL,Angels,AL
296,2014,04,20,04/20/2014,TBA,Mets,NL,Braves,NL
297,2014,04,20,04/20/2014,TBA,Nationals,NL,Dodgers,NL
298,2014,04,20,04/20/2014,TBA,Mariners,AL,Rangers,AL
299,2014,04,20,04/20/2014,TBA,Twins,AL,Rays,AL
300,2014,04,20,04/20/2014,TBA,Astros,AL,White Sox,AL
301,2014,04,21,04/21/2014,01:15 PM,Reds,NL,Cardinals,NL
302,2014,04,21,04/21/2014,03:05 PM,Pirates,NL,Phillies,NL
303,2014,04,21,04/21/2014,06:05 PM,Indians,AL,Orioles,AL
304,2014,04,21,04/21/2014,06:10 PM,Marlins,NL,Brewers,NL
305,2014,04,21,04/21/2014,07:10 PM,Padres,NL,Diamondbacks,NL
306,2014,04,21,04/21/2014,07:10 PM,Cubs,NL,Rockies,NL
307,2014,04,21,04/21/2014,08:05 PM,Red Sox,AL,Athletics,AL
308,2014,04,21,04/21/2014,12:05 PM,Blue Jays,AL,Yankees,AL
309,2014,04,21,04/21/2014,12:10 PM,Royals,AL,Tigers,AL
310,2014,04,21,04/21/2014,TBA,Giants,NL,Angels,AL
311,2014,04,21,04/21/2014,TBA,Mets,NL,Braves,NL
312,2014,04,21,04/21/2014,TBA,Nationals,NL,Dodgers,NL
313,2014,04,21,04/21/2014,TBA,Mariners,AL,Rangers,AL
314,2014,04,21,04/21/2014,TBA,Twins,AL,Rays,AL
315,2014,04,21,04/21/2014,TBA,Astros,AL,White Sox,AL
316,2014,04,22,04/22/2014,01:10 PM,Marlins,NL,Brewers,NL
317,2014,04,22,04/22/2014,01:15 PM,Reds,NL,Cardinals,NL
318,2014,04,22,04/22/2014,02:10 PM,Cubs,NL,Rockies,NL
319,2014,04,22,04/22/2014,03:05 PM,Red Sox,AL,Athletics,AL
320,2014,04,22,04/22/2014,03:10 PM,Padres,NL,Diamondbacks,NL
321,2014,04,22,04/22/2014,12:05 PM,Indians,AL,Orioles,AL
322,2014,04,22,04/22/2014,12:05 PM,Blue Jays,AL,Yankees,AL
323,2014,04,22,04/22/2014,12:10 PM,Royals,AL,Tigers,AL
324,2014,04,22,04/22/2014,12:35 PM,Pirates,NL,Phillies,NL
325,2014,04,22,04/22/2014,TBA,Giants,NL,Angels,AL
326,2014,04,22,04/22/2014,TBA,Mets,NL,Braves,NL
327,2014,04,22,04/22/2014,TBA,Nationals,NL,Dodgers,NL
328,2014,04,22,04/22/2014,TBA,Mariners,AL,Rangers,AL
329,2014,04,22,04/22/2014,TBA,Twins,AL,Rays,AL
330,2014,04,22,04/22/2014,TBA,Astros,AL,White Sox,AL
331,2014,04,23,04/23/2014,05:40 PM,Braves,NL,Reds,NL
332,2014,04,23,04/23/2014,06:05 PM,Indians,AL,Orioles,AL
333,2014,04,23,04/23/2014,06:05 PM,Twins,AL,Yankees,AL
334,2014,04,23,04/23/2014,07:10 PM,Angels,AL,Astros,AL
335,2014,04,23,04/23/2014,07:40 PM,Padres,NL,Rockies,NL
336,2014,04,23,04/23/2014,TBA,Marlins,NL,Dodgers,NL
337,2014,04,23,04/23/2014,TBA,Nationals,NL,Giants,NL
338,2014,04,23,04/23/2014,TBA,Athletics,AL,Rangers,AL
339,2014,04,23,04/23/2014,TBA,Mariners,AL,White Sox,AL
340,2014,04,24,04/24/2014,05:35 PM,Twins,AL,Yankees,AL
341,2014,04,24,04/24/2014,05:40 PM,Braves,NL,Reds,NL
342,2014,04,24,04/24/2014,06:05 PM,Rays,AL,Orioles,AL
343,2014,04,24,04/24/2014,06:05 PM,Diamondbacks,NL,Phillies,NL
344,2014,04,24,04/24/2014,06:05 PM,Tigers,AL,Pirates,NL
345,2014,04,24,04/24/2014,06:07 PM,Red Sox,AL,Blue Jays,AL
346,2014,04,24,04/24/2014,07:10 PM,Angels,AL,Astros,AL
347,2014,04,24,04/24/2014,07:15 PM,Mets,NL,Cardinals,NL
348,2014,04,24,04/24/2014,07:40 PM,Padres,NL,Rockies,NL
349,2014,04,24,04/24/2014,TBA,Marlins,NL,Dodgers,NL
350,2014,04,24,04/24/2014,TBA,Nationals,NL,Giants,NL
351,2014,04,24,04/24/2014,TBA,Cubs,NL,Indians,AL
352,2014,04,24,04/24/2014,TBA,Athletics,AL,Rangers,AL
353,2014,04,24,04/24/2014,TBA,Brewers,NL,Royals,AL
354,2014,04,24,04/24/2014,TBA,Mariners,AL,White Sox,AL
355,2014,04,25,04/25/2014,01:10 PM,Angels,AL,Astros,AL
356,2014,04,25,04/25/2014,02:10 PM,Padres,NL,Rockies,NL
357,2014,04,25,04/25/2014,05:35 PM,Twins,AL,Yankees,AL
358,2014,04,25,04/25/2014,05:40 PM,Braves,NL,Reds,NL
359,2014,04,25,04/25/2014,06:05 PM,Rays,AL,Orioles,AL
360,2014,04,25,04/25/2014,06:05 PM,Diamondbacks,NL,Phillies,NL
361,2014,04,25,04/25/2014,06:05 PM,Tigers,AL,Pirates,NL
362,2014,04,25,04/25/2014,06:07 PM,Red Sox,AL,Blue Jays,AL
363,2014,04,25,04/25/2014,07:15 PM,Mets,NL,Cardinals,NL
364,2014,04,25,04/25/2014,TBA,Marlins,NL,Dodgers,NL
365,2014,04,25,04/25/2014,TBA,Nationals,NL,Giants,NL
366,2014,04,25,04/25/2014,TBA,Cubs,NL,Indians,AL
367,2014,04,25,04/25/2014,TBA,Athletics,AL,Rangers,AL
368,2014,04,25,04/25/2014,TBA,Brewers,NL,Royals,AL
