Key,year,month,day_of_month,full_date,time_of_game,away_team_name,away_team_league,home_team_name,home_team_league
50,2017,04,01,04/01/2016,TBA,Nationals,NL,Reds,NL
51,2017,04,01,04/01/2016,TBA,White Sox,AL,Royals,AL
52,2017,04,02,04/02/2016,01:10 PM,Cardinals,NL,Brewers,NL
53,2017,04,02,04/02/2016,06:00 PM,Orioles,AL,Astros,AL
54,2017,04,02,04/02/2016,06:07 PM,White Sox,AL,Blue Jays,AL
55,2017,04,02,04/02/2016,08:40 PM,Dodgers,NL,Diamondbacks,NL
56,2017,04,02,04/02/2016,09:00 PM,Indians,AL,Angels,AL
57,2017,04,02,04/02/2016,09:05 PM,Rangers,AL,Athletics,AL
58,2017,04,02,04/02/2016,09:10 PM,Rockies,NL,Padres,NL
59,2017,04,02,04/02/2016,12:00 PM,Rays,AL,Yankees,AL
60,2017,04,02,04/02/2016,12:05 PM,Twins,AL,Pirates,NL
61,2017,04,02,04/02/2016,12:10 PM,Royals,AL,Tigers,AL
62,2017,04,02,04/02/2016,TBA,Nationals,NL,Braves,NL
63,2017,04,02,04/02/2016,TBA,Red Sox,AL,Marlins,NL
64,2017,04,02,04/02/2016,TBA,Phillies,NL,Mets,NL
65,2017,04,02,04/02/2016,TBA,Cubs,NL,Reds,NL
66,2017,04,03,04/03/2016,06:07 PM,White Sox,AL,Blue Jays,AL
67,2017,04,03,04/03/2016,06:40 PM,Cardinals,NL,Brewers,NL
68,2017,04,03,04/03/2016,07:10 PM,Orioles,AL,Astros,AL
69,2017,04,03,04/03/2016,08:40 PM,Dodgers,NL,Diamondbacks,NL
70,2017,04,03,04/03/2016,09:00 PM,Indians,AL,Angels,AL
71,2017,04,03,04/03/2016,09:05 PM,Rangers,AL,Athletics,AL
72,2017,04,03,04/03/2016,09:10 PM,Rockies,NL,Padres,NL
73,2017,04,03,04/03/2016,12:10 PM,Royals,AL,Tigers,AL
74,2017,04,03,04/03/2016,TBA,Nationals,NL,Braves,NL
75,2017,04,03,04/03/2016,TBA,Mariners,AL,Giants,NL
76,2017,04,03,04/03/2016,TBA,Red Sox,AL,Marlins,NL
77,2017,04,03,04/03/2016,TBA,Phillies,NL,Mets,NL
78,2017,04,03,04/03/2016,TBA,Cubs,NL,Reds,NL
79,2017,04,04,04/04/2016,01:10 PM,Orioles,AL,Astros,AL
80,2017,04,04,04/04/2016,02:40 PM,Dodgers,NL,Diamondbacks,NL
81,2017,04,04,04/04/2016,05:05 PM,Twins,AL,Pirates,NL
82,2017,04,04,04/04/2016,06:07 PM,White Sox,AL,Blue Jays,AL
83,2017,04,04,04/04/2016,06:40 PM,Cardinals,NL,Brewers,NL
84,2017,04,04,04/04/2016,09:05 PM,Rangers,AL,Athletics,AL
85,2017,04,04,04/04/2016,09:10 PM,Rockies,NL,Padres,NL
86,2017,04,04,04/04/2016,12:10 PM,Royals,AL,Tigers,AL
87,2017,04,04,04/04/2016,TBA,Indians,AL,Angels,AL
88,2017,04,04,04/04/2016,TBA,Nationals,NL,Braves,NL
89,2017,04,04,04/04/2016,TBA,Mariners,AL,Giants,NL
90,2017,04,04,04/04/2016,TBA,Phillies,NL,Mets,NL
91,2017,04,04,04/04/2016,TBA,Rays,AL,Yankees,AL
92,2017,04,05,04/05/2016,02:05 PM,Marlins,NL,Phillies,NL
93,2017,04,05,04/05/2016,02:33 PM,Mariners,AL,Twins,AL
94,2017,04,05,04/05/2016,02:35 PM,Rangers,AL,Athletics,AL
95,2017,04,05,04/05/2016,02:40 PM,Rockies,NL,Padres,NL
96,2017,04,05,04/05/2016,06:05 PM,Reds,NL,Pirates,NL
97,2017,04,05,04/05/2016,06:15 PM,Diamondbacks,NL,Cardinals,NL
98,2017,04,05,04/05/2016,07:10 PM,Cubs,NL,Brewers,NL
99,2017,04,05,04/05/2016,TBA,Mets,NL,Nationals,NL
100,2017,04,05,04/05/2016,TBA,Rays,AL,Red Sox,AL
101,2017,04,05,04/05/2016,TBA,Tigers,AL,White Sox,AL
102,2017,04,05,04/05/2016,TBA,Orioles,AL,Yankees,AL
103,2017,04,06,04/06/2016,06:05 PM,Reds,NL,Pirates,NL
104,2017,04,06,04/06/2016,07:10 PM,Padres,NL,Astros,AL
105,2017,04,06,04/06/2016,07:10 PM,Cubs,NL,Brewers,NL
106,2017,04,06,04/06/2016,TBA,Athletics,AL,Angels,AL
107,2017,04,06,04/06/2016,TBA,Dodgers,NL,Giants,NL
108,2017,04,06,04/06/2016,TBA,Royals,AL,Indians,AL
109,2017,04,06,04/06/2016,TBA,Blue Jays,AL,Rangers,AL
110,2017,04,06,04/06/2016,TBA,Braves,NL,Rockies,NL
111,2017,04,06,04/06/2016,TBA,Orioles,AL,Yankees,AL
112,2017,04,07,04/07/2016,01:10 PM,Mariners,AL,Twins,AL
113,2017,04,07,04/07/2016,01:15 PM,Diamondbacks,NL,Cardinals,NL
114,2017,04,07,04/07/2016,05:05 PM,Marlins,NL,Phillies,NL
115,2017,04,07,04/07/2016,06:05 PM,Reds,NL,Pirates,NL
116,2017,04,07,04/07/2016,06:10 PM,Padres,NL,Astros,AL
117,2017,04,07,04/07/2016,06:10 PM,Cubs,NL,Brewers,NL
118,2017,04,07,04/07/2016,TBA,Athletics,AL,Angels,AL
119,2017,04,07,04/07/2016,TBA,Dodgers,NL,Giants,NL
120,2017,04,07,04/07/2016,TBA,Royals,AL,Indians,AL
121,2017,04,07,04/07/2016,TBA,Mets,NL,Nationals,NL
122,2017,04,07,04/07/2016,TBA,Blue Jays,AL,Rangers,AL
123,2017,04,07,04/07/2016,TBA,Rays,AL,Red Sox,AL
124,2017,04,07,04/07/2016,TBA,Braves,NL,Rockies,NL
125,2017,04,07,04/07/2016,TBA,Tigers,AL,White Sox,AL
126,2017,04,07,04/07/2016,TBA,Orioles,AL,Yankees,AL
127,2017,04,08,04/08/2016,01:10 PM,Padres,NL,Astros,AL
128,2017,04,08,04/08/2016,01:10 PM,Cubs,NL,Brewers,NL
129,2017,04,08,04/08/2016,01:10 PM,Mariners,AL,Twins,AL
130,2017,04,08,04/08/2016,01:15 PM,Diamondbacks,NL,Cardinals,NL
131,2017,04,08,04/08/2016,12:35 PM,Marlins,NL,Phillies,NL
132,2017,04,08,04/08/2016,12:35 PM,Reds,NL,Pirates,NL
133,2017,04,08,04/08/2016,TBA,Athletics,AL,Angels,AL
134,2017,04,08,04/08/2016,TBA,Dodgers,NL,Giants,NL
135,2017,04,08,04/08/2016,TBA,Royals,AL,Indians,AL
136,2017,04,08,04/08/2016,TBA,Mets,NL,Nationals,NL
137,2017,04,08,04/08/2016,TBA,Blue Jays,AL,Rangers,AL
138,2017,04,08,04/08/2016,TBA,Rays,AL,Red Sox,AL
139,2017,04,08,04/08/2016,TBA,Braves,NL,Rockies,NL
140,2017,04,08,04/08/2016,TBA,Tigers,AL,White Sox,AL
141,2017,04,08,04/08/2016,TBA,Orioles,AL,Yankees,AL
142,2017,04,09,04/09/2016,01:20 PM,Pirates,NL,Cubs,NL
143,2017,04,09,04/09/2016,06:05 PM,Reds,NL,Phillies,NL
144,2017,04,09,04/09/2016,07:10 PM,Astros,AL,Twins,AL
145,2017,04,09,04/09/2016,07:15 PM,Brewers,NL,Cardinals,NL
146,2017,04,09,04/09/2016,TBA,Diamondbacks,NL,Giants,NL
147,2017,04,09,04/09/2016,TBA,Tigers,AL,Indians,AL
148,2017,04,09,04/09/2016,TBA,Mets,NL,Marlins,NL
149,2017,04,09,04/09/2016,TBA,Braves,NL,Nationals,NL
150,2017,04,09,04/09/2016,TBA,Blue Jays,AL,Orioles,AL
151,2017,04,09,04/09/2016,TBA,Angels,AL,Rangers,AL
152,2017,04,09,04/09/2016,TBA,Padres,NL,Rockies,NL
153,2017,04,09,04/09/2016,TBA,Mariners,AL,Royals,AL
154,2017,04,09,04/09/2016,TBA,Rays,AL,White Sox,AL
155,2017,04,10,04/10/2016,06:05 PM,Reds,NL,Phillies,NL
156,2017,04,10,04/10/2016,07:10 PM,Astros,AL,Twins,AL
157,2017,04,10,04/10/2016,07:15 PM,Brewers,NL,Cardinals,NL
158,2017,04,10,04/10/2016,TBA,Athletics,AL,Dodgers,NL
159,2017,04,10,04/10/2016,TBA,Diamondbacks,NL,Giants,NL
160,2017,04,10,04/10/2016,TBA,Tigers,AL,Indians,AL
161,2017,04,10,04/10/2016,TBA,Mets,NL,Marlins,NL
162,2017,04,10,04/10/2016,TBA,Braves,NL,Nationals,NL
163,2017,04,10,04/10/2016,TBA,Blue Jays,AL,Orioles,AL
164,2017,04,10,04/10/2016,TBA,Angels,AL,Rangers,AL
165,2017,04,10,04/10/2016,TBA,Yankees,AL,Red Sox,AL
166,2017,04,10,04/10/2016,TBA,Padres,NL,Rockies,NL
167,2017,04,10,04/10/2016,TBA,Mariners,AL,Royals,AL
168,2017,04,10,04/10/2016,TBA,Rays,AL,White Sox,AL
169,2017,04,11,04/11/2016,06:05 PM,Reds,NL,Phillies,NL
170,2017,04,11,04/11/2016,07:05 PM,Pirates,NL,Cubs,NL
171,2017,04,11,04/11/2016,12:10 PM,Astros,AL,Twins,AL
172,2017,04,11,04/11/2016,12:15 PM,Brewers,NL,Cardinals,NL
173,2017,04,11,04/11/2016,TBA,Athletics,AL,Dodgers,NL
174,2017,04,11,04/11/2016,TBA,Diamondbacks,NL,Giants,NL
175,2017,04,11,04/11/2016,TBA,Tigers,AL,Indians,AL
176,2017,04,11,04/11/2016,TBA,Mets,NL,Marlins,NL
177,2017,04,11,04/11/2016,TBA,Braves,NL,Nationals,NL
178,2017,04,11,04/11/2016,TBA,Blue Jays,AL,Orioles,AL
179,2017,04,11,04/11/2016,TBA,Angels,AL,Rangers,AL
180,2017,04,11,04/11/2016,TBA,Yankees,AL,Red Sox,AL
181,2017,04,11,04/11/2016,TBA,Padres,NL,Rockies,NL
182,2017,04,11,04/11/2016,TBA,Mariners,AL,Royals,AL
183,2017,04,11,04/11/2016,TBA,Rays,AL,White Sox,AL
184,2017,04,12,04/12/2016,01:20 PM,Pirates,NL,Cubs,NL
185,2017,04,12,04/12/2016,07:10 PM,White Sox,AL,Twins,AL
186,2017,04,12,04/12/2016,09:10 PM,Giants,NL,Padres,NL
187,2017,04,12,04/12/2016,TBA,Tigers,AL,Indians,AL
188,2017,04,12,04/12/2016,TBA,Rockies,NL,Nationals,NL
189,2017,04,12,04/12/2016,TBA,Yankees,AL,Red Sox,AL
190,2017,04,12,04/12/2016,TBA,Cardinals,NL,Reds,NL
191,2017,04,12,04/12/2016,TBA,Angels,AL,Royals,AL
192,2017,04,13,04/13/2016,01:20 PM,Braves,NL,Cubs,NL
193,2017,04,13,04/13/2016,06:10 PM,Yankees,AL,Tigers,AL
194,2017,04,13,04/13/2016,07:10 PM,Rangers,AL,Astros,AL
195,2017,04,13,04/13/2016,07:10 PM,White Sox,AL,Twins,AL
196,2017,04,13,04/13/2016,09:10 PM,Athletics,AL,Mariners,AL
197,2017,04,13,04/13/2016,09:10 PM,Giants,NL,Padres,NL
198,2017,04,13,04/13/2016,TBA,Diamondbacks,NL,Dodgers,NL
199,2017,04,13,04/13/2016,TBA,Blue Jays,AL,Indians,AL
200,2017,04,13,04/13/2016,TBA,Pirates,NL,Marlins,NL
201,2017,04,13,04/13/2016,TBA,Brewers,NL,Mets,NL
202,2017,04,13,04/13/2016,TBA,Rockies,NL,Nationals,NL
203,2017,04,13,04/13/2016,TBA,Phillies,NL,Rays,AL
204,2017,04,13,04/13/2016,TBA,Orioles,AL,Red Sox,AL
205,2017,04,13,04/13/2016,TBA,Cardinals,NL,Reds,NL
206,2017,04,13,04/13/2016,TBA,Angels,AL,Royals,AL
207,2017,04,14,04/14/2016,01:10 PM,White Sox,AL,Twins,AL
208,2017,04,14,04/14/2016,06:10 PM,Rangers,AL,Astros,AL
209,2017,04,14,04/14/2016,07:40 PM,Giants,NL,Padres,NL
210,2017,04,14,04/14/2016,08:10 PM,Athletics,AL,Mariners,AL
211,2017,04,14,04/14/2016,12:10 PM,Yankees,AL,Tigers,AL
212,2017,04,14,04/14/2016,TBA,Braves,NL,Cubs,NL
213,2017,04,14,04/14/2016,TBA,Diamondbacks,NL,Dodgers,NL
214,2017,04,14,04/14/2016,TBA,Blue Jays,AL,Indians,AL
215,2017,04,14,04/14/2016,TBA,Pirates,NL,Marlins,NL
216,2017,04,14,04/14/2016,TBA,Brewers,NL,Mets,NL
217,2017,04,14,04/14/2016,TBA,Rockies,NL,Nationals,NL
218,2017,04,14,04/14/2016,TBA,Phillies,NL,Rays,AL
219,2017,04,14,04/14/2016,TBA,Orioles,AL,Red Sox,AL
220,2017,04,14,04/14/2016,TBA,Cardinals,NL,Reds,NL
221,2017,04,14,04/14/2016,TBA,Angels,AL,Royals,AL
222,2017,04,15,04/15/2016,01:10 PM,Rangers,AL,Astros,AL
223,2017,04,15,04/15/2016,01:10 PM,White Sox,AL,Twins,AL
224,2017,04,15,04/15/2016,03:10 PM,Athletics,AL,Mariners,AL
225,2017,04,15,04/15/2016,03:10 PM,Giants,NL,Padres,NL
226,2017,04,15,04/15/2016,12:10 PM,Yankees,AL,Tigers,AL
227,2017,04,15,04/15/2016,TBA,Braves,NL,Cubs,NL
228,2017,04,15,04/15/2016,TBA,Diamondbacks,NL,Dodgers,NL
229,2017,04,15,04/15/2016,TBA,Blue Jays,AL,Indians,AL
230,2017,04,15,04/15/2016,TBA,Pirates,NL,Marlins,NL
231,2017,04,15,04/15/2016,TBA,Brewers,NL,Mets,NL
232,2017,04,15,04/15/2016,TBA,Rockies,NL,Nationals,NL
233,2017,04,15,04/15/2016,TBA,Phillies,NL,Rays,AL
234,2017,04,15,04/15/2016,TBA,Orioles,AL,Red Sox,AL
235,2017,04,15,04/15/2016,TBA,Cardinals,NL,Reds,NL
236,2017,04,15,04/15/2016,TBA,Angels,AL,Royals,AL
237,2017,04,16,04/16/2016,06:05 PM,Rockies,NL,Pirates,NL
238,2017,04,16,04/16/2016,06:07 PM,Royals,AL,Blue Jays,AL
239,2017,04,16,04/16/2016,06:40 PM,Reds,NL,Brewers,NL
240,2017,04,16,04/16/2016,07:05 PM,Cardinals,NL,Cubs,NL
241,2017,04,16,04/16/2016,09:10 PM,Astros,AL,Mariners,AL
242,2017,04,16,04/16/2016,09:10 PM,Dodgers,NL,Padres,NL
243,2017,04,16,04/16/2016,TBA,White Sox,AL,Athletics,AL
244,2017,04,16,04/16/2016,TBA,Phillies,NL,Braves,NL
245,2017,04,16,04/16/2016,TBA,Nationals,NL,Mets,NL
246,2017,04,16,04/16/2016,TBA,Rangers,AL,Rays,AL
247,2017,04,16,04/16/2016,TBA,Orioles,AL,Red Sox,AL
248,2017,04,16,04/16/2016,TBA,Marlins,NL,Yankees,AL
249,2017,04,17,04/17/2016,06:05 PM,Rockies,NL,Pirates,NL
250,2017,04,17,04/17/2016,06:07 PM,Royals,AL,Blue Jays,AL
251,2017,04,17,04/17/2016,06:10 PM,Orioles,AL,Tigers,AL
252,2017,04,17,04/17/2016,06:40 PM,Reds,NL,Brewers,NL
253,2017,04,17,04/17/2016,07:05 PM,Cardinals,NL,Cubs,NL
254,2017,04,17,04/17/2016,08:40 PM,Giants,NL,Diamondbacks,NL
255,2017,04,17,04/17/2016,09:05 PM,White Sox,AL,Athletics,AL
256,2017,04,17,04/17/2016,09:10 PM,Astros,AL,Mariners,AL
257,2017,04,17,04/17/2016,09:10 PM,Dodgers,NL,Padres,NL
258,2017,04,17,04/17/2016,TBA,Red Sox,AL,Angels,AL
259,2017,04,17,04/17/2016,TBA,Phillies,NL,Braves,NL
260,2017,04,17,04/17/2016,TBA,Nationals,NL,Mets,NL
261,2017,04,17,04/17/2016,TBA,Rangers,AL,Rays,AL
262,2017,04,17,04/17/2016,TBA,Indians,AL,Twins,AL
263,2017,04,17,04/17/2016,TBA,Marlins,NL,Yankees,AL
264,2017,04,18,04/18/2016,01:20 PM,Cardinals,NL,Cubs,NL
265,2017,04,18,04/18/2016,02:35 PM,White Sox,AL,Athletics,AL
266,2017,04,18,04/18/2016,03:07 PM,Royals,AL,Blue Jays,AL
267,2017,04,18,04/18/2016,06:10 PM,Orioles,AL,Tigers,AL
268,2017,04,18,04/18/2016,08:40 PM,Giants,NL,Diamondbacks,NL
269,2017,04,18,04/18/2016,09:10 PM,Astros,AL,Mariners,AL
270,2017,04,18,04/18/2016,09:10 PM,Dodgers,NL,Padres,NL
271,2017,04,18,04/18/2016,11:35 AM,Rockies,NL,Pirates,NL
272,2017,04,18,04/18/2016,12:40 PM,Reds,NL,Brewers,NL
273,2017,04,18,04/18/2016,TBA,Red Sox,AL,Angels,AL
274,2017,04,18,04/18/2016,TBA,Phillies,NL,Braves,NL
275,2017,04,18,04/18/2016,TBA,Nationals,NL,Mets,NL
276,2017,04,18,04/18/2016,TBA,Rangers,AL,Rays,AL
277,2017,04,18,04/18/2016,TBA,Indians,AL,Twins,AL
278,2017,04,19,04/19/2016,02:40 PM,Astros,AL,Mariners,AL
279,2017,04,19,04/19/2016,06:05 PM,Pirates,NL,Phillies,NL
280,2017,04,19,04/19/2016,07:10 PM,Marlins,NL,Brewers,NL
281,2017,04,19,04/19/2016,08:40 PM,Giants,NL,Diamondbacks,NL
282,2017,04,19,04/19/2016,12:10 PM,Orioles,AL,Tigers,AL
283,2017,04,19,04/19/2016,TBA,Red Sox,AL,Angels,AL
284,2017,04,19,04/19/2016,TBA,Mets,NL,Braves,NL
285,2017,04,19,04/19/2016,TBA,Blue Jays,AL,Yankees,AL
286,2017,04,20,04/20/2016,06:05 PM,Pirates,NL,Phillies,NL
287,2017,04,20,04/20/2016,06:10 PM,Royals,AL,Tigers,AL
288,2017,04,20,04/20/2016,07:10 PM,Marlins,NL,Brewers,NL
289,2017,04,20,04/20/2016,07:15 PM,Reds,NL,Cardinals,NL
290,2017,04,20,04/20/2016,08:40 PM,Padres,NL,Diamondbacks,NL
291,2017,04,20,04/20/2016,09:05 PM,Red Sox,AL,Athletics,AL
292,2017,04,20,04/20/2016,TBA,Giants,NL,Angels,AL
293,2017,04,20,04/20/2016,TBA,Mets,NL,Braves,NL
294,2017,04,20,04/20/2016,TBA,Nationals,NL,Dodgers,NL
295,2017,04,20,04/20/2016,TBA,Indians,AL,Orioles,AL
296,2017,04,20,04/20/2016,TBA,Mariners,AL,Rangers,AL
297,2017,04,20,04/20/2016,TBA,Twins,AL,Rays,AL
298,2017,04,20,04/20/2016,TBA,Cubs,NL,Rockies,NL
299,2017,04,20,04/20/2016,TBA,Astros,AL,White Sox,AL
300,2017,04,20,04/20/2016,TBA,Blue Jays,AL,Yankees,AL
301,2017,04,21,04/21/2016,01:15 PM,Reds,NL,Cardinals,NL
302,2017,04,21,04/21/2016,03:05 PM,Pirates,NL,Phillies,NL
303,2017,04,21,04/21/2016,06:10 PM,Marlins,NL,Brewers,NL
304,2017,04,21,04/21/2016,07:10 PM,Padres,NL,Diamondbacks,NL
305,2017,04,21,04/21/2016,08:05 PM,Red Sox,AL,Athletics,AL
306,2017,04,21,04/21/2016,12:10 PM,Royals,AL,Tigers,AL
307,2017,04,21,04/21/2016,TBA,Giants,NL,Angels,AL
308,2017,04,21,04/21/2016,TBA,Mets,NL,Braves,NL
309,2017,04,21,04/21/2016,TBA,Nationals,NL,Dodgers,NL
310,2017,04,21,04/21/2016,TBA,Indians,AL,Orioles,AL
311,2017,04,21,04/21/2016,TBA,Mariners,AL,Rangers,AL
312,2017,04,21,04/21/2016,TBA,Twins,AL,Rays,AL
313,2017,04,21,04/21/2016,TBA,Cubs,NL,Rockies,NL
314,2017,04,21,04/21/2016,TBA,Astros,AL,White Sox,AL
315,2017,04,21,04/21/2016,TBA,Blue Jays,AL,Yankees,AL
316,2017,04,22,04/22/2016,01:10 PM,Marlins,NL,Brewers,NL
317,2017,04,22,04/22/2016,01:15 PM,Reds,NL,Cardinals,NL
318,2017,04,22,04/22/2016,03:05 PM,Red Sox,AL,Athletics,AL
319,2017,04,22,04/22/2016,03:10 PM,Padres,NL,Diamondbacks,NL
320,2017,04,22,04/22/2016,12:10 PM,Royals,AL,Tigers,AL
321,2017,04,22,04/22/2016,12:35 PM,Pirates,NL,Phillies,NL
322,2017,04,22,04/22/2016,TBA,Giants,NL,Angels,AL
323,2017,04,22,04/22/2016,TBA,Mets,NL,Braves,NL
324,2017,04,22,04/22/2016,TBA,Nationals,NL,Dodgers,NL
325,2017,04,22,04/22/2016,TBA,Indians,AL,Orioles,AL
326,2017,04,22,04/22/2016,TBA,Mariners,AL,Rangers,AL
327,2017,04,22,04/22/2016,TBA,Twins,AL,Rays,AL
328,2017,04,22,04/22/2016,TBA,Cubs,NL,Rockies,NL
329,2017,04,22,04/22/2016,TBA,Astros,AL,White Sox,AL
330,2017,04,22,04/22/2016,TBA,Blue Jays,AL,Yankees,AL
331,2017,04,23,04/23/2016,07:10 PM,Angels,AL,Astros,AL
332,2017,04,23,04/23/2016,TBA,Marlins,NL,Dodgers,NL
333,2017,04,23,04/23/2016,TBA,Nationals,NL,Giants,NL
334,2017,04,23,04/23/2016,TBA,Indians,AL,Orioles,AL
335,2017,04,23,04/23/2016,TBA,Athletics,AL,Rangers,AL
336,2017,04,23,04/23/2016,TBA,Braves,NL,Reds,NL
337,2017,04,23,04/23/2016,TBA,Padres,NL,Rockies,NL
338,2017,04,23,04/23/2016,TBA,Mariners,AL,White Sox,AL
339,2017,04,23,04/23/2016,TBA,Twins,AL,Yankees,AL
340,2017,04,24,04/24/2016,06:05 PM,Diamondbacks,NL,Phillies,NL
341,2017,04,24,04/24/2016,06:05 PM,Tigers,AL,Pirates,NL
342,2017,04,24,04/24/2016,06:07 PM,Red Sox,AL,Blue Jays,AL
343,2017,04,24,04/24/2016,07:10 PM,Angels,AL,Astros,AL
344,2017,04,24,04/24/2016,07:15 PM,Mets,NL,Cardinals,NL
345,2017,04,24,04/24/2016,TBA,Marlins,NL,Dodgers,NL
346,2017,04,24,04/24/2016,TBA,Nationals,NL,Giants,NL
347,2017,04,24,04/24/2016,TBA,Cubs,NL,Indians,AL
348,2017,04,24,04/24/2016,TBA,Rays,AL,Orioles,AL
349,2017,04,24,04/24/2016,TBA,Athletics,AL,Rangers,AL
350,2017,04,24,04/24/2016,TBA,Braves,NL,Reds,NL
351,2017,04,24,04/24/2016,TBA,Padres,NL,Rockies,NL
352,2017,04,24,04/24/2016,TBA,Brewers,NL,Royals,AL
353,2017,04,24,04/24/2016,TBA,Mariners,AL,White Sox,AL
354,2017,04,24,04/24/2016,TBA,Twins,AL,Yankees,AL
355,2017,04,25,04/25/2016,01:10 PM,Angels,AL,Astros,AL
356,2017,04,25,04/25/2016,06:05 PM,Diamondbacks,NL,Phillies,NL
357,2017,04,25,04/25/2016,06:05 PM,Tigers,AL,Pirates,NL
358,2017,04,25,04/25/2016,06:07 PM,Red Sox,AL,Blue Jays,AL
359,2017,04,25,04/25/2016,07:15 PM,Mets,NL,Cardinals,NL
360,2017,04,25,04/25/2016,TBA,Marlins,NL,Dodgers,NL
361,2017,04,25,04/25/2016,TBA,Nationals,NL,Giants,NL
362,2017,04,25,04/25/2016,TBA,Cubs,NL,Indians,AL
363,2017,04,25,04/25/2016,TBA,Rays,AL,Orioles,AL
364,2017,04,25,04/25/2016,TBA,Athletics,AL,Rangers,AL
365,2017,04,25,04/25/2016,TBA,Braves,NL,Reds,NL
366,2017,04,25,04/25/2016,TBA,Padres,NL,Rockies,NL
367,2017,04,25,04/25/2016,TBA,Brewers,NL,Royals,AL
368,2017,04,25,04/25/2016,TBA,Mariners,AL,White Sox,AL
369,2017,04,25,04/25/2016,TBA,Twins,AL,Yankees,AL
370,2017,04,26,04/26/2016,06:07 PM,Red Sox,AL,Blue Jays,AL
371,2017,04,26,04/26/2016,07:05 PM,Brewers,NL,Cubs,NL
372,2017,04,26,04/26/2016,11:35 AM,Tigers,AL,Pirates,NL
373,2017,04,26,04/26/2016,12:05 PM,Diamondbacks,NL,Phillies,NL
374,2017,04,26,04/26/2016,12:15 PM,Mets,NL,Cardinals,NL
